fold,method,participant,relative_artifact_error,sample,session,task
2,POP_EOG,sub-12,1.0925041053949458,396,ses-03,SSVEP
2,MATCH_EOG,sub-12,0.29534085547405114,396,ses-03,SSVEP
2,WRONG_EOG,sub-12,0.40810722239547975,396,ses-03,SSVEP
2,QUERY_EOG,sub-12,5.2513372818211686e-08,396,ses-03,SSVEP
2,POP_EOG,sub-11,0.3833043595235907,397,ses-04,ERP
2,MATCH_EOG,sub-11,0.5047763564242612,397,ses-04,ERP
2,WRONG_EOG,sub-11,0.6682408401904549,397,ses-04,ERP
2,QUERY_EOG,sub-11,4.6952930017073704e-08,397,ses-04,ERP
2,POP_EOG,sub-12,0.8002072190047715,398,ses-02,SSVEP
2,MATCH_EOG,sub-12,0.3671637765246203,398,ses-02,SSVEP
2,WRONG_EOG,sub-12,0.6901578983718902,398,ses-02,SSVEP
2,QUERY_EOG,sub-12,4.2830031578196145e-08,398,ses-02,SSVEP
2,POP_EOG,sub-12,0.8321359504526219,399,ses-02,SSVEP
2,MATCH_EOG,sub-12,0.30560352658492757,399,ses-02,SSVEP
2,WRONG_EOG,sub-12,0.7235026189599557,399,ses-02,SSVEP
2,QUERY_EOG,sub-12,4.6870306732423414e-08,399,ses-02,SSVEP
2,POP_EOG,sub-12,1.2521444082107143,400,ses-04,SSVEP
2,MATCH_EOG,sub-12,0.3146971985491055,400,ses-04,SSVEP
2,WRONG_EOG,sub-12,0.9619957442575565,400,ses-04,SSVEP
2,QUERY_EOG,sub-12,6.099323115079132e-08,400,ses-04,SSVEP
2,POP_EOG,sub-14,2.4181443880360973,401,ses-03,SSVEP
2,MATCH_EOG,sub-14,0.2866244082657929,401,ses-03,SSVEP
2,WRONG_EOG,sub-14,0.5925400530472761,401,ses-03,SSVEP
2,QUERY_EOG,sub-14,4.1434207606406976e-08,401,ses-03,SSVEP
2,POP_EOG,sub-11,0.7013147845196286,402,ses-03,ERP
2,MATCH_EOG,sub-11,0.3190118613936915,402,ses-03,ERP
2,WRONG_EOG,sub-11,1.352044870524777,402,ses-03,ERP
2,QUERY_EOG,sub-11,4.538946685765752e-08,402,ses-03,ERP
2,POP_EOG,sub-14,0.6673658444149562,403,ses-04,ERP
2,MATCH_EOG,sub-14,0.4330712031515936,403,ses-04,ERP
2,WRONG_EOG,sub-14,0.6997276736501992,403,ses-04,ERP
2,QUERY_EOG,sub-14,6.058547886482987e-08,403,ses-04,ERP
2,POP_EOG,sub-12,0.5203418143346964,404,ses-02,ERP
2,MATCH_EOG,sub-12,0.22509131239680194,404,ses-02,ERP
2,WRONG_EOG,sub-12,0.7007463398358018,404,ses-02,ERP
2,QUERY_EOG,sub-12,4.344239945815905e-08,404,ses-02,ERP
2,POP_EOG,sub-11,1.6842474791772746,405,ses-04,SSVEP
2,MATCH_EOG,sub-11,0.5621713349335331,405,ses-04,SSVEP
2,WRONG_EOG,sub-11,0.9819007252625004,405,ses-04,SSVEP
2,QUERY_EOG,sub-11,5.890104200378905e-08,405,ses-04,SSVEP
2,POP_EOG,sub-12,1.274345437147012,406,ses-03,SSVEP
2,MATCH_EOG,sub-12,0.16646743253694316,406,ses-03,SSVEP
2,WRONG_EOG,sub-12,0.48272066614531145,406,ses-03,SSVEP
2,QUERY_EOG,sub-12,5.465740691192064e-08,406,ses-03,SSVEP
2,POP_EOG,sub-12,0.7679286581946185,407,ses-02,SSVEP
2,MATCH_EOG,sub-12,0.28548227320398206,407,ses-02,SSVEP
2,WRONG_EOG,sub-12,0.5288894563678119,407,ses-02,SSVEP
2,QUERY_EOG,sub-12,5.304391366790257e-08,407,ses-02,SSVEP
2,POP_EOG,sub-14,4.0202997066376,408,ses-04,SSVEP
2,MATCH_EOG,sub-14,3.9400993486988445,408,ses-04,SSVEP
2,WRONG_EOG,sub-14,12.879881484401682,408,ses-04,SSVEP
2,QUERY_EOG,sub-14,4.212985147235231e-08,408,ses-04,SSVEP
2,POP_EOG,sub-12,0.656375057833097,409,ses-03,SSVEP
2,MATCH_EOG,sub-12,0.22500705538997678,409,ses-03,SSVEP
2,WRONG_EOG,sub-12,0.6741415430844823,409,ses-03,SSVEP
2,QUERY_EOG,sub-12,4.660613555041324e-08,409,ses-03,SSVEP
2,POP_EOG,sub-14,2.1441837415668066,410,ses-03,SSVEP
2,MATCH_EOG,sub-14,0.36917430847562405,410,ses-03,SSVEP
2,WRONG_EOG,sub-14,0.5081439509836949,410,ses-03,SSVEP
2,QUERY_EOG,sub-14,4.346666114252469e-08,410,ses-03,SSVEP
2,POP_EOG,sub-14,0.7393916523694788,411,ses-04,ERP
2,MATCH_EOG,sub-14,0.38474754305403275,411,ses-04,ERP
2,WRONG_EOG,sub-14,1.1730604706785006,411,ses-04,ERP
2,QUERY_EOG,sub-14,5.8132968072868416e-08,411,ses-04,ERP
2,POP_EOG,sub-12,1.2566340503069595,412,ses-03,SSVEP
2,MATCH_EOG,sub-12,0.33759524788658885,412,ses-03,SSVEP
2,WRONG_EOG,sub-12,0.9849464482555019,412,ses-03,SSVEP
2,QUERY_EOG,sub-12,5.097041139240529e-08,412,ses-03,SSVEP
2,POP_EOG,sub-11,0.6805902217385205,413,ses-03,ERP
2,MATCH_EOG,sub-11,0.29098002918336513,413,ses-03,ERP
2,WRONG_EOG,sub-11,0.5918656796296273,413,ses-03,ERP
2,QUERY_EOG,sub-11,4.17578275142379e-08,413,ses-03,ERP
2,POP_EOG,sub-11,0.4494155841623022,414,ses-04,ERP
2,MATCH_EOG,sub-11,0.5758791095893473,414,ses-04,ERP
2,WRONG_EOG,sub-11,0.6920056320374854,414,ses-04,ERP
2,QUERY_EOG,sub-11,5.0418102241655814e-08,414,ses-04,ERP
2,POP_EOG,sub-11,0.33532382237788827,415,ses-02,ERP
2,MATCH_EOG,sub-11,0.3509939353398704,415,ses-02,ERP
2,WRONG_EOG,sub-11,1.082969354952133,415,ses-02,ERP
2,QUERY_EOG,sub-11,4.618966428885443e-08,415,ses-02,ERP
2,POP_EOG,sub-14,1.096398992850573,416,ses-02,SSVEP
2,MATCH_EOG,sub-14,1.1940089554321727,416,ses-02,SSVEP
2,WRONG_EOG,sub-14,0.7430505335262318,416,ses-02,SSVEP
2,QUERY_EOG,sub-14,4.7239478662023055e-08,416,ses-02,SSVEP
2,POP_EOG,sub-14,1.8887194017869067,417,ses-02,SSVEP
2,MATCH_EOG,sub-14,0.8813204033732129,417,ses-02,SSVEP
2,WRONG_EOG,sub-14,0.5628161579081528,417,ses-02,SSVEP
2,QUERY_EOG,sub-14,4.4213323881724784e-08,417,ses-02,SSVEP
2,POP_EOG,sub-12,0.0,418,ses-03,ERP
2,MATCH_EOG,sub-12,0.0,418,ses-03,ERP
2,WRONG_EOG,sub-12,0.0,418,ses-03,ERP
2,QUERY_EOG,sub-12,0.0,418,ses-03,ERP
2,POP_EOG,sub-11,0.3129166984591268,419,ses-02,ERP
2,MATCH_EOG,sub-11,0.30459367763186057,419,ses-02,ERP
2,WRONG_EOG,sub-11,0.3764490771254966,419,ses-02,ERP
2,QUERY_EOG,sub-11,4.2060236303225715e-08,419,ses-02,ERP
2,POP_EOG,sub-12,1.0403453116625254,420,ses-04,SSVEP
2,MATCH_EOG,sub-12,0.23799372332365706,420,ses-04,SSVEP
2,WRONG_EOG,sub-12,1.0209541390269719,420,ses-04,SSVEP
2,QUERY_EOG,sub-12,4.303314255857582e-08,420,ses-04,SSVEP
2,POP_EOG,sub-12,1.1954946608271384,421,ses-04,SSVEP
2,MATCH_EOG,sub-12,0.36263462648019323,421,ses-04,SSVEP
2,WRONG_EOG,sub-12,0.9379146188334725,421,ses-04,SSVEP
2,QUERY_EOG,sub-12,4.94729789728306e-08,421,ses-04,SSVEP
2,POP_EOG,sub-12,0.6305489310731752,422,ses-02,ERP
2,MATCH_EOG,sub-12,0.6964470855017941,422,ses-02,ERP
2,WRONG_EOG,sub-12,0.8527759500420357,422,ses-02,ERP
2,QUERY_EOG,sub-12,4.406605777905384e-08,422,ses-02,ERP
2,POP_EOG,sub-12,0.8665384883443569,423,ses-03,SSVEP
2,MATCH_EOG,sub-12,0.3975094627490438,423,ses-03,SSVEP
2,WRONG_EOG,sub-12,0.5289492690502877,423,ses-03,SSVEP
2,QUERY_EOG,sub-12,5.291976948448356e-08,423,ses-03,SSVEP
2,POP_EOG,sub-11,1.7561976431740123,424,ses-04,SSVEP
2,MATCH_EOG,sub-11,0.6504020412994809,424,ses-04,SSVEP
2,WRONG_EOG,sub-11,0.8948736320716595,424,ses-04,SSVEP
2,QUERY_EOG,sub-11,6.504387918756431e-08,424,ses-04,SSVEP
2,POP_EOG,sub-11,1.35296888534759,425,ses-03,SSVEP
2,MATCH_EOG,sub-11,0.34328333099072694,425,ses-03,SSVEP
2,WRONG_EOG,sub-11,0.8047411063885,425,ses-03,SSVEP
2,QUERY_EOG,sub-11,5.19837408558464e-08,425,ses-03,SSVEP
2,POP_EOG,sub-12,0.6582648567940016,426,ses-04,ERP
2,MATCH_EOG,sub-12,0.2688636858508631,426,ses-04,ERP
2,WRONG_EOG,sub-12,0.6841575229351884,426,ses-04,ERP
2,QUERY_EOG,sub-12,5.3843143677804946e-08,426,ses-04,ERP
2,POP_EOG,sub-14,0.0,427,ses-04,SSVEP
2,MATCH_EOG,sub-14,0.0,427,ses-04,SSVEP
2,WRONG_EOG,sub-14,0.0,427,ses-04,SSVEP
2,QUERY_EOG,sub-14,0.0,427,ses-04,SSVEP
2,POP_EOG,sub-11,0.2800516973578161,428,ses-03,ERP
2,MATCH_EOG,sub-11,0.13659155284955884,428,ses-03,ERP
2,WRONG_EOG,sub-11,0.29610647607638607,428,ses-03,ERP
2,QUERY_EOG,sub-11,3.997434519715758e-08,428,ses-03,ERP
2,POP_EOG,sub-11,1.7618820386100713,429,ses-02,SSVEP
2,MATCH_EOG,sub-11,2.89596714584019,429,ses-02,SSVEP
2,WRONG_EOG,sub-11,1.4163159143937027,429,ses-02,SSVEP
2,QUERY_EOG,sub-11,4.874339300157115e-08,429,ses-02,SSVEP
2,POP_EOG,sub-12,0.6866942734756369,430,ses-04,ERP
2,MATCH_EOG,sub-12,0.3179727015890789,430,ses-04,ERP
2,WRONG_EOG,sub-12,0.6881377321646005,430,ses-04,ERP
2,QUERY_EOG,sub-12,5.2442476656681126e-08,430,ses-04,ERP
2,POP_EOG,sub-14,1.0377985102827343,431,ses-04,ERP
2,MATCH_EOG,sub-14,0.5385215514344092,431,ses-04,ERP
2,WRONG_EOG,sub-14,1.3519933927025756,431,ses-04,ERP
2,QUERY_EOG,sub-14,4.956915995917579e-08,431,ses-04,ERP
3,POP_EOG,sub-18,0.6028457456746434,0,ses-03,ERP
3,MATCH_EOG,sub-18,0.3038491717331177,0,ses-03,ERP
3,WRONG_EOG,sub-18,0.6557723983688355,0,ses-03,ERP
3,QUERY_EOG,sub-18,3.837126007698568e-08,0,ses-03,ERP
3,POP_EOG,sub-17,0.47050412688236515,1,ses-04,ERP
3,MATCH_EOG,sub-17,0.18498417607734538,1,ses-04,ERP
3,WRONG_EOG,sub-17,0.5509073099021584,1,ses-04,ERP
3,QUERY_EOG,sub-17,3.7536227140765873e-08,1,ses-04,ERP
3,POP_EOG,sub-17,0.7921578578792471,2,ses-03,ERP
3,MATCH_EOG,sub-17,1.032757331944916,2,ses-03,ERP
3,WRONG_EOG,sub-17,0.96640268830182,2,ses-03,ERP
3,QUERY_EOG,sub-17,3.9449882876365216e-08,2,ses-03,ERP
3,POP_EOG,sub-17,1.8575706663661746,3,ses-03,SSVEP
3,MATCH_EOG,sub-17,0.498852121060447,3,ses-03,SSVEP
3,WRONG_EOG,sub-17,1.2086529199081175,3,ses-03,SSVEP
3,QUERY_EOG,sub-17,4.3925895618029055e-08,3,ses-03,SSVEP
3,POP_EOG,sub-15,1.0057334738158277,4,ses-02,SSVEP
3,MATCH_EOG,sub-15,0.9491512997719977,4,ses-02,SSVEP
3,WRONG_EOG,sub-15,1.0444591788672024,4,ses-02,SSVEP
3,QUERY_EOG,sub-15,4.2389315171100584e-08,4,ses-02,SSVEP
3,POP_EOG,sub-18,1.1828616066598894,5,ses-02,SSVEP
3,MATCH_EOG,sub-18,0.21171161980716718,5,ses-02,SSVEP
3,WRONG_EOG,sub-18,0.5303002761368573,5,ses-02,SSVEP
3,QUERY_EOG,sub-18,5.1592921049636616e-08,5,ses-02,SSVEP
3,POP_EOG,sub-15,1.0275608777063348,6,ses-02,SSVEP
3,MATCH_EOG,sub-15,0.9586713208537683,6,ses-02,SSVEP
3,WRONG_EOG,sub-15,0.9904856538330816,6,ses-02,SSVEP
3,QUERY_EOG,sub-15,3.845273533919075e-08,6,ses-02,SSVEP
3,POP_EOG,sub-15,1.8175048882856948,7,ses-03,SSVEP
3,MATCH_EOG,sub-15,0.8971946991105569,7,ses-03,SSVEP
3,WRONG_EOG,sub-15,0.9115745683730454,7,ses-03,SSVEP
3,QUERY_EOG,sub-15,4.163822894585378e-08,7,ses-03,SSVEP
3,POP_EOG,sub-17,1.9604247002488402,8,ses-02,SSVEP
3,MATCH_EOG,sub-17,0.9581894429283607,8,ses-02,SSVEP
3,WRONG_EOG,sub-17,0.771596996396481,8,ses-02,SSVEP
3,QUERY_EOG,sub-17,3.838065336617524e-08,8,ses-02,SSVEP
3,POP_EOG,sub-15,1.0154381277571396,9,ses-03,ERP
3,MATCH_EOG,sub-15,0.1512093966262049,9,ses-03,ERP
3,WRONG_EOG,sub-15,0.6206619105932756,9,ses-03,ERP
3,QUERY_EOG,sub-15,3.854718772609202e-08,9,ses-03,ERP
3,POP_EOG,sub-15,0.7675330135584766,10,ses-04,SSVEP
3,MATCH_EOG,sub-15,0.30464577412273536,10,ses-04,SSVEP
3,WRONG_EOG,sub-15,1.323654795308369,10,ses-04,SSVEP
3,QUERY_EOG,sub-15,5.553881529193024e-08,10,ses-04,SSVEP
3,POP_EOG,sub-15,2.7738382648576088,11,ses-03,SSVEP
3,MATCH_EOG,sub-15,0.5803279501083769,11,ses-03,SSVEP
3,WRONG_EOG,sub-15,1.03178652786516,11,ses-03,SSVEP
3,QUERY_EOG,sub-15,5.2470497431473186e-08,11,ses-03,SSVEP
3,POP_EOG,sub-17,0.5146270083390216,12,ses-03,ERP
3,MATCH_EOG,sub-17,0.29568367412998214,12,ses-03,ERP
3,WRONG_EOG,sub-17,0.4410395514983631,12,ses-03,ERP
3,QUERY_EOG,sub-17,4.080614891155159e-08,12,ses-03,ERP
3,POP_EOG,sub-17,0.7451129032279307,13,ses-03,ERP
3,MATCH_EOG,sub-17,0.31179076562587743,13,ses-03,ERP
3,WRONG_EOG,sub-17,3.1493314247028885,13,ses-03,ERP
3,QUERY_EOG,sub-17,3.972139699329394e-08,13,ses-03,ERP
3,POP_EOG,sub-17,0.7664363998344921,14,ses-04,SSVEP
3,MATCH_EOG,sub-17,0.7972561540724576,14,ses-04,SSVEP
3,WRONG_EOG,sub-17,1.1008088081048404,14,ses-04,SSVEP
3,QUERY_EOG,sub-17,4.4614856396869777e-08,14,ses-04,SSVEP
3,POP_EOG,sub-15,0.8052878597518662,15,ses-04,ERP
3,MATCH_EOG,sub-15,0.29947638449469244,15,ses-04,ERP
3,WRONG_EOG,sub-15,0.742546889496009,15,ses-04,ERP
3,QUERY_EOG,sub-15,5.1051888869878296e-08,15,ses-04,ERP
3,POP_EOG,sub-17,0.9815131699980344,16,ses-02,ERP
3,MATCH_EOG,sub-17,0.9394766015800669,16,ses-02,ERP
3,WRONG_EOG,sub-17,0.9307973963339381,16,ses-02,ERP
3,QUERY_EOG,sub-17,5.744428779406149e-08,16,ses-02,ERP
3,POP_EOG,sub-17,1.272404463875411,17,ses-02,SSVEP
3,MATCH_EOG,sub-17,1.3565578668988383,17,ses-02,SSVEP
3,WRONG_EOG,sub-17,0.6868691926815378,17,ses-02,SSVEP
3,QUERY_EOG,sub-17,4.691870063304354e-08,17,ses-02,SSVEP
3,POP_EOG,sub-15,0.6893803669982647,18,ses-04,ERP
3,MATCH_EOG,sub-15,0.2807268065125828,18,ses-04,ERP
3,WRONG_EOG,sub-15,0.7909196307147942,18,ses-04,ERP
3,QUERY_EOG,sub-15,4.8885563568518636e-08,18,ses-04,ERP
3,POP_EOG,sub-18,0.5905844916428492,19,ses-02,SSVEP
3,MATCH_EOG,sub-18,0.2431845345673989,19,ses-02,SSVEP
3,WRONG_EOG,sub-18,0.8657286423795068,19,ses-02,SSVEP
3,QUERY_EOG,sub-18,4.791316261582666e-08,19,ses-02,SSVEP
3,POP_EOG,sub-17,0.9045945485557912,20,ses-04,ERP
3,MATCH_EOG,sub-17,0.40450682363788326,20,ses-04,ERP
3,WRONG_EOG,sub-17,1.2602426252938728,20,ses-04,ERP
3,QUERY_EOG,sub-17,4.00761272271709e-08,20,ses-04,ERP
3,POP_EOG,sub-17,0.7764443178443512,21,ses-04,SSVEP
3,MATCH_EOG,sub-17,0.7209400429970482,21,ses-04,SSVEP
3,WRONG_EOG,sub-17,0.6660911233149339,21,ses-04,SSVEP
3,QUERY_EOG,sub-17,4.080005656431557e-08,21,ses-04,SSVEP
3,POP_EOG,sub-18,0.4647329666842427,22,ses-03,ERP
3,MATCH_EOG,sub-18,0.23607327260176314,22,ses-03,ERP
3,WRONG_EOG,sub-18,1.3261104973664566,22,ses-03,ERP
3,QUERY_EOG,sub-18,3.728415126686558e-08,22,ses-03,ERP
3,POP_EOG,sub-18,1.572730301636915,23,ses-03,SSVEP
3,MATCH_EOG,sub-18,0.45126311405489794,23,ses-03,SSVEP
3,WRONG_EOG,sub-18,0.5725286898511404,23,ses-03,SSVEP
3,QUERY_EOG,sub-18,5.1574754801615886e-08,23,ses-03,SSVEP
3,POP_EOG,sub-15,1.0152357700926975,24,ses-02,SSVEP
3,MATCH_EOG,sub-15,0.984211741007058,24,ses-02,SSVEP
3,WRONG_EOG,sub-15,1.001933495578293,24,ses-02,SSVEP
3,QUERY_EOG,sub-15,3.697371108237677e-08,24,ses-02,SSVEP
3,POP_EOG,sub-18,0.8526293921790089,25,ses-02,SSVEP
3,MATCH_EOG,sub-18,0.2969425019678044,25,ses-02,SSVEP
3,WRONG_EOG,sub-18,0.7201244617318996,25,ses-02,SSVEP
3,QUERY_EOG,sub-18,4.928283749293549e-08,25,ses-02,SSVEP
3,POP_EOG,sub-17,0.0,26,ses-02,ERP
3,MATCH_EOG,sub-17,0.0,26,ses-02,ERP
3,WRONG_EOG,sub-17,0.0,26,ses-02,ERP
3,QUERY_EOG,sub-17,0.0,26,ses-02,ERP
3,POP_EOG,sub-17,0.8985476429655513,27,ses-02,ERP
3,MATCH_EOG,sub-17,0.7876402850726547,27,ses-02,ERP
3,WRONG_EOG,sub-17,0.8534978880912392,27,ses-02,ERP
3,QUERY_EOG,sub-17,7.740298900313304e-08,27,ses-02,ERP
3,POP_EOG,sub-18,0.8014021590757712,28,ses-03,SSVEP
3,MATCH_EOG,sub-18,0.6189623130203439,28,ses-03,SSVEP
3,WRONG_EOG,sub-18,0.6828719137462522,28,ses-03,SSVEP
3,QUERY_EOG,sub-18,4.4491121008548237e-08,28,ses-03,SSVEP
3,POP_EOG,sub-17,1.6864706881047706,29,ses-02,SSVEP
3,MATCH_EOG,sub-17,1.194309708007634,29,ses-02,SSVEP
3,WRONG_EOG,sub-17,1.8747560549550932,29,ses-02,SSVEP
3,QUERY_EOG,sub-17,3.687083358010943e-08,29,ses-02,SSVEP
3,POP_EOG,sub-18,1.4552120618658633,30,ses-02,ERP
3,MATCH_EOG,sub-18,0.5016646910514327,30,ses-02,ERP
3,WRONG_EOG,sub-18,0.8103168070337274,30,ses-02,ERP
3,QUERY_EOG,sub-18,4.187888122180515e-08,30,ses-02,ERP
3,POP_EOG,sub-17,0.8655993639712866,31,ses-04,ERP
3,MATCH_EOG,sub-17,0.32811495481755193,31,ses-04,ERP
3,WRONG_EOG,sub-17,1.363855448714908,31,ses-04,ERP
3,QUERY_EOG,sub-17,4.66017466369595e-08,31,ses-04,ERP
3,POP_EOG,sub-15,0.686518213999654,32,ses-03,ERP
3,MATCH_EOG,sub-15,0.10606272081927383,32,ses-03,ERP
3,WRONG_EOG,sub-15,1.903358198987349,32,ses-03,ERP
3,QUERY_EOG,sub-15,3.7891460288618826e-08,32,ses-03,ERP
3,POP_EOG,sub-17,1.6812057982018134,33,ses-03,SSVEP
3,MATCH_EOG,sub-17,0.5110309753740144,33,ses-03,SSVEP
3,WRONG_EOG,sub-17,1.2019033759534934,33,ses-03,SSVEP
3,QUERY_EOG,sub-17,3.9506135814096835e-08,33,ses-03,SSVEP
3,POP_EOG,sub-17,0.0,34,ses-03,ERP
3,MATCH_EOG,sub-17,0.0,34,ses-03,ERP
3,WRONG_EOG,sub-17,0.0,34,ses-03,ERP
3,QUERY_EOG,sub-17,0.0,34,ses-03,ERP
3,POP_EOG,sub-17,0.8022105865643014,35,ses-04,SSVEP
3,MATCH_EOG,sub-17,0.742726795740221,35,ses-04,SSVEP
3,WRONG_EOG,sub-17,1.5570351891690264,35,ses-04,SSVEP
3,QUERY_EOG,sub-17,4.138887321120177e-08,35,ses-04,SSVEP
3,POP_EOG,sub-15,1.003498305077894,36,ses-02,SSVEP
3,MATCH_EOG,sub-15,0.9882179771134243,36,ses-02,SSVEP
3,WRONG_EOG,sub-15,0.9968340057436652,36,ses-02,SSVEP
3,QUERY_EOG,sub-15,2.741517766438803e-08,36,ses-02,SSVEP
3,POP_EOG,sub-18,0.0,37,ses-03,SSVEP
3,MATCH_EOG,sub-18,0.0,37,ses-03,SSVEP
3,WRONG_EOG,sub-18,0.0,37,ses-03,SSVEP
3,QUERY_EOG,sub-18,0.0,37,ses-03,SSVEP
3,POP_EOG,sub-15,0.0,38,ses-04,ERP
3,MATCH_EOG,sub-15,0.0,38,ses-04,ERP
3,WRONG_EOG,sub-15,0.0,38,ses-04,ERP
3,QUERY_EOG,sub-15,0.0,38,ses-04,ERP
3,POP_EOG,sub-15,0.910906270221492,39,ses-04,SSVEP
3,MATCH_EOG,sub-15,0.29133948477403804,39,ses-04,SSVEP
3,WRONG_EOG,sub-15,1.3585214176630716,39,ses-04,SSVEP
3,QUERY_EOG,sub-15,4.607017821077606e-08,39,ses-04,SSVEP
3,POP_EOG,sub-18,0.7754651080403716,40,ses-04,SSVEP
3,MATCH_EOG,sub-18,0.29294644779109374,40,ses-04,SSVEP
3,WRONG_EOG,sub-18,1.1857975299394228,40,ses-04,SSVEP
3,QUERY_EOG,sub-18,4.127127732731968e-08,40,ses-04,SSVEP
3,POP_EOG,sub-15,1.598166463071125,41,ses-03,SSVEP
3,MATCH_EOG,sub-15,0.707427365475481,41,ses-03,SSVEP
3,WRONG_EOG,sub-15,0.7103679887018098,41,ses-03,SSVEP
3,QUERY_EOG,sub-15,5.0673258730658094e-08,41,ses-03,SSVEP
3,POP_EOG,sub-15,0.7225195128421807,42,ses-04,ERP
3,MATCH_EOG,sub-15,0.3345647402936519,42,ses-04,ERP
3,WRONG_EOG,sub-15,1.8301165436011886,42,ses-04,ERP
3,QUERY_EOG,sub-15,5.2082515370809615e-08,42,ses-04,ERP
3,POP_EOG,sub-15,0.7334490260182196,43,ses-04,ERP
3,MATCH_EOG,sub-15,0.2987241754816661,43,ses-04,ERP
3,WRONG_EOG,sub-15,0.7722213351302678,43,ses-04,ERP
3,QUERY_EOG,sub-15,5.4251051025594735e-08,43,ses-04,ERP
3,POP_EOG,sub-17,0.9050159865251715,44,ses-04,ERP
3,MATCH_EOG,sub-17,0.40408418630530474,44,ses-04,ERP
3,WRONG_EOG,sub-17,0.7949278365728503,44,ses-04,ERP
3,QUERY_EOG,sub-17,4.166495424964587e-08,44,ses-04,ERP
3,POP_EOG,sub-17,1.7080503322252127,45,ses-02,SSVEP
3,MATCH_EOG,sub-17,0.9028322717001285,45,ses-02,SSVEP
3,WRONG_EOG,sub-17,0.9052000106056488,45,ses-02,SSVEP
3,QUERY_EOG,sub-17,4.617566374383583e-08,45,ses-02,SSVEP
3,POP_EOG,sub-18,1.0401342038660373,46,ses-04,ERP
3,MATCH_EOG,sub-18,0.9048539029465685,46,ses-04,ERP
3,WRONG_EOG,sub-18,3.148236232767288,46,ses-04,ERP
3,QUERY_EOG,sub-18,5.008984921057596e-08,46,ses-04,ERP
3,POP_EOG,sub-15,1.0195130711843996,47,ses-02,SSVEP
3,MATCH_EOG,sub-15,0.9498736552038253,47,ses-02,SSVEP
3,WRONG_EOG,sub-15,0.9869120562803091,47,ses-02,SSVEP
3,QUERY_EOG,sub-15,4.3821425958155715e-08,47,ses-02,SSVEP
3,POP_EOG,sub-18,0.911481098571997,48,ses-03,SSVEP
3,MATCH_EOG,sub-18,0.6123352854630559,48,ses-03,SSVEP
3,WRONG_EOG,sub-18,1.6018484764254244,48,ses-03,SSVEP
3,QUERY_EOG,sub-18,4.544002272133433e-08,48,ses-03,SSVEP
3,POP_EOG,sub-18,0.9412017309250673,49,ses-04,ERP
3,MATCH_EOG,sub-18,0.8125967893705738,49,ses-04,ERP
3,WRONG_EOG,sub-18,0.7400272841520995,49,ses-04,ERP
3,QUERY_EOG,sub-18,4.813137329639347e-08,49,ses-04,ERP
3,POP_EOG,sub-15,3.3542227516370824,50,ses-03,SSVEP
3,MATCH_EOG,sub-15,0.6847616880613391,50,ses-03,SSVEP
3,WRONG_EOG,sub-15,28.329859176337223,50,ses-03,SSVEP
3,QUERY_EOG,sub-15,4.4655580974422816e-08,50,ses-03,SSVEP
3,POP_EOG,sub-18,1.0530017185042277,51,ses-02,ERP
3,MATCH_EOG,sub-18,0.4278541189916514,51,ses-02,ERP
3,WRONG_EOG,sub-18,0.32688558410931606,51,ses-02,ERP
3,QUERY_EOG,sub-18,3.705056583136252e-08,51,ses-02,ERP
3,POP_EOG,sub-17,1.4330121147559447,52,ses-03,SSVEP
3,MATCH_EOG,sub-17,0.505007748494611,52,ses-03,SSVEP
3,WRONG_EOG,sub-17,1.138502537227361,52,ses-03,SSVEP
3,QUERY_EOG,sub-17,4.070972998125632e-08,52,ses-03,SSVEP
3,POP_EOG,sub-18,0.7759926698374896,53,ses-04,SSVEP
3,MATCH_EOG,sub-18,0.8634185098743238,53,ses-04,SSVEP
3,WRONG_EOG,sub-18,1.278837821837803,53,ses-04,SSVEP
3,QUERY_EOG,sub-18,5.55404132763125e-08,53,ses-04,SSVEP
3,POP_EOG,sub-15,1.008348533797293,54,ses-02,ERP
3,MATCH_EOG,sub-15,0.1380148962190227,54,ses-02,ERP
3,WRONG_EOG,sub-15,0.7185548472459786,54,ses-02,ERP
3,QUERY_EOG,sub-15,4.12063357561527e-08,54,ses-02,ERP
3,POP_EOG,sub-18,0.7187547925061473,55,ses-04,ERP
3,MATCH_EOG,sub-18,0.5294601137709064,55,ses-04,ERP
3,WRONG_EOG,sub-18,1.5407188701879198,55,ses-04,ERP
3,QUERY_EOG,sub-18,4.249642927692301e-08,55,ses-04,ERP
3,POP_EOG,sub-17,0.7187221982247062,56,ses-03,ERP
3,MATCH_EOG,sub-17,0.5003194662204397,56,ses-03,ERP
3,WRONG_EOG,sub-17,1.8942398910305145,56,ses-03,ERP
3,QUERY_EOG,sub-17,4.135175123787365e-08,56,ses-03,ERP
3,POP_EOG,sub-18,0.0,57,ses-04,SSVEP
3,MATCH_EOG,sub-18,0.0,57,ses-04,SSVEP
3,WRONG_EOG,sub-18,0.0,57,ses-04,SSVEP
3,QUERY_EOG,sub-18,0.0,57,ses-04,SSVEP
3,POP_EOG,sub-18,0.7097757722525151,58,ses-04,SSVEP
3,MATCH_EOG,sub-18,1.119508359847873,58,ses-04,SSVEP
3,WRONG_EOG,sub-18,2.5693774055296887,58,ses-04,SSVEP
3,QUERY_EOG,sub-18,5.400549608944515e-08,58,ses-04,SSVEP
3,POP_EOG,sub-15,1.1566754376360677,59,ses-03,ERP
