dataset,estimand,exact_cell,metric,route,unit_id,utility_effect
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p39,0.006429111304431023
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p39,0.011516174889826647
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p39,0.02140821140871174
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study04|layout_04|100,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study04/study04_p39,-0.014979100104280718
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p06,-0.008167710577448306
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p06,-0.005303280799102084
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p06,0.0029899899964224153
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p06,-0.0008457283906677104
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p06,-0.004457552408434373
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p10,-0.015255060966323453
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p10,-0.00041099013072604107
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p10,0.0014242378802917788
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p10,0.002619056581837198
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p10,-0.003030046712563239
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p24,0.012077266966197264
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p24,0.016819124970805233
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p24,0.012664918944736037
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p24,0.013518877763080195
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p24,0.0033002472077250378
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p40,-0.006620956966232716
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p40,0.03167716967283818
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p40,0.012591832586659024
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p40,0.021914615455976005
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p40,0.009762554216862174
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p41,0.008060260133064656
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p41,0.013720367575880743
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p41,0.004954875520212509
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p41,-0.0031549498957961775
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p41,0.01687531747167692
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p43,0.00033479060007512995
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p43,0.056869881053017934
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p43,0.033927161448054965
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p43,0.04700099419292475
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p43,0.009868886860093184
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p44,0.014147753347037662
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p44,0.023523695851526194
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p44,0.01775483236610076
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p44,0.043209734690859425
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p44,-0.01968603883933323
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p45,-0.01963926271300115
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p45,0.0069377481931109375
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p45,0.004930185980999868
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p45,0.00454678474258402
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p45,0.0023909634505269173
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p46,-0.01206603478332352
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p46,0.010949174193146227
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p46,0.006817446661649351
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p46,0.01688227726383157
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p46,-0.005933103070685342
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p47,-0.000781883459223337
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p47,-0.055211320494018
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p47,-0.030046621171986587
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p47,0.0490560780667636
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p47,-0.1042673985607816
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p48,-0.006701200197806623
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p48,0.01928222056214768
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p48,0.0037859518808761594
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p48,-0.009485421667481342
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p48,0.02876764222962902
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p49,0.03713399652924171
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p49,0.007256227534596038
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p49,0.004415031093275679
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p49,-0.004573054319464809
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p49,0.011829281854060847
sgeyesub,H_D_DIFF_MATCH_minus_DET_MATCH,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p50,-0.02055108999452443
sgeyesub,H_S1_DIFF_MATCH_minus_DIFF_POP,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p50,0.017027350242622863
sgeyesub,H_S2_DIFF_MATCH_minus_mean_WRONG,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p50,0.010451296201750115
sgeyesub,DET_subject_DET_MATCH_minus_DET_POP,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p50,0.04045169870777937
sgeyesub,INTERACTION_subject_diffusion_minus_deterministic,study05|layout_05|256,eog_coherence_reduction,P_A_RAW_SUPPORT_TOKENS,study05/study05_p50,-0.023424348465156508
klados,H_D_DIFF_MATCH_minus_DET_MATCH,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim37,0.010170527553461706
klados,H_S1_DIFF_MATCH_minus_DIFF_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim37,-0.003007180747020055
klados,H_S2_DIFF_MATCH_minus_mean_WRONG,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim37,-0.005272116661537485
klados,DET_subject_DET_MATCH_minus_DET_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim37,-0.00797482981106612
klados,INTERACTION_subject_diffusion_minus_deterministic,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim37,0.004967649064046065
klados,H_D_DIFF_MATCH_minus_DET_MATCH,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim38,0.029060928168953892
klados,H_S1_DIFF_MATCH_minus_DIFF_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim38,0.01519457798381696
klados,H_S2_DIFF_MATCH_minus_mean_WRONG,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim38,0.009735099988139928
klados,DET_subject_DET_MATCH_minus_DET_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim38,-0.0
klados,INTERACTION_subject_diffusion_minus_deterministic,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim38,0.01519457798381696
klados,H_D_DIFF_MATCH_minus_DET_MATCH,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim39,0.06453381118719934
klados,H_S1_DIFF_MATCH_minus_DIFF_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim39,0.00091050289374911
klados,H_S2_DIFF_MATCH_minus_mean_WRONG,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim39,0.014779012027525712
klados,DET_subject_DET_MATCH_minus_DET_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim39,0.031398311214186736
klados,INTERACTION_subject_diffusion_minus_deterministic,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim39,-0.030487808320437626
klados,H_D_DIFF_MATCH_minus_DET_MATCH,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim40,0.007300055006109557
klados,H_S1_DIFF_MATCH_minus_DIFF_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim40,-0.004492487343360385
klados,H_S2_DIFF_MATCH_minus_mean_WRONG,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim40,-0.008304554430154015
klados,DET_subject_DET_MATCH_minus_DET_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim40,0.002002935134451489
klados,INTERACTION_subject_diffusion_minus_deterministic,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim40,-0.006495422477811874
klados,H_D_DIFF_MATCH_minus_DET_MATCH,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim41,0.04679551751244776
klados,H_S1_DIFF_MATCH_minus_DIFF_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim41,0.0004317176143853185
klados,H_S2_DIFF_MATCH_minus_mean_WRONG,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim41,-0.0002319455723460706
klados,DET_subject_DET_MATCH_minus_DET_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim41,0.005269882039658613
klados,INTERACTION_subject_diffusion_minus_deterministic,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim41,-0.004838164425273295
klados,H_D_DIFF_MATCH_minus_DET_MATCH,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim42,0.008148764239696515
klados,H_S1_DIFF_MATCH_minus_DIFF_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim42,-0.0
klados,H_S2_DIFF_MATCH_minus_mean_WRONG,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim42,-6.931487470546172e-05
klados,DET_subject_DET_MATCH_minus_DET_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim42,-0.0
klados,INTERACTION_subject_diffusion_minus_deterministic,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim42,-0.0
klados,H_D_DIFF_MATCH_minus_DET_MATCH,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim43,-0.02924347218156001
klados,H_S1_DIFF_MATCH_minus_DIFF_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim43,0.003902255018896572
klados,H_S2_DIFF_MATCH_minus_mean_WRONG,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim43,0.0006308147492200544
klados,DET_subject_DET_MATCH_minus_DET_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim43,-0.011970987247079512
klados,INTERACTION_subject_diffusion_minus_deterministic,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim43,0.015873242265976084
klados,H_D_DIFF_MATCH_minus_DET_MATCH,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim46,-0.10664259016152519
klados,H_S1_DIFF_MATCH_minus_DIFF_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim46,-0.012120996659394367
klados,H_S2_DIFF_MATCH_minus_mean_WRONG,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim46,-0.00354137644456054
klados,DET_subject_DET_MATCH_minus_DET_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim46,0.002636880331126412
klados,INTERACTION_subject_diffusion_minus_deterministic,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim46,-0.01475787699052078
klados,H_D_DIFF_MATCH_minus_DET_MATCH,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim47,0.031011686013311668
klados,H_S1_DIFF_MATCH_minus_DIFF_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim47,0.018776434429535083
klados,H_S2_DIFF_MATCH_minus_mean_WRONG,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim47,0.0066539689975515515
klados,DET_subject_DET_MATCH_minus_DET_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim47,0.003666602639608607
klados,INTERACTION_subject_diffusion_minus_deterministic,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim47,0.015109831789926476
klados,H_D_DIFF_MATCH_minus_DET_MATCH,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim48,-0.06431016844137843
klados,H_S1_DIFF_MATCH_minus_DIFF_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim48,-0.01611119995366317
klados,H_S2_DIFF_MATCH_minus_mean_WRONG,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim48,-0.009657280810198343
klados,DET_subject_DET_MATCH_minus_DET_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim48,-0.02603993399124943
klados,INTERACTION_subject_diffusion_minus_deterministic,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim48,0.009928734037586262
klados,H_D_DIFF_MATCH_minus_DET_MATCH,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim49,-0.015319529515556318
klados,H_S1_DIFF_MATCH_minus_DIFF_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim49,0.006066412977979885
klados,H_S2_DIFF_MATCH_minus_mean_WRONG,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim49,-0.004602012989911919
klados,DET_subject_DET_MATCH_minus_DET_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim49,0.008977880019945761
klados,INTERACTION_subject_diffusion_minus_deterministic,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim49,-0.002911467041965876
klados,H_D_DIFF_MATCH_minus_DET_MATCH,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim50,-0.06374731642191428
klados,H_S1_DIFF_MATCH_minus_DIFF_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim50,0.02249488973274949
klados,H_S2_DIFF_MATCH_minus_mean_WRONG,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim50,0.011895429944862035
klados,DET_subject_DET_MATCH_minus_DET_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim50,-0.019113006970263247
klados,INTERACTION_subject_diffusion_minus_deterministic,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim50,0.04160789670301274
klados,H_D_DIFF_MATCH_minus_DET_MATCH,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim51,0.02657663179394698
klados,H_S1_DIFF_MATCH_minus_DIFF_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim51,0.0223147545200979
klados,H_S2_DIFF_MATCH_minus_mean_WRONG,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim51,0.014086610563075697
klados,DET_subject_DET_MATCH_minus_DET_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim51,-0.003652282479724711
klados,INTERACTION_subject_diffusion_minus_deterministic,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim51,0.025967036999822612
klados,H_D_DIFF_MATCH_minus_DET_MATCH,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim52,-0.14604383472087828
klados,H_S1_DIFF_MATCH_minus_DIFF_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim52,-0.017023627403695785
klados,H_S2_DIFF_MATCH_minus_mean_WRONG,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim52,-0.002654128499879116
klados,DET_subject_DET_MATCH_minus_DET_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim52,-0.005421752595146434
klados,INTERACTION_subject_diffusion_minus_deterministic,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim52,-0.01160187480854935
klados,H_D_DIFF_MATCH_minus_DET_MATCH,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim53,-0.06256244104135461
klados,H_S1_DIFF_MATCH_minus_DIFF_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim53,-0.00198946530474875
klados,H_S2_DIFF_MATCH_minus_mean_WRONG,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim53,-0.0034486724684200665
klados,DET_subject_DET_MATCH_minus_DET_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim53,-0.012876685446709946
klados,INTERACTION_subject_diffusion_minus_deterministic,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim53,0.010887220141961196
klados,H_D_DIFF_MATCH_minus_DET_MATCH,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim54,-0.02236516319329218
klados,H_S1_DIFF_MATCH_minus_DIFF_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim54,-0.0
klados,H_S2_DIFF_MATCH_minus_mean_WRONG,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim54,-0.0072177547391594765
klados,DET_subject_DET_MATCH_minus_DET_POP,19ch_native_linked_mastoid_256hz,clean_waveform_RRMSE,P_B_DIRECT_SUPPORT_ADAPTER,sim54,-0.009754729593930034
