participant,protocol,late_steps,w_max,center,artifact_rrmse,weight_min,weight_median,weight_max,fraction_steps_gt_0_10,fraction_steps_gt_0_25,fraction_steps_gt_0_50,fraction_steps_gt_0_90,evaluator_only
6,same_01,3,0.25,wrong,0.40266301021575507,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_01,3,0.25,oracle,0.40039404982381377,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_01,5,0.05,zero,0.3953527998166422,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
6,same_01,5,0.05,support,0.3929449836318026,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
6,same_01,5,0.05,wrong,0.39929164019502755,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
6,same_01,5,0.05,oracle,0.39292700495657457,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
6,same_01,5,0.1,zero,0.39415861789278833,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
6,same_01,5,0.1,support,0.3914275908108682,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
6,same_01,5,0.1,wrong,0.39875316413532963,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
6,same_01,5,0.1,oracle,0.391390454530889,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
6,same_01,5,0.25,zero,0.39415861789278833,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
6,same_01,5,0.25,support,0.3914275908108682,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
6,same_01,5,0.25,wrong,0.39875316413532963,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
6,same_01,5,0.25,oracle,0.391390454530889,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
6,same_02,0,0.0,zero,0.21768474708577326,0,0,0,0,0,0,0,1
6,same_02,0,0.0,support,0.21768474708577326,0,0,0,0,0,0,0,1
6,same_02,0,0.0,wrong,0.21768474708577326,0,0,0,0,0,0,0,1
6,same_02,0,0.0,oracle,0.21768474708577326,0,0,0,0,0,0,0,1
6,same_02,1,0.05,zero,0.21767758793164046,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_02,1,0.05,support,0.21767230727276118,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_02,1,0.05,wrong,0.21767723310475925,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_02,1,0.05,oracle,0.21767570943638698,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_02,1,0.1,zero,0.21767758793164046,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_02,1,0.1,support,0.21767230727276118,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_02,1,0.1,wrong,0.21767723310475925,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_02,1,0.1,oracle,0.21767570943638698,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_02,1,0.25,zero,0.21767758793164046,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_02,1,0.25,support,0.21767230727276118,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_02,1,0.25,wrong,0.21767723310475925,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_02,1,0.25,oracle,0.21767570943638698,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_02,3,0.05,zero,0.21562472657427775,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_02,3,0.05,support,0.21862777257519928,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_02,3,0.05,wrong,0.21525537266310088,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_02,3,0.05,oracle,0.21486696246118572,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_02,3,0.1,zero,0.21562472657427775,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_02,3,0.1,support,0.21862777257519928,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_02,3,0.1,wrong,0.21525537266310088,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_02,3,0.1,oracle,0.21486696246118572,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_02,3,0.25,zero,0.21562472657427775,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_02,3,0.25,support,0.21862777257519928,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_02,3,0.25,wrong,0.21525537266310088,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_02,3,0.25,oracle,0.21486696246118572,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_02,5,0.05,zero,0.21246839536067072,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
6,same_02,5,0.05,support,0.25568436838107694,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
6,same_02,5,0.05,wrong,0.21513752839419803,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
6,same_02,5,0.05,oracle,0.21000504104607948,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
6,same_02,5,0.1,zero,0.21185581805850467,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
6,same_02,5,0.1,support,0.26638726206524366,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
6,same_02,5,0.1,wrong,0.21641459208403513,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
6,same_02,5,0.1,oracle,0.20898810720451302,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
6,same_02,5,0.25,zero,0.21185581805850467,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
6,same_02,5,0.25,support,0.26638726206524366,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
6,same_02,5,0.25,wrong,0.21641459208403513,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
6,same_02,5,0.25,oracle,0.20898810720451302,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
6,same_03,0,0.0,zero,0.4587881955272877,0,0,0,0,0,0,0,1
6,same_03,0,0.0,support,0.4587881955272877,0,0,0,0,0,0,0,1
6,same_03,0,0.0,wrong,0.4587881955272877,0,0,0,0,0,0,0,1
6,same_03,0,0.0,oracle,0.4587881955272877,0,0,0,0,0,0,0,1
6,same_03,1,0.05,zero,0.4587774007386108,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_03,1,0.05,support,0.4587708853125879,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_03,1,0.05,wrong,0.4587777477139611,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_03,1,0.05,oracle,0.45876957451682,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_03,1,0.1,zero,0.4587774007386108,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_03,1,0.1,support,0.4587708853125879,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_03,1,0.1,wrong,0.4587777477139611,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_03,1,0.1,oracle,0.45876957451682,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_03,1,0.25,zero,0.4587774007386108,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_03,1,0.25,support,0.4587708853125879,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_03,1,0.25,wrong,0.4587777477139611,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_03,1,0.25,oracle,0.45876957451682,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
6,same_03,3,0.05,zero,0.4555988752126834,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_03,3,0.05,support,0.4531416343344597,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_03,3,0.05,wrong,0.4559994775310483,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_03,3,0.05,oracle,0.45301826532100886,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_03,3,0.1,zero,0.4555988752126834,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_03,3,0.1,support,0.4531416343344597,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_03,3,0.1,wrong,0.4559994775310483,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_03,3,0.1,oracle,0.45301826532100886,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_03,3,0.25,zero,0.4555988752126834,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_03,3,0.25,support,0.4531416343344597,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_03,3,0.25,wrong,0.4559994775310483,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_03,3,0.25,oracle,0.45301826532100886,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
6,same_03,5,0.05,zero,0.4512114104605712,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
6,same_03,5,0.05,support,0.4436247558727787,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
6,same_03,5,0.05,wrong,0.45311530276065126,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
6,same_03,5,0.05,oracle,0.4434119057717593,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
6,same_03,5,0.1,zero,0.4504254341864393,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
6,same_03,5,0.1,support,0.44170794837910304,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
6,same_03,5,0.1,wrong,0.4527583036779779,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
6,same_03,5,0.1,oracle,0.44143784734527913,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
6,same_03,5,0.25,zero,0.4504254341864393,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
6,same_03,5,0.25,support,0.44170794837910304,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
6,same_03,5,0.25,wrong,0.4527583036779779,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
6,same_03,5,0.25,oracle,0.44143784734527913,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
7,same_01,0,0.0,zero,0.31521735929853206,0,0,0,0,0,0,0,1
7,same_01,0,0.0,support,0.31521735929853206,0,0,0,0,0,0,0,1
7,same_01,0,0.0,wrong,0.31521735929853206,0,0,0,0,0,0,0,1
7,same_01,0,0.0,oracle,0.31521735929853206,0,0,0,0,0,0,0,1
7,same_01,1,0.05,zero,0.3152081198606311,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_01,1,0.05,support,0.3152123842165854,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_01,1,0.05,wrong,0.3152146940760606,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_01,1,0.05,oracle,0.315204870827523,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_01,1,0.1,zero,0.3152081198606311,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_01,1,0.1,support,0.3152123842165854,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_01,1,0.1,wrong,0.3152146940760606,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_01,1,0.1,oracle,0.315204870827523,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_01,1,0.25,zero,0.3152081198606311,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_01,1,0.25,support,0.3152123842165854,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_01,1,0.25,wrong,0.3152146940760606,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_01,1,0.25,oracle,0.315204870827523,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_01,3,0.05,zero,0.31230584488765867,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_01,3,0.05,support,0.31269499275156026,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_01,3,0.05,wrong,0.31329778992538676,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_01,3,0.05,oracle,0.31137989583493775,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_01,3,0.1,zero,0.31230584488765867,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_01,3,0.1,support,0.31269499275156026,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_01,3,0.1,wrong,0.31329778992538676,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_01,3,0.1,oracle,0.31137989583493775,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_01,3,0.25,zero,0.31230584488765867,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_01,3,0.25,support,0.31269499275156026,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_01,3,0.25,wrong,0.31329778992538676,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_01,3,0.25,oracle,0.31137989583493775,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_01,5,0.05,zero,0.3070890399543446,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
7,same_01,5,0.05,support,0.30773120627153494,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
7,same_01,5,0.05,wrong,0.3098969660518279,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
7,same_01,5,0.05,oracle,0.3046585347418884,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
7,same_01,5,0.1,zero,0.30599904011273865,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
7,same_01,5,0.1,support,0.3067007297317912,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
7,same_01,5,0.1,wrong,0.309268481209991,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
7,same_01,5,0.1,oracle,0.3032529217935216,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
7,same_01,5,0.25,zero,0.30599904011273865,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
7,same_01,5,0.25,support,0.3067007297317912,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
7,same_01,5,0.25,wrong,0.309268481209991,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
7,same_01,5,0.25,oracle,0.3032529217935216,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
7,same_02,0,0.0,zero,0.4683548190598552,0,0,0,0,0,0,0,1
7,same_02,0,0.0,support,0.4683548190598552,0,0,0,0,0,0,0,1
7,same_02,0,0.0,wrong,0.4683548190598552,0,0,0,0,0,0,0,1
7,same_02,0,0.0,oracle,0.4683548190598552,0,0,0,0,0,0,0,1
7,same_02,1,0.05,zero,0.4683437201190654,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_02,1,0.05,support,0.46834014885105096,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_02,1,0.05,wrong,0.46834228460937327,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_02,1,0.05,oracle,0.46833937857755764,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_02,1,0.1,zero,0.4683437201190654,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_02,1,0.1,support,0.46834014885105096,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_02,1,0.1,wrong,0.46834228460937327,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_02,1,0.1,oracle,0.46833937857755764,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_02,1,0.25,zero,0.4683437201190654,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_02,1,0.25,support,0.46834014885105096,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_02,1,0.25,wrong,0.46834228460937327,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_02,1,0.25,oracle,0.46833937857755764,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_02,3,0.05,zero,0.462543735776652,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_02,3,0.05,support,0.46158628582447647,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_02,3,0.05,wrong,0.46193465951803847,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_02,3,0.05,oracle,0.46111939505024035,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_02,3,0.1,zero,0.462543735776652,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_02,3,0.1,support,0.46158628582447647,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_02,3,0.1,wrong,0.46193465951803847,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_02,3,0.1,oracle,0.46111939505024035,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_02,3,0.25,zero,0.462543735776652,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_02,3,0.25,support,0.46158628582447647,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_02,3,0.25,wrong,0.46193465951803847,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_02,3,0.25,oracle,0.46111939505024035,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_02,5,0.05,zero,0.45055344850530976,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
7,same_02,5,0.05,support,0.4484402031764332,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
7,same_02,5,0.05,wrong,0.44920004296514504,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
7,same_02,5,0.05,oracle,0.4468940892132167,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
7,same_02,5,0.1,zero,0.44798623198942567,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
7,same_02,5,0.1,support,0.4456440403708806,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
7,same_02,5,0.1,wrong,0.44649904394844686,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
7,same_02,5,0.1,oracle,0.44385087869090295,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
7,same_02,5,0.25,zero,0.44798623198942567,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
7,same_02,5,0.25,support,0.4456440403708806,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
7,same_02,5,0.25,wrong,0.44649904394844686,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
7,same_02,5,0.25,oracle,0.44385087869090295,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
7,same_03,0,0.0,zero,0.5362569758726531,0,0,0,0,0,0,0,1
7,same_03,0,0.0,support,0.5362569758726531,0,0,0,0,0,0,0,1
7,same_03,0,0.0,wrong,0.5362569758726531,0,0,0,0,0,0,0,1
7,same_03,0,0.0,oracle,0.5362569758726531,0,0,0,0,0,0,0,1
7,same_03,1,0.05,zero,0.5362386732070352,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_03,1,0.05,support,0.5362329082705081,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_03,1,0.05,wrong,0.5362342789547173,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_03,1,0.05,oracle,0.5362352868107536,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_03,1,0.1,zero,0.5362386732070352,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_03,1,0.1,support,0.5362329082705081,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_03,1,0.1,wrong,0.5362342789547173,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_03,1,0.1,oracle,0.5362352868107536,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_03,1,0.25,zero,0.5362386732070352,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_03,1,0.25,support,0.5362329082705081,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_03,1,0.25,wrong,0.5362342789547173,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_03,1,0.25,oracle,0.5362352868107536,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
7,same_03,3,0.05,zero,0.5299232053985959,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_03,3,0.05,support,0.5285438939416588,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_03,3,0.05,wrong,0.5286422203765531,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_03,3,0.05,oracle,0.5290471769319085,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_03,3,0.1,zero,0.5299232053985959,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_03,3,0.1,support,0.5285438939416588,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
