artifact_reconstruction_relative_error,clean_waveform_RRMSE,clean_waveform_correlation,clipping_fraction,dataset,delta_SNR_db,exact_cell,function_evaluations_per_window,latency_seconds_per_window,method,observation_change_ratio,output_input_RMS_ratio,participant_claim,peak_memory_mb,statistical_unit,status,training_seed,unit_id
0.4269661737862062,0.3541830116696946,0.9394034744133507,0.0005139802815392613,klados,7.392130608160167,19ch_native_linked_mastoid_256hz,401,1.2230778404002194,DIFF-POP,0.6098318385803959,0.7890676065896632,False,41.146484375,source_record,success,20260812,sim41
0.42595773463714276,0.35334647698186766,0.9395707062243018,0.0005859375232830644,klados,7.412669826607406,19ch_native_linked_mastoid_256hz,401,1.2190939601001447,DIFF-MATCH,0.6075624925098875,0.7876648868661906,False,41.146484375,source_record,success,20260812,sim41
0.42692564950487577,0.35414939539541207,0.9393865485924782,0.0005037006922066212,klados,7.392955043822771,19ch_native_linked_mastoid_256hz,401,1.216581913101254,DIFF-SHUFFLED,0.6099486076408313,0.7890612735042324,False,41.146484375,source_record,success,20260812,sim41
1.0000000001936244,0.6477383365603215,0.8426453381888922,0.0,klados,-1.6817986739241686e-09,19ch_native_linked_mastoid_256hz,0,0.0,RAW,2.5337121977440998e-08,1.0000000002679554,False,0.0,source_record,success,20260812,sim42
0.48542547948676507,0.3144286925458726,0.9538588216239163,0.0,klados,6.277548634655737,19ch_native_linked_mastoid_256hz,1,0.004110534099163487,POP,0.4488955636681104,0.8707284697921359,False,41.146484375,source_record,success,20260812,sim42
0.4899996987650901,0.3173915897317033,0.9533825507459983,6.167763785924762e-05,klados,6.1960837392133765,19ch_native_linked_mastoid_256hz,2,0.008337709499755874,ONE-STEP-MATCH,0.4515762458138883,0.8713598772112998,False,41.146484375,source_record,success,20260812,sim42
0.483653374672356,0.31328083232139897,0.9543147643591494,0.0005550986970774829,klados,6.309315552148739,19ch_native_linked_mastoid_256hz,401,1.2200541721002083,DIFF-POP,0.44439553474680443,0.8701480881769472,False,41.146484375,source_record,success,20260812,sim42
0.48360432727204217,0.31324906243991324,0.9543447481497543,0.0005448191077448428,klados,6.310196434886953,19ch_native_linked_mastoid_256hz,401,1.2242166580981575,DIFF-MATCH,0.44430470312707443,0.8701192676733491,False,41.146484375,source_record,success,20260812,sim42
0.4843199077745956,0.3137125713642225,0.9541405459911608,0.0005037006922066212,klados,6.29735358173865,19ch_native_linked_mastoid_256hz,401,1.2201436267991084,DIFF-SHUFFLED,0.4438385513554963,0.8701575221196121,False,41.146484375,source_record,success,20260812,sim42
1.0000000003101117,0.9458006361147381,0.746006578600592,0.0,klados,-2.69359805351062e-09,19ch_native_linked_mastoid_256hz,0,0.0,RAW,2.5663113244127498e-08,1.000000000190601,False,0.0,source_record,success,20260812,sim43
