conditioning,effect,estimand,exact_cell,route,training_seed,unit_id
support_FiLM,-0.18008143184823605,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p48
support_FiLM,-0.18196727639245242,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p48
support_FiLM,-0.1789036664444965,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p48
support_FiLM,-0.16635978143675323,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p49
support_FiLM,-0.12668742396775623,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p49
support_FiLM,-0.11871849442045362,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p49
support_FiLM,-0.02766975700064611,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p50
support_FiLM,-0.029170468958631846,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p50
support_FiLM,-0.020408330964182708,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p50
support_FiLM,0.04740376397684637,match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260811,study01/study01_p01
support_FiLM,0.053549548626595576,match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260812,study01/study01_p01
support_FiLM,0.00299088962296179,match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260813,study01/study01_p01
support_FiLM,-0.020824102023153507,match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260811,study01/study01_p02
support_FiLM,0.02682545501346878,match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260812,study01/study01_p02
support_FiLM,0.009045246825642386,match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260813,study01/study01_p02
support_FiLM,0.040316525529517755,match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260811,study01/study01_p03
support_FiLM,0.03864924018080792,match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260812,study01/study01_p03
support_FiLM,0.058422510746432454,match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260813,study01/study01_p03
support_FiLM,0.0,match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260811,study01/study01_p04
support_FiLM,0.0,match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260812,study01/study01_p04
support_FiLM,0.0,match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260813,study01/study01_p04
support_FiLM,0.0,match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260811,study01/study01_p05
support_FiLM,0.0,match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260812,study01/study01_p05
support_FiLM,0.0,match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260813,study01/study01_p05
support_FiLM,-0.029454318857250934,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p02
support_FiLM,-0.030375160645256943,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p02
support_FiLM,-0.036664603632423694,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p02
support_FiLM,-0.08160021345344887,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p03
support_FiLM,-0.08278602101837348,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p03
support_FiLM,-0.07157479342001609,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p03
support_FiLM,-0.049370348793428255,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p06
support_FiLM,-0.18332125218228032,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p06
support_FiLM,-0.10746672107419337,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p06
support_FiLM,0.0,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p07
support_FiLM,0.0,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p07
support_FiLM,0.0,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p07
support_FiLM,0.0,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p08
support_FiLM,0.0,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p08
support_FiLM,0.0,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p08
support_FiLM,-0.05198583812532631,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p09
support_FiLM,-0.03067789603844745,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p09
support_FiLM,-0.045790078723262934,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p09
support_FiLM,0.0,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p10
support_FiLM,0.0,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p10
support_FiLM,0.0,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p10
support_FiLM,-0.022240368474777856,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p11
support_FiLM,-0.026703089300373323,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p11
support_FiLM,-0.02854155527671685,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p11
support_FiLM,0.0,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p12
support_FiLM,0.0,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p12
support_FiLM,0.0,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p12
support_FiLM,-0.1543668465354584,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p13
support_FiLM,-0.16156152740257992,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p13
support_FiLM,-0.06439826989515966,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p13
support_FiLM,0.0467670361523602,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p14
support_FiLM,0.06264375374643988,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p14
support_FiLM,-0.003544823968620834,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p14
support_FiLM,0.0,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p15
support_FiLM,0.0,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p15
support_FiLM,0.0,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p15
support_FiLM,-0.13766750305743483,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p16
support_FiLM,-0.13400223232001404,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p16
support_FiLM,-0.14006885660646387,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p16
support_FiLM,0.20482640768459992,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p17
support_FiLM,0.18526850593129343,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p17
support_FiLM,0.2201902438858269,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p17
support_FiLM,0.08508918268393643,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p18
support_FiLM,0.0640889151791842,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p18
support_FiLM,0.10273920653839778,match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p18
support_FiLM,0.0,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p03
support_FiLM,0.0,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p03
support_FiLM,0.0,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p03
support_FiLM,-0.07398764374230937,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p19
support_FiLM,-0.16333814568042057,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p19
support_FiLM,-0.07770386922713347,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p19
support_FiLM,0.04586016376780244,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p20
support_FiLM,0.045235278105016465,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p20
support_FiLM,0.03167639203712447,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p20
support_FiLM,0.05201797138540989,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p21
support_FiLM,0.04289257635129207,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p21
support_FiLM,0.04624313409389616,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p21
support_FiLM,0.0,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p22
support_FiLM,0.0,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p22
support_FiLM,0.0,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p22
support_FiLM,0.01808296190455343,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p23
support_FiLM,0.021925894872293406,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p23
support_FiLM,0.01687898272979858,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p23
support_FiLM,0.0,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p24
support_FiLM,0.0,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p24
support_FiLM,0.0,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p24
support_FiLM,-0.009773936333479227,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p25
support_FiLM,0.058129580913437374,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p25
support_FiLM,0.014805032411753091,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p25
support_FiLM,-0.10606288947514873,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p26
support_FiLM,-0.10229109303716911,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p26
support_FiLM,-0.11204866124317654,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p26
support_FiLM,0.08123173667955773,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p27
support_FiLM,0.07867804522606979,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p27
support_FiLM,0.07593124142443826,match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p27
support_FiLM,-0.026988190254646032,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p03
support_FiLM,-0.02359434556570224,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p03
support_FiLM,-0.020004387097411314,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p03
support_FiLM,0.0,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p08
support_FiLM,0.0,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p08
support_FiLM,0.0,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p08
support_FiLM,0.008945042160563299,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p24
support_FiLM,0.005922262428563317,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p24
support_FiLM,0.002401169164106922,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p24
support_FiLM,-0.024486406307983554,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p28
support_FiLM,-0.01233785773891762,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p28
support_FiLM,-0.013624874545909493,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p28
support_FiLM,0.032890162550932835,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p29
support_FiLM,0.030154523279931605,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p29
support_FiLM,0.02044135747808821,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p29
support_FiLM,0.012194628808524057,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p30
support_FiLM,0.016250778515697423,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p30
support_FiLM,0.01849721719922745,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p30
support_FiLM,0.0,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p31
support_FiLM,0.0,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p31
support_FiLM,0.0,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p31
support_FiLM,0.0,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p32
support_FiLM,0.0,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p32
support_FiLM,0.0,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p32
support_FiLM,-0.029152486836349596,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p33
support_FiLM,-0.045139510684719476,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p33
support_FiLM,-0.04811309006341691,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p33
support_FiLM,0.0035347555961764976,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p34
support_FiLM,0.001492318874718827,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p34
support_FiLM,0.024388391875973636,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p34
support_FiLM,-0.06623285122595668,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p35
support_FiLM,-0.06007539926782692,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p35
support_FiLM,-0.07476629556915428,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p35
support_FiLM,-0.04229529265305854,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p36
support_FiLM,-0.04334497555785976,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p36
support_FiLM,-0.06438201789471391,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p36
support_FiLM,-0.1336447416751773,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p37
support_FiLM,-0.14314221287804227,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p37
support_FiLM,-0.11709490005773415,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p37
support_FiLM,0.016388772936906954,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p38
support_FiLM,-0.012028155656643188,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p38
support_FiLM,0.016879705001742518,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p38
support_FiLM,0.002801993717473361,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p39
support_FiLM,-0.0044466179063466504,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p39
support_FiLM,0.018128695111490494,match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p39
support_FiLM,0.10118607506741649,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p06
support_FiLM,0.12695006181002175,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p06
support_FiLM,0.13324126781933776,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p06
support_FiLM,-0.1321150826637225,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p10
support_FiLM,-0.11683287193745757,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p10
support_FiLM,-0.13027256378284022,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p10
support_FiLM,0.08639701288184369,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p24
support_FiLM,0.0806553668878315,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p24
support_FiLM,0.05686416262329117,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p24
support_FiLM,-0.08434388407090572,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p40
support_FiLM,-0.09093039456702101,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p40
support_FiLM,-0.10008949284141307,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p40
support_FiLM,-0.013187904265948893,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p41
support_FiLM,-0.024977207610592217,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p41
support_FiLM,-0.01999361768163065,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p41
support_FiLM,0.006517137802167265,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p43
support_FiLM,-0.008559725526123144,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p43
support_FiLM,0.03666446432336331,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p43
support_FiLM,-0.07153087571212852,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p44
support_FiLM,-0.03201645382488261,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p44
support_FiLM,-0.03976329776242767,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p44
support_FiLM,-0.019312345775425493,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p45
support_FiLM,-0.002733870746901309,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p45
support_FiLM,0.001391139329594911,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p45
support_FiLM,-0.07220574951171606,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p46
support_FiLM,-0.09768312861253807,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p46
support_FiLM,-0.09714249383904093,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p46
support_FiLM,0.024595988740592312,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p47
support_FiLM,0.0208500027589661,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p47
support_FiLM,0.031141566503298895,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p47
support_FiLM,-0.023057959125956002,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p48
support_FiLM,-0.03305799718737046,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p48
support_FiLM,-0.027105253418220027,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p48
support_FiLM,0.07078320538499337,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p49
support_FiLM,0.09130160579792114,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p49
support_FiLM,0.09759228029576084,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p49
support_FiLM,0.14799892281942884,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p50
support_FiLM,0.13672524132015296,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p50
support_FiLM,0.15662035181182674,match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p50
support_FiLM,0.04740376397684637,mechanism_g1_match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260811,study01/study01_p01
support_FiLM,0.053549548626595576,mechanism_g1_match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260812,study01/study01_p01
support_FiLM,0.00299088962296179,mechanism_g1_match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260813,study01/study01_p01
support_FiLM,-0.016414082738789453,mechanism_g1_match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260811,study01/study01_p02
support_FiLM,0.0356346019658409,mechanism_g1_match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260812,study01/study01_p02
support_FiLM,0.018868464115975907,mechanism_g1_match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260813,study01/study01_p02
support_FiLM,0.027200961066919032,mechanism_g1_match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260811,study01/study01_p03
support_FiLM,0.041953234827370615,mechanism_g1_match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260812,study01/study01_p03
support_FiLM,0.07204951344141576,mechanism_g1_match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260813,study01/study01_p03
support_FiLM,0.010125047163656106,mechanism_g1_match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260811,study01/study01_p04
support_FiLM,0.03289426947357982,mechanism_g1_match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260812,study01/study01_p04
support_FiLM,0.13130185825228616,mechanism_g1_match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260813,study01/study01_p04
support_FiLM,-0.07610158722248515,mechanism_g1_match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260811,study01/study01_p05
support_FiLM,-0.06884766802492066,mechanism_g1_match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260812,study01/study01_p05
support_FiLM,-0.08681345629855423,mechanism_g1_match_vs_three_wrong,study01|layout_01|200,R2_FIR_residual,20260813,study01/study01_p05
support_FiLM,-0.06071769214392323,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p02
support_FiLM,-0.06711231743616718,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p02
support_FiLM,-0.07205620811205544,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p02
support_FiLM,-0.08986174115404404,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p03
support_FiLM,-0.09912196407866886,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p03
support_FiLM,-0.08502183667903333,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p03
support_FiLM,-0.09436688740526789,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p06
support_FiLM,-0.19208430424342485,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p06
support_FiLM,-0.15583946000323773,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p06
support_FiLM,-0.11645755202882352,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p07
support_FiLM,-0.10976944807523124,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p07
support_FiLM,-0.10976682012579038,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p07
support_FiLM,-0.09518452707808349,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p08
support_FiLM,-0.11034613726786634,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p08
support_FiLM,-0.1948970330076765,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p08
support_FiLM,-0.056990879850126165,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p09
support_FiLM,-0.03509314116239506,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p09
support_FiLM,-0.05087343838215755,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p09
support_FiLM,-0.1232968931337951,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p10
support_FiLM,-0.13447578191389983,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p10
support_FiLM,-0.0710928393956059,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p10
support_FiLM,-0.027756668998983824,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p11
support_FiLM,-0.030829622214535918,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p11
support_FiLM,-0.03650284912092117,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p11
support_FiLM,0.021526641568252236,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p12
support_FiLM,0.025166997329172158,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p12
support_FiLM,0.00914282989577069,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p12
support_FiLM,-0.1543668465354584,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p13
support_FiLM,-0.16156152740257992,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p13
