fold,seed,participant,method,family,metric,value
0,20260940,7,RAW,head_aware_linear_A_Z,subject_recall,0.28
0,20260940,7,RAW,head_aware_linear_A_Z,cross_entropy,2.4120219764259527
0,20260940,7,RAW,head_aware_linear_A_Z,same_different_verification_auroc,0.557864657243123
0,20260940,8,RAW,head_aware_linear_A_Z,subject_recall,0.5
0,20260940,8,RAW,head_aware_linear_A_Z,cross_entropy,1.9384924200634257
0,20260940,8,RAW,head_aware_linear_A_Z,same_different_verification_auroc,0.5929185043144775
0,20260940,9,RAW,head_aware_linear_A_Z,subject_recall,0.74
0,20260940,9,RAW,head_aware_linear_A_Z,cross_entropy,0.941603287097924
0,20260940,9,RAW,head_aware_linear_A_Z,same_different_verification_auroc,0.6259953709506263
0,20260940,1,RAW,head_aware_linear_A_HZ,subject_recall,0.32
0,20260940,1,RAW,head_aware_linear_A_HZ,cross_entropy,2.679813834597858
0,20260940,1,RAW,head_aware_linear_A_HZ,same_different_verification_auroc,0.5082315689848038
0,20260940,2,RAW,head_aware_linear_A_HZ,subject_recall,0.33
0,20260940,2,RAW,head_aware_linear_A_HZ,cross_entropy,2.591111755681338
0,20260940,2,RAW,head_aware_linear_A_HZ,same_different_verification_auroc,0.4962315076515672
0,20260940,3,RAW,head_aware_linear_A_HZ,subject_recall,0.33
0,20260940,3,RAW,head_aware_linear_A_HZ,cross_entropy,2.7429751497805883
0,20260940,3,RAW,head_aware_linear_A_HZ,same_different_verification_auroc,0.5086972235653742
0,20260940,4,RAW,head_aware_linear_A_HZ,subject_recall,0.45
0,20260940,4,RAW,head_aware_linear_A_HZ,cross_entropy,2.327031629969888
0,20260940,4,RAW,head_aware_linear_A_HZ,same_different_verification_auroc,0.5301878609195683
0,20260940,5,RAW,head_aware_linear_A_HZ,subject_recall,0.49
0,20260940,5,RAW,head_aware_linear_A_HZ,cross_entropy,2.234474515147623
0,20260940,5,RAW,head_aware_linear_A_HZ,same_different_verification_auroc,0.5580312588268524
0,20260940,6,RAW,head_aware_linear_A_HZ,subject_recall,0.45
0,20260940,6,RAW,head_aware_linear_A_HZ,cross_entropy,2.222744598294104
0,20260940,6,RAW,head_aware_linear_A_HZ,same_different_verification_auroc,0.5651285695252476
0,20260940,7,RAW,head_aware_linear_A_HZ,subject_recall,0.28
0,20260940,7,RAW,head_aware_linear_A_HZ,cross_entropy,2.4114714880868204
0,20260940,7,RAW,head_aware_linear_A_HZ,same_different_verification_auroc,0.5581327357901372
0,20260940,8,RAW,head_aware_linear_A_HZ,subject_recall,0.5
0,20260940,8,RAW,head_aware_linear_A_HZ,cross_entropy,1.9347451590433828
0,20260940,8,RAW,head_aware_linear_A_HZ,same_different_verification_auroc,0.5914515819750719
0,20260940,9,RAW,head_aware_linear_A_HZ,subject_recall,0.74
0,20260940,9,RAW,head_aware_linear_A_HZ,cross_entropy,0.940989657830007
0,20260940,9,RAW,head_aware_linear_A_HZ,same_different_verification_auroc,0.6255859423959089
0,20260940,1,RAW,head_aware_linear_A_HU,subject_recall,0.32
0,20260940,1,RAW,head_aware_linear_A_HU,cross_entropy,2.6960515388610578
0,20260940,1,RAW,head_aware_linear_A_HU,same_different_verification_auroc,0.5075926653866937
0,20260940,2,RAW,head_aware_linear_A_HU,subject_recall,0.33
0,20260940,2,RAW,head_aware_linear_A_HU,cross_entropy,2.5957281731725272
0,20260940,2,RAW,head_aware_linear_A_HU,same_different_verification_auroc,0.49437566227727403
0,20260940,3,RAW,head_aware_linear_A_HU,subject_recall,0.34
0,20260940,3,RAW,head_aware_linear_A_HU,cross_entropy,2.739844179565996
0,20260940,3,RAW,head_aware_linear_A_HU,same_different_verification_auroc,0.5079084021787621
0,20260940,4,RAW,head_aware_linear_A_HU,subject_recall,0.44
0,20260940,4,RAW,head_aware_linear_A_HU,cross_entropy,2.383274903411156
0,20260940,4,RAW,head_aware_linear_A_HU,same_different_verification_auroc,0.5291956823664141
0,20260940,5,RAW,head_aware_linear_A_HU,subject_recall,0.51
0,20260940,5,RAW,head_aware_linear_A_HU,cross_entropy,2.269244956537011
0,20260940,5,RAW,head_aware_linear_A_HU,same_different_verification_auroc,0.5587600037661237
0,20260940,6,RAW,head_aware_linear_A_HU,subject_recall,0.43
0,20260940,6,RAW,head_aware_linear_A_HU,cross_entropy,2.2083218920723873
0,20260940,6,RAW,head_aware_linear_A_HU,same_different_verification_auroc,0.5605564142864417
0,20260940,7,RAW,head_aware_linear_A_HU,subject_recall,0.29
0,20260940,7,RAW,head_aware_linear_A_HU,cross_entropy,2.4249264967047406
0,20260940,7,RAW,head_aware_linear_A_HU,same_different_verification_auroc,0.5653990242329409
0,20260940,8,RAW,head_aware_linear_A_HU,subject_recall,0.52
0,20260940,8,RAW,head_aware_linear_A_HU,cross_entropy,1.9298088525734522
0,20260940,8,RAW,head_aware_linear_A_HU,same_different_verification_auroc,0.5887488015340364
0,20260940,9,RAW,head_aware_linear_A_HU,subject_recall,0.74
0,20260940,9,RAW,head_aware_linear_A_HU,cross_entropy,0.9018672013936847
0,20260940,9,RAW,head_aware_linear_A_HU,same_different_verification_auroc,0.6306526207605345
0,20260940,1,RAW,head_aware_adaptive_mlp_A_H,subject_recall,0.22
0,20260940,1,RAW,head_aware_adaptive_mlp_A_H,cross_entropy,2.2576887607574463
0,20260940,1,RAW,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.4533600373379594
0,20260940,2,RAW,head_aware_adaptive_mlp_A_H,subject_recall,0.3
0,20260940,2,RAW,head_aware_adaptive_mlp_A_H,cross_entropy,2.2259371280670166
0,20260940,2,RAW,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.5097502884150199
0,20260940,3,RAW,head_aware_adaptive_mlp_A_H,subject_recall,0.03
0,20260940,3,RAW,head_aware_adaptive_mlp_A_H,cross_entropy,2.210062026977539
0,20260940,3,RAW,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.5188135377900592
0,20260940,4,RAW,head_aware_adaptive_mlp_A_H,subject_recall,0.47
0,20260940,4,RAW,head_aware_adaptive_mlp_A_H,cross_entropy,1.9778813123703003
0,20260940,4,RAW,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.5056285178236397
0,20260940,5,RAW,head_aware_adaptive_mlp_A_H,subject_recall,0.0
0,20260940,5,RAW,head_aware_adaptive_mlp_A_H,cross_entropy,2.2336795330047607
0,20260940,5,RAW,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.4986955088974672
0,20260940,6,RAW,head_aware_adaptive_mlp_A_H,subject_recall,0.0
0,20260940,6,RAW,head_aware_adaptive_mlp_A_H,cross_entropy,2.1926238536834717
0,20260940,6,RAW,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.49910961582414154
0,20260940,7,RAW,head_aware_adaptive_mlp_A_H,subject_recall,0.0
0,20260940,7,RAW,head_aware_adaptive_mlp_A_H,cross_entropy,2.2051737308502197
0,20260940,7,RAW,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.5058438209351862
0,20260940,8,RAW,head_aware_adaptive_mlp_A_H,subject_recall,0.0
0,20260940,8,RAW,head_aware_adaptive_mlp_A_H,cross_entropy,2.2058231830596924
0,20260940,8,RAW,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.49499664429530205
0,20260940,9,RAW,head_aware_adaptive_mlp_A_H,subject_recall,0.24
0,20260940,9,RAW,head_aware_adaptive_mlp_A_H,cross_entropy,2.193471670150757
0,20260940,9,RAW,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.5086073997944501
0,20260940,1,RAW,head_aware_adaptive_mlp_A_Z,subject_recall,0.33
0,20260940,1,RAW,head_aware_adaptive_mlp_A_Z,cross_entropy,1.9301396608352661
0,20260940,1,RAW,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.5110053851993108
0,20260940,2,RAW,head_aware_adaptive_mlp_A_Z,subject_recall,0.21
0,20260940,2,RAW,head_aware_adaptive_mlp_A_Z,cross_entropy,2.342693567276001
0,20260940,2,RAW,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.4956703470186015
0,20260940,3,RAW,head_aware_adaptive_mlp_A_Z,subject_recall,0.22
0,20260940,3,RAW,head_aware_adaptive_mlp_A_Z,cross_entropy,2.100689649581909
0,20260940,3,RAW,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.5079005238128533
0,20260940,4,RAW,head_aware_adaptive_mlp_A_Z,subject_recall,0.41
0,20260940,4,RAW,head_aware_adaptive_mlp_A_Z,cross_entropy,1.6993358135223389
0,20260940,4,RAW,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.5330172266757632
0,20260940,5,RAW,head_aware_adaptive_mlp_A_Z,subject_recall,0.37
0,20260940,5,RAW,head_aware_adaptive_mlp_A_Z,cross_entropy,2.0504794120788574
0,20260940,5,RAW,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.5591441483852744
0,20260940,6,RAW,head_aware_adaptive_mlp_A_Z,subject_recall,0.5
0,20260940,6,RAW,head_aware_adaptive_mlp_A_Z,cross_entropy,1.712068796157837
0,20260940,6,RAW,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.5666612868109406
0,20260940,7,RAW,head_aware_adaptive_mlp_A_Z,subject_recall,0.3
0,20260940,7,RAW,head_aware_adaptive_mlp_A_Z,cross_entropy,2.179903745651245
0,20260940,7,RAW,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.557864657243123
0,20260940,8,RAW,head_aware_adaptive_mlp_A_Z,subject_recall,0.46
0,20260940,8,RAW,head_aware_adaptive_mlp_A_Z,cross_entropy,1.6748417615890503
0,20260940,8,RAW,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.5929185043144775
0,20260940,9,RAW,head_aware_adaptive_mlp_A_Z,subject_recall,0.69
0,20260940,9,RAW,head_aware_adaptive_mlp_A_Z,cross_entropy,0.8330376148223877
0,20260940,9,RAW,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.6259953709506263
0,20260940,1,RAW,head_aware_adaptive_mlp_A_HZ,subject_recall,0.27
0,20260940,1,RAW,head_aware_adaptive_mlp_A_HZ,cross_entropy,1.9303648471832275
0,20260940,1,RAW,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.5082315689848038
0,20260940,2,RAW,head_aware_adaptive_mlp_A_HZ,subject_recall,0.28
0,20260940,2,RAW,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.237809658050537
0,20260940,2,RAW,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.4962315076515672
0,20260940,3,RAW,head_aware_adaptive_mlp_A_HZ,subject_recall,0.21
0,20260940,3,RAW,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.5780322551727295
0,20260940,3,RAW,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.5086972235653742
0,20260940,4,RAW,head_aware_adaptive_mlp_A_HZ,subject_recall,0.38
0,20260940,4,RAW,head_aware_adaptive_mlp_A_HZ,cross_entropy,1.7297321557998657
0,20260940,4,RAW,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.5301878609195683
0,20260940,5,RAW,head_aware_adaptive_mlp_A_HZ,subject_recall,0.43
0,20260940,5,RAW,head_aware_adaptive_mlp_A_HZ,cross_entropy,1.7084627151489258
0,20260940,5,RAW,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.5580312588268524
0,20260940,6,RAW,head_aware_adaptive_mlp_A_HZ,subject_recall,0.42
0,20260940,6,RAW,head_aware_adaptive_mlp_A_HZ,cross_entropy,1.6073662042617798
0,20260940,6,RAW,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.5651285695252476
0,20260940,7,RAW,head_aware_adaptive_mlp_A_HZ,subject_recall,0.3
0,20260940,7,RAW,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.35532808303833
0,20260940,7,RAW,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.5581327357901372
0,20260940,8,RAW,head_aware_adaptive_mlp_A_HZ,subject_recall,0.53
0,20260940,8,RAW,head_aware_adaptive_mlp_A_HZ,cross_entropy,1.6093804836273193
0,20260940,8,RAW,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.5914515819750719
0,20260940,9,RAW,head_aware_adaptive_mlp_A_HZ,subject_recall,0.6
0,20260940,9,RAW,head_aware_adaptive_mlp_A_HZ,cross_entropy,1.0854747295379639
0,20260940,9,RAW,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.6255859423959089
0,20260940,1,RAW,head_aware_adaptive_mlp_A_HU,subject_recall,0.31
0,20260940,1,RAW,head_aware_adaptive_mlp_A_HU,cross_entropy,2.5356221199035645
0,20260940,1,RAW,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.5075926653866937
0,20260940,2,RAW,head_aware_adaptive_mlp_A_HU,subject_recall,0.24
0,20260940,2,RAW,head_aware_adaptive_mlp_A_HU,cross_entropy,2.9626355171203613
0,20260940,2,RAW,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.49437566227727403
0,20260940,3,RAW,head_aware_adaptive_mlp_A_HU,subject_recall,0.26
0,20260940,3,RAW,head_aware_adaptive_mlp_A_HU,cross_entropy,2.9029886722564697
0,20260940,3,RAW,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.5079084021787621
0,20260940,4,RAW,head_aware_adaptive_mlp_A_HU,subject_recall,0.48
0,20260940,4,RAW,head_aware_adaptive_mlp_A_HU,cross_entropy,2.090775966644287
0,20260940,4,RAW,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.5291956823664141
0,20260940,5,RAW,head_aware_adaptive_mlp_A_HU,subject_recall,0.44
0,20260940,5,RAW,head_aware_adaptive_mlp_A_HU,cross_entropy,2.116711139678955
0,20260940,5,RAW,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.5587600037661237
0,20260940,6,RAW,head_aware_adaptive_mlp_A_HU,subject_recall,0.39
0,20260940,6,RAW,head_aware_adaptive_mlp_A_HU,cross_entropy,2.218705177307129
0,20260940,6,RAW,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.5605564142864417
0,20260940,7,RAW,head_aware_adaptive_mlp_A_HU,subject_recall,0.34
0,20260940,7,RAW,head_aware_adaptive_mlp_A_HU,cross_entropy,2.8269147872924805
0,20260940,7,RAW,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.5653990242329409
0,20260940,8,RAW,head_aware_adaptive_mlp_A_HU,subject_recall,0.51
0,20260940,8,RAW,head_aware_adaptive_mlp_A_HU,cross_entropy,2.137197256088257
0,20260940,8,RAW,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.5887488015340364
0,20260940,9,RAW,head_aware_adaptive_mlp_A_HU,subject_recall,0.73
0,20260940,9,RAW,head_aware_adaptive_mlp_A_HU,cross_entropy,0.7620720863342285
0,20260940,9,RAW,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.6306526207605345
0,20260940,1,HEAD_ONLY,head_aware_linear_A_H,subject_recall,0.01
0,20260940,1,HEAD_ONLY,head_aware_linear_A_H,cross_entropy,2.2551261655058013
0,20260940,1,HEAD_ONLY,head_aware_linear_A_H,same_different_verification_auroc,0.4533600373379594
0,20260940,2,HEAD_ONLY,head_aware_linear_A_H,subject_recall,0.01
0,20260940,2,HEAD_ONLY,head_aware_linear_A_H,cross_entropy,2.2371512007879217
0,20260940,2,HEAD_ONLY,head_aware_linear_A_H,same_different_verification_auroc,0.5097502884150199
0,20260940,3,HEAD_ONLY,head_aware_linear_A_H,subject_recall,0.0
0,20260940,3,HEAD_ONLY,head_aware_linear_A_H,cross_entropy,2.178790505767086
0,20260940,3,HEAD_ONLY,head_aware_linear_A_H,same_different_verification_auroc,0.5188135377900592
0,20260940,4,HEAD_ONLY,head_aware_linear_A_H,subject_recall,0.01
0,20260940,4,HEAD_ONLY,head_aware_linear_A_H,cross_entropy,2.214809902327851
0,20260940,4,HEAD_ONLY,head_aware_linear_A_H,same_different_verification_auroc,0.5056285178236397
0,20260940,5,HEAD_ONLY,head_aware_linear_A_H,subject_recall,0.51
0,20260940,5,HEAD_ONLY,head_aware_linear_A_H,cross_entropy,2.1646149412669815
0,20260940,5,HEAD_ONLY,head_aware_linear_A_H,same_different_verification_auroc,0.4986955088974672
0,20260940,6,HEAD_ONLY,head_aware_linear_A_H,subject_recall,0.5
0,20260940,6,HEAD_ONLY,head_aware_linear_A_H,cross_entropy,2.1900000100118047
0,20260940,6,HEAD_ONLY,head_aware_linear_A_H,same_different_verification_auroc,0.49910961582414154
0,20260940,7,HEAD_ONLY,head_aware_linear_A_H,subject_recall,0.01
0,20260940,7,HEAD_ONLY,head_aware_linear_A_H,cross_entropy,2.1932160536310774
0,20260940,7,HEAD_ONLY,head_aware_linear_A_H,same_different_verification_auroc,0.5058438209351862
0,20260940,8,HEAD_ONLY,head_aware_linear_A_H,subject_recall,0.03
0,20260940,8,HEAD_ONLY,head_aware_linear_A_H,cross_entropy,2.1921375772718186
0,20260940,8,HEAD_ONLY,head_aware_linear_A_H,same_different_verification_auroc,0.49499664429530205
0,20260940,9,HEAD_ONLY,head_aware_linear_A_H,subject_recall,0.04
0,20260940,9,HEAD_ONLY,head_aware_linear_A_H,cross_entropy,2.1888220821987194
0,20260940,9,HEAD_ONLY,head_aware_linear_A_H,same_different_verification_auroc,0.5086073997944501
0,20260940,1,HEAD_ONLY,head_aware_linear_A_Z,subject_recall,0.01
0,20260940,1,HEAD_ONLY,head_aware_linear_A_Z,cross_entropy,2.2556591375519863
0,20260940,1,HEAD_ONLY,head_aware_linear_A_Z,same_different_verification_auroc,0.463008564556877
0,20260940,2,HEAD_ONLY,head_aware_linear_A_Z,subject_recall,0.01
0,20260940,2,HEAD_ONLY,head_aware_linear_A_Z,cross_entropy,2.237680241108489
0,20260940,2,HEAD_ONLY,head_aware_linear_A_Z,same_different_verification_auroc,0.5119689784917805
0,20260940,3,HEAD_ONLY,head_aware_linear_A_Z,subject_recall,0.0
0,20260940,3,HEAD_ONLY,head_aware_linear_A_Z,cross_entropy,2.1785591152378054
0,20260940,3,HEAD_ONLY,head_aware_linear_A_Z,same_different_verification_auroc,0.5141052293638514
0,20260940,4,HEAD_ONLY,head_aware_linear_A_Z,subject_recall,0.01
0,20260940,4,HEAD_ONLY,head_aware_linear_A_Z,cross_entropy,2.2147966571842663
0,20260940,4,HEAD_ONLY,head_aware_linear_A_Z,same_different_verification_auroc,0.4974781316244731
0,20260940,5,HEAD_ONLY,head_aware_linear_A_Z,subject_recall,0.51
0,20260940,5,HEAD_ONLY,head_aware_linear_A_Z,cross_entropy,2.1648355293247534
0,20260940,5,HEAD_ONLY,head_aware_linear_A_Z,same_different_verification_auroc,0.5045513605121928
0,20260940,6,HEAD_ONLY,head_aware_linear_A_Z,subject_recall,0.5
0,20260940,6,HEAD_ONLY,head_aware_linear_A_Z,cross_entropy,2.1903458192948624
0,20260940,6,HEAD_ONLY,head_aware_linear_A_Z,same_different_verification_auroc,0.4866090336082115
0,20260940,7,HEAD_ONLY,head_aware_linear_A_Z,subject_recall,0.02
0,20260940,7,HEAD_ONLY,head_aware_linear_A_Z,cross_entropy,2.1929706827163042
0,20260940,7,HEAD_ONLY,head_aware_linear_A_Z,same_different_verification_auroc,0.5127011924638847
0,20260940,8,HEAD_ONLY,head_aware_linear_A_Z,subject_recall,0.03
0,20260940,8,HEAD_ONLY,head_aware_linear_A_Z,cross_entropy,2.1919377175587846
0,20260940,8,HEAD_ONLY,head_aware_linear_A_Z,same_different_verification_auroc,0.5001524448705656
0,20260940,9,HEAD_ONLY,head_aware_linear_A_Z,subject_recall,0.04
0,20260940,9,HEAD_ONLY,head_aware_linear_A_Z,cross_entropy,2.1884937028198643
0,20260940,9,HEAD_ONLY,head_aware_linear_A_Z,same_different_verification_auroc,0.5157186097811646
0,20260940,1,HEAD_ONLY,head_aware_linear_A_HZ,subject_recall,0.01
0,20260940,1,HEAD_ONLY,head_aware_linear_A_HZ,cross_entropy,2.255659966641842
0,20260940,1,HEAD_ONLY,head_aware_linear_A_HZ,same_different_verification_auroc,0.4604285851967119
0,20260940,2,HEAD_ONLY,head_aware_linear_A_HZ,subject_recall,0.01
0,20260940,2,HEAD_ONLY,head_aware_linear_A_HZ,cross_entropy,2.237679347581779
0,20260940,2,HEAD_ONLY,head_aware_linear_A_HZ,same_different_verification_auroc,0.5014954490166468
0,20260940,3,HEAD_ONLY,head_aware_linear_A_HZ,subject_recall,0.0
0,20260940,3,HEAD_ONLY,head_aware_linear_A_HZ,cross_entropy,2.1785608372479355
0,20260940,3,HEAD_ONLY,head_aware_linear_A_HZ,same_different_verification_auroc,0.5143415803411135
0,20260940,4,HEAD_ONLY,head_aware_linear_A_HZ,subject_recall,0.01
0,20260940,4,HEAD_ONLY,head_aware_linear_A_HZ,cross_entropy,2.2148001189738866
0,20260940,4,HEAD_ONLY,head_aware_linear_A_HZ,same_different_verification_auroc,0.5126044687020296
0,20260940,5,HEAD_ONLY,head_aware_linear_A_HZ,subject_recall,0.51
