comparator_method_id,delta_correlation,delta_e_parallel,delta_e_perp,delta_psd_distortion,delta_rrmse,effective_operator_source,estimand,fallback_used,method_id,operator_source,source_record
deterministic_soft_proximal,-0.13512706199126145,0.9528722635366136,0.2803829601413111,1.919232707148679,0.5425167329446755,population_projector,operator_effect,False,M1_observation_warm_start_sdedit,population_projector,sim45
task_matched_multichannel_deterministic_UNet,-0.21329846292496135,1.7749784992098565,0.2875754379167432,2.281080320842047,0.9892086318514001,population_projector,operator_effect,False,M1_observation_warm_start_sdedit,population_projector,sim45
deterministic_Qy,-0.197256355975178,1.8152627245966104,0.012168013233670089,0.38327312174940276,0.986109368298458,population_projector,operator_effect,False,M2_final_hard_q_consistency,population_projector,sim45
deterministic_soft_proximal,-0.16746957818603503,1.5297132651962215,0.026252077481249393,0.3005740211391616,0.831383435806928,population_projector,operator_effect,False,M2_final_hard_q_consistency,population_projector,sim45
task_matched_multichannel_deterministic_UNet,-0.24564097911973493,2.3518195008694645,0.03344455525668158,0.6624216348325296,1.2780753347136524,population_projector,operator_effect,False,M2_final_hard_q_consistency,population_projector,sim45
deterministic_Qy,-0.11110047788847788,5.695766104086519,0.04288137110880952,10.063186934917162,3.094539561615193,population_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,population_projector,sim45
deterministic_soft_proximal,-0.08131370009933492,5.4102166446861295,0.05696543535638882,9.98048783430692,2.9398136291236634,population_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,population_projector,sim45
task_matched_multichannel_deterministic_UNet,-0.15948510103303482,6.232322880359373,0.06415791313182101,10.34233544800029,3.386505528030388,population_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,population_projector,sim45
deterministic_soft_proximal,-0.02217378428648764,-0.2823764742874537,0.10805547408146013,-0.15010685570768956,-0.13048129339461267,matching_p0,matching_p0_eligible_only,False,deterministic_Qy,matching_p0,sim45
deterministic_soft_proximal,-0.02217378428648764,-0.2823764742874537,0.10805547408146013,-0.15010685570768956,-0.13048129339461267,matching_p0,matching_request_fallback_policy,False,deterministic_Qy,matching_p0,sim45
task_matched_multichannel_deterministic_UNet,-0.09296830875776141,0.5686372295839153,0.208781604821688,0.2812708773168098,0.33755648758314266,matching_p0,matching_p0_eligible_only,False,deterministic_Qy,matching_p0,sim45
task_matched_multichannel_deterministic_UNet,-0.09296830875776141,0.5686372295839153,0.208781604821688,0.2812708773168098,0.33755648758314266,matching_p0,matching_request_fallback_policy,False,deterministic_Qy,matching_p0,sim45
deterministic_Qy,0.02217378428648764,0.2823764742874537,-0.10805547408146013,0.15010685570768956,0.13048129339461267,matching_p0,matching_p0_eligible_only,False,deterministic_soft_proximal,matching_p0,sim45
deterministic_Qy,0.02217378428648764,0.2823764742874537,-0.10805547408146013,0.15010685570768956,0.13048129339461267,matching_p0,matching_request_fallback_policy,False,deterministic_soft_proximal,matching_p0,sim45
task_matched_multichannel_deterministic_UNet,-0.07079452447127377,0.851013703871369,0.10072613074022788,0.43137773302449933,0.46803778097775534,matching_p0,matching_p0_eligible_only,False,deterministic_soft_proximal,matching_p0,sim45
task_matched_multichannel_deterministic_UNet,-0.07079452447127377,0.851013703871369,0.10072613074022788,0.43137773302449933,0.46803778097775534,matching_p0,matching_request_fallback_policy,False,deterministic_soft_proximal,matching_p0,sim45
deterministic_Qy,0.09296830875776141,-0.5686372295839153,-0.208781604821688,-0.2812708773168098,-0.33755648758314266,matching_p0,matching_p0_eligible_only,False,task_matched_multichannel_deterministic_UNet,matching_p0,sim45
deterministic_Qy,0.09296830875776141,-0.5686372295839153,-0.208781604821688,-0.2812708773168098,-0.33755648758314266,matching_p0,matching_request_fallback_policy,False,task_matched_multichannel_deterministic_UNet,matching_p0,sim45
deterministic_soft_proximal,0.07079452447127377,-0.851013703871369,-0.10072613074022788,-0.43137773302449933,-0.46803778097775534,matching_p0,matching_p0_eligible_only,False,task_matched_multichannel_deterministic_UNet,matching_p0,sim45
deterministic_soft_proximal,0.07079452447127377,-0.851013703871369,-0.10072613074022788,-0.43137773302449933,-0.46803778097775534,matching_p0,matching_request_fallback_policy,False,task_matched_multichannel_deterministic_UNet,matching_p0,sim45
deterministic_Qy,-0.12044289790077167,1.2050933364579905,0.07835609811685404,2.0006021964519753,0.6509655610066616,matching_p0,matching_p0_eligible_only,False,M1_observation_warm_start_sdedit,matching_p0,sim45
deterministic_Qy,-0.12044289790077167,1.2050933364579905,0.07835609811685404,2.0006021964519753,0.6509655610066616,matching_p0,matching_request_fallback_policy,False,M1_observation_warm_start_sdedit,matching_p0,sim45
deterministic_soft_proximal,-0.1426166821872593,0.9227168621705368,0.18641157219831417,1.8504953407442857,0.5204842676120489,matching_p0,matching_p0_eligible_only,False,M1_observation_warm_start_sdedit,matching_p0,sim45
deterministic_soft_proximal,-0.1426166821872593,0.9227168621705368,0.18641157219831417,1.8504953407442857,0.5204842676120489,matching_p0,matching_request_fallback_policy,False,M1_observation_warm_start_sdedit,matching_p0,sim45
task_matched_multichannel_deterministic_UNet,-0.21341120665853308,1.7737305660419058,0.28713770293854207,2.2818730737687853,0.9885220485898043,matching_p0,matching_p0_eligible_only,False,M1_observation_warm_start_sdedit,matching_p0,sim45
task_matched_multichannel_deterministic_UNet,-0.21341120665853308,1.7737305660419058,0.28713770293854207,2.2818730737687853,0.9885220485898043,matching_p0,matching_request_fallback_policy,False,M1_observation_warm_start_sdedit,matching_p0,sim45
deterministic_Qy,-0.2215302345167146,1.7702543859418594,0.07680411457554728,0.5010872723511636,0.9528593140810775,matching_p0,matching_p0_eligible_only,False,M2_final_hard_q_consistency,matching_p0,sim45
deterministic_Qy,-0.2215302345167146,1.7702543859418594,0.07680411457554728,0.5010872723511636,0.9528593140810775,matching_p0,matching_request_fallback_policy,False,M2_final_hard_q_consistency,matching_p0,sim45
deterministic_soft_proximal,-0.24370401880320225,1.4878779116544056,0.1848595886570074,0.350980416643474,0.8223780206864648,matching_p0,matching_p0_eligible_only,False,M2_final_hard_q_consistency,matching_p0,sim45
deterministic_soft_proximal,-0.24370401880320225,1.4878779116544056,0.1848595886570074,0.350980416643474,0.8223780206864648,matching_p0,matching_request_fallback_policy,False,M2_final_hard_q_consistency,matching_p0,sim45
task_matched_multichannel_deterministic_UNet,-0.314498543274476,2.3388916155257746,0.2855857193972353,0.7823581496679733,1.2904158016642202,matching_p0,matching_p0_eligible_only,False,M2_final_hard_q_consistency,matching_p0,sim45
task_matched_multichannel_deterministic_UNet,-0.314498543274476,2.3388916155257746,0.2855857193972353,0.7823581496679733,1.2904158016642202,matching_p0,matching_request_fallback_policy,False,M2_final_hard_q_consistency,matching_p0,sim45
deterministic_Qy,-0.11766277580744822,5.9560739092501205,0.45357839061858596,12.218815967935111,3.2487247854747032,matching_p0,matching_p0_eligible_only,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim45
deterministic_Qy,-0.11766277580744822,5.9560739092501205,0.45357839061858596,12.218815967935111,3.2487247854747032,matching_p0,matching_request_fallback_policy,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim45
deterministic_soft_proximal,-0.13983656009393586,5.673697434962667,0.5616338647000461,12.06870911222742,3.11824349208009,matching_p0,matching_p0_eligible_only,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim45
deterministic_soft_proximal,-0.13983656009393586,5.673697434962667,0.5616338647000461,12.06870911222742,3.11824349208009,matching_p0,matching_request_fallback_policy,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim45
task_matched_multichannel_deterministic_UNet,-0.21063108456520963,6.524711138834036,0.6623599954402739,12.50008684525192,3.5862812730578457,matching_p0,matching_p0_eligible_only,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim45
task_matched_multichannel_deterministic_UNet,-0.21063108456520963,6.524711138834036,0.6623599954402739,12.50008684525192,3.5862812730578457,matching_p0,matching_request_fallback_policy,False,M4_per_step_quadratic_proximal_q_consistency,matching_p0,sim45
deterministic_soft_proximal,0.026026725063391987,-0.2822776379608749,-2.966031448598742e-18,-0.08169776517606381,-0.15336426038800755,query_derived_oracle_projector,operator_effect,False,deterministic_Qy,query_derived_oracle_projector,sim45
task_matched_multichannel_deterministic_UNet,-0.04973399252004118,0.5532509858358071,-0.0070260243687124595,0.2904728465754792,0.30051512388135626,query_derived_oracle_projector,operator_effect,False,deterministic_Qy,query_derived_oracle_projector,sim45
deterministic_Qy,-0.026026725063391987,0.2822776379608749,2.966031448598742e-18,0.08169776517606381,0.15336426038800755,query_derived_oracle_projector,operator_effect,False,deterministic_soft_proximal,query_derived_oracle_projector,sim45
task_matched_multichannel_deterministic_UNet,-0.07576071758343317,0.835528623796682,-0.007026024368712457,0.3721706117515431,0.4538793842693638,query_derived_oracle_projector,operator_effect,False,deterministic_soft_proximal,query_derived_oracle_projector,sim45
deterministic_Qy,0.04973399252004118,-0.5532509858358071,0.0070260243687124595,-0.2904728465754792,-0.30051512388135626,query_derived_oracle_projector,operator_effect,False,task_matched_multichannel_deterministic_UNet,query_derived_oracle_projector,sim45
deterministic_soft_proximal,0.07576071758343317,-0.835528623796682,0.007026024368712457,-0.3721706117515431,-0.4538793842693638,query_derived_oracle_projector,operator_effect,False,task_matched_multichannel_deterministic_UNet,query_derived_oracle_projector,sim45
deterministic_Qy,-0.16440891533562108,1.2347429844830942,0.29446698658083514,1.9987776401319077,0.6957602829550643,query_derived_oracle_projector,operator_effect,False,M1_observation_warm_start_sdedit,query_derived_oracle_projector,sim45
deterministic_soft_proximal,-0.1383821902722291,0.9524653465222193,0.29446698658083514,1.917079874955844,0.5423960225670568,query_derived_oracle_projector,operator_effect,False,M1_observation_warm_start_sdedit,query_derived_oracle_projector,sim45
task_matched_multichannel_deterministic_UNet,-0.21414290785566226,1.7879939703189014,0.2874409622121227,2.289250486707387,0.9962754068364206,query_derived_oracle_projector,operator_effect,False,M1_observation_warm_start_sdedit,query_derived_oracle_projector,sim45
deterministic_Qy,-0.2039500186142552,1.8011342494012645,1.4531460317153073e-07,0.37947039103709734,0.9785742293097407,query_derived_oracle_projector,operator_effect,False,M2_final_hard_q_consistency,query_derived_oracle_projector,sim45
deterministic_soft_proximal,-0.17792329355086323,1.5188566114403896,1.4531460316856468e-07,0.29777262586103354,0.8252099689217332,query_derived_oracle_projector,operator_effect,False,M2_final_hard_q_consistency,query_derived_oracle_projector,sim45
task_matched_multichannel_deterministic_UNet,-0.2536840111342964,2.3543852352370718,-0.007025879054109288,0.6699432376125766,1.279089353191097,query_derived_oracle_projector,operator_effect,False,M2_final_hard_q_consistency,query_derived_oracle_projector,sim45
deterministic_Qy,-0.11584783705272661,5.761228640449223,0.011794007179289193,10.40706241381232,3.1301464138861155,query_derived_oracle_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,query_derived_oracle_projector,sim45
deterministic_soft_proximal,-0.08982111198933462,5.478951002488348,0.01179400717928919,10.325364648636254,2.9767821534981076,query_derived_oracle_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,query_derived_oracle_projector,sim45
task_matched_multichannel_deterministic_UNet,-0.1655818295727678,6.31447962628503,0.004767982810576733,10.697535260387799,3.4306615377674716,query_derived_oracle_projector,operator_effect,False,M4_per_step_quadratic_proximal_q_consistency,query_derived_oracle_projector,sim45
