seed,fold_id,recording_key,study,method,rrmse,correlation,delta_snr,artifact_residual_rmse
20260806,study05_layout_05_heldout_04,study05/study05_p47,study05,DIFF-POP,0.7312087416648865,0.7833463133662949,1.5243160724639893,0.34221750497817993
20260806,study05_layout_05_heldout_04,study05/study05_p47,study05,DIFF-WRONG,0.7177551984786987,0.798242792552008,1.6856188774108887,0.3359210193157196
20260806,study05_layout_05_heldout_04,study05/study05_p48,study05,RAW,1.4643135070800781,0.5513877376479959,0.0,1.0988320112228394
20260806,study05_layout_05_heldout_04,study05/study05_p48,study05,DET-MATCH,0.6012079119682312,0.8420379536484588,7.7321858406066895,0.4511510133743286
20260806,study05_layout_05_heldout_04,study05/study05_p48,study05,DET-POP,0.5225703716278076,0.8760119413084588,8.949784278869629,0.39214077591896057
20260806,study05_layout_05_heldout_04,study05/study05_p48,study05,DET-WRONG,0.6085850596427917,0.8358385302621343,7.626254558563232,0.4566868543624878
20260806,study05_layout_05_heldout_04,study05/study05_p48,study05,DIFF-MATCH,0.8226553201675415,0.7633013519192928,5.008320331573486,0.6173268556594849
20260806,study05_layout_05_heldout_04,study05/study05_p48,study05,DIFF-POP,0.7419560551643372,0.7906102465287962,5.905116081237793,0.5567694902420044
20260806,study05_layout_05_heldout_04,study05/study05_p48,study05,DIFF-WRONG,0.7219272255897522,0.794692247267893,6.142810821533203,0.5417397022247314
20260806,study05_layout_05_heldout_05,study05/study05_p49,study05,RAW,1.1670596599578857,0.667314237014419,0.0,0.6123983860015869
20260806,study05_layout_05_heldout_05,study05/study05_p49,study05,DET-MATCH,0.7110051512718201,0.7941272590862042,4.304405212402344,0.37309011816978455
20260806,study05_layout_05_heldout_05,study05/study05_p49,study05,DET-POP,0.6133206486701965,0.8392485236027876,5.588109016418457,0.32183152437210083
20260806,study05_layout_05_heldout_05,study05/study05_p49,study05,DET-WRONG,0.6195726990699768,0.8290657527770972,5.500016212463379,0.3251121938228607
20260806,study05_layout_05_heldout_05,study05/study05_p49,study05,DIFF-MATCH,0.8883316516876221,0.7388202022479847,2.3703579902648926,0.4661397337913513
20260806,study05_layout_05_heldout_05,study05/study05_p49,study05,DIFF-POP,0.8787106871604919,0.7422466752554255,2.464942693710327,0.4610912799835205
20260806,study05_layout_05_heldout_05,study05/study05_p49,study05,DIFF-WRONG,0.8752347826957703,0.735196744549245,2.4993698596954346,0.45926734805107117
20260806,study05_layout_05_heldout_05,study05/study05_p50,study05,RAW,1.4863141775131226,0.4562159314101291,0.0,0.7961134910583496
20260806,study05_layout_05_heldout_05,study05/study05_p50,study05,DET-MATCH,0.6823877096176147,0.7785417749097875,6.761589050292969,0.3655068576335907
20260806,study05_layout_05_heldout_05,study05/study05_p50,study05,DET-POP,0.6944738030433655,0.7808203857960463,6.609095573425293,0.37198054790496826
20260806,study05_layout_05_heldout_05,study05/study05_p50,study05,DET-WRONG,0.7176088094711304,0.7756021057133582,6.324459075927734,0.3843723237514496
20260806,study05_layout_05_heldout_05,study05/study05_p50,study05,DIFF-MATCH,0.9034284353256226,0.6794904415589555,4.324336528778076,0.48390278220176697
20260806,study05_layout_05_heldout_05,study05/study05_p50,study05,DIFF-POP,0.896520733833313,0.6967300470226157,4.391005992889404,0.4802027940750122
20260806,study05_layout_05_heldout_05,study05/study05_p50,study05,DIFF-WRONG,0.8981021046638489,0.7039896646619513,4.375699520111084,0.4810498356819153
