budget_seconds,fold_id,fold_cluster,study,recording_key,eligible,calibration_samples,status,arm,support_reliability,oracle_lambda,deployable_lambda,composite_distance,normalized_frobenius,frequency_magnitude,frequency_phase,common_eog_response,wrong_donor_count,mean_wrong_composite_distance
60.0,study02_layout_02_heldout_00,2,study02,study02/study02_p03,True,12000,success,POP,0.3928192927860275,0.24,0.538032524146864,0.9917321021634964,0.6369681001056714,0.33519593560113603,0.5406538075271181,0.6024707858096485,2,1.6320719420163332
60.0,study02_layout_02_heldout_00,2,study02,study02/study02_p03,True,12000,success,EB_ORACLE,0.3928192927860275,0.24,0.538032524146864,0.925917104681119,0.5884054037787029,0.30747989934381054,0.5131144087090279,0.5671257644664057,2,1.6320719420163332
60.0,study02_layout_02_heldout_00,2,study02,study02/study02_p03,True,12000,success,EB_DEPLOYABLE,0.3928192927860275,0.24,0.538032524146864,1.0035696031586303,0.608088823611096,0.31318612156459547,0.5330453221159768,0.6370789493824371,2,1.6320719420163332
60.0,study02_layout_02_heldout_00,2,study02,study02/study02_p06,True,12000,success,MATCH,0.41716771168034783,0.4,0.726329856333678,1.0099602697845194,0.5904435563367915,0.29491825856991005,0.6858918489857252,0.6464528263160368,2,1.335881655670478
60.0,study02_layout_02_heldout_00,2,study02,study02/study02_p06,True,12000,success,POP,0.41716771168034783,0.4,0.726329856333678,0.9193168789872751,0.5102607489164065,0.30414074045145545,0.6735175210815604,0.5478243864276636,2,1.335881655670478
60.0,study02_layout_02_heldout_00,2,study02,study02/study02_p06,True,12000,success,EB_ORACLE,0.41716771168034783,0.4,0.726329856333678,0.7868286270673579,0.4569030916505804,0.2611395937927459,0.6495757433741691,0.4607314589371951,2,1.335881655670478
60.0,study02_layout_02_heldout_00,2,study02,study02/study02_p06,True,12000,success,EB_DEPLOYABLE,0.41716771168034783,0.4,0.726329856333678,0.8619342959830225,0.527502293941717,0.27327161086433804,0.6531476885783647,0.523347916260848,2,1.335881655670478
60.0,study02_layout_02_heldout_01,3,study02,study02/study02_p07,True,12000,success,MATCH,0.5135030997956551,0.0,0.576778666862133,2.6717402495995124,0.9463790236678079,0.5771500400771052,0.7195315728876198,2.022637052233645,1,3.9082973335845463
60.0,study02_layout_02_heldout_01,3,study02,study02/study02_p07,True,12000,success,POP,0.5135030997956551,0.0,0.576778666862133,1.4076033233569571,0.7029451646263853,0.45105727652920413,0.5097334539792611,0.9055727014298269,1,3.9082973335845463
60.0,study02_layout_02_heldout_01,3,study02,study02/study02_p07,True,12000,success,EB_ORACLE,0.5135030997956551,0.0,0.576778666862133,1.4076033233569571,0.7029451646263853,0.45105727652920413,0.5097334539792611,0.9055727014298269,1,3.9082973335845463
60.0,study02_layout_02_heldout_01,3,study02,study02/study02_p07,True,12000,success,EB_DEPLOYABLE,0.5135030997956551,0.0,0.576778666862133,2.018969586103341,0.8377897654229227,0.5394454987446473,0.5741219066573923,1.422111896692955,1,3.9082973335845463
60.0,study02_layout_02_heldout_01,3,study02,study02/study02_p08,True,12000,success,MATCH,0.4675449774690064,1.0,0.8467869808965867,0.6882692110804896,0.3990030609824002,0.20899673620402265,0.7595306966033838,0.4033194052161285,1,1.2837374294246955
60.0,study02_layout_02_heldout_01,3,study02,study02/study02_p08,True,12000,success,POP,0.4675449774690064,1.0,0.8467869808965867,1.2949593661331513,0.6255780007467238,0.4314003446253073,0.8794242990595993,0.7756165916018841,1,1.2837374294246955
60.0,study02_layout_02_heldout_01,3,study02,study02/study02_p08,True,12000,success,EB_ORACLE,0.4675449774690064,1.0,0.8467869808965867,0.6882692110804896,0.3990030609824002,0.20899673620402265,0.7595306966033838,0.4033194052161285,1,1.2837374294246955
60.0,study02_layout_02_heldout_01,3,study02,study02/study02_p08,True,12000,success,EB_DEPLOYABLE,0.4675449774690064,1.0,0.8467869808965867,0.7085580597711472,0.3846256902722001,0.20752882977889778,0.769358923693776,0.4240933376228718,1,1.2837374294246955
60.0,study02_layout_02_heldout_02,4,study02,study02/study02_p09,True,12000,success,MATCH,0.5125693155337266,0.9400000000000001,0.2893544136605906,0.8806856380108692,0.49405390631117885,0.31058351578959986,0.5619177750261646,0.5139103447186528,1,1.4914766881416788
60.0,study02_layout_02_heldout_02,4,study02,study02/study02_p09,True,12000,success,POP,0.5125693155337266,0.9400000000000001,0.2893544136605906,2.2464967730036887,1.1683715295078925,0.8735684133563703,0.8571929559609242,1.287209064051226,1,1.4914766881416788
60.0,study02_layout_02_heldout_02,4,study02,study02/study02_p09,True,12000,success,EB_ORACLE,0.5125693155337266,0.9400000000000001,0.2893544136605906,0.8711541090717383,0.4954763517769211,0.31558778410375543,0.5493082072772211,0.5006355042402607,1,1.4914766881416788
60.0,study02_layout_02_heldout_02,4,study02,study02/study02_p09,True,12000,success,EB_DEPLOYABLE,0.5125693155337266,0.9400000000000001,0.2893544136605906,1.7255592834062856,0.9534485650392527,0.7011658679123522,0.7565219838076698,0.9487412171131664,1,1.4914766881416788
60.0,study02_layout_02_heldout_02,4,study02,study02/study02_p10,True,12000,success,MATCH,0.43912145828932564,1.0,0.4216280160268716,1.3039144567109018,0.8094674984947423,0.48490543295326993,0.7503560171013244,0.7439734220474994,1,1.2963234307017417
60.0,study02_layout_02_heldout_02,4,study02,study02/study02_p10,True,12000,success,POP,0.43912145828932564,1.0,0.4216280160268716,2.0515336416224677,1.1455978808611351,0.8704457632706614,0.7290666277629733,1.1081812155755089,1,1.2963234307017417
60.0,study02_layout_02_heldout_02,4,study02,study02/study02_p10,True,12000,success,EB_ORACLE,0.43912145828932564,1.0,0.4216280160268716,1.3039144567109018,0.8094674984947423,0.48490543295326993,0.7503560171013244,0.7439734220474994,1,1.2963234307017417
60.0,study02_layout_02_heldout_02,4,study02,study02/study02_p10,True,12000,success,EB_DEPLOYABLE,0.43912145828932564,1.0,0.4216280160268716,1.6482876181977606,0.9777460497995752,0.6920156612420536,0.6818176159508923,0.8880901953606177,1,1.2963234307017417
60.0,study02_layout_02_heldout_03,5,study02,study02/study02_p11,True,12000,success,MATCH,0.5774140252868393,0.58,0.11374285298015178,1.6580544822614798,0.7613379692203174,0.5194656246040273,0.519708013246597,1.0866180563327927,1,2.143537035211649
60.0,study02_layout_02_heldout_03,5,study02,study02/study02_p11,True,12000,success,POP,0.5774140252868393,0.58,0.11374285298015178,1.7361564329954124,0.7669095289450801,0.5809556087771777,0.48140904611544666,1.1070599196066901,1,2.143537035211649
60.0,study02_layout_02_heldout_03,5,study02,study02/study02_p11,True,12000,success,EB_ORACLE,0.5774140252868393,0.58,0.11374285298015178,1.5411225464911498,0.7058053058136451,0.5256324072890614,0.45266155241265443,0.970223983960823,1,2.143537035211649
60.0,study02_layout_02_heldout_03,5,study02,study02/study02_p11,True,12000,success,EB_DEPLOYABLE,0.5774140252868393,0.58,0.11374285298015178,1.6696113691095475,0.7442515804500517,0.567863393114373,0.464668893224124,1.0552810866727622,1,2.143537035211649
60.0,study02_layout_02_heldout_03,5,study02,study02/study02_p12,True,12000,success,MATCH,0.37821284491395507,0.32,0.7753753170629586,1.01419068855882,0.6856076046451259,0.27482469498047074,0.5932954305396932,0.6800364505243801,1,1.1825910589690554
60.0,study02_layout_02_heldout_03,5,study02,study02/study02_p12,True,12000,success,POP,0.37821284491395507,0.32,0.7753753170629586,0.8430942590792905,0.5084459526391328,0.3060824353972311,0.40865531944444405,0.4961462917376149,1,1.1825910589690554
60.0,study02_layout_02_heldout_03,5,study02,study02/study02_p12,True,12000,success,EB_ORACLE,0.37821284491395507,0.32,0.7753753170629586,0.779917148815805,0.4891203601987933,0.26081900664966556,0.4059156401081337,0.478506578155326,1,1.1825910589690554
60.0,study02_layout_02_heldout_03,5,study02,study02/study02_p12,True,12000,success,EB_DEPLOYABLE,0.37821284491395507,0.32,0.7753753170629586,0.8977404308370127,0.607701104642083,0.2591509346987375,0.5147211299103701,0.5871173831472382,1,1.1825910589690554
60.0,study02_layout_02_heldout_04,6,study02,study02/study02_p13,True,12000,success,MATCH,0.5386286739177193,0.39,0.4517202900064566,0.977442765862528,0.503074858529327,0.2892542381110537,0.38056198207241476,0.6501323295442328,1,1.4349058085475788
60.0,study02_layout_02_heldout_04,6,study02,study02/study02_p13,True,12000,success,POP,0.5386286739177193,0.39,0.4517202900064566,0.8572059988931693,0.42349283285183115,0.28582280932257387,0.29445941647770496,0.5419372479228249,1,1.4349058085475788
60.0,study02_layout_02_heldout_04,6,study02,study02/study02_p13,True,12000,success,EB_ORACLE,0.5386286739177193,0.39,0.4517202900064566,0.6482843863364285,0.38801317082871284,0.2263022766268412,0.28438686132426594,0.3935434235771607,1,1.4349058085475788
60.0,study02_layout_02_heldout_04,6,study02,study02/study02_p13,True,12000,success,EB_DEPLOYABLE,0.5386286739177193,0.39,0.4517202900064566,0.6529004967964899,0.40002623266143084,0.23007745420817596,0.29032643776057315,0.3937903988122566,1,1.4349058085475788
60.0,study02_layout_02_heldout_04,6,study02,study02/study02_p14,True,12000,success,MATCH,0.4154046408320155,0.9500000000000001,0.5529017498406801,1.1601052428203453,0.6288117205493458,0.36956669216978705,0.7936902095063076,0.7111695296999275,1,4.104517277808995
60.0,study02_layout_02_heldout_04,6,study02,study02/study02_p14,True,12000,success,POP,0.4154046408320155,0.9500000000000001,0.5529017498406801,1.8835578527818635,0.923206500487947,0.6121307573404086,0.7988984554208042,1.1915372498993746,1,4.104517277808995
60.0,study02_layout_02_heldout_04,6,study02,study02/study02_p14,True,12000,success,EB_ORACLE,0.4154046408320155,0.9500000000000001,0.5529017498406801,1.157396897331105,0.6300755545328369,0.37060196964277153,0.7830996563333229,0.7084849620550012,1,4.104517277808995
60.0,study02_layout_02_heldout_04,6,study02,study02/study02_p14,True,12000,success,EB_DEPLOYABLE,0.4154046408320155,0.9500000000000001,0.5529017498406801,1.3217963988269117,0.71588034230994,0.43719644194728285,0.7420391682791309,0.8103960400517157,1,4.104517277808995
60.0,study02_layout_02_heldout_05,7,study02,study02/study02_p15,True,12000,success,MATCH,0.4270456108312535,0.37,0.7465862050042279,1.1330041212211823,0.7078156877913345,0.3814327278299282,0.8143281911457594,0.6701385742766781,1,1.2890380900368368
60.0,study02_layout_02_heldout_05,7,study02,study02/study02_p15,True,12000,success,POP,0.4270456108312535,0.37,0.7465862050042279,0.9496276979486155,0.5788869464521276,0.3482127230868944,0.3782786325507942,0.5635871116066417,1,1.2890380900368368
60.0,study02_layout_02_heldout_05,7,study02,study02/study02_p15,True,12000,success,EB_ORACLE,0.4270456108312535,0.37,0.7465862050042279,0.862715904180047,0.5326871578102386,0.3137915023135507,0.4049061794714884,0.5084337839193475,1,1.2890380900368368
60.0,study02_layout_02_heldout_05,7,study02,study02/study02_p15,True,12000,success,EB_DEPLOYABLE,0.4270456108312535,0.37,0.7465862050042279,0.9612887912696473,0.5775361823328728,0.3271771771593843,0.611310977259609,0.572980516384302,1,1.2890380900368368
60.0,study02_layout_02_heldout_05,7,study02,study02/study02_p16,True,12000,success,MATCH,0.38833226573587015,0.38,0.0,0.9819379395395204,0.6075551509906159,0.34879210505297187,0.526884264445605,0.580457408041988,1,1.2987849570382306
60.0,study02_layout_02_heldout_05,7,study02,study02/study02_p16,True,12000,success,POP,0.38833226573587015,0.38,0.0,0.8809641315756738,0.5139153707339705,0.35364039202214304,0.29499442748023125,0.4978242968055076,1,1.2987849570382306
60.0,study02_layout_02_heldout_05,7,study02,study02/study02_p16,True,12000,success,EB_ORACLE,0.38833226573587015,0.38,0.0,0.8155204360017245,0.47608466874225575,0.3157505678424697,0.30657248161798156,0.46911261999745674,1,1.2987849570382306
60.0,study02_layout_02_heldout_05,7,study02,study02/study02_p16,True,12000,success,EB_DEPLOYABLE,0.38833226573587015,0.38,0.0,0.8809641315756738,0.5139153707339705,0.35364039202214304,0.29499442748023125,0.4978242968055076,1,1.2987849570382306
60.0,study02_layout_02_heldout_06,8,study02,study02/study02_p17,True,12000,success,MATCH,0.524972316122838,0.36,0.21844657435771195,0.9598331074435659,0.5705531562411819,0.3182744981485086,0.4140446599096236,0.6001541433040949,1,1.1691069101023794
60.0,study02_layout_02_heldout_06,8,study02,study02/study02_p17,True,12000,success,POP,0.524972316122838,0.36,0.21844657435771195,0.7912065792580534,0.4673646225659048,0.2645308156929078,0.40169222544554284,0.48650654102059127,1,1.1691069101023794
60.0,study02_layout_02_heldout_06,8,study02,study02/study02_p17,True,12000,success,EB_ORACLE,0.524972316122838,0.36,0.21844657435771195,0.7090165972282763,0.42847018498171374,0.24083062691931023,0.32728010457614315,0.43545795985135166,1,1.1691069101023794
60.0,study02_layout_02_heldout_06,8,study02,study02/study02_p17,True,12000,success,EB_DEPLOYABLE,0.524972316122838,0.36,0.21844657435771195,0.7229686206419759,0.4334885106442433,0.24535862158073168,0.35064603202792133,0.4425453958584521,1,1.1691069101023794
60.0,study02_layout_02_heldout_06,8,study02,study02/study02_p18,True,12000,success,MATCH,0.42994383544615705,0.47000000000000003,0.8225353361730247,1.0371979909237867,0.655894080539447,0.35512235513961965,0.6253163415030089,0.6195440016338662,1,1.081024306011799
60.0,study02_layout_02_heldout_06,8,study02,study02/study02_p18,True,12000,success,POP,0.42994383544615705,0.47000000000000003,0.8225353361730247,0.9625666319262253,0.5048715095846439,0.3281706234823412,0.4887242117694675,0.5855235872669373,1,1.081024306011799
60.0,study02_layout_02_heldout_06,8,study02,study02/study02_p18,True,12000,success,EB_ORACLE,0.42994383544615705,0.47000000000000003,0.8225353361730247,0.7891982896837694,0.4524406758336335,0.3060493698338455,0.43826580375960994,0.4393223394739629,1,1.081024306011799
60.0,study02_layout_02_heldout_06,8,study02,study02/study02_p18,True,12000,success,EB_DEPLOYABLE,0.42994383544615705,0.47000000000000003,0.8225353361730247,0.909596880840817,0.5454952823707268,0.33133828477600163,0.5150776383651728,0.5267508322282981,1,1.081024306011799
60.0,study03_layout_03_heldout_00,9,study03,study03/study03_p03,True,12000,success,MATCH,0.33754293551092196,0.27,0.22995507299432094,1.265154961871207,0.8520062927085896,0.3989329015764306,0.6959611024707033,0.796625950047706,1,1.9991075871217352
60.0,study03_layout_03_heldout_00,9,study03,study03/study03_p03,True,12000,success,POP,0.33754293551092196,0.27,0.22995507299432094,0.9946320350967695,0.6400010779172571,0.31098384072330854,0.696104250477087,0.6140377693257523,1,1.9991075871217352
60.0,study03_layout_03_heldout_00,9,study03,study03/study03_p03,True,12000,success,EB_ORACLE,0.33754293551092196,0.27,0.22995507299432094,0.9351465221428248,0.5983598072684184,0.29276522941164396,0.649276032731308,0.5774536894580501,1,1.9991075871217352
60.0,study03_layout_03_heldout_00,9,study03,study03/study03_p03,True,12000,success,EB_DEPLOYABLE,0.33754293551092196,0.27,0.22995507299432094,0.9361371441361477,0.6001255499512675,0.29240246417235505,0.652607214867477,0.578473958477045,1,1.9991075871217352
60.0,study03_layout_03_heldout_00,9,study03,study03/study03_p19,True,12000,success,MATCH,0.5210005572072933,0.99,0.0,0.7468238412044889,0.46140177439757873,0.20479533955177465,0.899181089871221,0.4521103926655921,1,1.7554323764337387
60.0,study03_layout_03_heldout_00,9,study03,study03/study03_p19,True,12000,success,POP,0.5210005572072933,0.99,0.0,1.4721935230981842,0.9606856454734907,0.5470219753584977,0.8542784192299021,0.8397437058166961,1,1.7554323764337387
60.0,study03_layout_03_heldout_00,9,study03,study03/study03_p19,True,12000,success,EB_ORACLE,0.5210005572072933,0.99,0.0,0.7467773149588832,0.46133759696489623,0.20465404389497102,0.8944594281907401,0.45267732824483825,1,1.7554323764337387
60.0,study03_layout_03_heldout_00,9,study03,study03/study03_p19,True,12000,success,EB_DEPLOYABLE,0.5210005572072933,0.99,0.0,1.4721935230981842,0.9606856454734907,0.5470219753584977,0.8542784192299021,0.8397437058166961,1,1.7554323764337387
60.0,study03_layout_03_heldout_01,10,study03,study03/study03_p20,True,12000,success,MATCH,0.43701319341605555,0.74,1.0,0.9476207699392473,0.6621996545358192,0.2643120745451833,0.6084501128182922,0.6224636841122347,1,1.705016114414502
60.0,study03_layout_03_heldout_01,10,study03,study03/study03_p20,True,12000,success,POP,0.43701319341605555,0.74,1.0,1.227340513516281,0.7458466280109454,0.3975067657851664,1.1221054990131472,0.7176231978297999,1,1.705016114414502
60.0,study03_layout_03_heldout_01,10,study03,study03/study03_p20,True,12000,success,EB_ORACLE,0.43701319341605555,0.74,1.0,0.8783916328575636,0.5581075837934593,0.25546820119566727,0.8050037364577122,0.5424230580161251,1,1.705016114414502
60.0,study03_layout_03_heldout_01,10,study03,study03/study03_p20,True,12000,success,EB_DEPLOYABLE,0.43701319341605555,0.74,1.0,0.9476207699392474,0.6621996545358192,0.2643120745451833,0.6084501128182922,0.6224636841122348,1,1.705016114414502
60.0,study03_layout_03_heldout_01,10,study03,study03/study03_p21,True,12000,success,MATCH,0.49356034374138236,1.0,0.01489685062288748,0.7037005431128451,0.4388438039515199,0.20030142202003,0.4015289459617749,0.4632462264966376,1,1.4956488708147138
60.0,study03_layout_03_heldout_01,10,study03,study03/study03_p21,True,12000,success,POP,0.49356034374138236,1.0,0.01489685062288748,1.011120113220548,0.4915202763851024,0.29159755681914235,0.38661132653673264,0.6808614237477324,1,1.4956488708147138
60.0,study03_layout_03_heldout_01,10,study03,study03/study03_p21,True,12000,success,EB_ORACLE,0.49356034374138236,1.0,0.01489685062288748,0.7037005431128451,0.4388438039515199,0.20030142202003,0.4015289459617749,0.4632462264966376,1,1.4956488708147138
60.0,study03_layout_03_heldout_01,10,study03,study03/study03_p21,True,12000,success,EB_DEPLOYABLE,0.49356034374138236,1.0,0.01489685062288748,1.002020052399138,0.48444012420052784,0.2876886075635398,0.3816250084877273,0.6761689439868255,1,1.4956488708147138
60.0,study03_layout_03_heldout_02,11,study03,study03/study03_p22,True,12000,success,MATCH,0.3785924934002324,0.59,0.13431443142438787,1.2013601339296234,0.673206914988008,0.3463978469119007,0.5741164968297616,0.7975506373347465,1,1.4874762733572877
60.0,study03_layout_03_heldout_02,11,study03,study03/study03_p22,True,12000,success,POP,0.3785924934002324,0.59,0.13431443142438787,1.3446291826160497,0.7190421556054051,0.49144177090604224,0.5044200853470286,0.8027454031753046,1,1.4874762733572877
60.0,study03_layout_03_heldout_02,11,study03,study03/study03_p22,True,12000,success,EB_ORACLE,0.3785924934002324,0.59,0.13431443142438787,1.0233245203773675,0.5923575778021654,0.3282089464117827,0.48588502987381876,0.6465270709782031,1,1.4874762733572877
60.0,study03_layout_03_heldout_02,11,study03,study03/study03_p22,True,12000,success,EB_DEPLOYABLE,0.3785924934002324,0.59,0.13431443142438787,1.2280292377568858,0.6700775840925154,0.44806725703303363,0.4728463691171363,0.7326773438121386,1,1.4874762733572877
60.0,study03_layout_03_heldout_02,11,study03,study03/study03_p23,True,12000,success,MATCH,0.5084522586012312,0.89,0.0,1.2873780164668382,0.7383392836419211,0.4291143924604978,0.9011798666584692,0.7681456373404936,1,1.8679276302408034
60.0,study03_layout_03_heldout_02,11,study03,study03/study03_p23,True,12000,success,POP,0.5084522586012312,0.89,0.0,1.700815649428368,0.8894413309010235,0.5880772952666168,0.9236547038355238,1.020372883778199,1,1.8679276302408034
60.0,study03_layout_03_heldout_02,11,study03,study03/study03_p23,True,12000,success,EB_ORACLE,0.5084522586012312,0.89,0.0,1.2768901988407084,0.7297331409532163,0.434666981515025,0.8776121805076653,0.7544619992749169,1,1.8679276302408034
60.0,study03_layout_03_heldout_02,11,study03,study03/study03_p23,True,12000,success,EB_DEPLOYABLE,0.5084522586012312,0.89,0.0,1.700815649428368,0.8894413309010235,0.5880772952666168,0.9236547038355238,1.020372883778199,1,1.8679276302408034
60.0,study03_layout_03_heldout_03,12,study03,study03/study03_p24,True,12000,success,MATCH,0.5350472374383969,0.88,0.722960168839308,0.7175963255426556,0.434114118121736,0.22299741413125362,0.5833870650315847,0.4362602049082436,1,1.2583599491742512
60.0,study03_layout_03_heldout_03,12,study03,study03/study03_p24,True,12000,success,POP,0.5350472374383969,0.88,0.722960168839308,1.0043484782142742,0.5767462471482571,0.338470452011149,0.5558175125373466,0.6102962749493905,1,1.2583599491742512
60.0,study03_layout_03_heldout_03,12,study03,study03/study03_p24,True,12000,success,EB_ORACLE,0.5350472374383969,0.88,0.722960168839308,0.7142072717655918,0.42291930822801493,0.22017428930314709,0.5410605304233861,0.4399269294201062,1,1.2583599491742512
60.0,study03_layout_03_heldout_03,12,study03,study03/study03_p24,True,12000,success,EB_DEPLOYABLE,0.5350472374383969,0.88,0.722960168839308,0.7220223110261494,0.41507471899103604,0.22007689946101222,0.4871123034982428,0.453234181215313,1,1.2583599491742512
60.0,study03_layout_03_heldout_03,12,study03,study03/study03_p25,True,12000,success,MATCH,0.46861933523850463,0.66,0.8172145668174824,0.7462490131830193,0.45845104147167354,0.2552263765538744,0.4500645528942978,0.44601618133971516,1,1.4580109018332514
60.0,study03_layout_03_heldout_03,12,study03,study03/study03_p25,True,12000,success,POP,0.46861933523850463,0.66,0.8172145668174824,0.9165767936762784,0.4969383424401656,0.31849554092933846,0.47564904559400834,0.5505163481875391,1,1.4580109018332514
60.0,study03_layout_03_heldout_03,12,study03,study03/study03_p25,True,12000,success,EB_ORACLE,0.46861933523850463,0.66,0.8172145668174824,0.6528622233400347,0.39154303179992334,0.23380427707629983,0.39072657778936426,0.37998528848479846,1,1.4580109018332514
60.0,study03_layout_03_heldout_03,12,study03,study03/study03_p25,True,12000,success,EB_DEPLOYABLE,0.46861933523850463,0.66,0.8172145668174824,0.6723797593462113,0.4071013058054194,0.23428354884330055,0.4049102510862241,0.3976051853942883,1,1.4580109018332514
60.0,study03_layout_03_heldout_04,13,study03,study03/study03_p26,True,12000,success,MATCH,0.4508261620218033,0.4,0.7244823244897017,0.9939453287647686,0.6038030698929262,0.31764799047630465,0.6126553023633362,0.6150318080521303,1,1.0267468376851965
60.0,study03_layout_03_heldout_04,13,study03,study03/study03_p26,True,12000,success,POP,0.4508261620218033,0.4,0.7244823244897017,0.9411830798414635,0.512632714178024,0.30518778575940325,0.5056725134766579,0.5854280427343945,1,1.0267468376851965
60.0,study03_layout_03_heldout_04,13,study03,study03/study03_p26,True,12000,success,EB_ORACLE,0.4508261620218033,0.4,0.7244823244897017,0.7985113392612757,0.4611892251581212,0.25705626065452797,0.49218762910787406,0.49223631569596027,1,1.0267468376851965
60.0,study03_layout_03_heldout_04,13,study03,study03/study03_p26,True,12000,success,EB_DEPLOYABLE,0.4508261620218033,0.4,0.7244823244897017,0.8642152231802556,0.5374305117788315,0.286292129652814,0.553114484473731,0.5226116450800685,1,1.0267468376851965
60.0,study03_layout_03_heldout_04,13,study03,study03/study03_p27,True,12000,success,MATCH,0.5704589741871274,0.96,1.0,0.9448391714165819,0.5784989031247738,0.3062096897029578,0.5261775362188246,0.5860117280917416,1,1.1673862041347622
60.0,study03_layout_03_heldout_04,13,study03,study03/study03_p27,True,12000,success,POP,0.5704589741871274,0.96,1.0,1.1550517174673958,0.6993066602139796,0.37357254060364115,0.6961503198082045,0.7118641448829341,1,1.1673862041347622
60.0,study03_layout_03_heldout_04,13,study03,study03/study03_p27,True,12000,success,EB_ORACLE,0.5704589741871274,0.96,1.0,0.9445825524330729,0.5754397263803702,0.3048801856489652,0.5257449654461332,0.5871278702394944,1,1.1673862041347622
60.0,study03_layout_03_heldout_04,13,study03,study03/study03_p27,True,12000,success,EB_DEPLOYABLE,0.5704589741871274,0.96,1.0,0.9448391714165819,0.5784989031247738,0.3062096897029578,0.5261775362188246,0.5860117280917416,1,1.1673862041347622
60.0,study04_layout_04_heldout_00,14,study04,study04/study04_p03,True,6000,success,MATCH,0.34815918115532946,0.32,0.461985293946942,1.1256913880435944,0.6410071987837415,0.38644502712216217,0.6297340430384413,0.676272956617588,2,1.5903802509718232
60.0,study04_layout_04_heldout_00,14,study04,study04/study04_p03,True,6000,success,POP,0.34815918115532946,0.32,0.461985293946942,0.8951035200390332,0.5427604984098554,0.30148713828184526,0.49816221779192243,0.5438001599779956,2,1.5903802509718232
60.0,study04_layout_04_heldout_00,14,study04,study04/study04_p03,True,6000,success,EB_ORACLE,0.34815918115532946,0.32,0.461985293946942,0.7938711551834741,0.48237630699682943,0.27750593759804454,0.4400812943857423,0.47235708814685523,2,1.5903802509718232
60.0,study04_layout_04_heldout_00,14,study04,study04/study04_p03,True,6000,success,EB_DEPLOYABLE,0.34815918115532946,0.32,0.461985293946942,0.8124385867013881,0.4882387890826555,0.2902593543808667,0.44282952384935403,0.4778962799355861,2,1.5903802509718232
60.0,study04_layout_04_heldout_00,14,study04,study04/study04_p08,True,6000,success,MATCH,0.3497093460107177,1.0,0.8653682078535709,0.7380919508894325,0.4543056384445493,0.22768742507191855,0.42465186143649325,0.4679393396738646,2,1.2894661245447776
60.0,study04_layout_04_heldout_00,14,study04,study04/study04_p08,True,6000,success,POP,0.3497093460107177,1.0,0.8653682078535709,1.1394660444104487,0.6548766579256751,0.36728942645331764,0.44252830413147426,0.7279237875439836,2,1.2894661245447776
60.0,study04_layout_04_heldout_00,14,study04,study04/study04_p08,True,6000,success,EB_ORACLE,0.3497093460107177,1.0,0.8653682078535709,0.7380919508894325,0.4543056384445493,0.22768742507191855,0.4246518614364933,0.4679393396738646,2,1.2894661245447776
60.0,study04_layout_04_heldout_00,14,study04,study04/study04_p08,True,6000,success,EB_DEPLOYABLE,0.3497093460107177,1.0,0.8653682078535709,0.743361878860327,0.44272930022074714,0.22134508465999872,0.4061702897761516,0.4813997652227131,2,1.2894661245447776
60.0,study04_layout_04_heldout_00,14,study04,study04/study04_p24,True,6000,success,MATCH,0.4747622416001239,0.81,0.5799260600537117,0.564068393560635,0.3381934934106013,0.17506560040370966,0.46456429591659987,0.3425463635652653,2,1.2412639081428225
60.0,study04_layout_04_heldout_00,14,study04,study04/study04_p24,True,6000,success,POP,0.4747622416001239,0.81,0.5799260600537117,0.8441286714084058,0.45895776712610215,0.30753533740871997,0.37171435994335716,0.49942189800535003,2,1.2412639081428225
60.0,study04_layout_04_heldout_00,14,study04,study04/study04_p24,True,6000,success,EB_ORACLE,0.4747622416001239,0.81,0.5799260600537117,0.5510540073415024,0.3176851303613593,0.16629355591611492,0.4188747602582248,0.34287297539956507,2,1.2412639081428225
60.0,study04_layout_04_heldout_00,14,study04,study04/study04_p24,True,6000,success,EB_DEPLOYABLE,0.4747622416001239,0.81,0.5799260600537117,0.5757358948064004,0.3144382252825506,0.1727223119006867,0.37702101691189566,0.36531148121452417,2,1.2412639081428225
60.0,study04_layout_04_heldout_01,15,study04,study04/study04_p28,True,6000,success,MATCH,0.5266025614185806,0.61,0.5934430213280641,1.416283453541392,0.7203777146378647,0.3326071164154897,0.6980082964207853,1.0138755074838237,1,3.480635230328194
60.0,study04_layout_04_heldout_01,15,study04,study04/study04_p28,True,6000,success,POP,0.5266025614185806,0.61,0.5934430213280641,1.5469521794786547,0.5602314255072492,0.3253342248182245,0.4291502126187277,1.1787029333985575,1,3.480635230328194
60.0,study04_layout_04_heldout_01,15,study04,study04/study04_p28,True,6000,success,EB_ORACLE,0.5266025614185806,0.61,0.5934430213280641,1.2469335159345036,0.574766365315174,0.2895212127642063,0.5167611104753472,0.9057361921227627,1,3.480635230328194
60.0,study04_layout_04_heldout_01,15,study04,study04/study04_p28,True,6000,success,EB_DEPLOYABLE,0.5266025614185806,0.61,0.5934430213280641,1.247030422062768,0.5709186205858592,0.28956706890182726,0.5114834854589113,0.9063150046150497,1,3.480635230328194
60.0,study04_layout_04_heldout_01,15,study04,study04/study04_p29,True,6000,success,MATCH,0.37770539841015704,0.67,0.9050944462630692,1.115586730112558,0.6713957751288837,0.4453338068504287,0.333203572808652,0.636932565981264,1,1.4538786719115793
