method,panel,participant,replicates,risk,session,task,wrong_donor
WRONG,paired,sub-14,12,1.1214395101155683,ses-03,ERP,sub-02
WRONG,paired,sub-14,12,0.7367138656816815,ses-03,ERP,sub-03
WRONG,paired,sub-14,12,0.9215659902093902,ses-03,ERP,sub-05
WRONG,paired,sub-14,12,0.7727908653853945,ses-03,ERP,sub-06
WRONG,paired,sub-14,12,0.49901690522633063,ses-03,ERP,sub-07
WRONG,paired,sub-14,12,2.7498147262087174,ses-03,ERP,sub-09
WRONG,paired,sub-14,12,0.6717692336988305,ses-03,ERP,sub-11
WRONG,paired,sub-14,12,1.1041821553584605,ses-03,ERP,sub-12
WRONG,paired,sub-14,12,0.935599861640132,ses-03,ERP,sub-15
WRONG,paired,sub-14,12,1.4001116116345065,ses-03,ERP,sub-17
WRONG,paired,sub-14,12,0.5522473205434846,ses-03,ERP,sub-18
WRONG,paired,sub-14,12,0.7244592710732572,ses-03,ERP,sub-19
WRONG,paired,sub-14,12,3.3643718463187215,ses-03,ERP,sub-21
WRONG,paired,sub-14,12,1.7422118644818527,ses-03,ERP,sub-23
WRONG,paired,sub-14,12,0.6008049475467363,ses-03,ERP,sub-24
GAIN_WRONG,paired,sub-14,12,1.077513790521366,ses-03,ERP,sub-02
GAIN_WRONG,paired,sub-14,12,0.7122333381538656,ses-03,ERP,sub-03
GAIN_WRONG,paired,sub-14,12,0.7050854074772509,ses-03,ERP,sub-05
GAIN_WRONG,paired,sub-14,12,0.6848352074405231,ses-03,ERP,sub-06
GAIN_WRONG,paired,sub-14,12,0.4881416600098136,ses-03,ERP,sub-07
GAIN_WRONG,paired,sub-14,12,1.8544862872638053,ses-03,ERP,sub-09
GAIN_WRONG,paired,sub-14,12,0.8239495439437755,ses-03,ERP,sub-11
GAIN_WRONG,paired,sub-14,12,0.893596089552251,ses-03,ERP,sub-12
GAIN_WRONG,paired,sub-14,12,0.882893528702529,ses-03,ERP,sub-15
GAIN_WRONG,paired,sub-14,12,1.301252472889655,ses-03,ERP,sub-17
GAIN_WRONG,paired,sub-14,12,0.5016873862470093,ses-03,ERP,sub-18
GAIN_WRONG,paired,sub-14,12,0.6980348087950398,ses-03,ERP,sub-19
GAIN_WRONG,paired,sub-14,12,2.1228766393920115,ses-03,ERP,sub-21
GAIN_WRONG,paired,sub-14,12,1.7302082969480705,ses-03,ERP,sub-23
GAIN_WRONG,paired,sub-14,12,0.695748497282985,ses-03,ERP,sub-24
QUERY_ORACLE,paired,sub-14,12,4.993751189741493e-17,ses-03,SSVEP,
MATCH,paired,sub-14,12,0.40199549977084165,ses-03,SSVEP,
POP,paired,sub-14,12,1.9071678494749529,ses-03,SSVEP,
TIME_SHIFT,paired,sub-14,12,1.7795093854730073,ses-03,SSVEP,
CHANNEL_PERM,paired,sub-14,12,1.397674828887629,ses-03,SSVEP,
GAIN_MATCH,paired,sub-14,12,1.5691112451380536,ses-03,SSVEP,
GAIN_POP,paired,sub-14,12,1.9071678494749529,ses-03,SSVEP,
NULL,paired,sub-14,12,1.6406444357553758,ses-03,SSVEP,
WRONG,paired,sub-14,12,3.3369273416579297,ses-03,SSVEP,sub-02
WRONG,paired,sub-14,12,0.5235408309372547,ses-03,SSVEP,sub-03
WRONG,paired,sub-14,12,0.48096597127189994,ses-03,SSVEP,sub-05
WRONG,paired,sub-14,12,0.4952900796875086,ses-03,SSVEP,sub-06
WRONG,paired,sub-14,12,0.6722576773145249,ses-03,SSVEP,sub-07
WRONG,paired,sub-14,12,0.6359098015427574,ses-03,SSVEP,sub-09
WRONG,paired,sub-14,12,1.4717764212963502,ses-03,SSVEP,sub-11
WRONG,paired,sub-14,12,1.1102231023479205,ses-03,SSVEP,sub-12
WRONG,paired,sub-14,12,0.6273672197354772,ses-03,SSVEP,sub-15
WRONG,paired,sub-14,12,1.5804807344457064,ses-03,SSVEP,sub-17
WRONG,paired,sub-14,12,0.7238930575795693,ses-03,SSVEP,sub-18
WRONG,paired,sub-14,12,0.6482259416739938,ses-03,SSVEP,sub-19
WRONG,paired,sub-14,12,0.6298185339581616,ses-03,SSVEP,sub-21
WRONG,paired,sub-14,12,1.4871133716433942,ses-03,SSVEP,sub-23
WRONG,paired,sub-14,12,0.5376002883202621,ses-03,SSVEP,sub-24
GAIN_WRONG,paired,sub-14,12,2.091508400407471,ses-03,SSVEP,sub-02
GAIN_WRONG,paired,sub-14,12,1.4036817827395087,ses-03,SSVEP,sub-03
GAIN_WRONG,paired,sub-14,12,1.3958006471227467,ses-03,SSVEP,sub-05
GAIN_WRONG,paired,sub-14,12,1.7626388955452654,ses-03,SSVEP,sub-06
GAIN_WRONG,paired,sub-14,12,1.0596979972156044,ses-03,SSVEP,sub-07
GAIN_WRONG,paired,sub-14,12,1.8131981819249978,ses-03,SSVEP,sub-09
GAIN_WRONG,paired,sub-14,12,1.368331908443525,ses-03,SSVEP,sub-11
GAIN_WRONG,paired,sub-14,12,2.3426496368823337,ses-03,SSVEP,sub-12
GAIN_WRONG,paired,sub-14,12,1.600365905900875,ses-03,SSVEP,sub-15
GAIN_WRONG,paired,sub-14,12,1.4481397610078275,ses-03,SSVEP,sub-17
GAIN_WRONG,paired,sub-14,12,1.837922679881868,ses-03,SSVEP,sub-18
GAIN_WRONG,paired,sub-14,12,0.9318056637343669,ses-03,SSVEP,sub-19
GAIN_WRONG,paired,sub-14,12,1.6457182847865663,ses-03,SSVEP,sub-21
GAIN_WRONG,paired,sub-14,12,1.8493483476987898,ses-03,SSVEP,sub-23
GAIN_WRONG,paired,sub-14,12,2.2039914740636504,ses-03,SSVEP,sub-24
QUERY_ORACLE,paired,sub-14,12,5.1736707772910176e-17,ses-04,ERP,
MATCH,paired,sub-14,12,0.6372537976495457,ses-04,ERP,
POP,paired,sub-14,12,0.9571707731600102,ses-04,ERP,
TIME_SHIFT,paired,sub-14,12,1.4919151323646116,ses-04,ERP,
CHANNEL_PERM,paired,sub-14,12,1.486132452278488,ses-04,ERP,
GAIN_MATCH,paired,sub-14,12,0.7360497454861773,ses-04,ERP,
GAIN_POP,paired,sub-14,12,0.9571707731600102,ses-04,ERP,
NULL,paired,sub-14,12,1.789689682905732,ses-04,ERP,
WRONG,paired,sub-14,12,1.3929624071319404,ses-04,ERP,sub-02
WRONG,paired,sub-14,12,1.0935923066570425,ses-04,ERP,sub-03
WRONG,paired,sub-14,12,1.2080945384611805,ses-04,ERP,sub-05
WRONG,paired,sub-14,12,1.2163562087022697,ses-04,ERP,sub-06
WRONG,paired,sub-14,12,1.1742087189900463,ses-04,ERP,sub-07
WRONG,paired,sub-14,12,1.09236186938188,ses-04,ERP,sub-09
WRONG,paired,sub-14,12,0.9833798168600959,ses-04,ERP,sub-11
WRONG,paired,sub-14,12,1.1710729689762194,ses-04,ERP,sub-12
WRONG,paired,sub-14,12,1.389798918361327,ses-04,ERP,sub-15
WRONG,paired,sub-14,12,1.3533792877619983,ses-04,ERP,sub-17
WRONG,paired,sub-14,12,1.004137268823681,ses-04,ERP,sub-18
WRONG,paired,sub-14,12,1.0247403003503488,ses-04,ERP,sub-19
WRONG,paired,sub-14,12,1.2399815215490735,ses-04,ERP,sub-21
WRONG,paired,sub-14,12,1.4611023905156204,ses-04,ERP,sub-23
WRONG,paired,sub-14,12,1.1171491843895534,ses-04,ERP,sub-24
GAIN_WRONG,paired,sub-14,12,1.4667475174731754,ses-04,ERP,sub-02
GAIN_WRONG,paired,sub-14,12,1.165547332782888,ses-04,ERP,sub-03
GAIN_WRONG,paired,sub-14,12,1.1207539878044548,ses-04,ERP,sub-05
GAIN_WRONG,paired,sub-14,12,1.212179149912396,ses-04,ERP,sub-06
GAIN_WRONG,paired,sub-14,12,1.2433815973451596,ses-04,ERP,sub-07
GAIN_WRONG,paired,sub-14,12,1.0682144432763698,ses-04,ERP,sub-09
GAIN_WRONG,paired,sub-14,12,0.9583883314580466,ses-04,ERP,sub-11
GAIN_WRONG,paired,sub-14,12,0.9206022224332374,ses-04,ERP,sub-12
GAIN_WRONG,paired,sub-14,12,1.4471259187548917,ses-04,ERP,sub-15
GAIN_WRONG,paired,sub-14,12,1.1849551451252347,ses-04,ERP,sub-17
GAIN_WRONG,paired,sub-14,12,1.0513470034735077,ses-04,ERP,sub-18
GAIN_WRONG,paired,sub-14,12,1.0305263916434333,ses-04,ERP,sub-19
GAIN_WRONG,paired,sub-14,12,1.2542979096827847,ses-04,ERP,sub-21
GAIN_WRONG,paired,sub-14,12,1.4172756680582939,ses-04,ERP,sub-23
GAIN_WRONG,paired,sub-14,12,1.0941904800033482,ses-04,ERP,sub-24
QUERY_ORACLE,paired,sub-14,12,3.953264683913241e-17,ses-04,SSVEP,
MATCH,paired,sub-14,12,0.41889493375147424,ses-04,SSVEP,
POP,paired,sub-14,12,0.8273916859673133,ses-04,SSVEP,
TIME_SHIFT,paired,sub-14,12,1.0579282241406374,ses-04,SSVEP,
CHANNEL_PERM,paired,sub-14,12,1.0088272798050828,ses-04,SSVEP,
GAIN_MATCH,paired,sub-14,12,0.4271536549096906,ses-04,SSVEP,
GAIN_POP,paired,sub-14,12,0.8273916859673133,ses-04,SSVEP,
NULL,paired,sub-14,12,1.061301136931619,ses-04,SSVEP,
WRONG,paired,sub-14,12,1.4382359202781936,ses-04,SSVEP,sub-02
WRONG,paired,sub-14,12,1.075746133072027,ses-04,SSVEP,sub-03
WRONG,paired,sub-14,12,0.49271925558630675,ses-04,SSVEP,sub-05
WRONG,paired,sub-14,12,0.8535608524350762,ses-04,SSVEP,sub-06
WRONG,paired,sub-14,12,0.8101486905868107,ses-04,SSVEP,sub-07
WRONG,paired,sub-14,12,1.044246882495743,ses-04,SSVEP,sub-09
WRONG,paired,sub-14,12,1.0005728134699658,ses-04,SSVEP,sub-11
WRONG,paired,sub-14,12,1.4479032410369352,ses-04,SSVEP,sub-12
WRONG,paired,sub-14,12,0.6947117531886472,ses-04,SSVEP,sub-15
WRONG,paired,sub-14,12,0.9605484491770632,ses-04,SSVEP,sub-17
WRONG,paired,sub-14,12,1.1448531019984556,ses-04,SSVEP,sub-18
WRONG,paired,sub-14,12,1.452328975954088,ses-04,SSVEP,sub-19
WRONG,paired,sub-14,12,0.7300493963908764,ses-04,SSVEP,sub-21
WRONG,paired,sub-14,12,0.9699147268058197,ses-04,SSVEP,sub-23
WRONG,paired,sub-14,12,0.6449416418704854,ses-04,SSVEP,sub-24
GAIN_WRONG,paired,sub-14,12,0.9858948244238374,ses-04,SSVEP,sub-02
GAIN_WRONG,paired,sub-14,12,0.8731472489527307,ses-04,SSVEP,sub-03
GAIN_WRONG,paired,sub-14,12,0.48486620308775036,ses-04,SSVEP,sub-05
GAIN_WRONG,paired,sub-14,12,0.8221220558734625,ses-04,SSVEP,sub-06
GAIN_WRONG,paired,sub-14,12,0.8792468990263433,ses-04,SSVEP,sub-07
GAIN_WRONG,paired,sub-14,12,0.7416151011255171,ses-04,SSVEP,sub-09
GAIN_WRONG,paired,sub-14,12,0.7320237048442734,ses-04,SSVEP,sub-11
GAIN_WRONG,paired,sub-14,12,0.6501340169185569,ses-04,SSVEP,sub-12
GAIN_WRONG,paired,sub-14,12,0.6513628992706894,ses-04,SSVEP,sub-15
GAIN_WRONG,paired,sub-14,12,0.8483699163266012,ses-04,SSVEP,sub-17
GAIN_WRONG,paired,sub-14,12,0.8257218355144983,ses-04,SSVEP,sub-18
GAIN_WRONG,paired,sub-14,12,1.1897133117266692,ses-04,SSVEP,sub-19
GAIN_WRONG,paired,sub-14,12,0.5607585874444235,ses-04,SSVEP,sub-21
GAIN_WRONG,paired,sub-14,12,1.1665223226350376,ses-04,SSVEP,sub-23
GAIN_WRONG,paired,sub-14,12,0.6471757770311447,ses-04,SSVEP,sub-24
QUERY_ORACLE,paired,sub-15,12,8.774088442832063e-17,ses-02,ERP,
MATCH,paired,sub-15,12,0.3506549098453699,ses-02,ERP,
POP,paired,sub-15,12,0.9222049345675045,ses-02,ERP,
TIME_SHIFT,paired,sub-15,12,3.0196825526423345,ses-02,ERP,
CHANNEL_PERM,paired,sub-15,12,2.964220790924005,ses-02,ERP,
GAIN_MATCH,paired,sub-15,12,0.39458276604960113,ses-02,ERP,
GAIN_POP,paired,sub-15,12,0.9222049345675045,ses-02,ERP,
NULL,paired,sub-15,12,3.374699467303625,ses-02,ERP,
WRONG,paired,sub-15,12,0.6694958255625635,ses-02,ERP,sub-02
WRONG,paired,sub-15,12,1.0475900402719744,ses-02,ERP,sub-03
WRONG,paired,sub-15,12,1.754560592413476,ses-02,ERP,sub-05
WRONG,paired,sub-15,12,1.0096524074168391,ses-02,ERP,sub-06
WRONG,paired,sub-15,12,0.7484649297746419,ses-02,ERP,sub-07
WRONG,paired,sub-15,12,1.3082845903323161,ses-02,ERP,sub-09
WRONG,paired,sub-15,12,1.4958701745424368,ses-02,ERP,sub-11
WRONG,paired,sub-15,12,2.387366341721297,ses-02,ERP,sub-12
WRONG,paired,sub-15,12,0.9433241136583231,ses-02,ERP,sub-14
WRONG,paired,sub-15,12,1.6275496564109642,ses-02,ERP,sub-17
WRONG,paired,sub-15,12,0.8642491632579131,ses-02,ERP,sub-18
WRONG,paired,sub-15,12,1.0692361881288932,ses-02,ERP,sub-19
WRONG,paired,sub-15,12,0.9891509483687148,ses-02,ERP,sub-21
WRONG,paired,sub-15,12,1.068277632778046,ses-02,ERP,sub-23
WRONG,paired,sub-15,12,1.493092057124264,ses-02,ERP,sub-24
GAIN_WRONG,paired,sub-15,12,0.6567802693825479,ses-02,ERP,sub-02
GAIN_WRONG,paired,sub-15,12,1.0124382249778088,ses-02,ERP,sub-03
GAIN_WRONG,paired,sub-15,12,1.0545643419385577,ses-02,ERP,sub-05
GAIN_WRONG,paired,sub-15,12,1.0667813896029463,ses-02,ERP,sub-06
GAIN_WRONG,paired,sub-15,12,0.7443454405427476,ses-02,ERP,sub-07
GAIN_WRONG,paired,sub-15,12,1.1410944624413393,ses-02,ERP,sub-09
GAIN_WRONG,paired,sub-15,12,1.257869768661281,ses-02,ERP,sub-11
GAIN_WRONG,paired,sub-15,12,1.2969044111207735,ses-02,ERP,sub-12
GAIN_WRONG,paired,sub-15,12,0.9545171266247922,ses-02,ERP,sub-14
GAIN_WRONG,paired,sub-15,12,1.164758167514631,ses-02,ERP,sub-17
GAIN_WRONG,paired,sub-15,12,0.8150746032366601,ses-02,ERP,sub-18
GAIN_WRONG,paired,sub-15,12,1.0217473551395475,ses-02,ERP,sub-19
GAIN_WRONG,paired,sub-15,12,0.9347073852036704,ses-02,ERP,sub-21
GAIN_WRONG,paired,sub-15,12,1.1112349188759703,ses-02,ERP,sub-23
GAIN_WRONG,paired,sub-15,12,1.4315193171748468,ses-02,ERP,sub-24
QUERY_ORACLE,paired,sub-15,12,1.24319008571495e-16,ses-02,SSVEP,
MATCH,paired,sub-15,12,17.632608068903554,ses-02,SSVEP,
POP,paired,sub-15,12,18.320971757030843,ses-02,SSVEP,
TIME_SHIFT,paired,sub-15,12,19.287514282640604,ses-02,SSVEP,
CHANNEL_PERM,paired,sub-15,12,18.216479612062866,ses-02,SSVEP,
GAIN_MATCH,paired,sub-15,12,17.63364344155322,ses-02,SSVEP,
GAIN_POP,paired,sub-15,12,18.320971757030843,ses-02,SSVEP,
NULL,paired,sub-15,12,18.12371144319521,ses-02,SSVEP,
WRONG,paired,sub-15,12,17.991908980196065,ses-02,SSVEP,sub-02
WRONG,paired,sub-15,12,17.973268324694185,ses-02,SSVEP,sub-03
WRONG,paired,sub-15,12,17.949566697802137,ses-02,SSVEP,sub-05
WRONG,paired,sub-15,12,17.962947402655836,ses-02,SSVEP,sub-06
WRONG,paired,sub-15,12,18.10332601655312,ses-02,SSVEP,sub-07
WRONG,paired,sub-15,12,20.238142998978958,ses-02,SSVEP,sub-09
WRONG,paired,sub-15,12,18.57495974473298,ses-02,SSVEP,sub-11
WRONG,paired,sub-15,12,18.318148863448847,ses-02,SSVEP,sub-12
WRONG,paired,sub-15,12,17.952892827254622,ses-02,SSVEP,sub-14
WRONG,paired,sub-15,12,18.588144354734315,ses-02,SSVEP,sub-17
WRONG,paired,sub-15,12,18.265784444692354,ses-02,SSVEP,sub-18
WRONG,paired,sub-15,12,18.02587634449939,ses-02,SSVEP,sub-19
WRONG,paired,sub-15,12,18.05459390197861,ses-02,SSVEP,sub-21
WRONG,paired,sub-15,12,17.99563990102006,ses-02,SSVEP,sub-23
WRONG,paired,sub-15,12,17.945091717383388,ses-02,SSVEP,sub-24
GAIN_WRONG,paired,sub-15,12,18.111766456451612,ses-02,SSVEP,sub-02
GAIN_WRONG,paired,sub-15,12,18.010711869243448,ses-02,SSVEP,sub-03
GAIN_WRONG,paired,sub-15,12,18.12505221075766,ses-02,SSVEP,sub-05
GAIN_WRONG,paired,sub-15,12,18.247488368933425,ses-02,SSVEP,sub-06
GAIN_WRONG,paired,sub-15,12,18.32664475951264,ses-02,SSVEP,sub-07
GAIN_WRONG,paired,sub-15,12,18.40946969023418,ses-02,SSVEP,sub-09
GAIN_WRONG,paired,sub-15,12,18.641927677415676,ses-02,SSVEP,sub-11
GAIN_WRONG,paired,sub-15,12,18.17576267725276,ses-02,SSVEP,sub-12
GAIN_WRONG,paired,sub-15,12,18.09508992365401,ses-02,SSVEP,sub-14
GAIN_WRONG,paired,sub-15,12,18.091727103859615,ses-02,SSVEP,sub-17
GAIN_WRONG,paired,sub-15,12,18.266344433474313,ses-02,SSVEP,sub-18
GAIN_WRONG,paired,sub-15,12,18.175790869667917,ses-02,SSVEP,sub-19
GAIN_WRONG,paired,sub-15,12,18.21830632708786,ses-02,SSVEP,sub-21
GAIN_WRONG,paired,sub-15,12,18.193798895790852,ses-02,SSVEP,sub-23
GAIN_WRONG,paired,sub-15,12,18.237255162529504,ses-02,SSVEP,sub-24
QUERY_ORACLE,paired,sub-15,12,6.706190480638562e-17,ses-03,ERP,
MATCH,paired,sub-15,12,0.19927394537635743,ses-03,ERP,
POP,paired,sub-15,12,0.8165129931043936,ses-03,ERP,
TIME_SHIFT,paired,sub-15,12,1.7613301850738532,ses-03,ERP,
CHANNEL_PERM,paired,sub-15,12,1.5360043945780335,ses-03,ERP,
GAIN_MATCH,paired,sub-15,12,0.20830316860574197,ses-03,ERP,
GAIN_POP,paired,sub-15,12,0.8165129931043936,ses-03,ERP,
NULL,paired,sub-15,12,1.7424528408597137,ses-03,ERP,
WRONG,paired,sub-15,12,0.627800509273286,ses-03,ERP,sub-02
WRONG,paired,sub-15,12,0.7156798531305985,ses-03,ERP,sub-03
WRONG,paired,sub-15,12,1.1222241001482998,ses-03,ERP,sub-05
WRONG,paired,sub-15,12,0.4949475851405656,ses-03,ERP,sub-06
WRONG,paired,sub-15,12,0.6302181339946132,ses-03,ERP,sub-07
WRONG,paired,sub-15,12,2.692788455186358,ses-03,ERP,sub-09
WRONG,paired,sub-15,12,0.9156612424708195,ses-03,ERP,sub-11
WRONG,paired,sub-15,12,1.3160118172509858,ses-03,ERP,sub-12
WRONG,paired,sub-15,12,0.7822299880018582,ses-03,ERP,sub-14
WRONG,paired,sub-15,12,1.5037575894896522,ses-03,ERP,sub-17
WRONG,paired,sub-15,12,0.5786268935572146,ses-03,ERP,sub-18
WRONG,paired,sub-15,12,0.5864047457039618,ses-03,ERP,sub-19
WRONG,paired,sub-15,12,2.6349515526984333,ses-03,ERP,sub-21
WRONG,paired,sub-15,12,1.2640268904303367,ses-03,ERP,sub-23
WRONG,paired,sub-15,12,0.8023289518457682,ses-03,ERP,sub-24
GAIN_WRONG,paired,sub-15,12,0.654053314728878,ses-03,ERP,sub-02
GAIN_WRONG,paired,sub-15,12,0.8282765169322174,ses-03,ERP,sub-03
GAIN_WRONG,paired,sub-15,12,0.8930827310276772,ses-03,ERP,sub-05
GAIN_WRONG,paired,sub-15,12,0.6858720448886547,ses-03,ERP,sub-06
GAIN_WRONG,paired,sub-15,12,0.675634955412442,ses-03,ERP,sub-07
GAIN_WRONG,paired,sub-15,12,1.4022531125078814,ses-03,ERP,sub-09
GAIN_WRONG,paired,sub-15,12,1.1372083724598636,ses-03,ERP,sub-11
GAIN_WRONG,paired,sub-15,12,1.1042472422802574,ses-03,ERP,sub-12
GAIN_WRONG,paired,sub-15,12,0.758538977108107,ses-03,ERP,sub-14
GAIN_WRONG,paired,sub-15,12,0.8845653556734954,ses-03,ERP,sub-17
GAIN_WRONG,paired,sub-15,12,0.788945375075202,ses-03,ERP,sub-18
GAIN_WRONG,paired,sub-15,12,0.6591887452460998,ses-03,ERP,sub-19
GAIN_WRONG,paired,sub-15,12,1.4029223776315318,ses-03,ERP,sub-21
GAIN_WRONG,paired,sub-15,12,1.2653735012781957,ses-03,ERP,sub-23
GAIN_WRONG,paired,sub-15,12,1.0576732990946305,ses-03,ERP,sub-24
QUERY_ORACLE,paired,sub-15,12,6.010043852151679e-17,ses-03,SSVEP,
MATCH,paired,sub-15,12,1.0534198279616829,ses-03,SSVEP,
POP,paired,sub-15,12,2.185987820710945,ses-03,SSVEP,
TIME_SHIFT,paired,sub-15,12,1.864939313788599,ses-03,SSVEP,
CHANNEL_PERM,paired,sub-15,12,1.8797679253965212,ses-03,SSVEP,
GAIN_MATCH,paired,sub-15,12,2.1573466230687135,ses-03,SSVEP,
GAIN_POP,paired,sub-15,12,2.185987820710945,ses-03,SSVEP,
NULL,paired,sub-15,12,1.7624707361115102,ses-03,SSVEP,
WRONG,paired,sub-15,12,3.4220494896895683,ses-03,SSVEP,sub-02
WRONG,paired,sub-15,12,0.9193943751953465,ses-03,SSVEP,sub-03
WRONG,paired,sub-15,12,0.9498677595602084,ses-03,SSVEP,sub-05
WRONG,paired,sub-15,12,1.0357347320333952,ses-03,SSVEP,sub-06
WRONG,paired,sub-15,12,1.146549380683113,ses-03,SSVEP,sub-07
WRONG,paired,sub-15,12,1.2954547750596344,ses-03,SSVEP,sub-09
WRONG,paired,sub-15,12,2.3468736963675307,ses-03,SSVEP,sub-11
WRONG,paired,sub-15,12,1.7212388628622524,ses-03,SSVEP,sub-12
WRONG,paired,sub-15,12,1.089095885633156,ses-03,SSVEP,sub-14
WRONG,paired,sub-15,12,1.8856996289116283,ses-03,SSVEP,sub-17
WRONG,paired,sub-15,12,1.3289445558603659,ses-03,SSVEP,sub-18
WRONG,paired,sub-15,12,1.111025872815004,ses-03,SSVEP,sub-19
WRONG,paired,sub-15,12,1.236403227580588,ses-03,SSVEP,sub-21
WRONG,paired,sub-15,12,1.5159977257420563,ses-03,SSVEP,sub-23
WRONG,paired,sub-15,12,1.173204404751102,ses-03,SSVEP,sub-24
GAIN_WRONG,paired,sub-15,12,2.2694191506870784,ses-03,SSVEP,sub-02
GAIN_WRONG,paired,sub-15,12,1.7108829181568022,ses-03,SSVEP,sub-03
GAIN_WRONG,paired,sub-15,12,1.84891932190392,ses-03,SSVEP,sub-05
GAIN_WRONG,paired,sub-15,12,2.2318549213948855,ses-03,SSVEP,sub-06
GAIN_WRONG,paired,sub-15,12,1.5650103805154174,ses-03,SSVEP,sub-07
GAIN_WRONG,paired,sub-15,12,2.458843221293446,ses-03,SSVEP,sub-09
GAIN_WRONG,paired,sub-15,12,2.221968354714693,ses-03,SSVEP,sub-11
GAIN_WRONG,paired,sub-15,12,2.8417798953760465,ses-03,SSVEP,sub-12
GAIN_WRONG,paired,sub-15,12,2.0872788331589507,ses-03,SSVEP,sub-14
GAIN_WRONG,paired,sub-15,12,1.7531142568374587,ses-03,SSVEP,sub-17
GAIN_WRONG,paired,sub-15,12,2.3176239314848677,ses-03,SSVEP,sub-18
GAIN_WRONG,paired,sub-15,12,1.4171772723821718,ses-03,SSVEP,sub-19
GAIN_WRONG,paired,sub-15,12,2.124082123035678,ses-03,SSVEP,sub-21
GAIN_WRONG,paired,sub-15,12,1.8466108647446366,ses-03,SSVEP,sub-23
GAIN_WRONG,paired,sub-15,12,2.6776514768804325,ses-03,SSVEP,sub-24
QUERY_ORACLE,paired,sub-15,12,5.2940548888570835e-17,ses-04,ERP,
MATCH,paired,sub-15,12,0.393938903824339,ses-04,ERP,
POP,paired,sub-15,12,1.0514600803305736,ses-04,ERP,
TIME_SHIFT,paired,sub-15,12,1.3950949084915232,ses-04,ERP,
CHANNEL_PERM,paired,sub-15,12,1.337345932684671,ses-04,ERP,
GAIN_MATCH,paired,sub-15,12,0.8165814735475583,ses-04,ERP,
GAIN_POP,paired,sub-15,12,1.0514600803305736,ses-04,ERP,
NULL,paired,sub-15,12,1.4807123771422679,ses-04,ERP,
WRONG,paired,sub-15,12,0.8848968893141812,ses-04,ERP,sub-02
WRONG,paired,sub-15,12,1.3571134512130882,ses-04,ERP,sub-03
WRONG,paired,sub-15,12,1.4326597244448216,ses-04,ERP,sub-05
WRONG,paired,sub-15,12,1.1734406714351564,ses-04,ERP,sub-06
WRONG,paired,sub-15,12,1.2175278779948517,ses-04,ERP,sub-07
WRONG,paired,sub-15,12,1.265666766074147,ses-04,ERP,sub-09
WRONG,paired,sub-15,12,1.2342418648210405,ses-04,ERP,sub-11
WRONG,paired,sub-15,12,1.745257646560556,ses-04,ERP,sub-12
WRONG,paired,sub-15,12,1.284830885016628,ses-04,ERP,sub-14
WRONG,paired,sub-15,12,1.332726317003173,ses-04,ERP,sub-17
WRONG,paired,sub-15,12,1.0589546981674236,ses-04,ERP,sub-18
WRONG,paired,sub-15,12,0.9220655788587994,ses-04,ERP,sub-19
WRONG,paired,sub-15,12,1.3419956433468956,ses-04,ERP,sub-21
WRONG,paired,sub-15,12,1.0827010977064322,ses-04,ERP,sub-23
WRONG,paired,sub-15,12,1.040828116121504,ses-04,ERP,sub-24
GAIN_WRONG,paired,sub-15,12,1.01194251966512,ses-04,ERP,sub-02
GAIN_WRONG,paired,sub-15,12,1.1916574181796842,ses-04,ERP,sub-03
GAIN_WRONG,paired,sub-15,12,1.0132779792365485,ses-04,ERP,sub-05
GAIN_WRONG,paired,sub-15,12,1.1189677403386509,ses-04,ERP,sub-06
GAIN_WRONG,paired,sub-15,12,1.1620060192141357,ses-04,ERP,sub-07
GAIN_WRONG,paired,sub-15,12,1.128314418358647,ses-04,ERP,sub-09
GAIN_WRONG,paired,sub-15,12,1.109684491740779,ses-04,ERP,sub-11
GAIN_WRONG,paired,sub-15,12,1.2764052409635942,ses-04,ERP,sub-12
GAIN_WRONG,paired,sub-15,12,1.157138094198016,ses-04,ERP,sub-14
GAIN_WRONG,paired,sub-15,12,1.0591714364257836,ses-04,ERP,sub-17
GAIN_WRONG,paired,sub-15,12,1.0025448307426517,ses-04,ERP,sub-18
GAIN_WRONG,paired,sub-15,12,0.9037221643755845,ses-04,ERP,sub-19
GAIN_WRONG,paired,sub-15,12,1.1473867608437167,ses-04,ERP,sub-21
GAIN_WRONG,paired,sub-15,12,1.0334279931228536,ses-04,ERP,sub-23
GAIN_WRONG,paired,sub-15,12,0.9521443300388376,ses-04,ERP,sub-24
QUERY_ORACLE,paired,sub-15,12,4.6345469176630436e-17,ses-04,SSVEP,
MATCH,paired,sub-15,12,0.38051204223503204,ses-04,SSVEP,
POP,paired,sub-15,12,1.0317958350295717,ses-04,SSVEP,
TIME_SHIFT,paired,sub-15,12,1.2409838128210107,ses-04,SSVEP,
CHANNEL_PERM,paired,sub-15,12,1.0619319630477324,ses-04,SSVEP,
GAIN_MATCH,paired,sub-15,12,0.5186265641325257,ses-04,SSVEP,
GAIN_POP,paired,sub-15,12,1.0317958350295717,ses-04,SSVEP,
NULL,paired,sub-15,12,1.2456098733786083,ses-04,SSVEP,
WRONG,paired,sub-15,12,1.3723715154565346,ses-04,SSVEP,sub-02
WRONG,paired,sub-15,12,1.3428256885592862,ses-04,SSVEP,sub-03
WRONG,paired,sub-15,12,0.7564815988318867,ses-04,SSVEP,sub-05
