fold,participant,query_index,family,context,donor,selected_codes,observable_only
1,13,11,head_motion,WRONG,9,,1
1,13,11,head_motion,WRONG,16,p16:07;p16:03;p16:10;p16:06;p16:08;p16:12;p16:11;p16:04,1
1,13,11,head_motion,POP,,p06:04;p22:01;p21:03;p30:14;p29:03;p30:01;p23:13;p06:03,1
1,13,11,head_motion,MATCH,13,p13:14;p13:06;p13:04;p13:15;p13:00;p13:11;p13:07;p13:12,1
1,13,11,chewing,WRONG,8,p08:06;p08:13;p08:11;p08:03;p08:10;p08:15;p08:04;p08:02,1
1,13,11,chewing,WRONG,9,,1
1,13,11,chewing,WRONG,16,p16:03;p16:07;p16:12;p16:06;p16:10;p16:04;p16:11;p16:08,1
1,13,11,chewing,POP,,p06:04;p22:01;p21:03;p30:14;p29:03;p23:13;p30:01;p06:03,1
1,13,11,chewing,MATCH,13,p13:15;p13:09;p13:04;p13:11;p13:05;p13:00;p13:12;p13:07,1
1,13,11,tongue,WRONG,8,p08:10;p08:11;p08:09;p08:06;p08:03;p08:04;p08:15;p08:02,1
1,13,11,tongue,WRONG,9,,1
1,13,11,tongue,WRONG,16,p16:07;p16:09;p16:03;p16:08;p16:06;p16:04;p16:11;p16:12,1
1,13,11,tongue,POP,,p29:05;p22:01;p30:14;p21:03;p29:03;p30:01;p23:13;p06:03,1
1,13,11,tongue,MATCH,13,p13:09;p13:00;p13:04;p13:14;p13:15;p13:07;p13:11;p13:12,1
1,13,11,swallowing,WRONG,8,p08:01;p08:11;p08:13;p08:10;p08:03;p08:04;p08:15;p08:02,1
1,13,11,swallowing,WRONG,9,,1
1,13,11,swallowing,WRONG,16,p16:07;p16:01;p16:03;p16:12;p16:06;p16:04;p16:11;p16:08,1
1,13,11,swallowing,POP,,p06:04;p22:01;p21:03;p30:14;p29:03;p23:13;p30:01;p06:03,1
1,13,11,swallowing,MATCH,13,p13:04;p13:05;p13:09;p13:00;p13:11;p13:12;p13:07;p13:15,1
1,13,11,facial_emg,WRONG,8,p08:12;p08:09;p08:11;p08:03;p08:04;p08:06;p08:15;p08:02,1
1,13,11,facial_emg,WRONG,9,,1
1,13,11,facial_emg,WRONG,16,p16:09;p16:07;p16:03;p16:08;p16:06;p16:04;p16:12;p16:11,1
1,13,11,facial_emg,POP,,p06:04;p22:01;p30:14;p21:03;p29:03;p30:01;p23:13;p06:03,1
1,13,11,facial_emg,MATCH,13,p13:14;p13:09;p13:00;p13:04;p13:07;p13:11;p13:15;p13:12,1
1,13,12,head_motion,WRONG,8,p08:13;p08:10;p08:04;p08:06;p08:11;p08:07;p08:00;p08:14,1
1,13,12,head_motion,WRONG,9,,1
1,13,12,head_motion,WRONG,16,p16:04;p16:08;p16:09;p16:11;p16:05;p16:02;p16:06;p16:07,1
1,13,12,head_motion,POP,,p22:00;p23:08;p21:15;p01:00;p23:10;p01:08;p22:09;p22:01,1
1,13,12,head_motion,MATCH,13,p13:03;p13:04;p13:01;p13:09;p13:10;p13:02;p13:14;p13:12,1
1,13,12,chewing,WRONG,8,p08:13;p08:10;p08:06;p08:04;p08:07;p08:11;p08:00;p08:14,1
1,13,12,chewing,WRONG,9,,1
1,13,12,chewing,WRONG,16,p16:03;p16:08;p16:09;p16:05;p16:11;p16:06;p16:02;p16:07,1
1,13,12,chewing,POP,,p22:00;p23:10;p01:00;p01:08;p21:15;p23:08;p22:09;p22:01,1
1,13,12,chewing,MATCH,13,p13:11;p13:10;p13:09;p13:02;p13:01;p13:14;p13:04;p13:12,1
1,13,12,tongue,WRONG,8,p08:13;p08:02;p08:11;p08:04;p08:06;p08:07;p08:14;p08:00,1
1,13,12,tongue,WRONG,9,,1
1,13,12,tongue,WRONG,16,p16:00;p16:08;p16:05;p16:09;p16:11;p16:02;p16:07;p16:06,1
1,13,12,tongue,POP,,p21:15;p06:02;p23:04;p23:10;p01:00;p01:08;p22:09;p22:01,1
1,13,12,tongue,MATCH,13,p13:03;p13:00;p13:11;p13:10;p13:09;p13:14;p13:02;p13:12,1
1,13,12,swallowing,WRONG,8,p08:01;p08:02;p08:04;p08:11;p08:07;p08:06;p08:00;p08:14,1
1,13,12,swallowing,WRONG,9,,1
1,13,12,swallowing,WRONG,16,p16:00;p16:08;p16:11;p16:09;p16:05;p16:02;p16:06;p16:07,1
1,13,12,swallowing,POP,,p23:08;p02:13;p22:00;p23:10;p01:00;p22:09;p01:08;p22:01,1
1,13,12,swallowing,MATCH,13,p13:00;p13:11;p13:10;p13:01;p13:09;p13:14;p13:02;p13:12,1
1,13,12,facial_emg,WRONG,8,p08:01;p08:02;p08:04;p08:11;p08:06;p08:07;p08:00;p08:14,1
1,13,12,facial_emg,WRONG,9,,1
1,13,12,facial_emg,WRONG,16,p16:04;p16:11;p16:09;p16:08;p16:05;p16:06;p16:02;p16:07,1
1,13,12,facial_emg,POP,,p20:02;p23:08;p22:00;p22:09;p23:10;p01:00;p01:08;p22:01,1
1,13,12,facial_emg,MATCH,13,p13:04;p13:01;p13:11;p13:10;p13:09;p13:14;p13:02;p13:12,1
1,13,13,head_motion,WRONG,8,p08:06;p08:14;p08:01;p08:11;p08:10;p08:02;p08:03;p08:13,1
1,13,13,head_motion,WRONG,9,,1
1,13,13,head_motion,WRONG,16,p16:10;p16:04;p16:13;p16:08;p16:00;p16:05;p16:09;p16:11,1
1,13,13,head_motion,POP,,p23:00;p18:10;p22:05;p23:04;p22:01;p22:02;p26:07;p22:03,1
1,13,13,head_motion,MATCH,13,p13:06;p13:05;p13:07;p13:10;p13:09;p13:02;p13:12;p13:03,1
1,13,13,chewing,WRONG,8,p08:06;p08:05;p08:10;p08:01;p08:02;p08:13;p08:11;p08:03,1
1,13,13,chewing,WRONG,9,,1
1,13,13,chewing,WRONG,16,p16:09;p16:08;p16:14;p16:13;p16:06;p16:11;p16:00;p16:05,1
1,13,13,chewing,POP,,p20:08;p02:08;p22:05;p22:08;p22:02;p23:04;p26:07;p22:01,1
1,13,13,chewing,MATCH,13,p13:06;p13:05;p13:09;p13:07;p13:12;p13:03;p13:10;p13:02,1
1,13,13,tongue,WRONG,8,p08:09;p08:06;p08:11;p08:14;p08:10;p08:02;p08:03;p08:13,1
1,13,13,tongue,WRONG,9,,1
1,13,13,tongue,WRONG,16,p16:06;p16:10;p16:04;p16:13;p16:05;p16:09;p16:08;p16:11,1
1,13,13,tongue,POP,,p06:04;p23:00;p22:05;p22:03;p23:13;p26:07;p18:10;p22:02,1
1,13,13,tongue,MATCH,13,p13:06;p13:10;p13:07;p13:05;p13:02;p13:09;p13:12;p13:03,1
1,13,13,swallowing,WRONG,8,p08:09;p08:06;p08:14;p08:11;p08:10;p08:02;p08:03;p08:13,1
1,13,13,swallowing,WRONG,9,,1
1,13,13,swallowing,WRONG,16,p16:04;p16:00;p16:10;p16:13;p16:09;p16:05;p16:08;p16:11,1
1,13,13,swallowing,POP,,p23:06;p23:13;p22:03;p22:05;p26:07;p23:00;p18:10;p22:02,1
1,13,13,swallowing,MATCH,13,p13:06;p13:10;p13:07;p13:05;p13:09;p13:02;p13:12;p13:03,1
1,13,13,facial_emg,WRONG,8,p08:09;p08:06;p08:11;p08:14;p08:10;p08:02;p08:03;p08:13,1
1,13,13,facial_emg,WRONG,9,,1
1,13,13,facial_emg,WRONG,16,p16:06;p16:09;p16:10;p16:00;p16:13;p16:08;p16:05;p16:11,1
1,13,13,facial_emg,POP,,p23:04;p02:08;p26:07;p02:05;p06:15;p18:10;p23:00;p22:02,1
1,13,13,facial_emg,MATCH,13,p13:10;p13:06;p13:02;p13:07;p13:09;p13:05;p13:12;p13:03,1
1,13,14,head_motion,WRONG,8,p08:05;p08:15;p08:06;p08:12;p08:07;p08:02;p08:13;p08:01,1
1,13,14,head_motion,WRONG,9,,1
1,13,14,head_motion,WRONG,16,p16:10;p16:04;p16:05;p16:01;p16:15;p16:11;p16:00;p16:12,1
1,13,14,head_motion,POP,,p23:10;p20:15;p18:13;p23:08;p18:03;p23:14;p22:12;p22:14,1
1,13,14,head_motion,MATCH,13,p13:06;p13:07;p13:00;p13:14;p13:04;p13:12;p13:13;p13:08,1
1,13,14,chewing,WRONG,8,p08:15;p08:00;p08:08;p08:02;p08:07;p08:01;p08:06;p08:13,1
1,13,14,chewing,WRONG,9,,1
1,13,14,chewing,WRONG,16,p16:07;p16:06;p16:05;p16:00;p16:15;p16:01;p16:12;p16:11,1
1,13,14,chewing,POP,,p06:14;p26:13;p21:15;p23:08;p23:10;p18:13;p23:14;p22:14,1
1,13,14,chewing,MATCH,13,p13:01;p13:14;p13:09;p13:07;p13:04;p13:13;p13:08;p13:12,1
1,13,14,tongue,WRONG,8,p08:12;p08:06;p08:11;p08:07;p08:05;p08:01;p08:02;p08:13,1
1,13,14,tongue,WRONG,9,,1
1,13,14,tongue,WRONG,16,p16:04;p16:10;p16:00;p16:05;p16:15;p16:01;p16:11;p16:12,1
1,13,14,tongue,POP,,p06:14;p23:01;p23:06;p22:12;p18:03;p23:14;p23:08;p23:10,1
1,13,14,tongue,MATCH,13,p13:00;p13:09;p13:07;p13:14;p13:12;p13:04;p13:13;p13:08,1
1,13,14,swallowing,WRONG,8,p08:09;p08:12;p08:15;p08:06;p08:07;p08:01;p08:02;p08:13,1
1,13,14,swallowing,WRONG,9,,1
1,13,14,swallowing,WRONG,16,p16:04;p16:10;p16:05;p16:01;p16:15;p16:00;p16:11;p16:12,1
1,13,14,swallowing,POP,,p06:01;p20:15;p23:10;p18:13;p22:12;p23:08;p23:14;p22:14,1
1,13,14,swallowing,MATCH,13,p13:01;p13:07;p13:06;p13:14;p13:04;p13:12;p13:08;p13:13,1
1,13,14,facial_emg,WRONG,8,p08:10;p08:05;p08:07;p08:06;p08:01;p08:15;p08:02;p08:13,1
1,13,14,facial_emg,WRONG,9,,1
1,13,14,facial_emg,WRONG,16,p16:10;p16:01;p16:04;p16:05;p16:15;p16:00;p16:11;p16:12,1
1,13,14,facial_emg,POP,,p23:10;p22:03;p20:15;p18:13;p23:08;p22:12;p23:14;p22:14,1
1,13,14,facial_emg,MATCH,13,p13:07;p13:01;p13:06;p13:14;p13:04;p13:12;p13:13;p13:08,1
1,13,15,head_motion,WRONG,8,p08:14;p08:13;p08:02;p08:11;p08:10;p08:05;p08:15;p08:06,1
1,13,15,head_motion,WRONG,9,,1
1,13,15,head_motion,WRONG,16,p16:12;p16:13;p16:15;p16:01;p16:10;p16:03;p16:11;p16:08,1
1,13,15,head_motion,POP,,p22:14;p06:04;p22:12;p02:15;p02:11;p26:08;p22:08;p23:13,1
1,13,15,head_motion,MATCH,13,p13:04;p13:00;p13:12;p13:07;p13:09;p13:10;p13:05;p13:03,1
1,13,15,chewing,WRONG,8,p08:14;p08:11;p08:00;p08:02;p08:10;p08:05;p08:15;p08:06,1
1,13,15,chewing,WRONG,9,,1
1,13,15,chewing,WRONG,16,p16:13;p16:03;p16:05;p16:14;p16:11;p16:04;p16:10;p16:08,1
1,13,15,chewing,POP,,p26:08;p02:03;p18:02;p23:10;p02:11;p22:14;p23:13;p22:12,1
1,13,15,chewing,MATCH,13,p13:04;p13:06;p13:13;p13:07;p13:05;p13:09;p13:03;p13:10,1
1,13,15,tongue,WRONG,8,p08:11;p08:00;p08:13;p08:05;p08:10;p08:02;p08:15;p08:06,1
1,13,15,tongue,WRONG,9,,1
1,13,15,tongue,WRONG,16,p16:13;p16:02;p16:12;p16:01;p16:10;p16:03;p16:11;p16:08,1
1,13,15,tongue,POP,,p23:06;p18:02;p21:12;p02:15;p18:08;p23:13;p02:11;p23:10,1
1,13,15,tongue,MATCH,13,p13:11;p13:04;p13:07;p13:13;p13:10;p13:09;p13:05;p13:03,1
1,13,15,swallowing,WRONG,8,p08:00;p08:14;p08:10;p08:11;p08:05;p08:02;p08:15;p08:06,1
1,13,15,swallowing,WRONG,9,,1
1,13,15,swallowing,WRONG,16,p16:13;p16:04;p16:01;p16:15;p16:10;p16:03;p16:11;p16:08,1
1,13,15,swallowing,POP,,p22:14;p26:06;p26:08;p23:10;p22:08;p02:11;p23:13;p22:12,1
1,13,15,swallowing,MATCH,13,p13:13;p13:15;p13:00;p13:07;p13:09;p13:10;p13:05;p13:03,1
1,13,15,facial_emg,WRONG,8,p08:14;p08:13;p08:11;p08:10;p08:05;p08:02;p08:15;p08:06,1
1,13,15,facial_emg,WRONG,9,,1
1,13,15,facial_emg,WRONG,16,p16:12;p16:13;p16:01;p16:15;p16:10;p16:03;p16:11;p16:08,1
1,13,15,facial_emg,POP,,p02:15;p06:04;p26:08;p22:08;p23:10;p02:11;p22:12;p23:13,1
1,13,15,facial_emg,MATCH,13,p13:04;p13:13;p13:00;p13:07;p13:09;p13:10;p13:05;p13:03,1
1,13,16,head_motion,WRONG,8,p08:13;p08:08;p08:12;p08:14;p08:06;p08:15;p08:05;p08:11,1
1,13,16,head_motion,WRONG,9,,1
1,13,16,head_motion,WRONG,16,p16:10;p16:00;p16:11;p16:07;p16:14;p16:02;p16:05;p16:12,1
1,13,16,head_motion,POP,,p01:07;p22:11;p29:15;p21:06;p30:04;p01:11;p27:14;p27:12,1
1,13,16,head_motion,MATCH,13,p13:05;p13:01;p13:04;p13:02;p13:00;p13:13;p13:11;p13:03,1
1,13,16,chewing,WRONG,8,p08:00;p08:01;p08:08;p08:14;p08:06;p08:05;p08:15;p08:11,1
1,13,16,chewing,WRONG,9,,1
1,13,16,chewing,WRONG,16,p16:07;p16:11;p16:01;p16:00;p16:02;p16:14;p16:05;p16:12,1
1,13,16,chewing,POP,,p01:11;p29:01;p22:11;p27:12;p23:14;p30:06;p21:06;p27:14,1
1,13,16,chewing,MATCH,13,p13:14;p13:08;p13:02;p13:13;p13:04;p13:01;p13:11;p13:03,1
1,13,16,tongue,WRONG,8,p08:13;p08:08;p08:12;p08:06;p08:14;p08:05;p08:15;p08:11,1
1,13,16,tongue,WRONG,9,,1
1,13,16,tongue,WRONG,16,p16:07;p16:11;p16:10;p16:02;p16:00;p16:05;p16:14;p16:12,1
1,13,16,tongue,POP,,p30:04;p23:14;p22:11;p30:06;p01:11;p21:06;p27:12;p27:14,1
1,13,16,tongue,MATCH,13,p13:01;p13:02;p13:05;p13:04;p13:13;p13:00;p13:11;p13:03,1
1,13,16,swallowing,WRONG,8,p08:13;p08:08;p08:01;p08:14;p08:06;p08:15;p08:05;p08:11,1
1,13,16,swallowing,WRONG,9,,1
1,13,16,swallowing,WRONG,16,p16:11;p16:10;p16:00;p16:07;p16:02;p16:14;p16:05;p16:12,1
1,13,16,swallowing,POP,,p01:11;p26:04;p23:14;p27:12;p22:11;p30:06;p21:06;p27:14,1
1,13,16,swallowing,MATCH,13,p13:08;p13:01;p13:14;p13:04;p13:11;p13:02;p13:13;p13:03,1
1,13,16,facial_emg,WRONG,8,p08:01;p08:06;p08:08;p08:14;p08:13;p08:15;p08:05;p08:11,1
1,13,16,facial_emg,WRONG,9,,1
1,13,16,facial_emg,WRONG,16,p16:03;p16:08;p16:00;p16:10;p16:02;p16:14;p16:05;p16:12,1
1,13,16,facial_emg,POP,,p23:14;p18:00;p01:11;p30:06;p22:11;p27:12;p27:14;p21:06,1
1,13,16,facial_emg,MATCH,13,p13:05;p13:01;p13:04;p13:13;p13:14;p13:02;p13:11;p13:03,1
1,13,17,head_motion,WRONG,8,p08:03;p08:08;p08:10;p08:15;p08:11;p08:09;p08:01;p08:02,1
1,13,17,head_motion,WRONG,9,,1
1,13,17,head_motion,WRONG,16,p16:15;p16:12;p16:05;p16:08;p16:09;p16:07;p16:11;p16:06,1
1,13,17,head_motion,POP,,p30:14;p02:07;p02:15;p30:07;p05:07;p02:08;p30:05;p26:15,1
1,13,17,head_motion,MATCH,13,p13:01;p13:15;p13:05;p13:13;p13:11;p13:12;p13:14;p13:03,1
1,13,17,chewing,WRONG,8,p08:00;p08:06;p08:03;p08:10;p08:09;p08:11;p08:01;p08:02,1
1,13,17,chewing,WRONG,9,,1
1,13,17,chewing,WRONG,16,p16:11;p16:15;p16:02;p16:07;p16:08;p16:09;p16:12;p16:06,1
1,13,17,chewing,POP,,p18:14;p26:10;p18:00;p30:14;p26:15;p02:01;p14:09;p05:07,1
1,13,17,chewing,MATCH,13,p13:01;p13:12;p13:05;p13:07;p13:11;p13:13;p13:03;p13:14,1
1,13,17,tongue,WRONG,8,p08:10;p08:08;p08:15;p08:03;p08:09;p08:01;p08:11;p08:02,1
1,13,17,tongue,WRONG,9,,1
1,13,17,tongue,WRONG,16,p16:15;p16:00;p16:08;p16:12;p16:09;p16:07;p16:11;p16:06,1
1,13,17,tongue,POP,,p26:10;p30:07;p02:07;p30:14;p02:08;p05:07;p30:05;p26:15,1
1,13,17,tongue,MATCH,13,p13:01;p13:06;p13:13;p13:05;p13:11;p13:12;p13:14;p13:03,1
1,13,17,swallowing,WRONG,8,p08:00;p08:06;p08:03;p08:10;p08:09;p08:11;p08:01;p08:02,1
1,13,17,swallowing,WRONG,9,,1
1,13,17,swallowing,WRONG,16,p16:11;p16:15;p16:02;p16:07;p16:08;p16:09;p16:12;p16:06,1
1,13,17,swallowing,POP,,p18:14;p26:10;p18:00;p30:14;p26:15;p02:01;p14:09;p05:07,1
1,13,17,swallowing,MATCH,13,p13:01;p13:12;p13:05;p13:07;p13:11;p13:13;p13:03;p13:14,1
1,13,17,facial_emg,WRONG,8,p08:15;p08:06;p08:03;p08:08;p08:11;p08:09;p08:02;p08:01,1
1,13,17,facial_emg,WRONG,9,,1
1,13,17,facial_emg,WRONG,16,p16:01;p16:05;p16:12;p16:09;p16:08;p16:11;p16:07;p16:06,1
1,13,17,facial_emg,POP,,p30:05;p26:10;p14:09;p02:08;p30:07;p18:14;p05:07;p26:15,1
1,13,17,facial_emg,MATCH,13,p13:06;p13:01;p13:05;p13:13;p13:11;p13:12;p13:14;p13:03,1
1,13,18,head_motion,WRONG,8,p08:15;p08:02;p08:11;p08:06;p08:12;p08:05;p08:03;p08:07,1
1,13,18,head_motion,WRONG,9,,1
1,13,18,head_motion,WRONG,16,p16:02;p16:05;p16:15;p16:01;p16:06;p16:11;p16:13;p16:03,1
1,13,18,head_motion,POP,,p05:11;p21:08;p30:15;p05:04;p23:10;p06:01;p14:13;p14:14,1
1,13,18,head_motion,MATCH,13,p13:03;p13:05;p13:06;p13:11;p13:10;p13:15;p13:14;p13:08,1
1,13,18,chewing,WRONG,8,p08:01;p08:05;p08:08;p08:06;p08:03;p08:00;p08:12;p08:11,1
1,13,18,chewing,WRONG,9,,1
1,13,18,chewing,WRONG,16,p16:10;p16:00;p16:02;p16:06;p16:01;p16:03;p16:15;p16:13,1
1,13,18,chewing,POP,,p14:11;p14:14;p05:11;p26:06;p21:00;p06:01;p23:10;p21:08,1
1,13,18,chewing,MATCH,13,p13:07;p13:11;p13:06;p13:10;p13:03;p13:15;p13:08;p13:14,1
1,13,18,tongue,WRONG,8,p08:11;p08:05;p08:07;p08:06;p08:12;p08:00;p08:03;p08:08,1
1,13,18,tongue,WRONG,9,,1
1,13,18,tongue,WRONG,16,p16:14;p16:02;p16:09;p16:06;p16:15;p16:01;p16:13;p16:03,1
1,13,18,tongue,POP,,p05:11;p14:11;p05:04;p30:15;p06:01;p23:10;p14:14;p14:13,1
1,13,18,tongue,MATCH,13,p13:05;p13:13;p13:10;p13:06;p13:15;p13:11;p13:14;p13:08,1
1,13,18,swallowing,WRONG,8,p08:01;p08:05;p08:08;p08:06;p08:03;p08:00;p08:12;p08:11,1
1,13,18,swallowing,WRONG,9,,1
1,13,18,swallowing,WRONG,16,p16:10;p16:00;p16:02;p16:06;p16:01;p16:03;p16:15;p16:13,1
1,13,18,swallowing,POP,,p14:11;p14:14;p05:11;p26:06;p21:00;p06:01;p23:10;p21:08,1
1,13,18,swallowing,MATCH,13,p13:07;p13:11;p13:06;p13:10;p13:03;p13:15;p13:08;p13:14,1
1,13,18,facial_emg,WRONG,8,p08:09;p08:00;p08:02;p08:05;p08:03;p08:12;p08:11;p08:07,1
1,13,18,facial_emg,WRONG,9,,1
1,13,18,facial_emg,WRONG,16,p16:05;p16:02;p16:14;p16:13;p16:06;p16:11;p16:01;p16:03,1
1,13,18,facial_emg,POP,,p14:14;p26:06;p05:04;p14:13;p21:00;p23:10;p06:01;p21:08,1
1,13,18,facial_emg,MATCH,13,p13:03;p13:13;p13:06;p13:10;p13:11;p13:14;p13:15;p13:08,1
1,13,19,head_motion,WRONG,8,p08:10;p08:13;p08:07;p08:14;p08:09;p08:08;p08:02;p08:04,1
1,13,19,head_motion,WRONG,9,,1
1,13,19,head_motion,WRONG,16,p16:01;p16:03;p16:08;p16:02;p16:06;p16:05;p16:10;p16:07,1
1,13,19,head_motion,POP,,p02:02;p29:06;p21:13;p27:07;p27:06;p30:05;p29:04;p27:11,1
1,13,19,head_motion,MATCH,13,p13:08;p13:14;p13:13;p13:03;p13:11;p13:06;p13:00;p13:07,1
1,13,19,chewing,WRONG,8,p08:09;p08:02;p08:12;p08:10;p08:00;p08:01;p08:14;p08:04,1
1,13,19,chewing,WRONG,9,,1
1,13,19,chewing,WRONG,16,p16:08;p16:09;p16:00;p16:02;p16:06;p16:07;p16:10;p16:05,1
1,13,19,chewing,POP,,p23:10;p01:04;p27:08;p27:07;p23:03;p30:05;p29:06;p29:04,1
1,13,19,chewing,MATCH,13,p13:11;p13:13;p13:08;p13:06;p13:03;p13:00;p13:14;p13:07,1
1,13,19,tongue,WRONG,8,p08:00;p08:12;p08:09;p08:02;p08:04;p08:13;p08:14;p08:08,1
1,13,19,tongue,WRONG,9,,1
1,13,19,tongue,WRONG,16,p16:12;p16:03;p16:08;p16:02;p16:06;p16:07;p16:05;p16:10,1
1,13,19,tongue,POP,,p14:13;p05:06;p21:13;p29:04;p26:15;p29:09;p29:06;p27:07,1
1,13,19,tongue,MATCH,13,p13:14;p13:11;p13:03;p13:06;p13:00;p13:08;p13:13;p13:07,1
1,13,19,swallowing,WRONG,8,p08:09;p08:02;p08:12;p08:10;p08:00;p08:01;p08:14;p08:04,1
1,13,19,swallowing,WRONG,9,,1
1,13,19,swallowing,WRONG,16,p16:08;p16:09;p16:00;p16:02;p16:06;p16:07;p16:10;p16:05,1
1,13,19,swallowing,POP,,p23:10;p01:04;p27:08;p27:07;p23:03;p30:05;p29:06;p29:04,1
1,13,19,swallowing,MATCH,13,p13:11;p13:13;p13:08;p13:06;p13:03;p13:00;p13:14;p13:07,1
1,13,19,facial_emg,WRONG,8,p08:09;p08:13;p08:10;p08:07;p08:08;p08:14;p08:04;p08:02,1
1,13,19,facial_emg,WRONG,9,,1
1,13,19,facial_emg,WRONG,16,p16:01;p16:03;p16:08;p16:06;p16:02;p16:05;p16:10;p16:07,1
1,13,19,facial_emg,POP,,p06:13;p29:04;p14:00;p27:11;p23:10;p30:05;p27:06;p27:07,1
1,13,19,facial_emg,MATCH,13,p13:03;p13:14;p13:11;p13:06;p13:13;p13:08;p13:00;p13:07,1
1,13,20,head_motion,WRONG,8,p08:15;p08:11;p08:12;p08:00;p08:07;p08:02;p08:10;p08:14,1
1,13,20,head_motion,WRONG,9,,1
1,13,20,head_motion,WRONG,16,p16:03;p16:00;p16:05;p16:11;p16:01;p16:06;p16:07;p16:09,1
1,13,20,head_motion,POP,,p23:13;p06:05;p22:03;p26:14;p18:15;p22:07;p06:04;p22:05,1
1,13,20,head_motion,MATCH,13,p13:05;p13:00;p13:15;p13:06;p13:02;p13:03;p13:09;p13:04,1
1,13,20,chewing,WRONG,8,p08:10;p08:12;p08:07;p08:02;p08:00;p08:15;p08:11;p08:14,1
1,13,20,chewing,WRONG,9,,1
1,13,20,chewing,WRONG,16,p16:03;p16:02;p16:01;p16:05;p16:00;p16:06;p16:07;p16:09,1
1,13,20,chewing,POP,,p26:14;p22:03;p22:08;p06:05;p18:15;p22:07;p06:04;p22:05,1
1,13,20,chewing,MATCH,13,p13:05;p13:00;p13:15;p13:02;p13:03;p13:06;p13:09;p13:04,1
1,13,20,tongue,WRONG,8,p08:09;p08:00;p08:06;p08:10;p08:02;p08:07;p08:11;p08:14,1
1,13,20,tongue,WRONG,9,,1
1,13,20,tongue,WRONG,16,p16:11;p16:02;p16:01;p16:03;p16:05;p16:06;p16:09;p16:07,1
1,13,20,tongue,POP,,p01:08;p23:10;p23:13;p06:05;p26:14;p22:07;p06:04;p22:05,1
1,13,20,tongue,MATCH,13,p13:05;p13:15;p13:06;p13:03;p13:00;p13:02;p13:09;p13:04,1
1,13,20,swallowing,WRONG,8,p08:04;p08:12;p08:02;p08:07;p08:00;p08:11;p08:10;p08:14,1
1,13,20,swallowing,WRONG,9,,1
1,13,20,swallowing,WRONG,16,p16:00;p16:02;p16:03;p16:05;p16:01;p16:06;p16:09;p16:07,1
1,13,20,swallowing,POP,,p22:02;p23:13;p23:10;p26:14;p06:05;p22:07;p06:04;p22:05,1
1,13,20,swallowing,MATCH,13,p13:05;p13:06;p13:00;p13:03;p13:15;p13:02;p13:09;p13:04,1
1,13,20,facial_emg,WRONG,8,p08:09;p08:12;p08:11;p08:00;p08:07;p08:02;p08:10;p08:14,1
1,13,20,facial_emg,WRONG,9,,1
1,13,20,facial_emg,WRONG,16,p16:00;p16:02;p16:03;p16:05;p16:01;p16:06;p16:09;p16:07,1
1,13,20,facial_emg,POP,,p06:03;p23:10;p06:05;p18:15;p26:14;p22:07;p06:04;p22:05,1
1,13,20,facial_emg,MATCH,13,p13:05;p13:00;p13:15;p13:06;p13:03;p13:02;p13:09;p13:04,1
1,13,21,head_motion,WRONG,8,p08:10;p08:04;p08:12;p08:06;p08:14;p08:15;p08:11;p08:05,1
1,13,21,head_motion,WRONG,9,,1
1,13,21,head_motion,WRONG,16,p16:02;p16:15;p16:05;p16:03;p16:01;p16:00;p16:07;p16:09,1
1,13,21,head_motion,POP,,p06:03;p02:06;p22:07;p20:05;p20:01;p22:05;p22:01;p22:03,1
1,13,21,head_motion,MATCH,13,p13:10;p13:08;p13:12;p13:06;p13:05;p13:09;p13:04;p13:03,1
1,13,21,chewing,WRONG,8,p08:10;p08:15;p08:05;p08:04;p08:06;p08:12;p08:11;p08:14,1
1,13,21,chewing,WRONG,9,,1
1,13,21,chewing,WRONG,16,p16:15;p16:11;p16:03;p16:05;p16:00;p16:09;p16:07;p16:01,1
1,13,21,chewing,POP,,p22:07;p01:08;p20:01;p20:05;p06:03;p22:01;p22:03;p22:05,1
1,13,21,chewing,MATCH,13,p13:08;p13:07;p13:10;p13:05;p13:12;p13:09;p13:04;p13:03,1
1,13,21,tongue,WRONG,8,p08:03;p08:08;p08:12;p08:15;p08:11;p08:06;p08:05;p08:14,1
1,13,21,tongue,WRONG,9,,1
1,13,21,tongue,WRONG,16,p16:02;p16:05;p16:07;p16:11;p16:06;p16:00;p16:03;p16:09,1
1,13,21,tongue,POP,,p22:07;p02:13;p01:13;p20:01;p01:08;p02:06;p22:05;p22:03,1
1,13,21,tongue,MATCH,13,p13:05;p13:12;p13:06;p13:02;p13:04;p13:14;p13:09;p13:03,1
1,13,21,swallowing,WRONG,8,p08:08;p08:15;p08:04;p08:10;p08:12;p08:05;p08:06;p08:14,1
1,13,21,swallowing,WRONG,9,,1
1,13,21,swallowing,WRONG,16,p16:07;p16:05;p16:06;p16:01;p16:09;p16:11;p16:00;p16:03,1
1,13,21,swallowing,POP,,p22:07;p22:03;p23:13;p22:01;p20:01;p01:08;p22:05;p23:10,1
1,13,21,swallowing,MATCH,13,p13:10;p13:05;p13:02;p13:12;p13:07;p13:09;p13:04;p13:03,1
1,13,21,facial_emg,WRONG,8,p08:07;p08:15;p08:11;p08:12;p08:08;p08:06;p08:14;p08:05,1
1,13,21,facial_emg,WRONG,9,,1
1,13,21,facial_emg,WRONG,16,p16:02;p16:11;p16:05;p16:09;p16:07;p16:06;p16:03;p16:00,1
