dataset,estimand,metric,route_corrected,route_original,scientific_ranking_valid,unit_id,utility
klados,MATCH_minus_NO_SUPPORT,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim41,0.0004317176143853185
klados,MATCH_minus_STRONG_POP,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim41,0.004676848066708983
klados,MATCH_minus_mean_WRONG,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim41,-0.0002319455723460706
klados,MATCH_minus_POP_EXEMPLAR,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim42,-0.0
klados,MATCH_minus_NO_SUPPORT,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim42,-0.0
klados,MATCH_minus_STRONG_POP,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim42,0.01188844136621836
klados,MATCH_minus_mean_WRONG,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim42,-6.931487470546172e-05
klados,MATCH_minus_POP_EXEMPLAR,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim43,0.003902255018896572
klados,MATCH_minus_NO_SUPPORT,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim43,0.003902255018896572
klados,MATCH_minus_STRONG_POP,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim43,0.016833551436883754
klados,MATCH_minus_mean_WRONG,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim43,0.0006308147492200544
klados,MATCH_minus_POP_EXEMPLAR,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim46,-0.012120996659394367
klados,MATCH_minus_NO_SUPPORT,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim46,-0.0
klados,MATCH_minus_STRONG_POP,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim46,0.10804617623977975
klados,MATCH_minus_mean_WRONG,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim46,-0.00354137644456054
klados,MATCH_minus_POP_EXEMPLAR,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim47,0.018776434429535083
klados,MATCH_minus_NO_SUPPORT,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim47,0.018776434429535083
klados,MATCH_minus_STRONG_POP,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim47,0.5297248100221938
klados,MATCH_minus_mean_WRONG,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim47,0.0066539689975515515
klados,MATCH_minus_POP_EXEMPLAR,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim48,-0.01611119995366317
klados,MATCH_minus_NO_SUPPORT,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim48,-0.0
klados,MATCH_minus_STRONG_POP,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim48,-0.07873492250363423
klados,MATCH_minus_mean_WRONG,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim48,-0.009657280810198343
klados,MATCH_minus_POP_EXEMPLAR,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim49,0.006066412977979885
klados,MATCH_minus_NO_SUPPORT,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim49,0.006066412977979885
klados,MATCH_minus_STRONG_POP,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim49,0.35719970803569295
klados,MATCH_minus_mean_WRONG,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim49,-0.004602012989911919
klados,MATCH_minus_POP_EXEMPLAR,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim50,0.02249488973274949
klados,MATCH_minus_NO_SUPPORT,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim50,0.02249488973274949
klados,MATCH_minus_STRONG_POP,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim50,0.04784798616917535
klados,MATCH_minus_mean_WRONG,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim50,0.011895429944862035
klados,MATCH_minus_POP_EXEMPLAR,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim51,0.0223147545200979
klados,MATCH_minus_NO_SUPPORT,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim51,0.0223147545200979
klados,MATCH_minus_STRONG_POP,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim51,0.06717202607022515
klados,MATCH_minus_mean_WRONG,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim51,0.014086610563075697
klados,MATCH_minus_POP_EXEMPLAR,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim52,-0.017023627403695785
klados,MATCH_minus_NO_SUPPORT,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim52,0.007908691684099023
klados,MATCH_minus_STRONG_POP,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim52,-0.08924929160589656
klados,MATCH_minus_mean_WRONG,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim52,-0.002654128499879116
klados,MATCH_minus_POP_EXEMPLAR,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim53,-0.00198946530474875
klados,MATCH_minus_NO_SUPPORT,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim53,-0.00198946530474875
klados,MATCH_minus_STRONG_POP,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim53,0.08905466832705666
klados,MATCH_minus_mean_WRONG,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim53,-0.0034486724684200665
klados,MATCH_minus_POP_EXEMPLAR,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim54,-0.0
klados,MATCH_minus_NO_SUPPORT,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim54,-0.0
klados,MATCH_minus_STRONG_POP,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim54,0.010034016984913796
klados,MATCH_minus_mean_WRONG,clean_waveform_RRMSE,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,sim54,-0.0072177547391594765
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study01/study01_p01,-0.0014279783150769054
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study01/study01_p01,-0.0005106804049934133
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study01/study01_p01,-0.005035545080456005
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study01/study01_p01,-0.0007372101467343073
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study01/study01_p02,0.006388859630362176
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study01/study01_p02,0.006388859630362176
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study01/study01_p02,0.1313922933782168
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study01/study01_p02,0.00598767602412878
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study01/study01_p03,-0.005428789419586688
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study01/study01_p03,-0.005428789419586688
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study01/study01_p03,-0.019484838692202133
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study01/study01_p03,-0.005704908708747319
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study01/study01_p04,-0.0057396108691457615
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study01/study01_p04,-0.0057396108691457615
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study01/study01_p04,-0.1850339092842444
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study01/study01_p04,-0.005671530032085259
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study01/study01_p05,0.004826023549981018
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study01/study01_p05,0.004826023549981018
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study01/study01_p05,0.016183839232437325
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study01/study01_p05,0.003714996263959741
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p02,-0.0005487362366741744
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p02,-0.0004552790922308647
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p02,-0.058598926440368015
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p02,-0.0009537818542520726
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p03,0.0010001534399881884
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p03,0.0014415929136993577
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p03,0.07522129471192779
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p03,0.0005711188680738166
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p06,0.0001603378265316313
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p06,-0.0010605595818411473
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p06,-0.08726322764832273
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p06,-0.0024979903583348395
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p07,0.0076637709986314695
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p07,0.010094284561399713
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p07,-0.08622229825973671
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p07,0.0032361196625065314
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p08,0.00012057076440930015
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p08,0.0
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p08,-0.39342128897166634
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p08,0.0036163255999526883
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p09,0.0
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p09,0.0
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p09,-0.06770970969108242
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p09,0.0001928295657263046
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p10,0.0
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p10,0.0
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p10,-0.06602636566832551
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p10,0.00039628223608456636
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p11,-0.00026372349921063853
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p11,0.0
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p11,-0.13001100661840692
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p11,-0.002847549829663787
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p12,0.0
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p12,0.0
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p12,-0.06740962830888003
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p12,-0.001448056559271882
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p13,-0.007345127239557214
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p13,-0.006349581758714806
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p13,-0.1856243211577812
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p13,-0.008430865171203866
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p14,0.0014951808190672988
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p14,0.0014951808190672988
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p14,-0.07784576255441245
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p14,0.001588803517875298
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p15,5.258680941139238e-05
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p15,0.0
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p15,-0.06641274729792651
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p15,-0.0012833815859071285
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p16,-0.00543006670366214
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p16,-0.00543006670366214
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p16,-0.024032608563127
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p16,-0.00894581691943594
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p17,-0.0024295377814589902
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p17,-0.0024295377814589902
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p17,-0.0908309845773334
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p17,-0.0016443224732517747
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p18,-0.003680170377450276
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p18,-0.003680170377450276
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p18,-0.07609881106702307
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study02/study02_p18,-0.005385918340639895
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study03/study03_p03,-0.010304866786814693
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study03/study03_p03,-0.010653765794615078
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study03/study03_p03,0.10580941857494153
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study03/study03_p03,-0.010627242563937045
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study03/study03_p19,-0.012969047299426384
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study03/study03_p19,-0.01313715362967427
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study03/study03_p19,-0.1584123415530989
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study03/study03_p19,-0.0093916825515232
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study03/study03_p20,-0.007671847603491155
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study03/study03_p20,-0.007445021509745964
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study03/study03_p20,-0.0007432698336494736
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study03/study03_p20,-0.006335486393203749
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study03/study03_p21,0.006891582873319424
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study03/study03_p21,0.0
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study03/study03_p21,-0.143669377549471
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study03/study03_p21,0.0051127779213299696
sgeyesub,MATCH_minus_POP_EXEMPLAR,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study03/study03_p22,0.005592747904783424
sgeyesub,MATCH_minus_NO_SUPPORT,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study03/study03_p22,0.0020594699557036633
sgeyesub,MATCH_minus_STRONG_POP,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study03/study03_p22,-0.11722933847151362
sgeyesub,MATCH_minus_mean_WRONG,eog_coherence_reduction,support_fitted_output_space_residual_adapter,P_B_DIRECT_SUPPORT_ADAPTER,True,study03/study03_p22,0.004692260306711382
