artifact_correlation,artifact_rmse,artifact_rrmse,channel,clean_output_rms_ratio,condition,correlation,fold,observation_change_ratio,participant,rrmse_spectral,rrmse_temporal,seed,snr_improvement,zero_artifact
0.9399886131286621,0.11151774227619171,0.34390223026275635,37,0.999868631362915,POP,0.9859558343887329,0,0.3496439456939697,sub-02,0.06868286430835724,0.1672099381685257,20261201,9.271299839019775,0
0.9418487548828125,0.18440167605876923,0.34378042817115784,38,1.0364097356796265,POP,0.9485280513763428,0,0.5314059853553772,sub-02,0.11344663798809052,0.3281344771385193,20261201,9.274377226829529,0
0.9395133256912231,0.24680690467357635,0.3629872798919678,39,1.0688109397888184,POP,0.9257282614707947,0,0.5290899276733398,sub-02,0.15499617159366608,0.40244555473327637,20261201,8.802172541618347,0
0.9192624688148499,0.21573033928871155,0.42021510004997253,40,1.0540356636047363,POP,0.8909987211227417,0,0.5751898884773254,sub-02,0.16300447285175323,0.48254966735839844,20261201,7.530567049980164,0
0.8931679129600525,0.13748736679553986,0.47770237922668457,41,0.9953388571739197,POP,0.9625431299209595,0,0.5422152876853943,sub-02,0.0665450468659401,0.27534019947052,20261201,6.4168524742126465,0
0.847688615322113,0.08321845531463623,0.5494838953018188,42,1.0631405115127563,POP,0.9742426872253418,0,0.27025946974754333,sub-02,0.061865389347076416,0.24239102005958557,20261201,5.200901627540588,0
0.8727372884750366,0.06165057048201561,0.5340161919593811,43,0.9884195327758789,POP,0.9940277934074402,0,0.2128353714942932,sub-02,0.037322476506233215,0.11074709892272949,20261201,5.448911786079407,0
0.8593475818634033,0.11891424655914307,0.5116655826568604,44,1.0298621654510498,POP,0.9626595377922058,0,0.4191338121891022,sub-02,0.12343678623437881,0.27878597378730774,20261201,5.820276737213135,0
0.9004756212234497,0.17089509963989258,0.4652444124221802,45,1.0764834880828857,POP,0.9385207891464233,0,0.4422447681427002,sub-02,0.16977402567863464,0.372074156999588,20261201,6.646376848220825,0
0.43574413657188416,0.5946786403656006,0.9128211140632629,0,1.091966986656189,POP,0.9638218283653259,0,0.09344356507062912,sub-02,0.20171870291233063,0.29641735553741455,20261201,0.7922863215208054,0
0.47207096219062805,0.6637856960296631,0.9000292420387268,1,1.1279065608978271,POP,0.9526941180229187,0,0.10756349563598633,sub-02,0.23958000540733337,0.3515019714832306,20261201,0.9148678928613663,0
0.41052019596099854,2.1088500022888184,0.9695708155632019,2,1.283411979675293,POP,0.8034647107124329,0,0.050762198865413666,sub-02,0.5387510061264038,0.7648188471794128,20261201,0.26840971782803535,0
-0.3476787805557251,1.3907145261764526,1.0101158618927002,3,1.0878866910934448,POP,0.8096680045127869,0,0.018425723537802696,sub-02,0.3410145938396454,0.6493772268295288,20261201,-0.08742362260818481,0
0.2928093671798706,3.0168521404266357,0.9923706650733948,4,1.6039749383926392,POP,0.603280246257782,0,0.022978059947490692,sub-02,0.8514896035194397,1.2796497344970703,20261201,0.06652315612882376,0
0.42149415612220764,3.742508888244629,0.9888432025909424,5,1.4849313497543335,POP,0.672579824924469,0,0.020618963986635208,sub-02,0.7768368721008301,1.098891019821167,20261201,0.09745140559971333,0
0.4790434241294861,3.365731716156006,0.9821081161499023,6,1.411444902420044,POP,0.6940093636512756,0,0.028466537594795227,sub-02,0.8161113858222961,1.01637864112854,20261201,0.15681371092796326,0
0.5177006125450134,2.613661527633667,0.9776503443717957,7,1.5255146026611328,POP,0.6613346934318542,0,0.03402495011687279,sub-02,0.9568678140640259,1.1442830562591553,20261201,0.19632939249277115,0
-0.5624697208404541,3.598771810531616,1.0065019130706787,8,1.5410863161087036,POP,0.6030303239822388,0,0.009221738204360008,sub-02,0.7521995902061462,1.2312637567520142,20261201,-0.05629244726151228,0
0.3554334044456482,5.061437606811523,0.9985118508338928,9,1.5251466035842896,POP,0.6295486092567444,0,0.0033664058428257704,sub-02,0.7796499133110046,1.185585856437683,20261201,0.012934383703395724,0
