artifact_reconstruction_relative_error,artifact_sample_fraction,clean_waveform_RRMSE,clean_waveform_correlation,coefficient_saturation_fraction,condition_erp_observation_relative_preservation,continuous_segment_welch_psd_distortion,dataset,delta_SNR_db,eog_coherence_output,eog_coherence_raw,eog_coherence_reduction,exact_cell,latency_seconds_per_window,matching_projector_attenuation_db,method,nonartifact_observation_preservation,observation_change_ratio,orthogonal_complement_relative_change,output_input_RMS_ratio,population_projector_attenuation_db,reference_free_covariance_distortion,reference_free_psd_distortion,rest_sample_fraction,seed_count,unit_id
0.6362029548234136,,1.0295382872199481,0.6881518782416544,0.0,,,klados,3.9299840402820743,,,,19ch_native_linked_mastoid_256hz,0.0,,DIFF-WRONG-SAME-CELL,,0.5599130854497895,,0.7349190174670439,,,,,3,sim53
0.8198148006750957,,1.3266689809054293,0.5937718777641983,0.0,,,klados,1.7257986404855135,,,,19ch_native_linked_mastoid_256hz,0.0,,DET-MATCH,,0.5283508829284909,,0.8549305775069329,,,,,3,sim53
0.819851474525881,,1.3267283285290719,0.6051002431090236,0.0,,,klados,1.727377195379648,,,,19ch_native_linked_mastoid_256hz,0.0,,DIFF-MATCH-K1,,0.5305304821152866,,0.8641101361858459,,,,,3,sim53
0.8039387451838071,,1.3009774828474756,0.607119480449299,0.0,,,klados,1.8957113652324942,,,,19ch_native_linked_mastoid_256hz,0.0,,DIFF-MATCH-NO-IDENTITY,,0.5224656600659572,,0.8490564919627296,,,,,3,sim53
0.9999999999147052,,1.4974052547541123,0.5565936167814541,0.0,,,klados,7.408638626657018e-10,,,,19ch_native_linked_mastoid_256hz,0.0,,RAW,,2.5543219903366177e-08,,0.9999999999203385,,,,,3,sim54
0.2683496594152693,,0.4018281901541745,0.9273168448276959,0.0,,,klados,11.429555814237817,,,,19ch_native_linked_mastoid_256hz,0.0021095620662284396,,POP,,0.7561969503481786,,0.57085654886362,,,,,3,sim54
0.3717924517705482,,0.5567239710066194,0.8636840377061511,0.0,,,klados,8.677353297036598,,,,19ch_native_linked_mastoid_256hz,0.40937765283160843,,DIFF-POP,,0.6252420676752061,3.591774725945016e-08,0.6126559120709668,,,,,3,sim54
0.38581922299182686,,0.5777277319423874,0.8564511479399518,0.0,,,klados,8.330146208422144,,,,19ch_native_linked_mastoid_256hz,0.4095480290338552,,DIFF-MATCH,,0.62408357031824,,0.6202274754643167,,,,,3,sim54
0.4400043962290416,,0.6588648950844752,0.8251825433822182,0.0,,,klados,7.134635547720407,,,,19ch_native_linked_mastoid_256hz,0.0,,DIFF-WRONG-SAME-CELL,,0.6133170050913236,,0.6455987924112181,,,,,3,sim54
0.3784172987244541,,0.566644051648186,0.859420879954231,0.0,,,klados,8.465762982788542,,,,19ch_native_linked_mastoid_256hz,0.0,,DET-MATCH,,0.6453966965659618,,0.6104520055266641,,,,,3,sim54
0.36768660215599686,,0.5505758502180357,0.8693553493106769,0.0,,,klados,8.702963978029086,,,,19ch_native_linked_mastoid_256hz,0.0,,DIFF-MATCH-K1,,0.6505138668363402,,0.6150215158907123,,,,,3,sim54
0.41617131446458394,,0.6231771132103479,0.8336306447075091,0.0,,,klados,7.759910281254391,,,,19ch_native_linked_mastoid_256hz,0.0,,DIFF-MATCH-NO-IDENTITY,,0.6763067414346566,,0.6256793957274426,,,,,3,sim54
,0.35782407407407407,,,0.0,1.0,0.0,sgeyesub,,0.45402014081221426,0.45402014081221426,0.0,study01|layout_01|200,0.0,0.0,RAW,1.0,0.0,,1.0,0.0,0.0,0.0,0.31090277777777775,3,study01/study01_p01
,0.35782407407407407,,,0.0,-0.037841273136711484,0.42461878575862827,sgeyesub,,0.25893319131806863,0.45402014081221426,0.19508694949414562,study01|layout_01|200,0.0038419484476491313,5.978596976833813,POP,0.7179135135627431,0.8409575983855261,,0.6941351762646416,7.150434386447876,0.22435060414824906,0.4630543901258859,0.31090277777777775,3,study01/study01_p01
,0.35782407407407407,,,0.0,0.2676162945715265,0.4783265233185059,sgeyesub,,0.21995200681186333,0.45402014081221426,0.23406813400035095,study01|layout_01|200,0.15689175874052316,6.3885781010260345,DIFF-POP,0.7144647153794162,0.5966447069408014,,0.6879227092497585,7.17529956544503,0.21037193228132756,0.5301016461167982,0.31090277777777775,3,study01/study01_p01
,0.35782407407407407,,,0.0,0.31600981127253164,0.502755494255673,sgeyesub,,0.28016753847415515,0.45402014081221426,0.17385260233805913,study01|layout_01|200,0.1570148252869308,6.507120367857105,DIFF-MATCH,0.684497622928747,0.5634521210415621,,0.726008018045925,6.482575440474787,0.24494073281540582,0.5568562894039303,0.31090277777777775,3,study01/study01_p01
,0.35782407407407407,,,0.0,0.28406850203731526,0.44625169018446087,sgeyesub,,0.2575730424292331,0.45402014081221426,0.19644709838298113,study01|layout_01|200,0.0,5.951490115568003,DIFF-WRONG-SAME-CELL,0.730799609738157,0.5830111383829583,,0.7059065331812641,6.878836190385737,0.19014894138301872,0.4955643466519611,0.31090277777777775,3,study01/study01_p01
,0.35782407407407407,,,0.0,0.27898401394815314,0.38017294780894956,sgeyesub,,0.2769706014804836,0.45402014081221426,0.1770495393317307,study01|layout_01|200,0.0,6.653434624827117,DET-MATCH,0.766916513076567,0.5836639757976065,,0.7230892154624552,6.81887689871148,0.22050973614801195,0.5318030963089271,0.31090277777777775,3,study01/study01_p01
,0.35782407407407407,,,0.0,0.31362985178918373,0.5254518514627734,sgeyesub,,0.2791854304689597,0.45402014081221426,0.1748347103432545,study01|layout_01|200,0.0,6.432491343959832,DIFF-MATCH-K1,0.673179385208428,0.5674699004668489,,0.7278568479420128,6.425873875130822,0.24103321223355056,0.5662430320899158,0.31090277777777775,3,study01/study01_p01
,0.35782407407407407,,,0.0,0.3297832788901673,0.48052821837924936,sgeyesub,,0.2719120030573146,0.45402014081221426,0.18210813775489956,study01|layout_01|200,0.0,6.6563137342169485,DIFF-MATCH-NO-IDENTITY,0.6919886717760528,0.5503644994352764,,0.7153514423175515,6.484697084949644,0.29020480084779315,0.5488925058561103,0.31090277777777775,3,study01/study01_p01
,0.373125,,,0.0,1.0,0.0,sgeyesub,,0.3801818562855695,0.3801818562855695,0.0,study01|layout_01|200,0.0,0.0,RAW,1.0,0.0,,1.0,0.0,0.0,0.0,0.34979999999999994,3,study01/study01_p02
,0.373125,,,0.0,-0.2330201775269883,0.463839908875009,sgeyesub,,0.27412431982824415,0.3801818562855695,0.10605753645732537,study01|layout_01|200,0.0042844468766512975,4.235370032357758,POP,0.6879245041371659,0.8353210350740804,,0.8402280091968154,3.073221853836049,0.3139067982718133,0.5599667058076064,0.34979999999999994,3,study01/study01_p02
,0.373125,,,0.0,0.18270795344193627,1.0962143474936565,sgeyesub,,0.20059203826557606,0.3801818562855695,0.1795898180199935,study01|layout_01|200,0.17877664150320924,5.1476248413946655,DIFF-POP,0.555309376538648,0.5952644683544822,,0.7771732695790039,4.92512707520004,0.36214959934598673,3.79768278087888,0.34979999999999994,3,study01/study01_p02
,0.373125,,,0.0,0.18215978103122984,1.1048840945627927,sgeyesub,,0.15872008719926312,0.3801818562855695,0.22146176908630644,study01|layout_01|200,0.17876465976325562,5.215447549191192,DIFF-MATCH,0.5993199461218323,0.5811425800024401,,0.7752402148611145,4.696739304701969,0.31024430935340824,4.067474745080695,0.34979999999999994,3,study01/study01_p02
,0.373125,,,0.0,0.19724138780337205,1.0323375537324073,sgeyesub,,0.22973026215803602,0.3801818562855695,0.1504515941275335,study01|layout_01|200,0.0,5.049095412040292,DIFF-WRONG-SAME-CELL,0.5439274092324279,0.5918919346267303,,0.7724976099754555,4.955248417549396,0.38419963087710746,3.4513001941169943,0.34979999999999994,3,study01/study01_p02
,0.373125,,,0.0,0.215545268937356,0.38265961457373043,sgeyesub,,0.15645406497077943,0.3801818562855695,0.22372779131479006,study01|layout_01|200,0.0,5.580920621995514,DET-MATCH,0.7732519959366752,0.5487761820230018,,0.7462587488027917,4.991964823555673,0.2516013919736505,0.6249037207801486,0.34979999999999994,3,study01/study01_p02
,0.373125,,,0.0,0.18230365708960972,1.112169813142528,sgeyesub,,0.15863246944797935,0.3801818562855695,0.22154938683759018,study01|layout_01|200,0.0,5.167460103042799,DIFF-MATCH-K1,0.5980538837804619,0.5820690797623018,,0.7762359370650679,4.654605303312649,0.3103949370821008,4.089984172529544,0.34979999999999994,3,study01/study01_p02
,0.373125,,,0.0,0.23126890602801856,0.6763596045876793,sgeyesub,,0.15365409334874366,0.3801818562855695,0.22652776293682586,study01|layout_01|200,0.0,5.967384504412201,DIFF-MATCH-NO-IDENTITY,0.6557390524207745,0.5478807201461521,,0.7394955537614866,5.398074868732597,0.36005473213133893,1.4239220649023594,0.34979999999999994,3,study01/study01_p02
,0.36786057692307694,,,0.0,1.0,0.0,sgeyesub,,0.4493397181165757,0.4493397181165757,0.0,study01|layout_01|200,0.0,0.0,RAW,1.0,0.0,,1.0,0.0,0.0,0.0,0.31802884615384613,3,study01/study01_p03
,0.36786057692307694,,,0.0,-0.15091533750652072,0.48045871172431814,sgeyesub,,0.2778501928377875,0.4493397181165757,0.17148952527878822,study01|layout_01|200,0.00365663791028335,3.2981323626827392,POP,0.699607591939792,0.9481574363081128,,0.7612671739074184,5.285804057477956,0.14761145615114984,0.5042464694141696,0.31802884615384613,3,study01/study01_p03
,0.36786057692307694,,,0.0,0.2168544160871064,0.4074022477290408,sgeyesub,,0.18070428526934837,0.4493397181165757,0.2686354328472273,study01|layout_01|200,0.1708426122212796,5.027832223167386,DIFF-POP,0.791599153720253,0.6358386853859238,,0.7097713468690315,6.423047340675791,0.0751749648095961,0.4195163281847118,0.31802884615384613,3,study01/study01_p03
,0.36786057692307694,,,0.0,0.33209018865195905,0.3912524999713965,sgeyesub,,0.25805427002944836,0.4493397181165757,0.19128544808712733,study01|layout_01|200,0.17043352961860736,5.016956151947572,DIFF-MATCH,0.7491839527536025,0.5394912388002452,,0.7882886725379551,4.976533689975545,0.1148983665585724,0.42052344143899273,0.31802884615384613,3,study01/study01_p03
,0.36786057692307694,,,0.0,0.2563633389924861,0.42075778317993956,sgeyesub,,0.2271155538912849,0.4493397181165757,0.2222241642252908,study01|layout_01|200,0.0,5.157551336611481,DIFF-WRONG-SAME-CELL,0.7620155245588519,0.6033745179572355,,0.7416491614480004,6.0270083313039935,0.10162631515634209,0.4363978352639397,0.31802884615384613,3,study01/study01_p03
,0.36786057692307694,,,0.0,0.4047306010526042,0.3487335463418086,sgeyesub,,0.261706047103975,0.4493397181165757,0.18763367101260067,study01|layout_01|200,0.0,4.290749932171903,DET-MATCH,0.7721651353158467,0.4949996788045498,,0.8117115259028279,4.2423122226518855,0.1117765940045151,0.3591318224572427,0.31802884615384613,3,study01/study01_p03
,0.36786057692307694,,,0.0,0.3312960817333031,0.3971805414861969,sgeyesub,,0.25764255007256814,0.4493397181165757,0.19169716804400752,study01|layout_01|200,0.0,4.992371920608779,DIFF-MATCH-K1,0.7380694878278616,0.5415209840464664,,0.7894994746410827,4.959849968714401,0.10563635657151478,0.4248862260902313,0.31802884615384613,3,study01/study01_p03
,0.36786057692307694,,,0.0,0.32477015716352686,0.48044934400296,sgeyesub,,0.25897442101606116,0.4493397181165757,0.19036529710051453,study01|layout_01|200,0.0,5.248294730375387,DIFF-MATCH-NO-IDENTITY,0.6878212636421619,0.551323521483638,,0.7816083985779212,5.2034031861992736,0.1461740932706308,0.5142249085890476,0.31802884615384613,3,study01/study01_p03
,0.35888586956521734,,,0.0,1.0,0.0,sgeyesub,,0.5894396808251108,0.5894396808251108,0.0,study01|layout_01|200,0.0,0.0,RAW,1.0,0.0,,1.0,0.0,0.0,0.0,0.38464673913043484,3,study01/study01_p04
,0.35888586956521734,,,0.0,0.3008023419944336,0.20259657310079107,sgeyesub,,0.25291207366774393,0.5894396808251108,0.33652760715736685,study01|layout_01|200,0.0009201682714510885,4.383921865602076,POP,0.8528780255508152,0.5507839877580393,,0.825089185181959,5.260709438917398,0.07162869128461063,0.18034010976347117,0.38464673913043484,3,study01/study01_p04
,0.35888586956521734,,,0.0,0.3620771125328945,0.13391437827971728,sgeyesub,,0.2732398324466952,0.5894396808251108,0.3161998483784156,study01|layout_01|200,0.14503343571044935,5.203132155894759,DIFF-POP,0.9087929371752814,0.49707205889906575,,0.7840668419302891,6.0619920169226384,0.061076197825056217,0.12827636846092053,0.38464673913043484,3,study01/study01_p04
,0.35888586956521734,,,0.0,0.4549133111482086,0.1299826327917433,sgeyesub,,0.29381747493078986,0.5894396808251108,0.2956222058943209,study01|layout_01|200,0.14489876760911802,4.874649977322307,DIFF-MATCH,0.9004164969613656,0.43500834394074417,,0.8039989662341963,4.996047245719038,0.09228691140159566,0.13994711519459693,0.38464673913043484,3,study01/study01_p04
,0.35888586956521734,,,0.0,0.42904887561284816,0.14388263416759214,sgeyesub,,0.29939659512201217,0.5894396808251108,0.2900430857030986,study01|layout_01|200,0.0,5.042302424013396,DIFF-WRONG-SAME-CELL,0.8980397864542821,0.44989853854689965,,0.8057595912214488,5.343506293433966,0.08708521404614049,0.14414876842697685,0.38464673913043484,3,study01/study01_p04
,0.35888586956521734,,,0.0,0.3657942472199372,0.20549837493483528,sgeyesub,,0.2519811351571006,0.5894396808251108,0.3374585456680102,study01|layout_01|200,0.0,5.866776615923398,DET-MATCH,0.8516521203413528,0.5021977355620316,,0.7756615771729803,6.118007758242062,0.14412877766656604,0.20205280314864468,0.38464673913043484,3,study01/study01_p04
,0.35888586956521734,,,0.0,0.45069769997323794,0.13537405241758538,sgeyesub,,0.29027383773606646,0.5894396808251108,0.2991658430890443,study01|layout_01|200,0.0,4.84257998924644,DIFF-MATCH-K1,0.8938901070485009,0.43919788870433135,,0.8049771065690483,4.977778414212488,0.09033040794822722,0.14374283371425467,0.38464673913043484,3,study01/study01_p04
,0.35888586956521734,,,0.0,0.43193290650485866,0.2805470896927509,sgeyesub,,0.2945064973014041,0.5894396808251108,0.2949331835237067,study01|layout_01|200,0.0,5.374854899089308,DIFF-MATCH-NO-IDENTITY,0.8025599628496897,0.4490456446155691,,0.7801166840861176,5.3961085049034665,0.18510297501580955,0.26161315023151455,0.38464673913043484,3,study01/study01_p04
,0.35055288461538464,,,0.0,1.0,0.0,sgeyesub,,0.41072325158242445,0.41072325158242445,0.0,study01|layout_01|200,0.0,0.0,RAW,1.0,0.0,,1.0,0.0,0.0,0.0,0.33495192307692306,3,study01/study01_p05
,0.35055288461538464,,,0.0,-0.19064083702276582,0.30868109034647256,sgeyesub,,0.2808210427507976,0.41072325158242445,0.12990220883162687,study01|layout_01|200,0.0009739776727749417,5.169601141421343,POP,0.7789463848435109,0.9211911282200185,,0.8164886172135898,3.812261444309828,0.12978922024009656,0.30702467174002784,0.33495192307692306,3,study01/study01_p05
,0.35055288461538464,,,0.0,0.38107282167426265,0.06719455812787627,sgeyesub,,0.26094793550725853,0.41072325158242445,0.1497753160751659,study01|layout_01|200,0.1707189463461243,4.775443719341408,DIFF-POP,0.9501408594182471,0.48595806185753504,,0.7899687347284252,4.519753016313222,0.023314401912796434,0.078651704847321,0.33495192307692306,3,study01/study01_p05
,0.35055288461538464,,,0.0,0.34269356067421075,0.06459140921061413,sgeyesub,,0.2464108766517595,0.41072325158242445,0.16431237493066497,study01|layout_01|200,0.16992500186209394,5.153777256081929,DIFF-MATCH,0.9538882027683576,0.5154509838809426,,0.7667947613784559,4.585643477881786,0.02141259774445052,0.07027628811269472,0.33495192307692306,3,study01/study01_p05
,0.35055288461538464,,,0.0,0.4239839174895068,0.07561530811456398,sgeyesub,,0.2783508376742547,0.41072325158242445,0.13237241390816973,study01|layout_01|200,0.0,4.321245419242927,DIFF-WRONG-SAME-CELL,0.9452834904985649,0.4539989678144197,,0.8093675221431679,4.181179405454706,0.03657175284406335,0.08278568418961439,0.33495192307692306,3,study01/study01_p05
,0.35055288461538464,,,0.0,0.34755166747714306,0.12915607512441796,sgeyesub,,0.23313173791655406,0.41072325158242445,0.17759151366587037,study01|layout_01|200,0.0,5.550529342956442,DET-MATCH,0.9207889271160178,0.5187290865889562,,0.754931107515351,4.947451679195847,0.057782582679892,0.14606566716694225,0.33495192307692306,3,study01/study01_p05
,0.35055288461538464,,,0.0,0.34298211323982536,0.08391060696011356,sgeyesub,,0.24121981166912457,0.41072325158242445,0.16950343991329989,study01|layout_01|200,0.0,5.098653902813092,DIFF-MATCH-K1,0.9298094727858768,0.5212637772713514,,0.7686149593149341,4.540652324796413,0.018827588026392176,0.08942510342041478,0.33495192307692306,3,study01/study01_p05
,0.35055288461538464,,,0.0,0.31206362249277714,0.3959515204792798,sgeyesub,,0.21282193102096306,0.41072325158242445,0.19790132056146137,study01|layout_01|200,0.0,6.218268024825668,DIFF-MATCH-NO-IDENTITY,0.750944021630584,0.5447906493110583,,0.7287097873955646,5.56035159433733,0.1496603130763612,0.492519642601001,0.33495192307692306,3,study01/study01_p05
,0.42634375,,,0.0,1.0,0.0,sgeyesub,,0.6034912234909893,0.6034912234909893,0.0,study03|layout_03|200,0.0,0.0,RAW,1.0,0.0,,1.0,0.0,0.0,0.0,0.24984375,3,study03/study03_p03
,0.42634375,,,0.0,0.004270508867732318,1.080859162009157,sgeyesub,,0.2226699107597169,0.6034912234909893,0.38082131273127234,study03|layout_03|200,0.001119828116619222,6.044600753867004,POP,0.5147327241409618,0.8220531264777563,,0.761335701550756,5.542337157041793,0.0876044965703755,2.6456613059442056,0.24984375,3,study03/study03_p03
,0.42634375,,,0.0,0.21245431237916443,0.06485449539843716,sgeyesub,,0.19491821582204447,0.6034912234909893,0.40857300766894483,study03|layout_03|200,0.17240390262474348,5.549574423189792,DIFF-POP,0.9594562828756666,0.6364357628153052,,0.7553872215766485,5.234950015456115,0.009304212317578836,0.0820070837817336,0.24984375,3,study03/study03_p03
,0.42634375,,,0.0,0.2057857369809016,0.07968340989588561,sgeyesub,,0.18486134278588903,0.6034912234909893,0.41862988070510027,study03|layout_03|200,0.17209893088741712,5.684540256892537,DIFF-MATCH,0.9497645359655015,0.6411333608170754,,0.7492333724537321,5.299749230659316,0.013783031261218654,0.10696086073253087,0.24984375,3,study03/study03_p03
,0.42634375,,,0.0,0.21113182611388417,0.06259435007032542,sgeyesub,,0.19877297141343916,0.6034912234909893,0.40471825207755013,study03|layout_03|200,0.0,5.441117544333533,DIFF-WRONG-SAME-CELL,0.9626757693434694,0.6365088507080432,,0.7580066078688628,5.135552086662828,0.005777326983918643,0.07460616603857859,0.24984375,3,study03/study03_p03
,0.42634375,,,0.0,0.15900738059568553,0.22731013275005937,sgeyesub,,0.13220600087035314,0.6034912234909893,0.4712852226206361,study03|layout_03|200,0.0,5.989884479594299,DET-MATCH,0.9031597558525503,0.6811553983323835,,0.7407332408207216,5.579107152259769,0.09407685280044076,0.24238863860353024,0.24984375,3,study03/study03_p03
,0.42634375,,,0.0,0.20527026265692883,0.17694320594957672,sgeyesub,,0.18006622882801235,0.6034912234909893,0.42342499466297695,study03|layout_03|200,0.0,5.466924292606872,DIFF-MATCH-K1,0.8932447459565028,0.6465219762157851,,0.7543255906387065,5.107037107887005,0.02606230464441904,0.24793557451902756,0.24984375,3,study03/study03_p03
,0.42634375,,,0.0,0.1803430455625689,0.978866891599275,sgeyesub,,0.13028200911849974,0.6034912234909893,0.47320921437248953,study03|layout_03|200,0.0,7.099798306921589,DIFF-MATCH-NO-IDENTITY,0.6890117398300918,0.6642239985611452,,0.7120636040915861,6.596903686717396,0.2410504752026138,0.9140813209669311,0.24984375,3,study03/study03_p03
,0.42091346153846154,,,0.0,1.0,0.0,sgeyesub,,0.45380297019659205,0.45380297019659205,0.0,study03|layout_03|200,0.0,0.0,RAW,1.0,0.0,,1.0,0.0,0.0,0.0,0.3459375,3,study03/study03_p19
,0.42091346153846154,,,0.0,0.1451565682788922,0.6660113710626467,sgeyesub,,0.13858231291755788,0.45380297019659205,0.3152206572790342,study03|layout_03|200,0.0009564085255708331,6.615644197359309,POP,0.593164230564846,0.6255612476294315,,0.8212032434430853,6.327793015073152,0.10154119475378907,1.2290386540344722,0.3459375,3,study03/study03_p19
,0.42091346153846154,,,1.6276041302868787e-05,0.2845169381408342,0.06823427717509142,sgeyesub,,0.25913755653562903,0.45380297019659205,0.194665413660963,study03|layout_03|200,0.16702528774028624,5.908473414011584,DIFF-POP,0.9452527431379653,0.4674297915457884,,0.830939813203153,5.816868377834095,0.021567364594274645,0.06827809124546445,0.3459375,3,study03/study03_p19
,0.42091346153846154,,,1.9531249563442543e-05,0.27464571513634156,0.057370809003273716,sgeyesub,,0.24827533578655392,0.45380297019659205,0.20552763441003816,study03|layout_03|200,0.1689991090000452,6.0532674803061495,DIFF-MATCH,0.9534447320157406,0.47351944052384015,,0.8274295969916047,5.841418131282377,0.01728665361463325,0.05684250635480981,0.3459375,3,study03/study03_p19
,0.42091346153846154,,,0.0,0.2893691198444008,0.05597856976018728,sgeyesub,,0.2810660626956181,0.45380297019659205,0.17273690750097392,study03|layout_03|200,0.0,5.769639441133982,DIFF-WRONG-SAME-CELL,0.9567311074827111,0.4624378482605896,,0.8368987358424883,5.667793902530197,0.014186644049884145,0.05559995943547422,0.3459375,3,study03/study03_p19
,0.42091346153846154,,,0.0,0.2931799481586469,0.1702655496347327,sgeyesub,,0.26168994779131377,0.45380297019659205,0.19211302240527828,study03|layout_03|200,0.0,5.825381880237862,DET-MATCH,0.8828788992529306,0.4644250040052826,,0.8218920601894956,5.627465714938456,0.0734170888695176,0.15211321010564827,0.3459375,3,study03/study03_p19
,0.42091346153846154,,,0.0,0.2745544089776654,0.06116323018028874,sgeyesub,,0.24670508748882525,0.45380297019659205,0.20709788270776683,study03|layout_03|200,0.0,5.956503972465672,DIFF-MATCH-K1,0.9496193009363042,0.4752830773678333,,0.8289167935007002,5.751330224954977,0.016284384905442238,0.05844294158115082,0.3459375,3,study03/study03_p19
,0.42091346153846154,,,0.0,0.2788651969814578,0.28542507610019613,sgeyesub,,0.2487714135314901,0.45380297019659205,0.20503155666510195,study03|layout_03|200,0.0,6.303673244848412,DIFF-MATCH-NO-IDENTITY,0.8262409670738923,0.47903779691168163,,0.8136440025042976,6.082276834421357,0.09526021947162126,0.2254342425123802,0.3459375,3,study03/study03_p19
,0.5232552083333334,,,0.0,1.0,0.0,sgeyesub,,0.510143870674487,0.510143870674487,0.0,study03|layout_03|200,0.0,0.0,RAW,1.0,0.0,,1.0,0.0,0.0,0.0,0.23317708333333334,3,study03/study03_p20
,0.5232552083333334,,,0.0,0.23890106612481876,0.7608063429386464,sgeyesub,,0.2175330050911061,0.510143870674487,0.29261086558338084,study03|layout_03|200,0.0006761249549324728,8.969895426728549,POP,0.5411135151178492,0.7282715470851037,,0.5381168135054936,8.603519344718476,0.15583665242935116,1.2124237565452056,0.23317708333333334,3,study03/study03_p20
,0.5232552083333334,,,3.038194376535507e-05,0.34270605193278597,0.07574466679139684,sgeyesub,,0.3334048179419276,0.510143870674487,0.1767390527325593,study03|layout_03|200,0.1294673322780808,6.700393917582499,DIFF-POP,0.9225916470069141,0.6016785401566008,,0.5726722785373086,6.623241673772557,0.021938263557998078,0.12339515420421714,0.23317708333333334,3,study03/study03_p20
,0.5232552083333334,,,2.604166608459006e-05,0.35237841592186436,0.07088758011346617,sgeyesub,,0.3557653485226469,0.510143870674487,0.15437852215184,study03|layout_03|200,0.1291125447185348,6.627651218945636,DIFF-MATCH,0.9257277371900248,0.5969838701315577,,0.5790510938818588,6.3325437923214976,0.015390679095335702,0.11610186745307115,0.23317708333333334,3,study03/study03_p20
,0.5232552083333334,,,0.0,0.3531408395277766,0.09524750063653876,sgeyesub,,0.36190748601953593,0.510143870674487,0.14823638465495106,study03|layout_03|200,0.0,6.5590830720479545,DIFF-WRONG-SAME-CELL,0.913123663288367,0.5962498565048175,,0.5815263829460875,6.394722855214231,0.03124239417288234,0.14454484556269157,0.23317708333333334,3,study03/study03_p20
,0.5232552083333334,,,0.0,0.34293874903344584,0.17492760497409052,sgeyesub,,0.3519020715362864,0.510143870674487,0.1582417991382006,study03|layout_03|200,0.0,6.651232415988205,DET-MATCH,0.8927689652550037,0.5978479131171598,,0.5780074080867023,6.377200604790992,0.08324035460375173,0.20538833420943306,0.23317708333333334,3,study03/study03_p20
,0.5232552083333334,,,0.0,0.3496987264212898,0.08724540756789123,sgeyesub,,0.3505504201934171,0.510143870674487,0.15959345048106985,study03|layout_03|200,0.0,6.505019730321631,DIFF-MATCH-K1,0.9047241863796902,0.6022417692678261,,0.5831488526929213,6.226026541459045,0.006986266528419518,0.1532725920144359,0.23317708333333334,3,study03/study03_p20
,0.5232552083333334,,,0.0,0.30643977244864656,0.617572855867616,sgeyesub,,0.3477158988190638,0.510143870674487,0.16242797185542326,study03|layout_03|200,0.0,7.324994371754791,DIFF-MATCH-NO-IDENTITY,0.6949829215944634,0.628134191476605,,0.5537778339967679,7.009249430982909,0.1948057928941115,0.6492992126356393,0.23317708333333334,3,study03/study03_p20
,0.4019270833333333,,,0.0,1.0,0.0,sgeyesub,,0.4326081043358065,0.4326081043358065,0.0,study03|layout_03|200,0.0,0.0,RAW,1.0,0.0,,1.0,0.0,0.0,0.0,0.291484375,3,study03/study03_p21
,0.4019270833333333,,,0.0,0.1841122365648926,0.8520142451005309,sgeyesub,,0.13445416814947997,0.4326081043358065,0.2981539361863265,study03|layout_03|200,0.0006946459757778536,5.7418308000862295,POP,0.6472978250267578,0.663260738570202,,0.7125493438001578,5.799765524939886,0.08025111677088932,2.753973632370592,0.291484375,3,study03/study03_p21
,0.4019270833333333,,,0.0,0.3367683188612955,0.0523428743715,sgeyesub,,0.23969330367371047,0.4326081043358065,0.192914800662096,study03|layout_03|200,0.12885591612878974,4.8514056411934225,DIFF-POP,0.9649045199118923,0.5157809100484746,,0.7402473223078457,4.959951579140494,0.012738926321111703,0.04840252364512069,0.291484375,3,study03/study03_p21
,0.4019270833333333,,,0.0,0.3326670888657635,0.05559165180171119,sgeyesub,,0.23602223928211494,0.4326081043358065,0.19658586505369155,study03|layout_03|200,0.1287139954201848,4.935133879283867,DIFF-MATCH,0.9628744484612325,0.5184109725444962,,0.7330797395810551,4.9364191366692145,0.01278565857494838,0.05347927981389211,0.291484375,3,study03/study03_p21
,0.4019270833333333,,,0.0,0.34058254471794785,0.047529436019205486,sgeyesub,,0.2679747084029654,0.4326081043358065,0.16463339593284113,study03|layout_03|200,0.0,4.723754257216563,DIFF-WRONG-SAME-CELL,0.968232130069237,0.5127685383625682,,0.7504449399781156,4.85752484674799,0.010127690156477335,0.0438473084694569,0.291484375,3,study03/study03_p21
,0.4019270833333333,,,0.0,0.32797180451313757,0.13184793162165392,sgeyesub,,0.23283530925637821,0.4326081043358065,0.19977279507942827,study03|layout_03|200,0.0,5.1911105125531725,DET-MATCH,0.928693861675184,0.5224447973353569,,0.7213224195783092,5.187012709907987,0.04586500133498785,0.18516574487642357,0.291484375,3,study03/study03_p21
,0.4019270833333333,,,0.0,0.33292895970275765,0.0804699793420472,sgeyesub,,0.23552856566575167,0.4326081043358065,0.19707953867005482,study03|layout_03|200,0.0,4.904388931822051,DIFF-MATCH-K1,0.9414549415795688,0.5196157842403388,,0.7344457774813532,4.905985449476066,0.01249484966034544,0.07518217905273725,0.291484375,3,study03/study03_p21
,0.4019270833333333,,,0.0,0.31470620552932244,0.2964298044707921,sgeyesub,,0.22550562506097285,0.4326081043358065,0.20710247927483363,study03|layout_03|200,0.0,5.405182116774715,DIFF-MATCH-NO-IDENTITY,0.8375616557496316,0.5392073297034882,,0.7117369722128156,5.392237175857329,0.08870880173251994,0.3328528815218689,0.291484375,3,study03/study03_p21
,0.516875,,,0.0,1.0,0.0,sgeyesub,,0.5353027738127477,0.5353027738127477,0.0,study03|layout_03|200,0.0,0.0,RAW,1.0,0.0,,1.0,0.0,0.0,0.0,0.21039473684210527,3,study03/study03_p22
