dataset,left,metric,right,route,screening_only,unit_id,utility_effect_positive_is_better
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study03/study03_p22,0.07735360202078506
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study03/study03_p23,-0.03295567586085418
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study03/study03_p23,0.01794744878375576
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study03/study03_p23,0.0210345490646682
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study03/study03_p24,0.022542691107490687
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study03/study03_p24,0.0049971556515670534
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study03/study03_p24,0.11070089956039467
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study03/study03_p25,-0.029040607082953362
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study03/study03_p25,0.015015180385917537
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study03/study03_p25,0.08340344536581087
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study03/study03_p26,-0.0139948731538877
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study03/study03_p26,0.010704390843506606
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study03/study03_p26,0.08945871134598779
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study03/study03_p27,0.0023253080842245977
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study03/study03_p27,-0.012762506881390023
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study03/study03_p27,0.14944460944679874
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study04/study04_p03,-0.07525686883707383
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study04/study04_p03,0.032677998234756256
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study04/study04_p03,0.022593210325075552
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study04/study04_p08,0.008094032646796645
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study04/study04_p08,-0.0036730396342297134
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study04/study04_p08,-0.009859455137525008
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study04/study04_p24,-0.01871844653296853
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study04/study04_p24,0.008141108046001405
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study04/study04_p24,0.0066539757825318235
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study04/study04_p28,-0.04649196124092611
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study04/study04_p28,0.015662682173459203
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study04/study04_p28,0.025166681543276614
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study04/study04_p29,0.001242536616288037
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study04/study04_p29,0.012115756977968517
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study04/study04_p29,0.05341539910070042
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study04/study04_p30,-0.04383043387391894
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study04/study04_p30,-0.017660655743357567
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study04/study04_p30,-0.0036426247616750396
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study04/study04_p31,-0.03800435576726213
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study04/study04_p31,-0.002862110035910803
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study04/study04_p31,0.009093328244789756
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study04/study04_p32,0.024083542264095564
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study04/study04_p32,0.05617487423384529
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study04/study04_p32,0.049081785272808265
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study04/study04_p33,-0.14459780760454688
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study04/study04_p33,-0.05229946171228572
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study04/study04_p33,-0.07238186318721929
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study04/study04_p34,-0.01604089365270578
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study04/study04_p34,0.01169957748903927
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study04/study04_p34,0.04652569747054092
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study04/study04_p35,-0.003908705754619712
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study04/study04_p35,0.015112075017465254
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study04/study04_p35,0.008487202835189833
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study04/study04_p36,-0.019061908828884755
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study04/study04_p36,0.011544439182410993
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study04/study04_p36,0.043163997441187596
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study04/study04_p37,-0.013857449442937098
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study04/study04_p37,0.021032632061315892
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study04/study04_p37,0.022805082326347037
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study04/study04_p38,-0.03346150963754457
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study04/study04_p38,0.032453813466856385
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study04/study04_p38,0.027980925133788748
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study04/study04_p39,0.002969736745015661
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study04/study04_p39,0.011501025947592669
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study04/study04_p39,0.07111697740947626
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study05/study05_p06,-0.008810804304590025
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study05/study05_p06,0.029139790454218994
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study05/study05_p06,0.07758105321304265
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study05/study05_p10,-0.05907911371080071
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study05/study05_p10,-0.005380376116343011
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study05/study05_p10,0.03980062669459211
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study05/study05_p24,0.002207355692540769
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study05/study05_p24,0.03900738237656115
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study05/study05_p24,0.05482488886695802
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study05/study05_p40,-0.009849573429977498
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study05/study05_p40,0.003535845167512708
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study05/study05_p40,0.0577293729974962
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study05/study05_p41,-0.08719875702032304
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study05/study05_p41,0.05818777631937372
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study05/study05_p41,-0.04240323309345323
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study05/study05_p43,-0.020659396031842192
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study05/study05_p43,0.03821068020059892
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study05/study05_p43,0.03843825732203626
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study05/study05_p44,-0.12573935175689344
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study05/study05_p44,0.10367302738318318
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study05/study05_p44,-0.07459609346915902
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study05/study05_p45,-0.05435268188454162
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study05/study05_p45,0.0007776377043435811
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study05/study05_p45,-0.020511535306001027
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study05/study05_p46,0.023209139432641912
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study05/study05_p46,0.006128944787226476
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study05/study05_p46,0.077286706637892
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study05/study05_p47,-0.013402246926908279
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study05/study05_p47,0.008909388060844986
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study05/study05_p47,0.02564038901816157
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study05/study05_p48,-0.04887980463524566
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study05/study05_p48,0.019430851265836435
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study05/study05_p48,-0.009534124962409185
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study05/study05_p49,-0.07233622922397537
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study05/study05_p49,0.014807209394294363
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study05/study05_p49,0.005948115431628487
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P3_ACTIVITY_GATE,True,study05/study05_p50,-0.011038319749754999
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P3_ACTIVITY_GATE,True,study05/study05_p50,0.005607776827084465
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P3_ACTIVITY_GATE,True,study05/study05_p50,0.04290697160216289
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P4_SUPPORT_ADAPTER,True,sim37,-0.08500241353620447
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P4_SUPPORT_ADAPTER,True,sim37,0.01001388445100454
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P4_SUPPORT_ADAPTER,True,sim37,0.025957236389619442
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P4_SUPPORT_ADAPTER,True,sim38,-0.001402293908222385
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P4_SUPPORT_ADAPTER,True,sim38,0.00434063122065681
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P4_SUPPORT_ADAPTER,True,sim38,0.15892399579421806
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P4_SUPPORT_ADAPTER,True,sim39,-0.10373412199558868
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P4_SUPPORT_ADAPTER,True,sim39,0.02120516246093679
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P4_SUPPORT_ADAPTER,True,sim39,0.06363368522712681
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P4_SUPPORT_ADAPTER,True,sim40,0.010169483308926919
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P4_SUPPORT_ADAPTER,True,sim40,0.0016359765823805161
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P4_SUPPORT_ADAPTER,True,sim40,0.18433585908008587
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P4_SUPPORT_ADAPTER,True,sim41,-0.28561091017954565
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P4_SUPPORT_ADAPTER,True,sim41,-0.05284738376116904
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P4_SUPPORT_ADAPTER,True,sim41,-0.1667060813975269
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P4_SUPPORT_ADAPTER,True,sim42,-0.04832893362206464
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P4_SUPPORT_ADAPTER,True,sim42,-0.0033657930030339123
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P4_SUPPORT_ADAPTER,True,sim42,-0.031137696894153855
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P4_SUPPORT_ADAPTER,True,sim43,-0.011997601014847203
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P4_SUPPORT_ADAPTER,True,sim43,0.004152090252993346
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P4_SUPPORT_ADAPTER,True,sim43,0.06758403423628284
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P4_SUPPORT_ADAPTER,True,sim46,-0.0008855961018332525
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P4_SUPPORT_ADAPTER,True,sim46,-0.000589784015142425
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P4_SUPPORT_ADAPTER,True,sim46,0.016412805869877478
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P4_SUPPORT_ADAPTER,True,sim47,-0.14246464138076131
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P4_SUPPORT_ADAPTER,True,sim47,0.002460058947519883
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P4_SUPPORT_ADAPTER,True,sim47,0.045231334886628005
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P4_SUPPORT_ADAPTER,True,sim48,-0.13272455581228926
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P4_SUPPORT_ADAPTER,True,sim48,-0.008945679917949478
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P4_SUPPORT_ADAPTER,True,sim48,0.09800997577535286
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P4_SUPPORT_ADAPTER,True,sim49,-0.07145103360214677
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P4_SUPPORT_ADAPTER,True,sim49,0.013039376661167168
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P4_SUPPORT_ADAPTER,True,sim49,0.07529815796026795
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P4_SUPPORT_ADAPTER,True,sim50,-0.008424818566713177
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P4_SUPPORT_ADAPTER,True,sim50,-0.001850011798100959
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P4_SUPPORT_ADAPTER,True,sim50,0.07508318622946969
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P4_SUPPORT_ADAPTER,True,sim51,0.00020479364319719862
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P4_SUPPORT_ADAPTER,True,sim51,0.0003723625460139157
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P4_SUPPORT_ADAPTER,True,sim51,0.1802771167958679
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P4_SUPPORT_ADAPTER,True,sim52,-0.006219811324209068
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P4_SUPPORT_ADAPTER,True,sim52,-0.0032294953260471604
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P4_SUPPORT_ADAPTER,True,sim52,0.028809681130236242
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P4_SUPPORT_ADAPTER,True,sim53,-0.6238365297927615
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P4_SUPPORT_ADAPTER,True,sim53,0.1241096994811468
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P4_SUPPORT_ADAPTER,True,sim53,-0.4776788467580365
klados,DIFF-MATCH,clean_waveform_RRMSE,DIFF-POP,P4_SUPPORT_ADAPTER,True,sim54,-0.041048383046722814
klados,DIFF-MATCH,clean_waveform_RRMSE,DET-MATCH,P4_SUPPORT_ADAPTER,True,sim54,0.0028772962394635337
klados,DIFF-MATCH,clean_waveform_RRMSE,MEAN-OF-3-DIFF-WRONG,P4_SUPPORT_ADAPTER,True,sim54,0.22588880338876388
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P4_SUPPORT_ADAPTER,True,study01/study01_p01,-0.1631235084367074
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P4_SUPPORT_ADAPTER,True,study01/study01_p01,0.0247653967925201
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P4_SUPPORT_ADAPTER,True,study01/study01_p01,-0.03473926727589942
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P4_SUPPORT_ADAPTER,True,study01/study01_p02,0.008510542886712047
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P4_SUPPORT_ADAPTER,True,study01/study01_p02,-0.011828159988213072
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P4_SUPPORT_ADAPTER,True,study01/study01_p02,0.028936685528683573
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P4_SUPPORT_ADAPTER,True,study01/study01_p03,-0.1285078594376216
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P4_SUPPORT_ADAPTER,True,study01/study01_p03,0.006895857299587971
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P4_SUPPORT_ADAPTER,True,study01/study01_p03,-0.06852968568777701
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P4_SUPPORT_ADAPTER,True,study01/study01_p04,-0.03773155760533947
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P4_SUPPORT_ADAPTER,True,study01/study01_p04,0.033559052198208206
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P4_SUPPORT_ADAPTER,True,study01/study01_p04,0.0006759690722569767
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P4_SUPPORT_ADAPTER,True,study01/study01_p05,0.00352727900406119
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P4_SUPPORT_ADAPTER,True,study01/study01_p05,-0.00543054040407176
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P4_SUPPORT_ADAPTER,True,study01/study01_p05,0.05352042713711806
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P4_SUPPORT_ADAPTER,True,study02/study02_p02,0.026072521166210116
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P4_SUPPORT_ADAPTER,True,study02/study02_p02,-0.00018975415473010404
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P4_SUPPORT_ADAPTER,True,study02/study02_p02,0.06525908374249073
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P4_SUPPORT_ADAPTER,True,study02/study02_p03,0.03511033640658465
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P4_SUPPORT_ADAPTER,True,study02/study02_p03,-0.0032691043977921275
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P4_SUPPORT_ADAPTER,True,study02/study02_p03,0.051893092010615205
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P4_SUPPORT_ADAPTER,True,study02/study02_p06,-0.15214231660546768
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P4_SUPPORT_ADAPTER,True,study02/study02_p06,0.05199854103043111
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P4_SUPPORT_ADAPTER,True,study02/study02_p06,-0.06255357293808345
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P4_SUPPORT_ADAPTER,True,study02/study02_p07,-0.013058376201398603
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P4_SUPPORT_ADAPTER,True,study02/study02_p07,0.012105124914187637
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P4_SUPPORT_ADAPTER,True,study02/study02_p07,0.031800221701057785
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P4_SUPPORT_ADAPTER,True,study02/study02_p08,-0.05430360062563033
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P4_SUPPORT_ADAPTER,True,study02/study02_p08,0.05711406626134924
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P4_SUPPORT_ADAPTER,True,study02/study02_p08,-0.005714697045783701
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P4_SUPPORT_ADAPTER,True,study02/study02_p09,-0.10030713257002177
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P4_SUPPORT_ADAPTER,True,study02/study02_p09,0.041811666455844165
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P4_SUPPORT_ADAPTER,True,study02/study02_p09,-0.08738098199409033
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P4_SUPPORT_ADAPTER,True,study02/study02_p10,7.730738486871891e-05
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P4_SUPPORT_ADAPTER,True,study02/study02_p10,0.004699513069141792
sgeyesub,DIFF-MATCH,eog_coherence_reduction,MEAN-OF-3-DIFF-WRONG,P4_SUPPORT_ADAPTER,True,study02/study02_p10,0.0438332968942384
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DIFF-POP,P4_SUPPORT_ADAPTER,True,study02/study02_p11,-0.017801669087087246
sgeyesub,DIFF-MATCH,eog_coherence_reduction,DET-MATCH,P4_SUPPORT_ADAPTER,True,study02/study02_p11,0.02698424836141175
