common_xy_hash,eog_owner,fallback,fold,operator_recipient,pair,participant,query_operator_evaluator_only,session,split,support_query_disjoint,task,three_way_disjoint,wrong_owner,x_owner,zero_artifact
719e5f55d7135a8b7e27b4690ecc2527c12f920ff792f31d653c1761b064a5c4,sub-11,0,4,sub-06,1,sub-06,1,ses-02,train,1,SSVEP,1,sub-09,sub-09,0
8b498e078ad0e111e5177b65624bc2dcd61b5558d0e9c57eaf65b607519d6547,sub-12,0,4,sub-06,2,sub-06,1,ses-02,train,1,SSVEP,1,sub-11,sub-11,0
94e50e2e67b8eb9d00c00c62656502c5696980a58fae2c6db12be611c712d54b,sub-14,0,4,sub-06,3,sub-06,1,ses-02,train,1,SSVEP,1,sub-12,sub-12,0
66b659aa1ca8d6188cb67e5feed1b3eb9d6771a85d090434de256a2492fa50c1,sub-15,0,4,sub-06,4,sub-06,1,ses-02,train,1,SSVEP,1,sub-14,sub-14,1
8469db2aaf9316881f0658f68703dcbb79425fcea13ec0bb85dc3028b2304d14,sub-17,0,4,sub-06,5,sub-06,1,ses-02,train,1,SSVEP,1,sub-15,sub-15,0
1612ed22495653a82ce8ae661f9dbf551e79e3a1bc6a511a632431b85c817076,sub-18,0,4,sub-06,6,sub-06,1,ses-02,train,1,SSVEP,1,sub-17,sub-17,0
af30f7829e9176387216b25b3a13b971c3f33dbfcb977adc6cb450db4f3c81c5,sub-07,0,4,sub-06,7,sub-06,1,ses-02,train,1,SSVEP,1,sub-18,sub-18,0
ad7c623ce23646671b6fd33ec174f0d4aab4ca304bc506c695844005b8a4ad24,sub-09,0,4,sub-06,8,sub-06,1,ses-02,train,1,SSVEP,1,sub-07,sub-07,0
35874bb675c74da7f61a47a3dfe7731735d7b0a92ecac7afe0be97f7b3dbde76,sub-11,0,4,sub-06,9,sub-06,1,ses-02,train,1,SSVEP,1,sub-09,sub-09,0
b072a5ebd7ff607d6b7002b9d915de178da88f2802bf6035234c53ea060b3081,sub-12,0,4,sub-06,10,sub-06,1,ses-02,train,1,SSVEP,1,sub-11,sub-11,0
1891133b765a3976dcac51e65215e2bf4e24621871046b608ad0e293ce8f96c1,sub-14,0,4,sub-06,11,sub-06,1,ses-02,train,1,SSVEP,1,sub-12,sub-12,0
1f27705703e9e1caa54ec536e04df46a6ea396b26260917fd8b284011dacbc63,sub-15,0,4,sub-06,12,sub-06,1,ses-02,train,1,SSVEP,1,sub-14,sub-14,0
13f10d4930df1eb0b5149e02a3d41d875d215820e8440df920a71cc1fa0aa313,sub-17,0,4,sub-06,13,sub-06,1,ses-02,train,1,SSVEP,1,sub-15,sub-15,0
2b8f96111c17d13bb0067b99e8aa1b1c5ad4bb26899f240d1a3044ce734926d4,sub-18,0,4,sub-06,14,sub-06,1,ses-02,train,1,SSVEP,1,sub-17,sub-17,0
9dffc35d26bb6d03759cca33b419552c63d1e8b1b788bac69b7461bcae71ee91,sub-07,0,4,sub-06,15,sub-06,1,ses-02,train,1,SSVEP,1,sub-18,sub-18,0
54ced9a882ae0e2950c5942dea4d7132bdad54d5c2cc487be2cc1476d6c8144c,sub-09,0,4,sub-06,16,sub-06,1,ses-02,train,1,SSVEP,1,sub-07,sub-07,0
60c90990f07063f5327159f8350f0390f7d6c9df470f4d96cddebd8533502cc7,sub-11,0,4,sub-06,17,sub-06,1,ses-02,train,1,SSVEP,1,sub-09,sub-09,1
bfd57a031a96938d7ae58564dffe3250c2b9a50d80991c19b1f511fedce86ca9,sub-12,0,4,sub-06,18,sub-06,1,ses-02,train,1,SSVEP,1,sub-11,sub-11,1
d57ad6bb6fe043436bd7ace397ab6f3c304e4bce85080d8cf90abad6d76e6116,sub-14,0,4,sub-06,19,sub-06,1,ses-02,train,1,SSVEP,1,sub-12,sub-12,0
4b82b08ea78e6e59e6c9c0c446159184fa208ecb0e746e58b4185976f72c0bef,sub-15,0,4,sub-06,20,sub-06,1,ses-02,train,1,SSVEP,1,sub-14,sub-14,0
6f672214f3425b682f26557c47399beae5a4c9beb0ef846e8ae421b56e47d399,sub-17,0,4,sub-06,21,sub-06,1,ses-02,train,1,SSVEP,1,sub-15,sub-15,0
e5ae6516ab5ff7a5cfcf94c2815ff82324c919505544735a3f8f4080700d708d,sub-18,0,4,sub-06,22,sub-06,1,ses-02,train,1,SSVEP,1,sub-17,sub-17,0
6426550169e5370cd947afd6fa9055af2380a4020c44610afbad4fd0cda7e4b9,sub-07,0,4,sub-06,23,sub-06,1,ses-02,train,1,SSVEP,1,sub-18,sub-18,0
80533f0178c5b858c76ab855fc069a9c51f6dc969daf9eb5beec13a2625b172c,sub-09,0,4,sub-06,0,sub-06,1,ses-03,train,1,ERP,1,sub-07,sub-07,0
b840a3aced8b073a31fd43258646b397c8e53234e4710b4e48a4bcf0cda00067,sub-11,0,4,sub-06,1,sub-06,1,ses-03,train,1,ERP,1,sub-09,sub-09,0
7f32f1bc5073befa06cab8aa7dc1ad9c0f389240f96e6d74d223e22d3face0b1,sub-12,0,4,sub-06,2,sub-06,1,ses-03,train,1,ERP,1,sub-11,sub-11,0
309c02105a9b2b7793b727bad3203391873d96edc77d75649a86f1ebe6191423,sub-14,0,4,sub-06,3,sub-06,1,ses-03,train,1,ERP,1,sub-12,sub-12,0
4e259d97c87b160d80e6e1c118268a3ecf5244776ea99de9184135f852be7048,sub-15,0,4,sub-06,4,sub-06,1,ses-03,train,1,ERP,1,sub-14,sub-14,0
096057c986901944e6f28ac90fee1babeff84d34ba500ec8812a6dea3c3ca2d7,sub-17,0,4,sub-06,5,sub-06,1,ses-03,train,1,ERP,1,sub-15,sub-15,0
60d0d035b2f80f53e35592ed55fb85082a68938980d69ef9bf6b7d8d5c3fbca3,sub-18,0,4,sub-06,6,sub-06,1,ses-03,train,1,ERP,1,sub-17,sub-17,0
43352d489fa9015097567e288bad7a1bbe035c4e912ba068b550345808fd90ab,sub-07,0,4,sub-06,7,sub-06,1,ses-03,train,1,ERP,1,sub-18,sub-18,0
9a036991670cb52f7942f60643f4024986ebcf44b831ce074ba45cbfd35e8226,sub-09,0,4,sub-06,8,sub-06,1,ses-03,train,1,ERP,1,sub-07,sub-07,0
c2cdd7539928eefb3826d5e565b229459e4075f3a8f2d63c1aa9de061a774f5e,sub-11,0,4,sub-06,9,sub-06,1,ses-03,train,1,ERP,1,sub-09,sub-09,0
05a37e8f9702e33c91318f8a34d51c86783417e322a41badb294b11e2ce5ce33,sub-12,0,4,sub-06,10,sub-06,1,ses-03,train,1,ERP,1,sub-11,sub-11,0
03c648cd4294e075bf49ce110be9884557ac4338d9c38ad49fc4beee803cfdd2,sub-14,0,4,sub-06,11,sub-06,1,ses-03,train,1,ERP,1,sub-12,sub-12,0
81c9354ef25f4e70a6fcb5284c8f405cd7c5e9aa68dde1f82232a21e64540935,sub-15,0,4,sub-06,12,sub-06,1,ses-03,train,1,ERP,1,sub-14,sub-14,0
07c4aa742432a97422b6d4d081d91f6bf92e04219ea3c1205bf51701e9fcaa64,sub-17,0,4,sub-06,13,sub-06,1,ses-03,train,1,ERP,1,sub-15,sub-15,0
0cb4123a35818308e4fb5e5b247af6259afef69d1553b3531020ad8e3d0d572a,sub-18,0,4,sub-06,14,sub-06,1,ses-03,train,1,ERP,1,sub-17,sub-17,0
a53a4e01f6543656d03cc9745d8d6b72437df72f2881ae9ad51f200788bf0541,sub-07,0,4,sub-06,15,sub-06,1,ses-03,train,1,ERP,1,sub-18,sub-18,0
075f1547df8cd8f2f005caf42836de8e3882167deacecf6fb7e741e9fc6cce4f,sub-09,0,4,sub-06,16,sub-06,1,ses-03,train,1,ERP,1,sub-07,sub-07,0
1d69f16bb2f2ec6bc40e49b2d7ade41ac4561a7a5b5529aa0a4aae93dea7523c,sub-11,0,4,sub-06,17,sub-06,1,ses-03,train,1,ERP,1,sub-09,sub-09,0
e5cf5db184076c1bd1c26182d56cf71ed84c7c521c870612cf510f256dd99702,sub-12,0,4,sub-06,18,sub-06,1,ses-03,train,1,ERP,1,sub-11,sub-11,0
a25f88b1f8c520a7855ed9fc2d9211e79987481cabad9f3eca77d8ef26d0ecc9,sub-14,0,4,sub-06,19,sub-06,1,ses-03,train,1,ERP,1,sub-12,sub-12,0
2b83cf24a67eadea2d62763edd089b0e8fee3360c27fcf4565b4c6918824d743,sub-15,0,4,sub-06,20,sub-06,1,ses-03,train,1,ERP,1,sub-14,sub-14,1
556ced3777ac9113237e0cb764f90c1dc5c738ea145d9b45b5b46bfe7aeea0dc,sub-17,0,4,sub-06,21,sub-06,1,ses-03,train,1,ERP,1,sub-15,sub-15,0
36d0049d7ae6167e45fbc542be93bda42cf5804b0c615918165f12bcebedaa01,sub-18,0,4,sub-06,22,sub-06,1,ses-03,train,1,ERP,1,sub-17,sub-17,0
d4c32b9b7243a10d8be8b7a186b69e2d844f628a777af34a0cf24f8f74a144ed,sub-07,0,4,sub-06,23,sub-06,1,ses-03,train,1,ERP,1,sub-18,sub-18,0
98b172ac487b297d386335b3967ad80bdb2d27371e602e7088796a367cb282bc,sub-09,0,4,sub-06,0,sub-06,1,ses-03,train,1,SSVEP,1,sub-07,sub-07,0
ba23981a13e1d4aad121e97b7606a0a34fcd2d5d0df7373c0b182d91058ffb6d,sub-11,0,4,sub-06,1,sub-06,1,ses-03,train,1,SSVEP,1,sub-09,sub-09,0
a43d080177631a549acddde5d9675f3bc9f377305d905b84556037e96d8a81ae,sub-12,0,4,sub-06,2,sub-06,1,ses-03,train,1,SSVEP,1,sub-11,sub-11,0
b9644f3f5eac8a8468395fcea62b5543bd9e87f9f27b6081d81a7501bc985245,sub-14,0,4,sub-06,3,sub-06,1,ses-03,train,1,SSVEP,1,sub-12,sub-12,1
00087d2e3b42996e27c3315149e28c75dc91e85b0d4cec08e8e1f88110cf2c2c,sub-15,0,4,sub-06,4,sub-06,1,ses-03,train,1,SSVEP,1,sub-14,sub-14,0
da8a08c5709a4dca3c573bb81f01c5e3917e2fc70dcaf8a1081ea9b6f4e727af,sub-17,0,4,sub-06,5,sub-06,1,ses-03,train,1,SSVEP,1,sub-15,sub-15,0
78a1f599e004ce25df6ed45a78b559a5f89a7acf4cb31b8d62700c83e46b36ff,sub-18,0,4,sub-06,6,sub-06,1,ses-03,train,1,SSVEP,1,sub-17,sub-17,0
34b42a31ee3c36c85f52c774840fb3ef66c912be70ef756705a82c101e21b49f,sub-07,0,4,sub-06,7,sub-06,1,ses-03,train,1,SSVEP,1,sub-18,sub-18,0
8b572faf8ea3f6caa2835db8c442274e3e8b377415c9a21958b1f7221913bbda,sub-09,0,4,sub-06,8,sub-06,1,ses-03,train,1,SSVEP,1,sub-07,sub-07,0
7533d4993fb8f8a460aa471f1063430d77d8e67f8950eb154093dda645cf2610,sub-11,0,4,sub-06,9,sub-06,1,ses-03,train,1,SSVEP,1,sub-09,sub-09,0
03b2a2f1509c35b20b5c0f3fb889c24d0ea7d0ac0568994c6db4250cc571293a,sub-12,0,4,sub-06,10,sub-06,1,ses-03,train,1,SSVEP,1,sub-11,sub-11,0
2cab745d16e6a8185f294f2534c987ba20fa41832b61963f8b5bdb3291a4d1b3,sub-14,0,4,sub-06,11,sub-06,1,ses-03,train,1,SSVEP,1,sub-12,sub-12,0
f6dfe60424409befcede1dda0e90c68c1b148ccd220460d5d86e80e6769dd955,sub-15,0,4,sub-06,12,sub-06,1,ses-03,train,1,SSVEP,1,sub-14,sub-14,0
2c6a3787376f15617c6670c5d1e223f96f4b2adf4b2a59376b6c6d26fc92e93c,sub-17,0,4,sub-06,13,sub-06,1,ses-03,train,1,SSVEP,1,sub-15,sub-15,0
54e56b9e4ad809b61a1092c239d3cd58d414442fa2921757f8c0cebce801cb14,sub-18,0,4,sub-06,14,sub-06,1,ses-03,train,1,SSVEP,1,sub-17,sub-17,0
50ec2aeace55a6c372af2a0ff0aa8065e3843a922a6cfcf3bac897fab93996ab,sub-07,0,4,sub-06,15,sub-06,1,ses-03,train,1,SSVEP,1,sub-18,sub-18,0
0680ef94b2537a68bf933ce31300201e1122f13982dfb8fe775881689ea02c1a,sub-09,0,4,sub-06,16,sub-06,1,ses-03,train,1,SSVEP,1,sub-07,sub-07,0
f895c70fffed0e5adec6ed419ae55a9c116e3f2566227e76982ba045102e4e8e,sub-11,0,4,sub-06,17,sub-06,1,ses-03,train,1,SSVEP,1,sub-09,sub-09,0
1e7a62ebad5db4d5a0410576c024ddc3c726d84e66ecfab0e33e430718072c92,sub-12,0,4,sub-06,18,sub-06,1,ses-03,train,1,SSVEP,1,sub-11,sub-11,0
cce21a325f8677810cf4072a1e928ed97ff28bb2d1ca485de900b4f1f6c122e2,sub-14,0,4,sub-06,19,sub-06,1,ses-03,train,1,SSVEP,1,sub-12,sub-12,0
7afc072b6cec2efe2a5c292007c53d3bed80fe341af3cd244db6f3efb9a6b7c2,sub-15,0,4,sub-06,20,sub-06,1,ses-03,train,1,SSVEP,1,sub-14,sub-14,0
016736d866e727f6d7475aee4c832e5569e2a3cf310c4e4fcbf550e2ec031242,sub-17,0,4,sub-06,21,sub-06,1,ses-03,train,1,SSVEP,1,sub-15,sub-15,0
97b15be9c93aa1c5f4cf5bc81fe4b4ce14eef54860c836a6d26d016f742490b4,sub-18,0,4,sub-06,22,sub-06,1,ses-03,train,1,SSVEP,1,sub-17,sub-17,0
6d7a6e6738a4b8a23f63e0801bdc864396e1b1a0b989a91828242e422c8f09d1,sub-07,0,4,sub-06,23,sub-06,1,ses-03,train,1,SSVEP,1,sub-18,sub-18,0
c1dcc475ae715b43e7bf3e91106bbb64c28b4dab45f3256612dd1079666bb7d4,sub-09,0,4,sub-06,0,sub-06,1,ses-04,train,1,ERP,1,sub-07,sub-07,0
0a9824c08b0fa014fb672ab55285184a64cfc30928a2a562eb4ec34c743a48c7,sub-11,0,4,sub-06,1,sub-06,1,ses-04,train,1,ERP,1,sub-09,sub-09,0
5104288b12b8b0814378f03c1e196c89266dd9f26814c543d08b47bee82c1297,sub-12,0,4,sub-06,2,sub-06,1,ses-04,train,1,ERP,1,sub-11,sub-11,1
7294cf19a0e5a4e487e9ec79cf15aa9df0315e4ea203098cb84348b5d5b35327,sub-14,0,4,sub-06,3,sub-06,1,ses-04,train,1,ERP,1,sub-12,sub-12,0
7d54ca036c000ecd69a4aff6ee69b5c3baaa6ea8c53dfecfada382681000a187,sub-15,0,4,sub-06,4,sub-06,1,ses-04,train,1,ERP,1,sub-14,sub-14,0
448fc4aa24a54fdab75edb1c2ec1ab249a12eb2dda7516ca43dc376272c9c166,sub-17,0,4,sub-06,5,sub-06,1,ses-04,train,1,ERP,1,sub-15,sub-15,0
b42949cdef154803600cc50daf2d9900d54511eb7720f5e685be18241a4dec28,sub-18,0,4,sub-06,6,sub-06,1,ses-04,train,1,ERP,1,sub-17,sub-17,0
abdf4a8840d1f33167c80af366179d108dc501aa5ff8f9e6571c2331cbf43d9f,sub-07,0,4,sub-06,7,sub-06,1,ses-04,train,1,ERP,1,sub-18,sub-18,0
8492a1dd87671b0d4ae3c1a0fb0fba7306eba7e3a9756277acd75d62c9b2fffc,sub-09,0,4,sub-06,8,sub-06,1,ses-04,train,1,ERP,1,sub-07,sub-07,0
cbb932fede4d09c76a0cfd485b3c3092f8202c8f0802ddec0e7b4b11910b772c,sub-11,0,4,sub-06,9,sub-06,1,ses-04,train,1,ERP,1,sub-09,sub-09,0
0388a2611f261b3f916d54990c75ec531e16e2bd0066a581cb69f085bb5e448c,sub-12,0,4,sub-06,10,sub-06,1,ses-04,train,1,ERP,1,sub-11,sub-11,0
82e95f16dc8acf814ecc8193f637ea1ec5c6ad97279c5d534832e3974bddd02c,sub-14,0,4,sub-06,11,sub-06,1,ses-04,train,1,ERP,1,sub-12,sub-12,0
fc10bbac7e34d442b754f37f2be5b9513dcc8b5552b27dc1869cb986c038ee35,sub-15,0,4,sub-06,12,sub-06,1,ses-04,train,1,ERP,1,sub-14,sub-14,0
eb64829e125ae0c0577dec9dbd5514d20fef858ebcb7fed514ace74c277f88de,sub-17,0,4,sub-06,13,sub-06,1,ses-04,train,1,ERP,1,sub-15,sub-15,0
6366653502ee1ba97d2cbd6ed63c0fbc88968760b3d330dbbc3fb49e82e8ea2c,sub-18,0,4,sub-06,14,sub-06,1,ses-04,train,1,ERP,1,sub-17,sub-17,0
9e878ac86f38bb1d60b05559fc44238fa25eafba8be3eff45f72d4b1953b7868,sub-07,0,4,sub-06,15,sub-06,1,ses-04,train,1,ERP,1,sub-18,sub-18,0
fd062fe411660f672b88f69c51115961a1f7f16fe3e070dc362d97583df2f6d7,sub-09,0,4,sub-06,16,sub-06,1,ses-04,train,1,ERP,1,sub-07,sub-07,0
3c2dc64617af52f332a186b0437d1e34b5e0751301c52c95898b862c67bed3ae,sub-11,0,4,sub-06,17,sub-06,1,ses-04,train,1,ERP,1,sub-09,sub-09,0
5ab05873e93a20f2f700a16dc7f9da9824447f2732437a15eafb4f7fc3a8c712,sub-12,0,4,sub-06,18,sub-06,1,ses-04,train,1,ERP,1,sub-11,sub-11,0
4f5d68dd821f954aac29789fe0d76a29f96741a73e0a922a30f1ef4e37ce785c,sub-14,0,4,sub-06,19,sub-06,1,ses-04,train,1,ERP,1,sub-12,sub-12,0
9f6329eff72b78d1439e82466be51eb22048210b83cc2a75f9c4427df132c688,sub-15,0,4,sub-06,20,sub-06,1,ses-04,train,1,ERP,1,sub-14,sub-14,0
ff3ee9b578dc51949470a7c115511888094756e6171d6736c961a48fd0efa26a,sub-17,0,4,sub-06,21,sub-06,1,ses-04,train,1,ERP,1,sub-15,sub-15,0
0b16485663cd22422ee25a4b25620caf688f00f63cbcd989f0484126851ad3b1,sub-18,0,4,sub-06,22,sub-06,1,ses-04,train,1,ERP,1,sub-17,sub-17,0
8d439b81d1946b3ad946e732a95afe4baaf471e7ac9e27916c74497f2df38326,sub-07,0,4,sub-06,23,sub-06,1,ses-04,train,1,ERP,1,sub-18,sub-18,0
090e3958a643417f2e46c02ab210a653db39481b8319c759f6f1171cea75c41f,sub-09,0,4,sub-06,0,sub-06,1,ses-04,train,1,SSVEP,1,sub-07,sub-07,1
b6b62091dc4396337b89890f65a1528209e684ae7d90aee93e7f379d820ea43f,sub-11,0,4,sub-06,1,sub-06,1,ses-04,train,1,SSVEP,1,sub-09,sub-09,0
249f5dcdbcea1ca2237aee84ccb5ac392344a2e0d9bfc009212cf74c5f98d141,sub-12,0,4,sub-06,2,sub-06,1,ses-04,train,1,SSVEP,1,sub-11,sub-11,0
6fcafe2a48bb8c65c167570a7faed814631e3110a0843cf9f053b34f868e191b,sub-14,0,4,sub-06,3,sub-06,1,ses-04,train,1,SSVEP,1,sub-12,sub-12,0
3fbb602fdac1b2635490492db5152e09a12135a92c07425ae029f4545e8835a4,sub-15,0,4,sub-06,4,sub-06,1,ses-04,train,1,SSVEP,1,sub-14,sub-14,0
53ce3f588d0d4329bf8c17deba50449e982d078487ce36dd6a7ac5f6edde5766,sub-17,0,4,sub-06,5,sub-06,1,ses-04,train,1,SSVEP,1,sub-15,sub-15,0
49ed564cdd28dd4de87c65fa14c1dee8cc3aaabd9b84698ddf5ec6d8f49bd808,sub-18,0,4,sub-06,6,sub-06,1,ses-04,train,1,SSVEP,1,sub-17,sub-17,0
512cc128dfddc95225802e2dc519ed1b69417b1361c5cf911947521fee79f31c,sub-07,0,4,sub-06,7,sub-06,1,ses-04,train,1,SSVEP,1,sub-18,sub-18,0
2192282eed5d1fc5b41c1fc4b6156c584e7351e43c4bee63039577aa26d1b900,sub-09,0,4,sub-06,8,sub-06,1,ses-04,train,1,SSVEP,1,sub-07,sub-07,0
e7958821d302a85ad159195efbf64355bde763ba22f326e3af89a11eff57dd72,sub-11,0,4,sub-06,9,sub-06,1,ses-04,train,1,SSVEP,1,sub-09,sub-09,0
0e9fdad2fdb4bd30fecc574ef4af1911a1ec6742c056b3d616898f082e89e9ce,sub-12,0,4,sub-06,10,sub-06,1,ses-04,train,1,SSVEP,1,sub-11,sub-11,0
18e7fb7838a5cca393e536b7ea7e4fbddb6d73011ba63a5766857e4c05bcc725,sub-14,0,4,sub-06,11,sub-06,1,ses-04,train,1,SSVEP,1,sub-12,sub-12,1
c9364b35a3e4189da5d91e9c2259dde51a283008cb9c5f728857447dacc5b6cc,sub-15,0,4,sub-06,12,sub-06,1,ses-04,train,1,SSVEP,1,sub-14,sub-14,0
02b2bfa36bdd3fd5c4cb67b3193d5407f9fbacb7d5194452f6aa8d7aa6cba670,sub-17,0,4,sub-06,13,sub-06,1,ses-04,train,1,SSVEP,1,sub-15,sub-15,0
49cae87fed887475e05f3a7eac003e9aad6cad5deb92ef15e61c5e02b89c8f58,sub-18,0,4,sub-06,14,sub-06,1,ses-04,train,1,SSVEP,1,sub-17,sub-17,0
9c5b834cbdb22d0d281a3dbce7a0dd95d01cfc7019fc60dd9a47422457fc1d46,sub-07,0,4,sub-06,15,sub-06,1,ses-04,train,1,SSVEP,1,sub-18,sub-18,1
4fb2d10957a82e67a6939152702fabbc341ceb31202b1d88f68f5a4cad09a995,sub-09,0,4,sub-06,16,sub-06,1,ses-04,train,1,SSVEP,1,sub-07,sub-07,0
45806cccabe8485deca419c6477f9ac3e36c0e1944f861398d11887795c17eb9,sub-11,0,4,sub-06,17,sub-06,1,ses-04,train,1,SSVEP,1,sub-09,sub-09,0
484e170aff61fcc59028834bfc79c2f6161062f63b038489ca5a552ce3f7cc52,sub-12,0,4,sub-06,18,sub-06,1,ses-04,train,1,SSVEP,1,sub-11,sub-11,0
4de449ab8d3c81511e31edc33a5c407b4af95d7aa5472db49f2c41447a61cdd3,sub-14,0,4,sub-06,19,sub-06,1,ses-04,train,1,SSVEP,1,sub-12,sub-12,0
a59e3cb3b5d907a32c730e58eb32f6dcfe0bf6cf22ce7068d4ff5dcc32fbd379,sub-15,0,4,sub-06,20,sub-06,1,ses-04,train,1,SSVEP,1,sub-14,sub-14,1
1869c1d0bb6bba2f110f8d50875ab3eb53f43041a8887dbb8c63653d4bf4bc88,sub-17,0,4,sub-06,21,sub-06,1,ses-04,train,1,SSVEP,1,sub-15,sub-15,0
775a5d162e1ed122910b646a302b76b70149fe506640025c97a23e8f1f8e57a3,sub-18,0,4,sub-06,22,sub-06,1,ses-04,train,1,SSVEP,1,sub-17,sub-17,0
690c48dfb31ce069997081ebab6b6ef555cc497de167d56e546c00672f3eb671,sub-07,0,4,sub-06,23,sub-06,1,ses-04,train,1,SSVEP,1,sub-18,sub-18,0
07173e7b230117bc740442bd7db40d6a4f8b4fd8be41b529905b57f169202b62,sub-09,0,4,sub-07,0,sub-07,1,ses-02,train,1,ERP,1,sub-06,sub-06,0
12f197d0e14ea61e8da2ebe8ca2dec1bdc74045c638f09a79d7b4d3a53322e8d,sub-11,0,4,sub-07,1,sub-07,1,ses-02,train,1,ERP,1,sub-09,sub-09,0
6b7c726a3d4f21993b55e89a56a52b16e2f055bf26d7a4a2a0a0aee4ed3209b9,sub-12,0,4,sub-07,2,sub-07,1,ses-02,train,1,ERP,1,sub-11,sub-11,0
54242bd9e08210c59af6e5228bea3fe2d44ab36dd26661ac9db10c2be134ebfa,sub-14,0,4,sub-07,3,sub-07,1,ses-02,train,1,ERP,1,sub-12,sub-12,1
0ff9e56863bad3d9e12a614c34e0293dff143c109ad1e9cfa10feaba4cff6794,sub-15,0,4,sub-07,4,sub-07,1,ses-02,train,1,ERP,1,sub-14,sub-14,0
eae733c533ca5b0bcb5b22c76ce56214e843ebd45273e87ec9ca84b372d724e1,sub-17,0,4,sub-07,5,sub-07,1,ses-02,train,1,ERP,1,sub-15,sub-15,1
b370b6e9007922e38bc1f5755f14655b97b4fb121caa28da635901b4094bef1d,sub-18,0,4,sub-07,6,sub-07,1,ses-02,train,1,ERP,1,sub-17,sub-17,1
f2c50d01766c63039511b051f09774c684378fbac75ba9cef6ab8f648d5d3250,sub-06,0,4,sub-07,7,sub-07,1,ses-02,train,1,ERP,1,sub-18,sub-18,0
acad504da5c08695eb32251152567fc793eef861da1742d841d9bce23c99355c,sub-09,0,4,sub-07,8,sub-07,1,ses-02,train,1,ERP,1,sub-06,sub-06,0
8f75e7118723ecba31eb80da48875723542363bec49eb7f7b1be2fd9d0747be5,sub-11,0,4,sub-07,9,sub-07,1,ses-02,train,1,ERP,1,sub-09,sub-09,0
1f7029468e26f9eb7286ecf4200b6d470ab6219101e508832638b2c36ce0e0b6,sub-12,0,4,sub-07,10,sub-07,1,ses-02,train,1,ERP,1,sub-11,sub-11,0
d50762ed5c76094557ce94762ea29e520b5d14ee67c56e8a4d2a89f0551426bc,sub-14,0,4,sub-07,11,sub-07,1,ses-02,train,1,ERP,1,sub-12,sub-12,0
31428fee10f8a3ee8c453650c6a13a39fb872600ffaca9fe41835fac9b157bf5,sub-15,0,4,sub-07,12,sub-07,1,ses-02,train,1,ERP,1,sub-14,sub-14,0
e6930f22ea1bd480f9220fb0f588f6133e827a979ba888466446694b353b0347,sub-17,0,4,sub-07,13,sub-07,1,ses-02,train,1,ERP,1,sub-15,sub-15,0
7d21c75ac805205856f82d218817d2147a75f86c062e6620d4b276c791e1fd59,sub-18,0,4,sub-07,14,sub-07,1,ses-02,train,1,ERP,1,sub-17,sub-17,0
a207a3a832273b6e8b688c358348c01138162bd23fcb8c14ae42035b3f2fb8d4,sub-06,0,4,sub-07,15,sub-07,1,ses-02,train,1,ERP,1,sub-18,sub-18,1
266410fb0b81ddec3f4f85c0f5cbc1f47bc7de66ae009212b2852e2183406b62,sub-09,0,4,sub-07,16,sub-07,1,ses-02,train,1,ERP,1,sub-06,sub-06,0
0bbb2409db20856822aadb81d1d824b7c0ea069a25f3e0d5b5b42eed22732c00,sub-11,0,4,sub-07,17,sub-07,1,ses-02,train,1,ERP,1,sub-09,sub-09,0
17fd2786c0b91efbd81e1cd2ce20cf9c8afd2e44f2621eec7b3be7c07a8b7fa0,sub-12,0,4,sub-07,18,sub-07,1,ses-02,train,1,ERP,1,sub-11,sub-11,0
c9bc92c2b021d4d2453c1cbb15b42ae13447468bbf6967ff308a8a9c6f996ddf,sub-14,0,4,sub-07,19,sub-07,1,ses-02,train,1,ERP,1,sub-12,sub-12,0
512228466b584b2fd72783c49ea16676b0318a213ee03300d5707cbae8eb8125,sub-15,0,4,sub-07,20,sub-07,1,ses-02,train,1,ERP,1,sub-14,sub-14,0
6ec2bbd110345a8ab4d4ec69d30a776dd05eb05ba6e60026c3d43b0c5da77d9b,sub-17,0,4,sub-07,21,sub-07,1,ses-02,train,1,ERP,1,sub-15,sub-15,0
f641416d4416b66dad0bc9181b1e49d38d2d9f41b10ea3520d395a055a9bd29d,sub-18,0,4,sub-07,22,sub-07,1,ses-02,train,1,ERP,1,sub-17,sub-17,0
64c26f8b07bd618eabb64f5b775373104e839f9a87c646f39a702ea10de09012,sub-06,0,4,sub-07,23,sub-07,1,ses-02,train,1,ERP,1,sub-18,sub-18,0
dcbc15e9156c9a18f75fe508425df63a2cac692449fd0a8a5abda10e48c6f71f,sub-09,0,4,sub-07,0,sub-07,1,ses-02,train,1,SSVEP,1,sub-06,sub-06,0
4d69eb920457e6b2dbb8eb7e10b67456cbed53c62253344671720494eb061772,sub-11,0,4,sub-07,1,sub-07,1,ses-02,train,1,SSVEP,1,sub-09,sub-09,1
952e02bbad9c7eaff972c9bd9befc90ae527f17419c19b4c5829f84580056d59,sub-12,0,4,sub-07,2,sub-07,1,ses-02,train,1,SSVEP,1,sub-11,sub-11,1
f8310b90b02bc96a75a133152d8f2691cc041cc67bbe7faf9dfdbfd046296795,sub-14,0,4,sub-07,3,sub-07,1,ses-02,train,1,SSVEP,1,sub-12,sub-12,0
9a007a6c50ba464742f3c4124589308b714d29eefce539d5a1950cd8d4ee9902,sub-15,0,4,sub-07,4,sub-07,1,ses-02,train,1,SSVEP,1,sub-14,sub-14,0
