fold_id,study,recording_key,adaptation_seed,method,rrmse,correlation,delta_snr,artifact_residual,correction_rms
study05_layout_05_heldout_00,study05,study05/study05_p10,20260822,DET-D11,0.3757089674472809,0.9292788218473046,10.049118995666504,0.31444457173347473,0.8242017030715942
study05_layout_05_heldout_00,study05,study05/study05_p10,20260822,DIFF-D10,0.35183271765708923,0.9391654782517681,10.619424819946289,0.2944616675376892,0.8026009798049927
study05_layout_05_heldout_00,study05,study05/study05_p10,20260822,DIFF-D01,0.35183271765708923,0.9391654782517681,10.619424819946289,0.2944616675376892,0.8026009798049927
study05_layout_05_heldout_00,study05,study05/study05_p10,20260822,DIFF-D11,0.35183271765708923,0.9391654782517681,10.619424819946289,0.2944616675376892,0.8026009798049927
study05_layout_05_heldout_00,study05,study05/study05_p10,20260822,DIFF-D01-SHUFFLED-LORA,0.35183271765708923,0.9391654782517681,10.619424819946289,0.2944616675376892,0.8026009798049927
study05_layout_05_heldout_00,study05,study05/study05_p10,20260822,DIFF-D11-SHUFFLED-BOTH,0.35183271765708923,0.9391654782517681,10.619424819946289,0.2944616675376892,0.8026009798049927
study05_layout_05_heldout_00,study05,study05/study05_p10,20260823,RAW,1.1948336362838745,0.6125773853579903,0.0,1.0,0.0
study05_layout_05_heldout_00,study05,study05/study05_p10,20260823,DET-D00,0.3757089674472809,0.9292788218473046,10.049118995666504,0.31444457173347473,0.8242017030715942
study05_layout_05_heldout_00,study05,study05/study05_p10,20260823,DIFF-D00,0.3410288393497467,0.9424523205571445,10.890327453613281,0.2854195237159729,0.7896137237548828
study05_layout_05_heldout_00,study05,study05/study05_p10,20260823,DET-D10,0.3757089674472809,0.9292788218473046,10.049118995666504,0.31444457173347473,0.8242017030715942
study05_layout_05_heldout_00,study05,study05/study05_p10,20260823,DET-D01,0.3757089674472809,0.9292788218473046,10.049118995666504,0.31444457173347473,0.8242017030715942
study05_layout_05_heldout_00,study05,study05/study05_p10,20260823,DET-D11,0.3757089674472809,0.9292788218473046,10.049118995666504,0.31444457173347473,0.8242017030715942
study05_layout_05_heldout_00,study05,study05/study05_p10,20260823,DIFF-D10,0.3410288393497467,0.9424523205571445,10.890327453613281,0.2854195237159729,0.7896137237548828
study05_layout_05_heldout_00,study05,study05/study05_p10,20260823,DIFF-D01,0.3410288393497467,0.9424523205571445,10.890327453613281,0.2854195237159729,0.7896137237548828
study05_layout_05_heldout_00,study05,study05/study05_p10,20260823,DIFF-D11,0.3410288393497467,0.9424523205571445,10.890327453613281,0.2854195237159729,0.7896137237548828
study05_layout_05_heldout_00,study05,study05/study05_p10,20260823,DIFF-D01-SHUFFLED-LORA,0.3410288393497467,0.9424523205571445,10.890327453613281,0.2854195237159729,0.7896137237548828
study05_layout_05_heldout_00,study05,study05/study05_p10,20260823,DIFF-D11-SHUFFLED-BOTH,0.3410288393497467,0.9424523205571445,10.890327453613281,0.2854195237159729,0.7896137237548828
study05_layout_05_heldout_00,study05,study05/study05_p24,20260821,RAW,0.9373480677604675,0.7355950590171618,0.0,1.0,0.0
study05_layout_05_heldout_00,study05,study05/study05_p24,20260821,DET-D00,0.41864070296287537,0.9139618305810046,7.001189231872559,0.44662246108055115,0.5781326293945312
study05_layout_05_heldout_00,study05,study05/study05_p24,20260821,DIFF-D00,0.41256430745124817,0.9182452885628752,7.128185749053955,0.44013991951942444,0.5733745098114014
study05_layout_05_heldout_00,study05,study05/study05_p24,20260821,DET-D10,0.41864070296287537,0.9139618305810046,7.001189231872559,0.44662246108055115,0.5781326293945312
study05_layout_05_heldout_00,study05,study05/study05_p24,20260821,DET-D01,0.41864070296287537,0.9139618305810046,7.001189231872559,0.44662246108055115,0.5781326293945312
study05_layout_05_heldout_00,study05,study05/study05_p24,20260821,DET-D11,0.41864070296287537,0.9139618305810046,7.001189231872559,0.44662246108055115,0.5781326293945312
study05_layout_05_heldout_00,study05,study05/study05_p24,20260821,DIFF-D10,0.41256430745124817,0.9182452885628752,7.128185749053955,0.44013991951942444,0.5733745098114014
study05_layout_05_heldout_00,study05,study05/study05_p24,20260821,DIFF-D01,0.41256430745124817,0.9182452885628752,7.128185749053955,0.44013991951942444,0.5733745098114014
study05_layout_05_heldout_00,study05,study05/study05_p24,20260821,DIFF-D11,0.41256430745124817,0.9182452885628752,7.128185749053955,0.44013991951942444,0.5733745098114014
study05_layout_05_heldout_00,study05,study05/study05_p24,20260821,DIFF-D01-SHUFFLED-LORA,0.41256430745124817,0.9182452885628752,7.128185749053955,0.44013991951942444,0.5733745098114014
study05_layout_05_heldout_00,study05,study05/study05_p24,20260821,DIFF-D11-SHUFFLED-BOTH,0.41256430745124817,0.9182452885628752,7.128185749053955,0.44013991951942444,0.5733745098114014
study05_layout_05_heldout_00,study05,study05/study05_p24,20260822,RAW,0.9373480677604675,0.7355950590171618,0.0,1.0,0.0
study05_layout_05_heldout_00,study05,study05/study05_p24,20260822,DET-D00,0.41864070296287537,0.9139618305810046,7.001189231872559,0.44662246108055115,0.5781326293945312
study05_layout_05_heldout_00,study05,study05/study05_p24,20260822,DIFF-D00,0.4172478914260864,0.9171066286040279,7.030135154724121,0.44513657689094543,0.5757303237915039
study05_layout_05_heldout_00,study05,study05/study05_p24,20260822,DET-D10,0.41864070296287537,0.9139618305810046,7.001189231872559,0.44662246108055115,0.5781326293945312
study05_layout_05_heldout_00,study05,study05/study05_p24,20260822,DET-D01,0.41864070296287537,0.9139618305810046,7.001189231872559,0.44662246108055115,0.5781326293945312
study05_layout_05_heldout_00,study05,study05/study05_p24,20260822,DET-D11,0.41864070296287537,0.9139618305810046,7.001189231872559,0.44662246108055115,0.5781326293945312
study05_layout_05_heldout_00,study05,study05/study05_p24,20260822,DIFF-D10,0.4172478914260864,0.9171066286040279,7.030135154724121,0.44513657689094543,0.5757303237915039
study05_layout_05_heldout_00,study05,study05/study05_p24,20260822,DIFF-D01,0.4172478914260864,0.9171066286040279,7.030135154724121,0.44513657689094543,0.5757303237915039
study05_layout_05_heldout_00,study05,study05/study05_p24,20260822,DIFF-D11,0.4172478914260864,0.9171066286040279,7.030135154724121,0.44513657689094543,0.5757303237915039
study05_layout_05_heldout_00,study05,study05/study05_p24,20260822,DIFF-D01-SHUFFLED-LORA,0.4172478914260864,0.9171066286040279,7.030135154724121,0.44513657689094543,0.5757303237915039
study05_layout_05_heldout_00,study05,study05/study05_p24,20260822,DIFF-D11-SHUFFLED-BOTH,0.4172478914260864,0.9171066286040279,7.030135154724121,0.44513657689094543,0.5757303237915039
study05_layout_05_heldout_00,study05,study05/study05_p24,20260823,RAW,0.9373480677604675,0.7355950590171618,0.0,1.0,0.0
study05_layout_05_heldout_00,study05,study05/study05_p24,20260823,DET-D00,0.41864070296287537,0.9139618305810046,7.001189231872559,0.44662246108055115,0.5781326293945312
study05_layout_05_heldout_00,study05,study05/study05_p24,20260823,DIFF-D00,0.4151836633682251,0.9174693550890191,7.073212623596191,0.4429343640804291,0.5848667025566101
study05_layout_05_heldout_00,study05,study05/study05_p24,20260823,DET-D10,0.41864070296287537,0.9139618305810046,7.001189231872559,0.44662246108055115,0.5781326293945312
study05_layout_05_heldout_00,study05,study05/study05_p24,20260823,DET-D01,0.41864070296287537,0.9139618305810046,7.001189231872559,0.44662246108055115,0.5781326293945312
study05_layout_05_heldout_00,study05,study05/study05_p24,20260823,DET-D11,0.41864070296287537,0.9139618305810046,7.001189231872559,0.44662246108055115,0.5781326293945312
study05_layout_05_heldout_00,study05,study05/study05_p24,20260823,DIFF-D10,0.4151836633682251,0.9174693550890191,7.073212623596191,0.4429343640804291,0.5848667025566101
study05_layout_05_heldout_00,study05,study05/study05_p24,20260823,DIFF-D01,0.4151836633682251,0.9174693550890191,7.073212623596191,0.4429343640804291,0.5848667025566101
study05_layout_05_heldout_00,study05,study05/study05_p24,20260823,DIFF-D11,0.4151836633682251,0.9174693550890191,7.073212623596191,0.4429343640804291,0.5848667025566101
study05_layout_05_heldout_00,study05,study05/study05_p24,20260823,DIFF-D01-SHUFFLED-LORA,0.4151836633682251,0.9174693550890191,7.073212623596191,0.4429343640804291,0.5848667025566101
study05_layout_05_heldout_00,study05,study05/study05_p24,20260823,DIFF-D11-SHUFFLED-BOTH,0.4151836633682251,0.9174693550890191,7.073212623596191,0.4429343640804291,0.5848667025566101
