subject,group,protocol,k,method,rrmse,correlation,delta_snr,paired_spectral_utility,shared_raw_decoder_kappa,preservation,covariance,eog_attenuation,mi_band_distortion,erd_preservation,method_specific_kappa
9,P4-P9,same_03,8,RAW,0.4501093029975891,0.9131974781188988,0.0,0.0,0.625,1.0,0.0,0.0,0.0,1.0,0.625
9,P4-P9,same_03,8,LINEAR-MATCH,0.10701040178537369,0.9943369465444358,12.477838516235352,0.16896433383226395,0.65,0.8036750704050064,0.09379187958903729,0.08308022311160435,0.0478312358059452,0.9588930876148758,0.65
9,P4-P9,same_03,8,DET-MATCH,0.11462052911520004,0.9937329282457309,11.881112098693848,0.15516847372055054,0.65,0.7819484025239944,0.13166307677082711,0.08651837207564012,0.06124776917635138,0.9483622898942516,0.65
9,P4-P9,same_03,8,DIFF-MATCH,0.11766527593135834,0.9930982537804014,11.653393745422363,0.156557135283947,0.65,0.7818690687417984,0.1329313872619962,0.08754017952879219,0.05972439000459354,0.9511470542757886,0.65
9,P4-P9,same_03,8,SCORE-ONLY,0.12021565437316895,0.9936763137531981,11.467140197753906,0.1683208830654621,0.65,0.7975460737943649,0.09610583431653023,0.08408527958435522,0.04688676467127103,0.9615352979290176,0.625
9,P4-P9,same_01,32,RAW,0.42463502287864685,0.9213587846993947,0.0,0.0,0.3666666666666667,1.0,0.0,0.0,0.0,1.0,0.3666666666666667
9,P4-P9,same_01,32,LINEAR-MATCH,0.12734979391098022,0.9920402641070257,10.460350036621094,0.23051058501005173,0.43333333333333335,0.7706219851970673,0.05397099154644654,0.0784303012311284,0.0599030191635631,0.9536938332268418,0.33333333333333337
9,P4-P9,same_01,32,DET-MATCH,0.15322430431842804,0.9884371119204349,8.853761672973633,0.2102797031402588,0.3666666666666667,0.7726193964481354,0.0906289817362588,0.08417409953676894,0.0633182625126217,0.9491700608947299,0.33333333333333337
9,P4-P9,same_01,32,DIFF-MATCH,0.15482142567634583,0.9879881287575046,8.763694763183594,0.20749220252037048,0.3666666666666667,0.7772155106067657,0.09128576624363444,0.08532818183032052,0.06090842874530414,0.9523627862296987,0.23333333333333328
9,P4-P9,same_01,32,SCORE-ONLY,0.13438409566879272,0.9915678879056754,9.993358612060547,0.22686584293842316,0.43333333333333335,0.7712784111499786,0.054351136962609736,0.07961805756970501,0.05756509829360645,0.9566092494182875,0.4
9,P4-P9,same_02,32,RAW,0.39713260531425476,0.9301812700414847,0.0,0.0,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.33333333333333337
9,P4-P9,same_02,32,LINEAR-MATCH,0.0811164379119873,0.9967253283473724,13.796533584594727,0.24501686915755272,0.23333333333333328,0.7885668575763702,0.06678011961360093,0.05336373225969443,0.049331570823833194,0.965402995743275,0.2666666666666667
9,P4-P9,same_02,32,DET-MATCH,0.11961311101913452,0.9934155965876247,10.423135757446289,0.214036725461483,0.19999999999999996,0.7846491932868958,0.10979191820341674,0.0639057191568232,0.05583560322665382,0.9613837980606856,0.30000000000000004
9,P4-P9,same_02,32,DIFF-MATCH,0.11498007923364639,0.9934791709870324,10.766258239746094,0.21296878159046173,0.19999999999999996,0.7878220826387405,0.10983124092161588,0.06574557263050304,0.053870630799048864,0.9639773427500353,0.19999999999999996
9,P4-P9,same_02,32,SCORE-ONLY,0.08440548926591873,0.9967379903382657,13.451297760009766,0.24250556156039238,0.23333333333333328,0.7873989641666412,0.06767844619041673,0.055332399513584596,0.04792356169897901,0.9675160959238162,0.19999999999999996
9,P4-P9,same_03,32,RAW,0.4501093029975891,0.9131974781188988,0.0,0.0,0.625,1.0,0.0,0.0,0.0,1.0,0.625
9,P4-P9,same_03,32,LINEAR-MATCH,0.10701040178537369,0.9943369465444358,12.477838516235352,0.16896433383226395,0.65,0.8036750704050064,0.09379187958903729,0.08308022311160435,0.0478312358059452,0.9588930876148758,0.65
9,P4-P9,same_03,32,DET-MATCH,0.11462052911520004,0.9937329282457309,11.881112098693848,0.15516847372055054,0.65,0.7819484025239944,0.13166307677082711,0.08651837207564012,0.06124776917635138,0.9483622898942516,0.65
9,P4-P9,same_03,32,DIFF-MATCH,0.10995503515005112,0.9939560831027999,12.242057800292969,0.15961183980107307,0.65,0.7844376862049103,0.13302243684616066,0.0876234449757198,0.05963415554582755,0.9511114008118162,0.65
9,P4-P9,same_03,32,SCORE-ONLY,0.11242426186800003,0.9944511499881483,12.049159049987793,0.17264578863978386,0.675,0.8001967370510101,0.09580983991359304,0.08417556570416311,0.046767918971017654,0.9615296327002206,0.625
