job_id,experiment,stage,resource,terminal_state,recovery_of,superseded_by
926672,sge_score_lora_v8,base-gate,cpu-high,failed_or_cancelled,,
926680,sge_score_lora_v8,prepare-base,cpu-high,recorded_terminal_state_unknown,,
926681,sge_score_lora_v8,base-validity,A100,failed_or_cancelled,,
926682,sge_score_lora_v8,base-gate,cpu-high,failed_or_cancelled,,
926695,sge_score_lora_v8,tests,cpu,recorded_terminal_state_unknown,,
926697,sge_score_lora_v8,support-lora,A100,failed_or_cancelled,,
926698,sge_score_lora_v8,support-gate,cpu-high,failed_or_cancelled,,
926699,sge_score_lora_v8,tests,cpu,recorded_terminal_state_unknown,,
926703,sge_score_lora_v8,tests,cpu,recorded_terminal_state_unknown,,
926704,sge_score_lora_v8,tests,cpu,completed,,
926705,sge_score_lora_v8,base-validity-array-0-2,A100,completed,,
926706,sge_score_lora_v8,base-gate,cpu-high,failed_or_cancelled,,
926707,sge_score_lora_v8,support-lora-array-0-2,A100,completed,,
926708,sge_score_lora_v8,support-gate,cpu-high,completed,,
926709,sge_score_lora_v8,aggregate,cpu-high,failed_or_cancelled,,
926710,sge_score_lora_v8,finalize,cpu,failed_or_cancelled,,
926768,sge_score_lora_v8,eb-headroom,cpu-high,completed,,
927169,sge_score_lora_v8,aggregate,cpu-high,completed,,
927170,sge_score_lora_v8,tests,cpu,completed,,
927171,sge_score_lora_v8,finalize,cpu,completed,,
927186,sge_score_lora_v8,tests,cpu,completed,,
927187,sge_score_lora_v8,finalize,cpu,completed,,
919782,sgeyesub_corrected_audit,cpu_semantic_tests|919782|cpu,cpu,recorded_terminal_state_unknown,,
919783,sgeyesub_corrected_audit,afterok:919782,cpu-high,recorded_terminal_state_unknown,,
919788,sgeyesub_corrected_audit,cpu_semantic_tests_after_report_scope_fix|919788|cpu,cpu,recorded_terminal_state_unknown,,
919789,sgeyesub_corrected_audit,afterok:919788,cpu-high,recorded_terminal_state_unknown,,
919826,sgeyesub_corrected_audit,afterok:919825,cpu-high,completed,,
919809,sgeyesub_diffusion_incremental,development_dependency_note 919809_is_intentional_resource_serialization_after_EEGDfus_full_array_not_an_SGE_integration_dependency,unknown,recorded_terminal_state_unknown,,
920060,sgeyesub_diffusion_incremental,v2_attempt_1 NO_JOB_ID_REJECTED_completed_dependency_920060_not_resolvable,unknown,failed_or_cancelled,,
920168,sgeyesub_diffusion_incremental,cpu_validation_attempt_1 920168 FAILED_gpu_environment_missing_pytest_cpu_tests_96_passed,cpu,failed_or_cancelled,,
920177,sgeyesub_diffusion_incremental,gpu_integration_afterok_920177 920178 COMPLETED_V100_32GB_AMP_resume_DDIM100,gpu,completed,,
920192,sgeyesub_diffusion_incremental,development_array_terminal 920192 COMPLETED_all_10_folds,unknown,completed,,
920193,sgeyesub_diffusion_incremental,evaluation_array_attempt_2_afterok_920193 920476 SUBMITTED_array_0-14%8_gpu-any,gpu,recorded_terminal_state_unknown,,
920231,sgeyesub_diffusion_incremental,corrected_operator_audit_afterok_920231 920232 COMPLETED_43_pairs_44_unique_keys_all_7_methods,unknown,completed,,
920256,sgeyesub_diffusion_incremental,exclusive_coverage_cpu_validation 920256 COMPLETED_129_tests_real_loader_CPU_and_GPU_env,cpu,completed,,
920476,sgeyesub_diffusion_incremental,evaluation_array_terminal 920476 COMPLETED_all_15_folds,unknown,completed,,
920485,sgeyesub_diffusion_incremental,evaluation_aggregate_terminal 920485 COMPLETED_43_success_1_blocked,unknown,completed,,
920487,sgeyesub_diffusion_incremental,v1_dependency_replay_terminal 920487 COMPLETED_inconclusive,unknown,completed,,
920488,sgeyesub_diffusion_incremental,v2_attempt_2_terminal 920488 FAIL_CLOSED_metric_specific_ERP_coverage_validator,unknown,recorded_terminal_state_unknown,,
920555,sgeyesub_diffusion_incremental,v2_validator_repair_cpu_tests_terminal 920555 FAILED_335_passed_1_test_expectation_path,cpu,failed_or_cancelled,,
920557,sgeyesub_diffusion_incremental,v1_and_v2_after_failed_tests 920557_920558 DEPENDENCY_NOT_SATISFIED,unknown,failed_or_cancelled,,
920583,sgeyesub_diffusion_incremental,v2_validator_repair_cpu_tests_attempt_2_terminal 920583 COMPLETED_336_passed,cpu,completed,,
920584,sgeyesub_diffusion_incremental,v1_dependency_replay_after_tests_attempt_2_terminal 920584 COMPLETED_inconclusive,unknown,completed,,
920585,sgeyesub_diffusion_incremental,v2_attempt_4_terminal 920585 COMPLETED_FROZEN_V2_DECISION_protocol_scoped_inconclusive_family_not_tested,unknown,completed,,
919775,sgeyesub_matlab_probe,919775,unknown,recorded_terminal_state_unknown,,
919777,sgeyesub_reference_checkout,919777,unknown,recorded_terminal_state_unknown,,
933143,shu_task_phenotype_diffusion,933143 | J0 official API attempt | failed before network because the submitted shell used dash with pipefail; no download occurred,unknown,failed_or_cancelled,,
933146,shu_task_phenotype_diffusion,933146 | J0 broad datalake search | cancelled after locating existing SHU LMDB assets; permission-denied spam made the remaining scan non-informative,unknown,failed_or_cancelled,,
933153,shu_task_phenotype_diffusion,933153 | J0 focused datalake search | failed after locating the first LMDB because of awk quoting,unknown,failed_or_cancelled,,
933164,shu_task_phenotype_diffusion,933164 | J0 focused search recovery | completed; located 200 Hz and 256 Hz SHU derivatives,unknown,completed,,
933172,shu_task_phenotype_diffusion,933172 | J0 LMDB codec/schema inspection array | completed,unknown,completed,,
933182,shu_task_phenotype_diffusion,933182 | J0 25x5 key/payload-boundary inventory | completed,unknown,completed,,
933183,shu_task_phenotype_diffusion,933183 | J0 development-only source/channel metadata | completed,unknown,completed,,
933189,shu_task_phenotype_diffusion,"933189 | J0 initial targeted tests | completed, 4 passed",unknown,completed,,
933190,shu_task_phenotype_diffusion,933190 | J0 protocol/fold/mask freeze | completed,unknown,completed,,
933191,shu_task_phenotype_diffusion,"933191 | J0 Day-1--3 materialization, 7 tasks covering 25 participants | completed",unknown,completed,,
933192,shu_task_phenotype_diffusion,933192 | J1 initial five-fold headroom | cancelled and scientifically invalidated before output because Day-1 class trial counts were not yet equalized,unknown,failed_or_cancelled,,
933193,shu_task_phenotype_diffusion,933193 | J1 initial aggregate | cancelled dependency; never ran,unknown,failed_or_cancelled,,
933215,shu_task_phenotype_diffusion,"933215 | post-optimization targeted tests | completed, 4 passed",unknown,completed,,
933216,shu_task_phenotype_diffusion,"933216 | fairness-repair targeted tests | completed, 4 passed",unknown,completed,,
933217,shu_task_phenotype_diffusion,"933217 | repaired J1 five-fold headroom with equal Day-1 class trial counts | completed, 25/25 participants",unknown,completed,,
933218,shu_task_phenotype_diffusion,933218 | repaired J1 participant-first aggregate and route | completed,unknown,completed,,
933224,shu_task_phenotype_diffusion,"933224 | initial J1 report | completed, superseded only because the exact sign-flip statistic was corrected",unknown,completed,,
933226,shu_task_phenotype_diffusion,"933226 | final targeted tests including exact sign-flip regression | completed, 5 passed",unknown,completed,,
933227,shu_task_phenotype_diffusion,933227 | final participant-first aggregate with exact effect-magnitude sign flips | completed,unknown,completed,,
933228,shu_task_phenotype_diffusion,933228 | final scientific report and figure | completed,unknown,completed,,
933231,shu_task_phenotype_diffusion,"933231 | first clean-checkout import/test | completed against baedf0d, superseded by the canonical within-participant aggregation repair",unknown,completed,,
933234,shu_task_phenotype_diffusion,"933234 | canonical-aggregation regression tests | completed, 5 passed",unknown,completed,,
933235,shu_task_phenotype_diffusion,933235 | canonical class/day/family-equal participant aggregation | completed,unknown,completed,,
933236,shu_task_phenotype_diffusion,933236 | canonical final report/figure | completed,unknown,completed,,
933238,shu_task_phenotype_diffusion,933238 | canonical CSV LF-normalization aggregate | completed,unknown,completed,,
933239,shu_task_phenotype_diffusion,933239 | final report after LF-normalization | completed,unknown,completed,,
933240,shu_task_phenotype_diffusion,933240 | final clean-checkout verification attempt | failed immediately because the submitted expected full SHA was mistyped; no scientific work ran,unknown,failed_or_cancelled,,
933241,shu_task_phenotype_diffusion,"933241 | corrected final clean-checkout import and targeted tests at 43c6cba90ddf68efce2cdfc1ae90ee9662c26dd8 | completed, 5 passed",unknown,completed,,
920894,subject_artifact_next_round,A0_initial_failed=920894,unknown,failed_or_cancelled,,
920895,subject_artifact_next_round,A1_initial_dependency_not_run=920895,unknown,recorded_terminal_state_unknown,,
920897,subject_artifact_next_round,A0_semantic_tests_passed=920897,unknown,completed,,
920898,subject_artifact_next_round,A1_checkpoint_recompute=920898,unknown,recorded_terminal_state_unknown,,
920900,subject_artifact_next_round,B0_deterministic_D0_D3=920900,unknown,recorded_terminal_state_unknown,,
920901,subject_artifact_next_round,B0_sole_identity_repair_router=920901,unknown,recorded_terminal_state_unknown,,
920904,subject_artifact_next_round,A1_model_specific_aggregation_recompute=920904,unknown,recorded_terminal_state_unknown,,
920905,subject_artifact_next_round,B0_model_specific_D0_D3=920905,unknown,recorded_terminal_state_unknown,,
920906,subject_artifact_next_round,B0_repair_passed=920906,unknown,completed,,
920908,subject_artifact_next_round,A0_post_repair_code_tests=920908,unknown,recorded_terminal_state_unknown,,
920913,subject_artifact_next_round,A0_B1_training_code_tests=920913,unknown,recorded_terminal_state_unknown,,
920914,subject_artifact_next_round,B1_manifest_generation=920914,unknown,recorded_terminal_state_unknown,,
920917,subject_artifact_next_round,A0_B3_aggregation_routes=920917,unknown,recorded_terminal_state_unknown,,
920918,subject_artifact_next_round,A0_paired_mechanism_routes=920918,unknown,recorded_terminal_state_unknown,,
920919,subject_artifact_next_round,B1_full_75_task_training_completed=920919,unknown,completed,,
920927,subject_artifact_next_round,B1_paired_FP16_nonfinite_gradient_failed=920927_2,unknown,failed_or_cancelled,,
920928,subject_artifact_next_round,B2_eight_worker_SGE_inference=920928,unknown,recorded_terminal_state_unknown,,
920929,subject_artifact_next_round,B2_paired_three_seed_inference=920929,unknown,recorded_terminal_state_unknown,,
920930,subject_artifact_next_round,B3_calibration_aggregation=920930,unknown,recorded_terminal_state_unknown,,
920931,subject_artifact_next_round,A0_current_paired_and_worker_tests=920931,unknown,recorded_terminal_state_unknown,,
920932,subject_artifact_next_round,J1_real_Klados_paired_preprocessing_failed_shape=920932,unknown,failed_or_cancelled,,
920933,subject_artifact_next_round,J1_post_failure_dependency_not_run=920933,unknown,recorded_terminal_state_unknown,,
920935,subject_artifact_next_round,J1_real_Klados_paired_preprocessing_retry=920935,unknown,recorded_terminal_state_unknown,,
920938,subject_artifact_next_round,A0_latest_semantic_route_tests_passed=920938,unknown,completed,,
921114,subject_artifact_next_round,A0_FP32_recovery_tests_passed=921114,unknown,completed,,
921115,subject_artifact_next_round,B1_paired_FP32_recovery_completed=921115,unknown,completed,,
921116,subject_artifact_next_round,B2_SGE_inference_completed=921116,unknown,completed,,
921117,subject_artifact_next_round,B2_paired_mechanism_completed=921117,unknown,completed,,
921120,subject_artifact_next_round,B3_calibration_screen_completed_proxy_without_mechanism=921120,unknown,completed,,
921216,subject_artifact_next_round,C1_final_442_tests_and_compact_report_passed=921216,unknown,completed,,
922123,subject_artifact_subspace_diffusion,J0_attempt1_cpu_tests=922123 FAILED_stale_test_attribute,cpu,failed_or_cancelled,,
922124,subject_artifact_subspace_diffusion,J0_attempt2_cpu_tests_and_data_probe=922124,cpu,recorded_terminal_state_unknown,,
922125,subject_artifact_subspace_diffusion,J0_EEGEyeNet_public_OSF_download_afterok=922125,unknown,recorded_terminal_state_unknown,,
922126,subject_artifact_subspace_diffusion,J1_real_operator_target_validation_afterok=922126,unknown,recorded_terminal_state_unknown,,
922127,subject_artifact_subspace_diffusion,J2_attempt1_L40S=922127 FAILED_rng_state_device_only,L40S,failed_or_cancelled,,
922128,subject_artifact_subspace_diffusion,J3_A100_training_workers_0_7_afterok=922128,A100,recorded_terminal_state_unknown,,
922129,subject_artifact_subspace_diffusion,J4_gpu_any_Klados_array_afterok=922129,gpu,recorded_terminal_state_unknown,,
922130,subject_artifact_subspace_diffusion,J4_gpu_any_SGE_worker_array_afterok=922130,gpu,recorded_terminal_state_unknown,,
922131,subject_artifact_subspace_diffusion,J5_cpu_high_aggregation_afterok=922131,cpu,recorded_terminal_state_unknown,,
922132,subject_artifact_subspace_diffusion,J2_attempt2_model_checks_passed_assertion_bug=922132,unknown,completed,,
922133,subject_artifact_subspace_diffusion,J3_replacement_A100_training_workers_afterok=922133,A100,recorded_terminal_state_unknown,,
922134,subject_artifact_subspace_diffusion,J4_replacement_gpu_any_Klados_afterok=922134,gpu,recorded_terminal_state_unknown,,
922135,subject_artifact_subspace_diffusion,J4_replacement_gpu_any_SGE_afterok=922135,gpu,recorded_terminal_state_unknown,,
922136,subject_artifact_subspace_diffusion,J5_replacement_cpu_high_aggregation_afterok=922136,cpu,recorded_terminal_state_unknown,,
922137,subject_artifact_subspace_diffusion,J0_EEGEyeNet_official_source_audit=922137,unknown,recorded_terminal_state_unknown,,
922138,subject_artifact_subspace_diffusion,J2_attempt3_assertion_replay_L40S=922138,L40S,recorded_terminal_state_unknown,,
922139,subject_artifact_subspace_diffusion,J3_final_A100_training_workers_afterok=922139,A100,recorded_terminal_state_unknown,,
922140,subject_artifact_subspace_diffusion,J4_Klados_attempt1=922140 FAILED_metric_dtype_only,unknown,failed_or_cancelled,,
922141,subject_artifact_subspace_diffusion,J4_final_gpu_any_SGE_afterok=922141,gpu,recorded_terminal_state_unknown,,
922142,subject_artifact_subspace_diffusion,J5_final_cpu_high_aggregation_afterok=922142,cpu,recorded_terminal_state_unknown,,
922147,subject_artifact_subspace_diffusion,J0_EEGEyeNet_official_source_audit_url_parser_retry=922147,unknown,recorded_terminal_state_unknown,,
922148,subject_artifact_subspace_diffusion,J0_EEGEyeNet_official_repository_endpoint_audit=922148,unknown,recorded_terminal_state_unknown,,
922149,subject_artifact_subspace_diffusion,J0_EEGEyeNet_OSF_metadata_wiki_audit=922149,unknown,recorded_terminal_state_unknown,,
922150,subject_artifact_subspace_diffusion,J0_EEGEyeNet_official_GDrive_download_cpu_high=922150,cpu,recorded_terminal_state_unknown,,
922151,subject_artifact_subspace_diffusion,J0_EEGEyeNet_GDrive_ephemeral_gdown_retry=922151,unknown,recorded_terminal_state_unknown,,
922152,subject_artifact_subspace_diffusion,J0_EEGEyeNet_GDrive_ephemeral_dependencies_retry=922152,unknown,recorded_terminal_state_unknown,,
922153,subject_artifact_subspace_diffusion,J0_EEGEyeNet_GDrive_signature_compatible_retry=922153,unknown,recorded_terminal_state_unknown,,
922155,subject_artifact_subspace_diffusion,J0_EEGEyeNet_quota_resume_after_main_aggregate=922155,unknown,recorded_terminal_state_unknown,,
922156,subject_artifact_subspace_diffusion,J0_EEGEyeNet_release_PDF_metadata=922156,unknown,recorded_terminal_state_unknown,,
922157,subject_artifact_subspace_diffusion,J0_EEGEyeNet_release_PDF_ephemeral_pypdf_retry=922157,unknown,recorded_terminal_state_unknown,,
922160,subject_artifact_subspace_diffusion,J0_EEGEyeNet_targeted_synchronized_data_download=922160,unknown,recorded_terminal_state_unknown,,
922334,subject_artifact_subspace_diffusion,J4_Klados_metric_dtype_repair=922334,unknown,recorded_terminal_state_unknown,,
922335,subject_artifact_subspace_diffusion,J5_replacement_after_Klados_repair_and_SGE=922335,unknown,recorded_terminal_state_unknown,,
922336,subject_artifact_subspace_diffusion,J0_EEGEyeNet_targeted_quota_resume_after_replacement_aggregate=922336,unknown,recorded_terminal_state_unknown,,
922367,subject_artifact_subspace_diffusion,J5_seed_count_reporting_replay=922367,unknown,recorded_terminal_state_unknown,,
922372,subject_artifact_subspace_diffusion,J5_external_coverage_status_replay=922372,unknown,recorded_terminal_state_unknown,,
922374,subject_artifact_subspace_diffusion,J8_final_tests_and_manuscript_compile=922374,unknown,recorded_terminal_state_unknown,,
922375,subject_artifact_subspace_diffusion,J8_manuscript_source_final_replay=922375,unknown,recorded_terminal_state_unknown,,
924610,subject_bridge_repair,924610 CPU J0 failed: blocked split-half NumPy axis test exposed implementation error,cpu,failed_or_cancelled,,
924611,subject_bridge_repair,924611 L40S technical not run: dependency never satisfied,L40S,recorded_terminal_state_unknown,,
924617,subject_bridge_repair,924617 CPU J0 completed: 5/5 tests passed after axis repair,cpu,completed,,
924618,subject_bridge_repair,924618 L40S technical completed: real-record physical-coordinate/FiLM/checkpoint validation passed,L40S,completed,,
924625,subject_bridge_repair,924625 A100/H100 train array: workers 0/1/2/6/7; 3/4/5 CUDA initialization failed before training,A100,failed_or_cancelled,,
924633,subject_bridge_repair,924633/924634/924645/924657 cancelled without payload: obsolete dependencies on failed parent array 924625,unknown,failed_or_cancelled,,
924659,subject_bridge_repair,924659 A100/H100 train retry: workers 3/4 completed; worker 5 CUDA initialization failed before training,A100,failed_or_cancelled,,
924662,subject_bridge_repair,924662 H100 train retry worker 5 completed,H100,completed,,
924697,subject_bridge_repair,924697 H100 and 924698 A100/H100 fold-24 submissions were reclaimed before payload/log creation,A100,recorded_terminal_state_unknown,,
924712,subject_bridge_repair,"924712 L40S fold-24 request cancelled while pending resources; replaced, not duplicated",L40S,failed_or_cancelled,,
924730,subject_bridge_repair,924730 A100/H100 fold-24 retry excluding node55 completed; 26/26 checkpoints available,A100,completed,,
924734,subject_bridge_repair,924734 A100/H100 inference array: workers 0/3/4/5/6/7 completed; workers 1/2 CUDA initialization failed before model load,A100,failed_or_cancelled,,
924742,subject_bridge_repair,924742/924743 cancelled without payload: obsolete oracle/aggregate dependencies on failed parent array 924734,unknown,failed_or_cancelled,,
924744,subject_bridge_repair,924744 H100 inference retry workers 1/2 completed; deployment outputs complete for Klados 16/16 and SGE 58/59,H100,completed,,
924753,subject_bridge_repair,924753 A100/H100 oracle diagnostic array: workers 1-7 completed; worker 0 CUDA initialization failed before model load,A100,failed_or_cancelled,,
924761,subject_bridge_repair,924761 cancelled without payload: obsolete aggregation dependency on failed parent array 924753,unknown,failed_or_cancelled,,
924762,subject_bridge_repair,924762 H100 oracle diagnostic retry worker 0 completed; oracle outputs complete after deployment freeze,H100,completed,,
924765,subject_bridge_repair,"924765 cpu-high aggregation completed: 20,000-draw source/stem bootstrap and automatic routing",cpu-high,completed,,
924766,subject_bridge_repair,924766 CPU final regression completed: 5/5 tests passed,cpu,completed,,
924770,subject_bridge_repair,924770 cpu-high final validity aggregation completed: frozen-output RMS/correlation audit passed,cpu-high,completed,,
920700,subject_calibrated_artifact_diffusion,"J0 cpu tests + manifest/target audit | 920700 | failed: 393 passed, 1 route-test scope bug",cpu,failed_or_cancelled,,
920701,subject_calibrated_artifact_diffusion,J1 cpu real-record context validation | 920701 | dependency_not_run afterok:920700,cpu,recorded_terminal_state_unknown,,
920712,subject_calibrated_artifact_diffusion,"J0 retry 1, same science config after route-test-only fix | 920712 | passed: 394 tests",unknown,completed,,
920713,subject_calibrated_artifact_diffusion,afterok:920712,unknown,completed,,
920730,subject_calibrated_artifact_diffusion,git ac74735,unknown,completed,,
920731,subject_calibrated_artifact_diffusion,git ac74735,L40S,failed_or_cancelled,,
920785,subject_calibrated_artifact_diffusion,git c174e2c,unknown,completed,,
920786,subject_calibrated_artifact_diffusion,L40S,L40S,failed_or_cancelled,,
920824,subject_calibrated_artifact_diffusion,cpu,cpu,completed,,
920825,subject_calibrated_artifact_diffusion,L40S,L40S,failed_or_cancelled,,
920855,subject_calibrated_artifact_diffusion,cpu,cpu,failed_or_cancelled,,
920856,subject_calibrated_artifact_diffusion,cpu,cpu,recorded_terminal_state_unknown,,
920858,subject_calibrated_artifact_diffusion,cpu-high,cpu-high,recorded_terminal_state_unknown,,
920859,subject_calibrated_artifact_diffusion,cpu,cpu,recorded_terminal_state_unknown,,
920863,subject_calibrated_artifact_diffusion,cpu,cpu,completed,,
920864,subject_calibrated_artifact_diffusion,cpu,cpu,completed,,
920865,subject_calibrated_artifact_diffusion,cpu-high,cpu-high,failed_or_cancelled,,
920866,subject_calibrated_artifact_diffusion,cpu,cpu,completed,,
920870,subject_calibrated_artifact_diffusion,cpu,cpu,completed,,
920871,subject_calibrated_artifact_diffusion,cpu-high,cpu-high,failed_or_cancelled,,
920872,subject_calibrated_artifact_diffusion,cpu,cpu,completed,,
920874,subject_calibrated_artifact_diffusion,cpu,cpu,completed,,
