basis,fold,participant,projection_error,sample,session,task
MATCH,4,sub-19,0.4335685074329376,289,ses-03,SSVEP
WRONG,4,sub-19,0.6423519849777222,289,ses-03,SSVEP
QUERY_ORACLE,4,sub-19,0.24930229783058167,289,ses-03,SSVEP
POP,4,sub-21,0.8421332240104675,290,ses-04,SSVEP
MATCH,4,sub-21,0.337974488735199,290,ses-04,SSVEP
WRONG,4,sub-21,0.736262321472168,290,ses-04,SSVEP
QUERY_ORACLE,4,sub-21,0.22397370636463165,290,ses-04,SSVEP
POP,4,sub-23,0.8009473085403442,291,ses-03,SSVEP
MATCH,4,sub-23,0.3754013180732727,291,ses-03,SSVEP
WRONG,4,sub-23,0.6545029878616333,291,ses-03,SSVEP
QUERY_ORACLE,4,sub-23,0.2106620967388153,291,ses-03,SSVEP
POP,4,sub-19,0.0,292,ses-02,ERP
MATCH,4,sub-19,0.0,292,ses-02,ERP
WRONG,4,sub-19,0.0,292,ses-02,ERP
QUERY_ORACLE,4,sub-19,0.0,292,ses-02,ERP
POP,4,sub-21,0.3952140510082245,293,ses-03,ERP
MATCH,4,sub-21,0.14128202199935913,293,ses-03,ERP
WRONG,4,sub-21,0.22986231744289398,293,ses-03,ERP
QUERY_ORACLE,4,sub-21,0.13535740971565247,293,ses-03,ERP
POP,4,sub-23,0.4513167142868042,294,ses-02,SSVEP
MATCH,4,sub-23,0.33045101165771484,294,ses-02,SSVEP
WRONG,4,sub-23,0.3588372468948364,294,ses-02,SSVEP
QUERY_ORACLE,4,sub-23,0.28588423132896423,294,ses-02,SSVEP
POP,4,sub-21,0.31080931425094604,295,ses-03,SSVEP
MATCH,4,sub-21,0.2666376233100891,295,ses-03,SSVEP
WRONG,4,sub-21,0.28746986389160156,295,ses-03,SSVEP
QUERY_ORACLE,4,sub-21,0.2617494463920593,295,ses-03,SSVEP
POP,4,sub-23,0.820982813835144,296,ses-03,SSVEP
MATCH,4,sub-23,0.34606969356536865,296,ses-03,SSVEP
WRONG,4,sub-23,0.5787426233291626,296,ses-03,SSVEP
QUERY_ORACLE,4,sub-23,0.2048051655292511,296,ses-03,SSVEP
POP,4,sub-23,0.5304111838340759,297,ses-04,ERP
MATCH,4,sub-23,0.3450373709201813,297,ses-04,ERP
WRONG,4,sub-23,0.4605650007724762,297,ses-04,ERP
QUERY_ORACLE,4,sub-23,0.3124213218688965,297,ses-04,ERP
POP,4,sub-21,0.4243537485599518,298,ses-03,ERP
MATCH,4,sub-21,0.26660630106925964,298,ses-03,ERP
WRONG,4,sub-21,0.3916853070259094,298,ses-03,ERP
QUERY_ORACLE,4,sub-21,0.26542484760284424,298,ses-03,ERP
POP,4,sub-23,0.34469303488731384,299,ses-02,ERP
MATCH,4,sub-23,0.27005189657211304,299,ses-02,ERP
WRONG,4,sub-23,0.3229687511920929,299,ses-02,ERP
QUERY_ORACLE,4,sub-23,0.28038138151168823,299,ses-02,ERP
POP,4,sub-23,0.7328115701675415,300,ses-03,SSVEP
MATCH,4,sub-23,0.3248521089553833,300,ses-03,SSVEP
WRONG,4,sub-23,0.5929045081138611,300,ses-03,SSVEP
QUERY_ORACLE,4,sub-23,0.21646104753017426,300,ses-03,SSVEP
POP,4,sub-23,0.0,301,ses-04,ERP
MATCH,4,sub-23,0.0,301,ses-04,ERP
WRONG,4,sub-23,0.0,301,ses-04,ERP
QUERY_ORACLE,4,sub-23,0.0,301,ses-04,ERP
POP,4,sub-21,0.688228189945221,302,ses-04,ERP
MATCH,4,sub-21,0.22629356384277344,302,ses-04,ERP
WRONG,4,sub-21,0.6137927174568176,302,ses-04,ERP
QUERY_ORACLE,4,sub-21,0.21919387578964233,302,ses-04,ERP
POP,4,sub-19,0.42242100834846497,303,ses-04,ERP
MATCH,4,sub-19,0.3814338445663452,303,ses-04,ERP
WRONG,4,sub-19,0.40133434534072876,303,ses-04,ERP
QUERY_ORACLE,4,sub-19,0.2743746340274811,303,ses-04,ERP
POP,4,sub-19,0.45349252223968506,304,ses-04,ERP
MATCH,4,sub-19,0.4092252254486084,304,ses-04,ERP
WRONG,4,sub-19,0.44051462411880493,304,ses-04,ERP
QUERY_ORACLE,4,sub-19,0.26579123735427856,304,ses-04,ERP
POP,4,sub-19,0.4607422649860382,305,ses-02,SSVEP
MATCH,4,sub-19,0.3201445937156677,305,ses-02,SSVEP
WRONG,4,sub-19,0.3784720301628113,305,ses-02,SSVEP
QUERY_ORACLE,4,sub-19,0.28618913888931274,305,ses-02,SSVEP
POP,4,sub-23,0.0,306,ses-03,ERP
MATCH,4,sub-23,0.0,306,ses-03,ERP
WRONG,4,sub-23,0.0,306,ses-03,ERP
QUERY_ORACLE,4,sub-23,0.0,306,ses-03,ERP
POP,4,sub-23,0.0,307,ses-04,SSVEP
MATCH,4,sub-23,0.0,307,ses-04,SSVEP
WRONG,4,sub-23,0.0,307,ses-04,SSVEP
QUERY_ORACLE,4,sub-23,0.0,307,ses-04,SSVEP
POP,4,sub-23,0.7490239143371582,308,ses-04,SSVEP
MATCH,4,sub-23,0.42118439078330994,308,ses-04,SSVEP
WRONG,4,sub-23,0.7098146080970764,308,ses-04,SSVEP
QUERY_ORACLE,4,sub-23,0.29481470584869385,308,ses-04,SSVEP
POP,4,sub-19,0.45286157727241516,309,ses-03,ERP
MATCH,4,sub-19,0.36463817954063416,309,ses-03,ERP
WRONG,4,sub-19,0.39234837889671326,309,ses-03,ERP
QUERY_ORACLE,4,sub-19,0.32194554805755615,309,ses-03,ERP
POP,4,sub-23,0.5187631845474243,310,ses-02,SSVEP
MATCH,4,sub-23,0.3588341176509857,310,ses-02,SSVEP
WRONG,4,sub-23,0.3780416250228882,310,ses-02,SSVEP
QUERY_ORACLE,4,sub-23,0.27122387290000916,310,ses-02,SSVEP
POP,4,sub-21,0.7007179260253906,311,ses-02,SSVEP
MATCH,4,sub-21,0.32912343740463257,311,ses-02,SSVEP
WRONG,4,sub-21,0.3762243390083313,311,ses-02,SSVEP
QUERY_ORACLE,4,sub-21,0.29545506834983826,311,ses-02,SSVEP
POP,4,sub-23,0.7134833335876465,312,ses-03,SSVEP
MATCH,4,sub-23,0.35955074429512024,312,ses-03,SSVEP
WRONG,4,sub-23,0.5902571678161621,312,ses-03,SSVEP
QUERY_ORACLE,4,sub-23,0.2290610522031784,312,ses-03,SSVEP
POP,4,sub-21,0.5145219564437866,313,ses-04,ERP
MATCH,4,sub-21,0.2900911867618561,313,ses-04,ERP
WRONG,4,sub-21,0.48371511697769165,313,ses-04,ERP
QUERY_ORACLE,4,sub-21,0.29919353127479553,313,ses-04,ERP
POP,4,sub-21,0.6595330834388733,314,ses-02,ERP
MATCH,4,sub-21,0.4825130105018616,314,ses-02,ERP
WRONG,4,sub-21,0.6336292028427124,314,ses-02,ERP
QUERY_ORACLE,4,sub-21,0.2628031075000763,314,ses-02,ERP
POP,4,sub-23,0.3351248800754547,315,ses-02,ERP
MATCH,4,sub-23,0.25528714060783386,315,ses-02,ERP
WRONG,4,sub-23,0.31278476119041443,315,ses-02,ERP
QUERY_ORACLE,4,sub-23,0.23186777532100677,315,ses-02,ERP
POP,4,sub-23,0.6293700337409973,316,ses-04,SSVEP
MATCH,4,sub-23,0.4043709337711334,316,ses-04,SSVEP
WRONG,4,sub-23,0.612679660320282,316,ses-04,SSVEP
QUERY_ORACLE,4,sub-23,0.3192507326602936,316,ses-04,SSVEP
POP,4,sub-23,0.5528762340545654,317,ses-04,SSVEP
MATCH,4,sub-23,0.43707895278930664,317,ses-04,SSVEP
WRONG,4,sub-23,0.4965919852256775,317,ses-04,SSVEP
QUERY_ORACLE,4,sub-23,0.3166518807411194,317,ses-04,SSVEP
POP,4,sub-21,0.6208914518356323,318,ses-04,ERP
MATCH,4,sub-21,0.2638804614543915,318,ses-04,ERP
WRONG,4,sub-21,0.5804556608200073,318,ses-04,ERP
QUERY_ORACLE,4,sub-21,0.2679270803928375,318,ses-04,ERP
POP,4,sub-23,0.6772528290748596,319,ses-04,SSVEP
MATCH,4,sub-23,0.3994719684123993,319,ses-04,SSVEP
WRONG,4,sub-23,0.6249529719352722,319,ses-04,SSVEP
QUERY_ORACLE,4,sub-23,0.3008633553981781,319,ses-04,SSVEP
POP,4,sub-21,0.882652223110199,320,ses-04,SSVEP
MATCH,4,sub-21,0.32347315549850464,320,ses-04,SSVEP
WRONG,4,sub-21,0.8403010368347168,320,ses-04,SSVEP
QUERY_ORACLE,4,sub-21,0.20074337720870972,320,ses-04,SSVEP
POP,4,sub-19,0.3884046971797943,321,ses-02,SSVEP
MATCH,4,sub-19,0.29162830114364624,321,ses-02,SSVEP
WRONG,4,sub-19,0.36914846301078796,321,ses-02,SSVEP
QUERY_ORACLE,4,sub-19,0.28849881887435913,321,ses-02,SSVEP
POP,4,sub-19,0.749244749546051,322,ses-03,SSVEP
MATCH,4,sub-19,0.4961509704589844,322,ses-03,SSVEP
WRONG,4,sub-19,0.6478279829025269,322,ses-03,SSVEP
QUERY_ORACLE,4,sub-19,0.24090075492858887,322,ses-03,SSVEP
POP,4,sub-23,0.7948411107063293,323,ses-04,SSVEP
MATCH,4,sub-23,0.40883708000183105,323,ses-04,SSVEP
WRONG,4,sub-23,0.7660553455352783,323,ses-04,SSVEP
QUERY_ORACLE,4,sub-23,0.2688535153865814,323,ses-04,SSVEP
POP,4,sub-23,0.7950942516326904,324,ses-03,SSVEP
MATCH,4,sub-23,0.37088543176651,324,ses-03,SSVEP
WRONG,4,sub-23,0.6765305995941162,324,ses-03,SSVEP
QUERY_ORACLE,4,sub-23,0.20686738193035126,324,ses-03,SSVEP
POP,4,sub-23,0.46385037899017334,325,ses-03,ERP
MATCH,4,sub-23,0.34389469027519226,325,ses-03,ERP
WRONG,4,sub-23,0.37081441283226013,325,ses-03,ERP
QUERY_ORACLE,4,sub-23,0.29902589321136475,325,ses-03,ERP
POP,4,sub-21,0.4553801715373993,326,ses-02,SSVEP
MATCH,4,sub-21,0.31203025579452515,326,ses-02,SSVEP
WRONG,4,sub-21,0.3661920130252838,326,ses-02,SSVEP
QUERY_ORACLE,4,sub-21,0.29174789786338806,326,ses-02,SSVEP
POP,4,sub-23,0.7189854383468628,327,ses-03,SSVEP
MATCH,4,sub-23,0.29713156819343567,327,ses-03,SSVEP
WRONG,4,sub-23,0.6640975475311279,327,ses-03,SSVEP
QUERY_ORACLE,4,sub-23,0.21375995874404907,327,ses-03,SSVEP
POP,4,sub-21,0.7546221017837524,328,ses-04,SSVEP
MATCH,4,sub-21,0.3208376467227936,328,ses-04,SSVEP
WRONG,4,sub-21,0.6674000024795532,328,ses-04,SSVEP
QUERY_ORACLE,4,sub-21,0.25815725326538086,328,ses-04,SSVEP
POP,4,sub-23,0.4816739559173584,329,ses-03,ERP
MATCH,4,sub-23,0.3593796491622925,329,ses-03,ERP
WRONG,4,sub-23,0.4549148678779602,329,ses-03,ERP
QUERY_ORACLE,4,sub-23,0.29604417085647583,329,ses-03,ERP
POP,4,sub-19,0.5852047204971313,330,ses-04,SSVEP
MATCH,4,sub-19,0.048727307468652725,330,ses-04,SSVEP
WRONG,4,sub-19,0.4889850914478302,330,ses-04,SSVEP
QUERY_ORACLE,4,sub-19,0.058607351034879684,330,ses-04,SSVEP
POP,4,sub-19,0.5063681602478027,331,ses-02,SSVEP
MATCH,4,sub-19,0.24645917117595673,331,ses-02,SSVEP
WRONG,4,sub-19,0.2959674894809723,331,ses-02,SSVEP
QUERY_ORACLE,4,sub-19,0.27656224370002747,331,ses-02,SSVEP
POP,4,sub-19,0.0,332,ses-04,ERP
MATCH,4,sub-19,0.0,332,ses-04,ERP
WRONG,4,sub-19,0.0,332,ses-04,ERP
QUERY_ORACLE,4,sub-19,0.0,332,ses-04,ERP
POP,4,sub-23,0.8093851804733276,333,ses-04,SSVEP
MATCH,4,sub-23,0.36806291341781616,333,ses-04,SSVEP
WRONG,4,sub-23,0.7785608768463135,333,ses-04,SSVEP
QUERY_ORACLE,4,sub-23,0.2950146794319153,333,ses-04,SSVEP
POP,4,sub-23,0.43924620747566223,334,ses-03,ERP
MATCH,4,sub-23,0.35373401641845703,334,ses-03,ERP
WRONG,4,sub-23,0.33941739797592163,334,ses-03,ERP
QUERY_ORACLE,4,sub-23,0.2951665222644806,334,ses-03,ERP
POP,4,sub-21,0.40560615062713623,335,ses-03,ERP
MATCH,4,sub-21,0.22069436311721802,335,ses-03,ERP
WRONG,4,sub-21,0.30949243903160095,335,ses-03,ERP
QUERY_ORACLE,4,sub-21,0.20193369686603546,335,ses-03,ERP
POP,4,sub-23,0.45209571719169617,336,ses-04,ERP
MATCH,4,sub-23,0.29589810967445374,336,ses-04,ERP
WRONG,4,sub-23,0.3680480420589447,336,ses-04,ERP
QUERY_ORACLE,4,sub-23,0.2734849154949188,336,ses-04,ERP
POP,4,sub-23,0.3827945590019226,337,ses-02,ERP
MATCH,4,sub-23,0.2583121359348297,337,ses-02,ERP
WRONG,4,sub-23,0.2669852077960968,337,ses-02,ERP
QUERY_ORACLE,4,sub-23,0.23516526818275452,337,ses-02,ERP
POP,4,sub-21,0.3594079613685608,338,ses-03,ERP
MATCH,4,sub-21,0.14902397990226746,338,ses-03,ERP
WRONG,4,sub-21,0.22688062489032745,338,ses-03,ERP
QUERY_ORACLE,4,sub-21,0.13997624814510345,338,ses-03,ERP
POP,4,sub-21,0.7176234126091003,339,ses-04,SSVEP
MATCH,4,sub-21,0.3132774233818054,339,ses-04,SSVEP
WRONG,4,sub-21,0.6780599355697632,339,ses-04,SSVEP
QUERY_ORACLE,4,sub-21,0.2492915242910385,339,ses-04,SSVEP
POP,4,sub-23,0.3599836826324463,340,ses-02,ERP
MATCH,4,sub-23,0.25101664662361145,340,ses-02,ERP
WRONG,4,sub-23,0.34179332852363586,340,ses-02,ERP
QUERY_ORACLE,4,sub-23,0.22492338716983795,340,ses-02,ERP
POP,4,sub-21,0.4936225116252899,341,ses-02,SSVEP
MATCH,4,sub-21,0.2858131229877472,341,ses-02,SSVEP
WRONG,4,sub-21,0.32107651233673096,341,ses-02,SSVEP
QUERY_ORACLE,4,sub-21,0.2652311325073242,341,ses-02,SSVEP
POP,4,sub-19,0.3997434079647064,342,ses-02,SSVEP
MATCH,4,sub-19,0.2694258689880371,342,ses-02,SSVEP
WRONG,4,sub-19,0.3149987459182739,342,ses-02,SSVEP
QUERY_ORACLE,4,sub-19,0.28753066062927246,342,ses-02,SSVEP
POP,4,sub-21,0.546036958694458,343,ses-02,SSVEP
MATCH,4,sub-21,0.30729031562805176,343,ses-02,SSVEP
WRONG,4,sub-21,0.38473671674728394,343,ses-02,SSVEP
QUERY_ORACLE,4,sub-21,0.2546669542789459,343,ses-02,SSVEP
POP,4,sub-23,0.3438984453678131,344,ses-02,ERP
MATCH,4,sub-23,0.2736223042011261,344,ses-02,ERP
WRONG,4,sub-23,0.32558491826057434,344,ses-02,ERP
QUERY_ORACLE,4,sub-23,0.283382385969162,344,ses-02,ERP
POP,4,sub-19,0.6357449293136597,345,ses-02,ERP
MATCH,4,sub-19,0.4394720792770386,345,ses-02,ERP
WRONG,4,sub-19,0.5204658508300781,345,ses-02,ERP
QUERY_ORACLE,4,sub-19,0.2534109055995941,345,ses-02,ERP
POP,4,sub-23,0.6625611186027527,346,ses-04,SSVEP
MATCH,4,sub-23,0.3924776613712311,346,ses-04,SSVEP
WRONG,4,sub-23,0.634792685508728,346,ses-04,SSVEP
QUERY_ORACLE,4,sub-23,0.3148093819618225,346,ses-04,SSVEP
POP,4,sub-23,0.5181665420532227,347,ses-02,SSVEP
MATCH,4,sub-23,0.3425848186016083,347,ses-02,SSVEP
WRONG,4,sub-23,0.40235257148742676,347,ses-02,SSVEP
QUERY_ORACLE,4,sub-23,0.28585487604141235,347,ses-02,SSVEP
POP,4,sub-19,0.5817186236381531,348,ses-04,SSVEP
MATCH,4,sub-19,0.050740499049425125,348,ses-04,SSVEP
WRONG,4,sub-19,0.4872382879257202,348,ses-04,SSVEP
QUERY_ORACLE,4,sub-19,0.060429636389017105,348,ses-04,SSVEP
POP,4,sub-23,0.3874519169330597,349,ses-02,SSVEP
MATCH,4,sub-23,0.32354581356048584,349,ses-02,SSVEP
WRONG,4,sub-23,0.34101971983909607,349,ses-02,SSVEP
QUERY_ORACLE,4,sub-23,0.28416427969932556,349,ses-02,SSVEP
POP,4,sub-21,0.0,350,ses-03,ERP
MATCH,4,sub-21,0.0,350,ses-03,ERP
WRONG,4,sub-21,0.0,350,ses-03,ERP
QUERY_ORACLE,4,sub-21,0.0,350,ses-03,ERP
POP,4,sub-23,0.34013843536376953,351,ses-02,ERP
MATCH,4,sub-23,0.26235225796699524,351,ses-02,ERP
WRONG,4,sub-23,0.3013423681259155,351,ses-02,ERP
QUERY_ORACLE,4,sub-23,0.25369352102279663,351,ses-02,ERP
POP,4,sub-19,0.5872941613197327,352,ses-04,SSVEP
MATCH,4,sub-19,0.052066970616579056,352,ses-04,SSVEP
WRONG,4,sub-19,0.5443484783172607,352,ses-04,SSVEP
QUERY_ORACLE,4,sub-19,0.06082266941666603,352,ses-04,SSVEP
POP,4,sub-21,0.5155485272407532,353,ses-02,ERP
MATCH,4,sub-21,0.4107055068016052,353,ses-02,ERP
WRONG,4,sub-21,0.4969884157180786,353,ses-02,ERP
QUERY_ORACLE,4,sub-21,0.29438427090644836,353,ses-02,ERP
POP,4,sub-23,0.4332554042339325,354,ses-03,ERP
MATCH,4,sub-23,0.34979045391082764,354,ses-03,ERP
WRONG,4,sub-23,0.3282841145992279,354,ses-03,ERP
QUERY_ORACLE,4,sub-23,0.29430726170539856,354,ses-03,ERP
POP,4,sub-19,0.45309141278266907,355,ses-02,ERP
MATCH,4,sub-19,0.35956913232803345,355,ses-02,ERP
WRONG,4,sub-19,0.3797364830970764,355,ses-02,ERP
QUERY_ORACLE,4,sub-19,0.2770751714706421,355,ses-02,ERP
POP,4,sub-21,0.0,356,ses-02,ERP
MATCH,4,sub-21,0.0,356,ses-02,ERP
WRONG,4,sub-21,0.0,356,ses-02,ERP
QUERY_ORACLE,4,sub-21,0.0,356,ses-02,ERP
POP,4,sub-19,0.0,357,ses-03,ERP
MATCH,4,sub-19,0.0,357,ses-03,ERP
WRONG,4,sub-19,0.0,357,ses-03,ERP
QUERY_ORACLE,4,sub-19,0.0,357,ses-03,ERP
POP,4,sub-21,0.0,358,ses-04,ERP
MATCH,4,sub-21,0.0,358,ses-04,ERP
WRONG,4,sub-21,0.0,358,ses-04,ERP
QUERY_ORACLE,4,sub-21,0.0,358,ses-04,ERP
POP,4,sub-19,0.3587087392807007,359,ses-03,ERP
MATCH,4,sub-19,0.3071357011795044,359,ses-03,ERP
WRONG,4,sub-19,0.32444655895233154,359,ses-03,ERP
QUERY_ORACLE,4,sub-19,0.3036816716194153,359,ses-03,ERP
POP,4,sub-19,0.35344862937927246,360,ses-03,ERP
MATCH,4,sub-19,0.32064327597618103,360,ses-03,ERP
WRONG,4,sub-19,0.3148844242095947,360,ses-03,ERP
QUERY_ORACLE,4,sub-19,0.3274967670440674,360,ses-03,ERP
POP,4,sub-23,0.43948397040367126,361,ses-04,ERP
MATCH,4,sub-23,0.29424744844436646,361,ses-04,ERP
WRONG,4,sub-23,0.39252322912216187,361,ses-04,ERP
QUERY_ORACLE,4,sub-23,0.27695584297180176,361,ses-04,ERP
POP,4,sub-21,0.688896119594574,362,ses-04,SSVEP
MATCH,4,sub-21,0.31902050971984863,362,ses-04,SSVEP
WRONG,4,sub-21,0.6415159106254578,362,ses-04,SSVEP
QUERY_ORACLE,4,sub-21,0.27002862095832825,362,ses-04,SSVEP
POP,4,sub-21,0.43431782722473145,363,ses-02,ERP
MATCH,4,sub-21,0.3365364968776703,363,ses-02,ERP
WRONG,4,sub-21,0.4297298192977905,363,ses-02,ERP
QUERY_ORACLE,4,sub-21,0.2851633131504059,363,ses-02,ERP
POP,4,sub-19,0.33973705768585205,364,ses-03,ERP
MATCH,4,sub-19,0.3094920516014099,364,ses-03,ERP
WRONG,4,sub-19,0.27671074867248535,364,ses-03,ERP
QUERY_ORACLE,4,sub-19,0.3225984275341034,364,ses-03,ERP
POP,4,sub-21,0.6016983389854431,365,ses-02,SSVEP
MATCH,4,sub-21,0.3294283151626587,365,ses-02,SSVEP
WRONG,4,sub-21,0.39594724774360657,365,ses-02,SSVEP
QUERY_ORACLE,4,sub-21,0.2578248381614685,365,ses-02,SSVEP
POP,4,sub-21,0.3381724953651428,366,ses-03,SSVEP
MATCH,4,sub-21,0.29741019010543823,366,ses-03,SSVEP
WRONG,4,sub-21,0.303949773311615,366,ses-03,SSVEP
QUERY_ORACLE,4,sub-21,0.2951098680496216,366,ses-03,SSVEP
POP,4,sub-21,0.4391307830810547,367,ses-02,ERP
MATCH,4,sub-21,0.35833320021629333,367,ses-02,ERP
WRONG,4,sub-21,0.40451109409332275,367,ses-02,ERP
QUERY_ORACLE,4,sub-21,0.29729822278022766,367,ses-02,ERP
POP,4,sub-21,0.0,368,ses-03,ERP
MATCH,4,sub-21,0.0,368,ses-03,ERP
WRONG,4,sub-21,0.0,368,ses-03,ERP
QUERY_ORACLE,4,sub-21,0.0,368,ses-03,ERP
POP,4,sub-21,0.5142540335655212,369,ses-02,SSVEP
MATCH,4,sub-21,0.32113930583000183,369,ses-02,SSVEP
WRONG,4,sub-21,0.3962167799472809,369,ses-02,SSVEP
QUERY_ORACLE,4,sub-21,0.2810404300689697,369,ses-02,SSVEP
POP,4,sub-21,0.45673948526382446,370,ses-02,ERP
MATCH,4,sub-21,0.377495676279068,370,ses-02,ERP
WRONG,4,sub-21,0.36546584963798523,370,ses-02,ERP
QUERY_ORACLE,4,sub-21,0.2875100076198578,370,ses-02,ERP
POP,4,sub-19,0.44902294874191284,371,ses-02,ERP
MATCH,4,sub-19,0.3479227125644684,371,ses-02,ERP
WRONG,4,sub-19,0.39014917612075806,371,ses-02,ERP
QUERY_ORACLE,4,sub-19,0.27409109473228455,371,ses-02,ERP
POP,4,sub-23,0.5275459885597229,372,ses-04,ERP
MATCH,4,sub-23,0.2888718843460083,372,ses-04,ERP
WRONG,4,sub-23,0.47131794691085815,372,ses-04,ERP
QUERY_ORACLE,4,sub-23,0.2941165566444397,372,ses-04,ERP
POP,4,sub-19,0.42316630482673645,373,ses-02,SSVEP
MATCH,4,sub-19,0.2806224822998047,373,ses-02,SSVEP
WRONG,4,sub-19,0.28432488441467285,373,ses-02,SSVEP
QUERY_ORACLE,4,sub-19,0.29674476385116577,373,ses-02,SSVEP
POP,4,sub-23,0.5186686515808105,374,ses-02,SSVEP
MATCH,4,sub-23,0.3780728876590729,374,ses-02,SSVEP
WRONG,4,sub-23,0.4169992506504059,374,ses-02,SSVEP
QUERY_ORACLE,4,sub-23,0.26924264430999756,374,ses-02,SSVEP
POP,4,sub-23,0.8434760570526123,375,ses-04,SSVEP
MATCH,4,sub-23,0.38141801953315735,375,ses-04,SSVEP
WRONG,4,sub-23,0.8196849822998047,375,ses-04,SSVEP
QUERY_ORACLE,4,sub-23,0.2331295907497406,375,ses-04,SSVEP
POP,4,sub-21,0.3316207528114319,376,ses-03,SSVEP
MATCH,4,sub-21,0.32234856486320496,376,ses-03,SSVEP
WRONG,4,sub-21,0.31558382511138916,376,ses-03,SSVEP
QUERY_ORACLE,4,sub-21,0.3228345513343811,376,ses-03,SSVEP
POP,4,sub-23,0.5875733494758606,377,ses-03,SSVEP
MATCH,4,sub-23,0.32643362879753113,377,ses-03,SSVEP
WRONG,4,sub-23,0.4664129614830017,377,ses-03,SSVEP
QUERY_ORACLE,4,sub-23,0.23965565860271454,377,ses-03,SSVEP
POP,4,sub-19,0.48488956689834595,378,ses-04,ERP
MATCH,4,sub-19,0.4302654266357422,378,ses-04,ERP
WRONG,4,sub-19,0.4106731414794922,378,ses-04,ERP
QUERY_ORACLE,4,sub-19,0.25668472051620483,378,ses-04,ERP
POP,4,sub-19,0.7578529715538025,379,ses-03,SSVEP
MATCH,4,sub-19,0.3774894177913666,379,ses-03,SSVEP
WRONG,4,sub-19,0.6333085894584656,379,ses-03,SSVEP
QUERY_ORACLE,4,sub-19,0.24218177795410156,379,ses-03,SSVEP
POP,4,sub-21,0.33356788754463196,380,ses-03,SSVEP
MATCH,4,sub-21,0.32454901933670044,380,ses-03,SSVEP
WRONG,4,sub-21,0.321449339389801,380,ses-03,SSVEP
QUERY_ORACLE,4,sub-21,0.3251686990261078,380,ses-03,SSVEP
POP,4,sub-23,0.5277578234672546,381,ses-03,SSVEP
MATCH,4,sub-23,0.3174631595611572,381,ses-03,SSVEP
WRONG,4,sub-23,0.41293618083000183,381,ses-03,SSVEP
QUERY_ORACLE,4,sub-23,0.24311071634292603,381,ses-03,SSVEP
POP,4,sub-23,0.7277442812919617,382,ses-04,SSVEP
MATCH,4,sub-23,0.41867566108703613,382,ses-04,SSVEP
WRONG,4,sub-23,0.6593698263168335,382,ses-04,SSVEP
QUERY_ORACLE,4,sub-23,0.2871071696281433,382,ses-04,SSVEP
POP,4,sub-21,0.0,383,ses-04,SSVEP
MATCH,4,sub-21,0.0,383,ses-04,SSVEP
WRONG,4,sub-21,0.0,383,ses-04,SSVEP
QUERY_ORACLE,4,sub-21,0.0,383,ses-04,SSVEP
POP,4,sub-19,0.5842034220695496,384,ses-04,SSVEP
MATCH,4,sub-19,0.04977232217788696,384,ses-04,SSVEP
WRONG,4,sub-19,0.5396968722343445,384,ses-04,SSVEP
QUERY_ORACLE,4,sub-19,0.05979272723197937,384,ses-04,SSVEP
POP,4,sub-19,0.37217384576797485,385,ses-02,ERP
MATCH,4,sub-19,0.3201940059661865,385,ses-02,ERP
WRONG,4,sub-19,0.3123021423816681,385,ses-02,ERP
QUERY_ORACLE,4,sub-19,0.2891688346862793,385,ses-02,ERP
POP,4,sub-23,0.4156746566295624,386,ses-03,ERP
MATCH,4,sub-23,0.34117358922958374,386,ses-03,ERP
WRONG,4,sub-23,0.33246803283691406,386,ses-03,ERP
QUERY_ORACLE,4,sub-23,0.29879865050315857,386,ses-03,ERP
POP,4,sub-23,0.47476068139076233,387,ses-04,ERP
MATCH,4,sub-23,0.2787621319293976,387,ses-04,ERP
WRONG,4,sub-23,0.4504703879356384,387,ses-04,ERP
QUERY_ORACLE,4,sub-23,0.2679068148136139,387,ses-04,ERP
POP,4,sub-19,0.0,388,ses-02,ERP
MATCH,4,sub-19,0.0,388,ses-02,ERP
WRONG,4,sub-19,0.0,388,ses-02,ERP
QUERY_ORACLE,4,sub-19,0.0,388,ses-02,ERP
POP,4,sub-21,0.0,389,ses-04,SSVEP
MATCH,4,sub-21,0.0,389,ses-04,SSVEP
WRONG,4,sub-21,0.0,389,ses-04,SSVEP
QUERY_ORACLE,4,sub-21,0.0,389,ses-04,SSVEP
POP,4,sub-23,0.8153307437896729,390,ses-03,SSVEP
MATCH,4,sub-23,0.3846920132637024,390,ses-03,SSVEP
WRONG,4,sub-23,0.6915532946586609,390,ses-03,SSVEP
QUERY_ORACLE,4,sub-23,0.21304486691951752,390,ses-03,SSVEP
POP,4,sub-23,0.5349514484405518,391,ses-04,ERP
MATCH,4,sub-23,0.36739420890808105,391,ses-04,ERP
WRONG,4,sub-23,0.5001358985900879,391,ses-04,ERP
QUERY_ORACLE,4,sub-23,0.2919442057609558,391,ses-04,ERP
POP,4,sub-23,0.35768699645996094,392,ses-02,ERP
MATCH,4,sub-23,0.2643626928329468,392,ses-02,ERP
WRONG,4,sub-23,0.3190454840660095,392,ses-02,ERP
QUERY_ORACLE,4,sub-23,0.2672944664955139,392,ses-02,ERP
POP,4,sub-19,0.4124840497970581,393,ses-02,SSVEP
MATCH,4,sub-19,0.2637823522090912,393,ses-02,SSVEP
WRONG,4,sub-19,0.31566721200942993,393,ses-02,SSVEP
