method,participant,rrmse_temporal,severity
STANDARD,sub-15,0.15328772722025324,mild
STANDARD,sub-17,0.19073440042501763,mild
STANDARD,sub-17,0.7313345313072205,medium
STANDARD,sub-15,0.7039557428195559,medium
STANDARD,sub-17,2.118095830508641,severe
STANDARD,sub-18,0.7071761911114057,medium
STANDARD,sub-18,0.17441275367594286,mild
STANDARD,sub-15,3.1584025133739817,severe
V22_FIX_MATCH,sub-21,0.15466607087709677,mild
V22_FIX_MATCH,sub-19,0.47744675832135336,medium
V22_FIX_MATCH,sub-21,1.390826187836818,severe
V22_FIX_MATCH,sub-19,0.18069208969604478,mild
V22_FIX_MATCH,sub-23,0.1678943743395126,mild
V22_FIX_MATCH,sub-23,1.14134287930304,severe
V22_FIX_MATCH,sub-23,0.5528177917003632,medium
V22_FIX_MATCH,sub-19,3.609565163983239,severe
V22_FIX_MATCH,sub-21,0.5028525482003505,medium
V22_FIX_POP,sub-21,0.15744579235055986,mild
V22_FIX_POP,sub-19,0.5085551227842059,medium
V22_FIX_POP,sub-21,1.4728467410955675,severe
V22_FIX_POP,sub-19,0.17636862636403475,mild
V22_FIX_POP,sub-23,0.16717189346330566,mild
V22_FIX_POP,sub-23,1.1545319461053418,severe
V22_FIX_POP,sub-23,0.5598496583600839,medium
V22_FIX_POP,sub-19,3.8093916383054522,severe
V22_FIX_POP,sub-21,0.5197625905275345,medium
V22_FIX_WRONG,sub-21,0.15320731175597757,mild
V22_FIX_WRONG,sub-19,0.527991133076804,medium
V22_FIX_WRONG,sub-21,1.4897356423047874,severe
V22_FIX_WRONG,sub-19,0.18316185850114242,mild
V22_FIX_WRONG,sub-23,0.1800177420293182,mild
V22_FIX_WRONG,sub-23,1.153132131984157,severe
V22_FIX_WRONG,sub-23,0.5454949289560318,medium
V22_FIX_WRONG,sub-19,3.684685641527176,severe
V22_FIX_WRONG,sub-21,0.5230939611792564,medium
OF_DET_MATCH,sub-21,0.1873078519780921,mild
OF_DET_MATCH,sub-19,0.46642934779326123,medium
OF_DET_MATCH,sub-21,1.5840977781858199,severe
OF_DET_MATCH,sub-19,0.20331815090966007,mild
OF_DET_MATCH,sub-23,0.20115877496796886,mild
OF_DET_MATCH,sub-23,1.1375794526069394,severe
OF_DET_MATCH,sub-23,0.49316091607842183,medium
OF_DET_MATCH,sub-19,4.538101823683138,severe
OF_DET_MATCH,sub-21,0.4879247769713402,medium
OF_DET_POP_SWAP,sub-21,0.2761547410717377,mild
OF_DET_POP_SWAP,sub-19,0.6028327686446054,medium
OF_DET_POP_SWAP,sub-21,1.7423913764138508,severe
OF_DET_POP_SWAP,sub-19,0.2980211654924639,mild
OF_DET_POP_SWAP,sub-23,0.27576188192234125,mild
OF_DET_POP_SWAP,sub-23,1.378656480901985,severe
OF_DET_POP_SWAP,sub-23,0.5914049338963298,medium
OF_DET_POP_SWAP,sub-19,3.776317264857115,severe
OF_DET_POP_SWAP,sub-21,0.5763501807665213,medium
OF_DET_WRONG_SWAP,sub-21,0.17730204737944225,mild
OF_DET_WRONG_SWAP,sub-19,0.5182899910779226,medium
OF_DET_WRONG_SWAP,sub-21,1.6405862439901402,severe
OF_DET_WRONG_SWAP,sub-19,0.21143644483394275,mild
OF_DET_WRONG_SWAP,sub-23,0.20438957462708154,mild
OF_DET_WRONG_SWAP,sub-23,1.3125011517155556,severe
OF_DET_WRONG_SWAP,sub-23,0.5068669550948672,medium
OF_DET_WRONG_SWAP,sub-19,3.9677300561357427,severe
OF_DET_WRONG_SWAP,sub-21,0.5374059631274296,medium
POP_MARGINAL_DET,sub-21,0.14518927266765544,mild
POP_MARGINAL_DET,sub-19,0.44754457757586524,medium
POP_MARGINAL_DET,sub-21,1.4993737699129641,severe
POP_MARGINAL_DET,sub-19,0.16437161833762307,mild
POP_MARGINAL_DET,sub-23,0.14991237994380832,mild
POP_MARGINAL_DET,sub-23,1.1688630850084365,severe
POP_MARGINAL_DET,sub-23,0.48325048118001884,medium
POP_MARGINAL_DET,sub-19,3.8524404647173704,severe
POP_MARGINAL_DET,sub-21,0.46900261078889555,medium
OF_SCAD_K1_MATCH,sub-21,0.28036633909194386,mild
OF_SCAD_K1_MATCH,sub-19,0.5099365320943651,medium
OF_SCAD_K1_MATCH,sub-21,1.758341570949962,severe
OF_SCAD_K1_MATCH,sub-19,0.30660251672613564,mild
OF_SCAD_K1_MATCH,sub-23,0.28365837115477893,mild
OF_SCAD_K1_MATCH,sub-23,1.2129295362580208,severe
OF_SCAD_K1_MATCH,sub-23,0.553031242142121,medium
OF_SCAD_K1_MATCH,sub-19,4.1164731484872314,severe
OF_SCAD_K1_MATCH,sub-21,0.5355260215508633,medium
OF_SCAD_K1_POP_SWAP,sub-21,0.43182299384831363,mild
OF_SCAD_K1_POP_SWAP,sub-19,0.7317807057074138,medium
OF_SCAD_K1_POP_SWAP,sub-21,2.067509990981501,severe
OF_SCAD_K1_POP_SWAP,sub-19,0.46953572295436036,mild
OF_SCAD_K1_POP_SWAP,sub-23,0.4440470222091559,mild
OF_SCAD_K1_POP_SWAP,sub-23,1.782662760826849,severe
OF_SCAD_K1_POP_SWAP,sub-23,0.7582328779002031,medium
OF_SCAD_K1_POP_SWAP,sub-19,3.832192597124312,severe
OF_SCAD_K1_POP_SWAP,sub-21,0.7340635366928883,medium
OF_SCAD_K1_WRONG_SWAP,sub-21,0.2595676449963297,mild
OF_SCAD_K1_WRONG_SWAP,sub-19,0.5826022334042049,medium
OF_SCAD_K1_WRONG_SWAP,sub-21,1.68591276753662,severe
OF_SCAD_K1_WRONG_SWAP,sub-19,0.291928743458774,mild
OF_SCAD_K1_WRONG_SWAP,sub-23,0.29520076905906784,mild
OF_SCAD_K1_WRONG_SWAP,sub-23,1.4188386471040788,severe
OF_SCAD_K1_WRONG_SWAP,sub-23,0.5529322106805113,medium
OF_SCAD_K1_WRONG_SWAP,sub-19,4.046875811064685,severe
OF_SCAD_K1_WRONG_SWAP,sub-21,0.5888954271108676,medium
POP_MARGINAL_SCAD_K1,sub-21,0.16017978373142835,mild
POP_MARGINAL_SCAD_K1,sub-19,0.4520160243624733,medium
POP_MARGINAL_SCAD_K1,sub-21,1.4960344762374194,severe
POP_MARGINAL_SCAD_K1,sub-19,0.1829257605758976,mild
POP_MARGINAL_SCAD_K1,sub-23,0.16571593568264661,mild
POP_MARGINAL_SCAD_K1,sub-23,1.163381372087745,severe
POP_MARGINAL_SCAD_K1,sub-23,0.48757945332262254,medium
POP_MARGINAL_SCAD_K1,sub-19,3.854356524017122,severe
POP_MARGINAL_SCAD_K1,sub-21,0.47430054747905487,medium
RAW,sub-21,0.15082990681716743,mild
RAW,sub-19,0.6994997092655727,medium
RAW,sub-21,2.519147964624258,severe
RAW,sub-19,0.17604011297225952,mild
RAW,sub-23,0.17110197036070565,mild
RAW,sub-23,1.898897009511148,severe
RAW,sub-23,0.6640188544988632,medium
RAW,sub-19,4.383462651570638,severe
RAW,sub-21,0.7175042927265167,medium
STANDARD,sub-21,0.15082990681716743,mild
STANDARD,sub-19,0.6994997092655727,medium
STANDARD,sub-21,2.519147964624258,severe
STANDARD,sub-19,0.17604011297225952,mild
STANDARD,sub-23,0.17110197036070565,mild
STANDARD,sub-23,1.898897009511148,severe
STANDARD,sub-23,0.6640188544988632,medium
STANDARD,sub-19,4.383462651570638,severe
STANDARD,sub-21,0.7175042927265167,medium
