basis,column_norm_max,column_norm_min,deviation_energy_ratio,effective_rank,fold,gram_condition,minimum_singular_value,participant,population_projector_distance,sample
MATCH,1.0000000176591206,0.9999999988265396,2.2084575722708566,8,2,113.23601944805954,0.16305895215222477,sub-14,2.0,375
WRONG,1.0000000103215554,0.9999999960493973,2.3962464058400696,8,2,396.490320653339,0.10221790635539908,sub-14,1.9999999999999998,375
POP,1.0000000174964006,0.0,0.0,4,2,inf,0.0,sub-14,0.0,376
MATCH,1.0000000174964006,0.9999999833585861,1.0666811710908528,8,2,3174.3783106913447,0.03966506972799127,sub-14,1.9999999999999998,376
WRONG,1.0000000174964006,0.9999999736165011,8.329149742710893,8,2,119736.465490477,0.007376108717924523,sub-14,2.0000000000000004,376
POP,1.0000000233204223,0.0,0.0,4,2,inf,0.0,sub-14,0.0,377
MATCH,1.0000000258124113,0.9999999805537817,0.9433088869144939,8,2,1461.706561013608,0.058133577965204665,sub-14,1.9999999999999996,377
WRONG,1.0000000233204223,0.9999999649844805,0.8805437067225433,8,2,1591.5808946141867,0.053854397651432295,sub-14,1.9999999999999993,377
POP,1.0000000174964006,0.0,0.0,4,2,inf,0.0,sub-12,0.0,378
MATCH,1.0000000174964006,0.9999999897928592,1.010512315687331,8,2,2085.471373163927,0.048327451740504464,sub-12,1.9999999999999996,378
WRONG,1.0000000174964006,0.9999999736165011,8.329149742710893,8,2,119736.465490477,0.007376108717924523,sub-12,2.0000000000000004,378
POP,1.0000000174964006,0.0,0.0,4,2,inf,0.0,sub-11,0.0,379
MATCH,1.0000000189520106,0.9999999897928592,1.462948463531971,8,2,894.6497446669198,0.06973045885269291,sub-11,1.9999999999999996,379
WRONG,1.0000000243905645,0.9999999859787851,0.9838746246686981,8,2,11911.822909623825,0.022159465300408195,sub-11,2.0,379
POP,1.0000000060961225,0.0,0.0,4,2,inf,0.0,sub-11,0.0,380
MATCH,1.0000000194148997,0.9999999902864378,1.8112574136878945,8,2,59.39881779666956,0.2330912676504252,sub-11,2.0000000000000004,380
WRONG,1.0000000247828456,0.9999999856415209,0.8795773473525674,8,2,1286.744009330767,0.05387195574594787,sub-11,2.0,380
POP,1.0000000018204587,0.0,0.0,4,2,inf,0.0,sub-14,0.0,381
MATCH,1.0000000158515707,0.9999999742684148,1.1098382420981001,8,2,101.68512015798,0.17244394075893615,sub-14,2.0,381
WRONG,1.0000000190947966,0.9999999742684148,0.6985499066726801,8,2,251.58392721904494,0.11919546104556371,sub-14,2.0000000000000004,381
POP,1.0000000060961225,0.0,0.0,4,2,inf,0.0,sub-12,0.0,382
MATCH,1.000000018592823,0.9999999771156967,3.2512586131835004,8,2,73.84992116628716,0.19708001650142018,sub-12,2.0000000000000004,382
WRONG,1.0000000232481534,0.9999999902864378,1.5289136096576255,8,2,1381.0103827886687,0.0566526119397476,sub-12,2.000000000000001,382
POP,1.0000000018204587,0.0,0.0,4,2,inf,0.0,sub-14,0.0,383
MATCH,1.0000000158515707,0.9999999742684148,1.1098382420981001,8,2,101.68512015798,0.17244394075893615,sub-14,2.0,383
WRONG,1.0000000193102792,0.9999999742684148,0.6111766616600058,8,2,366.6645415970314,0.10352241501980412,sub-14,1.9999999999999993,383
POP,1.0000000103215554,0.0,0.0,4,2,inf,0.0,sub-14,0.0,384
MATCH,1.0000000176591206,0.9999999988265396,2.2084575722708566,8,2,113.23601944805954,0.16305895215222477,sub-14,2.0,384
WRONG,1.0000000103215554,0.9999999877869518,1.4212303274008147,8,2,352.38266993894126,0.08910225981226615,sub-14,1.9999999999999993,384
POP,1.0000000018204587,0.0,0.0,4,2,inf,0.0,sub-14,0.0,385
MATCH,1.0000000158515707,0.9999999742684148,1.1098382420981001,8,2,101.68512015798,0.17244394075893615,sub-14,2.0,385
WRONG,1.0000000193102792,0.9999999742684148,0.6111766616600058,8,2,366.6645415970314,0.10352241501980412,sub-14,1.9999999999999993,385
POP,1.0000000174964006,0.0,0.0,4,2,inf,0.0,sub-12,0.0,386
MATCH,1.0000000174964006,0.9999999897928592,1.010512315687331,8,2,2085.471373163927,0.048327451740504464,sub-12,1.9999999999999996,386
WRONG,1.000000025614892,0.9999999897928592,0.9927019203181305,8,2,4457.866679583794,0.03592753457504569,sub-12,1.9999999999999984,386
POP,1.0000000233204223,0.0,0.0,4,2,inf,0.0,sub-11,0.0,387
MATCH,1.0000000233204223,0.9999999805537817,1.6526980448057722,8,2,1908.2915159588053,0.04561293396112131,sub-11,1.9999999999999993,387
WRONG,1.0000000247058096,0.9999999805537817,0.972424222874299,8,2,2875.545933643535,0.038475837099546134,sub-11,1.9999999999999998,387
POP,1.0000000233204223,0.0,0.0,4,2,inf,0.0,sub-11,0.0,388
MATCH,1.0000000233204223,0.9999999805537817,1.6526980448057722,8,2,1908.2915159588053,0.04561293396112131,sub-11,1.9999999999999993,388
WRONG,1.0000000247058096,0.9999999805537817,0.972424222874299,8,2,2875.545933643535,0.038475837099546134,sub-11,1.9999999999999998,388
POP,1.0000000018204587,0.0,0.0,4,2,inf,0.0,sub-11,0.0,389
MATCH,1.0000000051173579,0.9999999742684148,0.6742960061837499,8,2,234.41322478751627,0.12329989295669865,sub-11,2.0,389
WRONG,1.0000000193102792,0.9999999742684148,0.6111766616600058,8,2,366.6645415970314,0.10352241501980412,sub-11,1.9999999999999993,389
POP,1.0000000060961225,0.0,0.0,4,2,inf,0.0,sub-12,0.0,390
MATCH,1.000000018592823,0.9999999771156967,3.2512586131835004,8,2,73.84992116628716,0.19708001650142018,sub-12,2.0000000000000004,390
WRONG,1.0000000124236608,0.9999999902864378,1.4629330304996135,8,2,765.589714457537,0.06353492328660947,sub-12,1.9999999999999998,390
POP,1.0000000174964006,0.0,0.0,4,2,inf,0.0,sub-14,0.0,391
MATCH,1.0000000174964006,0.9999999833585861,1.0666811710908528,8,2,3174.3783106913447,0.03966506972799127,sub-14,1.9999999999999998,391
WRONG,1.000000025614892,0.9999999897928592,0.9927019203181305,8,2,4457.866679583794,0.03592753457504569,sub-14,1.9999999999999984,391
POP,1.0000000174964006,0.0,0.0,4,2,inf,0.0,sub-11,0.0,392
MATCH,1.0000000189520106,0.9999999897928592,1.462948463531971,8,2,894.6497446669198,0.06973045885269291,sub-11,1.9999999999999996,392
WRONG,1.0000000174964006,0.9999999897928592,1.010512315687331,8,2,2085.471373163927,0.048327451740504464,sub-11,1.9999999999999996,392
POP,1.0000000018204587,0.0,0.0,4,2,inf,0.0,sub-14,0.0,393
MATCH,1.0000000158515707,0.9999999742684148,1.1098382420981001,8,2,101.68512015798,0.17244394075893615,sub-14,2.0,393
WRONG,1.0000000190947966,0.9999999742684148,0.6985499066726801,8,2,251.58392721904494,0.11919546104556371,sub-14,2.0000000000000004,393
POP,1.0000000103215554,0.0,0.0,4,2,inf,0.0,sub-14,0.0,394
MATCH,1.0000000176591206,0.9999999988265396,2.2084575722708566,8,2,113.23601944805954,0.16305895215222477,sub-14,2.0,394
WRONG,1.000000017460474,0.9999999780103294,1.4830157135682143,8,2,346.1169489534504,0.09441760103481803,sub-14,2.000000000000001,394
POP,1.0000000233204223,0.0,0.0,4,2,inf,0.0,sub-14,0.0,395
MATCH,1.0000000258124113,0.9999999805537817,0.9433088869144939,8,2,1461.706561013608,0.058133577965204665,sub-14,1.9999999999999996,395
WRONG,1.0000000276691068,0.9999999805537817,0.9054825836549286,8,2,2103.0712118789775,0.048538091218847224,sub-14,1.9999999999999996,395
POP,1.000000004354818,0.0,0.0,4,2,inf,0.0,sub-12,0.0,396
MATCH,1.0000000109385163,0.9999999954681511,1.9298580293964938,8,2,351.4364964935716,0.10766668055820187,sub-12,2.0,396
WRONG,1.000000004354818,0.9999999858450551,0.6064116779926466,8,2,239.76646178259222,0.11742019221157786,sub-12,2.000000000000001,396
POP,1.0000000018204587,0.0,0.0,4,2,inf,0.0,sub-14,0.0,397
MATCH,1.0000000158515707,0.9999999742684148,1.1098382420981001,8,2,101.68512015798,0.17244394075893615,sub-14,2.0,397
WRONG,1.0000000193102792,0.9999999742684148,0.6111766616600058,8,2,366.6645415970314,0.10352241501980412,sub-14,1.9999999999999993,397
POP,1.0000000174964006,0.0,0.0,4,2,inf,0.0,sub-12,0.0,398
MATCH,1.0000000174964006,0.9999999897928592,1.010512315687331,8,2,2085.471373163927,0.048327451740504464,sub-12,1.9999999999999996,398
WRONG,1.0000000189520106,0.9999999897928592,1.462948463531971,8,2,894.6497446669198,0.06973045885269291,sub-12,1.9999999999999996,398
POP,1.0000000174964006,0.0,0.0,4,2,inf,0.0,sub-14,0.0,399
MATCH,1.0000000174964006,0.9999999833585861,1.0666811710908528,8,2,3174.3783106913447,0.03966506972799127,sub-14,1.9999999999999998,399
WRONG,1.000000025614892,0.9999999897928592,0.9927019203181305,8,2,4457.866679583794,0.03592753457504569,sub-14,1.9999999999999984,399
POP,1.0000000233204223,0.0,0.0,4,2,inf,0.0,sub-12,0.0,400
MATCH,1.0000000233204223,0.9999999805537817,1.2053265907047384,8,2,970.825268060741,0.067734175419166,sub-12,1.9999999999999996,400
WRONG,1.0000000276691068,0.9999999805537817,0.9054825836549286,8,2,2103.0712118789775,0.048538091218847224,sub-12,1.9999999999999996,400
POP,1.0000000018204587,0.0,0.0,4,2,inf,0.0,sub-14,0.0,401
MATCH,1.0000000158515707,0.9999999742684148,1.1098382420981001,8,2,101.68512015798,0.17244394075893615,sub-14,2.0,401
WRONG,1.0000000190947966,0.9999999742684148,0.6985499066726801,8,2,251.58392721904494,0.11919546104556371,sub-14,2.0000000000000004,401
POP,1.0000000018204587,0.0,0.0,4,2,inf,0.0,sub-14,0.0,402
MATCH,1.0000000158515707,0.9999999742684148,1.1098382420981001,8,2,101.68512015798,0.17244394075893615,sub-14,2.0,402
WRONG,1.000000020884034,0.9999999742684148,0.9426519161644451,8,2,213.80969501478253,0.12894399072974597,sub-14,2.0000000000000004,402
POP,1.0000000233204223,0.0,0.0,4,2,inf,0.0,sub-12,0.0,403
MATCH,1.0000000233204223,0.9999999805537817,1.2053265907047384,8,2,970.825268060741,0.067734175419166,sub-12,1.9999999999999996,403
WRONG,1.0000000233204223,0.9999999805537817,0.919045110137321,8,2,3939.763670881944,0.036162519892608845,sub-12,1.9999999999999996,403
POP,1.0000000103215554,0.0,0.0,4,2,inf,0.0,sub-12,0.0,404
MATCH,1.0000000103215554,0.999999984896943,3.781184549304428,8,2,168.62536995895115,0.13249033828586726,sub-12,2.0000000000000004,404
WRONG,1.0000000176591206,0.9999999988265396,2.2084575722708566,8,2,113.23601944805954,0.16305895215222477,sub-12,2.0,404
POP,1.0000000233204223,0.0,0.0,4,2,inf,0.0,sub-12,0.0,405
MATCH,1.0000000233204223,0.9999999805537817,1.2053265907047384,8,2,970.825268060741,0.067734175419166,sub-12,1.9999999999999996,405
WRONG,1.0000000233204223,0.9999999793355456,1.0410195103720374,8,2,852.8842516523283,0.07324293991647117,sub-12,2.000000000000001,405
POP,1.0000000174964006,0.0,0.0,4,2,inf,0.0,sub-14,0.0,406
MATCH,1.0000000174964006,0.9999999833585861,1.0666811710908528,8,2,3174.3783106913447,0.03966506972799127,sub-14,1.9999999999999998,406
WRONG,1.0000000174964006,0.9999999781725377,0.9858314229571387,8,2,9677.816499664013,0.024137667703990413,sub-14,2.0000000000000013,406
POP,1.000000004354818,0.0,0.0,4,2,inf,0.0,sub-11,0.0,407
MATCH,1.000000018068623,0.9999999964430838,0.41957722187473556,8,2,161.28745659639577,0.1480847531323249,sub-11,2.0,407
WRONG,1.000000004424508,0.9999999964430838,0.580767230267267,8,2,291.8109316383232,0.10279239726666482,sub-11,1.9999999999999993,407
POP,1.0000000174964006,0.0,0.0,4,2,inf,0.0,sub-11,0.0,408
MATCH,1.0000000189520106,0.9999999897928592,1.462948463531971,8,2,894.6497446669198,0.06973045885269291,sub-11,1.9999999999999996,408
WRONG,1.0000000174964006,0.9999999833585861,1.0666811710908528,8,2,3174.3783106913447,0.03966506972799127,sub-11,1.9999999999999998,408
POP,1.0000000060961225,0.0,0.0,4,2,inf,0.0,sub-12,0.0,409
MATCH,1.000000018592823,0.9999999771156967,3.2512586131835004,8,2,73.84992116628716,0.19708001650142018,sub-12,2.0000000000000004,409
WRONG,1.0000000247828456,0.9999999856415209,0.8795773473525674,8,2,1286.744009330767,0.05387195574594787,sub-12,2.0,409
POP,1.0000000174964006,0.0,0.0,4,2,inf,0.0,sub-14,0.0,410
MATCH,1.0000000174964006,0.9999999833585861,1.0666811710908528,8,2,3174.3783106913447,0.03966506972799127,sub-14,1.9999999999999998,410
WRONG,1.0000000189520106,0.9999999897928592,1.462948463531971,8,2,894.6497446669198,0.06973045885269291,sub-14,1.9999999999999996,410
POP,1.000000004354818,0.0,0.0,4,2,inf,0.0,sub-12,0.0,411
MATCH,1.0000000109385163,0.9999999954681511,1.9298580293964938,8,2,351.4364964935716,0.10766668055820187,sub-12,2.0,411
WRONG,1.000000004354818,0.9999999858450551,0.6064116779926466,8,2,239.76646178259222,0.11742019221157786,sub-12,2.000000000000001,411
POP,1.0000000060961225,0.0,0.0,4,2,inf,0.0,sub-14,0.0,412
MATCH,1.0000000122163495,0.9999999836548271,1.143152090630978,8,2,50.5256967969463,0.23631532333502864,sub-14,1.9999999999999998,412
WRONG,1.0000000084246086,0.999999982496611,1.3367361159162414,8,2,167.30390537422923,0.13285489561948638,sub-14,2.0000000000000004,412
POP,1.0000000103215554,0.0,0.0,4,2,inf,0.0,sub-14,0.0,413
MATCH,1.0000000176591206,0.9999999988265396,2.2084575722708566,8,2,113.23601944805954,0.16305895215222477,sub-14,2.0,413
WRONG,1.0000000103215554,0.9999999877869518,1.4212303274008147,8,2,352.38266993894126,0.08910225981226615,sub-14,1.9999999999999993,413
POP,1.0000000233204223,0.0,0.0,4,2,inf,0.0,sub-14,0.0,414
MATCH,1.0000000258124113,0.9999999805537817,0.9433088869144939,8,2,1461.706561013608,0.058133577965204665,sub-14,1.9999999999999996,414
WRONG,1.0000000247058096,0.9999999805537817,0.972424222874299,8,2,2875.545933643535,0.038475837099546134,sub-14,1.9999999999999998,414
POP,1.0000000174964006,0.0,0.0,4,2,inf,0.0,sub-11,0.0,415
MATCH,1.0000000189520106,0.9999999897928592,1.462948463531971,8,2,894.6497446669198,0.06973045885269291,sub-11,1.9999999999999996,415
WRONG,1.0000000243905645,0.9999999859787851,0.9838746246686981,8,2,11911.822909623825,0.022159465300408195,sub-11,2.0,415
POP,1.0000000018204587,0.0,0.0,4,2,inf,0.0,sub-12,0.0,416
MATCH,1.000000011492889,0.9999999742684148,1.3345029467235623,8,2,164.78752918285767,0.13702488710067612,sub-12,1.9999999999999993,416
WRONG,1.0000000178125878,0.9999999742684148,0.5830557965164241,8,2,239.57730691740187,0.1302309564087188,sub-12,2.0,416
POP,1.0000000174964006,0.0,0.0,4,2,inf,0.0,sub-12,0.0,417
MATCH,1.0000000174964006,0.9999999897928592,1.010512315687331,8,2,2085.471373163927,0.048327451740504464,sub-12,1.9999999999999996,417
WRONG,1.0000000174964006,0.9999999897928592,1.1282276088759728,8,2,5383.869172197686,0.03384455550455056,sub-12,1.9999999999999996,417
POP,1.0000000018204587,0.0,0.0,4,2,inf,0.0,sub-14,0.0,418
MATCH,1.0000000158515707,0.9999999742684148,1.1098382420981001,8,2,101.68512015798,0.17244394075893615,sub-14,2.0,418
WRONG,1.000000011492889,0.9999999742684148,1.3345029467235623,8,2,164.78752918285767,0.13702488710067612,sub-14,1.9999999999999993,418
POP,1.000000004354818,0.0,0.0,4,2,inf,0.0,sub-14,0.0,419
MATCH,1.0000000167569287,0.9999999964430838,0.7824076309332935,8,2,491.0053362399257,0.088158511039579,sub-14,1.9999999999999998,419
WRONG,1.0000000104374653,0.9999999964430838,0.46163511284953884,8,2,268.5251194185745,0.1094633642759194,sub-14,2.000000000000001,419
POP,1.000000004354818,0.0,0.0,4,2,inf,0.0,sub-14,0.0,420
MATCH,1.0000000167569287,0.9999999964430838,0.7824076309332935,8,2,491.0053362399257,0.088158511039579,sub-14,1.9999999999999998,420
WRONG,1.0000000173392904,0.9999999964430838,0.6467863345129475,8,2,583.9372676312928,0.07566312121546301,sub-14,2.0000000000000004,420
POP,1.0000000103215554,0.0,0.0,4,2,inf,0.0,sub-11,0.0,421
MATCH,1.0000000247425587,0.9999999841396281,1.6993317145925582,8,2,63.46204608298041,0.18441838610071798,sub-11,2.0000000000000004,421
WRONG,1.0000000103215554,0.9999999907105943,1.03946323939786,8,2,301.04445985353465,0.11065120067498756,sub-11,1.9999999999999996,421
POP,1.0000000060961225,0.0,0.0,4,2,inf,0.0,sub-14,0.0,422
MATCH,1.0000000122163495,0.9999999836548271,1.143152090630978,8,2,50.5256967969463,0.23631532333502864,sub-14,1.9999999999999998,422
WRONG,1.0000000247828456,0.9999999856415209,0.8795773473525674,8,2,1286.744009330767,0.05387195574594787,sub-14,2.0,422
POP,1.0000000018204587,0.0,0.0,4,2,inf,0.0,sub-12,0.0,423
MATCH,1.000000011492889,0.9999999742684148,1.3345029467235623,8,2,164.78752918285767,0.13702488710067612,sub-12,1.9999999999999993,423
WRONG,1.0000000190947966,0.9999999742684148,0.6985499066726801,8,2,251.58392721904494,0.11919546104556371,sub-12,2.0000000000000004,423
POP,1.0000000018204587,0.0,0.0,4,2,inf,0.0,sub-12,0.0,424
MATCH,1.000000011492889,0.9999999742684148,1.3345029467235623,8,2,164.78752918285767,0.13702488710067612,sub-12,1.9999999999999993,424
WRONG,1.000000021666259,0.9999999742684148,2.812889656743397,8,2,3997.1247524850546,0.03420423137373298,sub-12,1.9999999999999998,424
POP,1.0000000103215554,0.0,0.0,4,2,inf,0.0,sub-12,0.0,425
MATCH,1.0000000103215554,0.999999984896943,3.781184549304428,8,2,168.62536995895115,0.13249033828586726,sub-12,2.0000000000000004,425
WRONG,1.0000000176591206,0.9999999988265396,2.2084575722708566,8,2,113.23601944805954,0.16305895215222477,sub-12,2.0,425
POP,1.0000000060961225,0.0,0.0,4,2,inf,0.0,sub-12,0.0,426
MATCH,1.000000018592823,0.9999999771156967,3.2512586131835004,8,2,73.84992116628716,0.19708001650142018,sub-12,2.0000000000000004,426
WRONG,1.0000000149299593,0.9999999809479769,0.9246242531150798,8,2,55.39869500999163,0.22558161913952368,sub-12,2.0,426
POP,1.000000004354818,0.0,0.0,4,2,inf,0.0,sub-14,0.0,427
MATCH,1.0000000167569287,0.9999999964430838,0.7824076309332935,8,2,491.0053362399257,0.088158511039579,sub-14,1.9999999999999998,427
WRONG,1.0000000044129798,0.9999999844041719,0.8967228663442623,8,2,500.42003319350914,0.08298060704129058,sub-14,1.9999999999999996,427
POP,1.0000000174964006,0.0,0.0,4,2,inf,0.0,sub-12,0.0,428
MATCH,1.0000000174964006,0.9999999897928592,1.010512315687331,8,2,2085.471373163927,0.048327451740504464,sub-12,1.9999999999999996,428
WRONG,1.0000000174964006,0.9999999838195057,0.9954031703243614,8,2,8198.269231689692,0.026240074603909643,sub-12,2.0000000000000004,428
POP,1.0000000174964006,0.0,0.0,4,2,inf,0.0,sub-12,0.0,429
MATCH,1.0000000174964006,0.9999999897928592,1.010512315687331,8,2,2085.471373163927,0.048327451740504464,sub-12,1.9999999999999996,429
WRONG,1.0000000215926634,0.9999999879705377,1.0201685592663101,8,2,4729.305350942559,0.03599033470781696,sub-12,1.9999999999999996,429
POP,1.0000000174964006,0.0,0.0,4,2,inf,0.0,sub-14,0.0,430
MATCH,1.0000000174964006,0.9999999833585861,1.0666811710908528,8,2,3174.3783106913447,0.03966506972799127,sub-14,1.9999999999999998,430
WRONG,1.0000000174964006,0.9999999897928592,1.1282276088759728,8,2,5383.869172197686,0.03384455550455056,sub-14,1.9999999999999996,430
POP,1.0000000018204587,0.0,0.0,4,2,inf,0.0,sub-11,0.0,431
MATCH,1.0000000051173579,0.9999999742684148,0.6742960061837499,8,2,234.41322478751627,0.12329989295669865,sub-11,2.0,431
WRONG,1.0000000187150149,0.9999999742684148,2.4306365024845933,8,2,2129.285909697887,0.04807725471070611,sub-11,1.9999999999999993,431
POP,1.0000000221208047,0.0,0.0,4,3,inf,0.0,sub-18,0.0,0
MATCH,1.0000000285077386,0.9999999824669757,1.2672900548298986,8,3,652.6620621800334,0.0793592127601425,sub-18,2.0000000000000004,0
WRONG,1.0000000221208047,0.9999999760138117,1.0120257234203671,8,3,804.334395623176,0.07617504556526017,sub-18,2.0000000000000004,0
POP,1.0000000124116188,0.0,0.0,4,3,inf,0.0,sub-15,0.0,1
MATCH,1.0000000124116188,0.999999985868047,1.021941352606332,8,3,175.07439938667582,0.14037093466977776,sub-15,1.9999999999999998,1
WRONG,1.0000000124116188,0.9999999865148189,3.942631509236322,8,3,184.5017267422543,0.12211478622663438,sub-15,2.0,1
POP,1.0000000221208047,0.0,0.0,4,3,inf,0.0,sub-15,0.0,2
MATCH,1.0000000221208047,0.9999999824669757,0.9265018518682658,8,3,2382.749700279163,0.04572989242918645,sub-15,1.9999999999999998,2
WRONG,1.0000000221208047,0.9999999785922263,0.9187436609537941,8,3,920.9325734871106,0.0723183707164014,sub-15,1.9999999999999987,2
POP,1.000000009214969,0.0,0.0,4,3,inf,0.0,sub-17,0.0,3
MATCH,1.000000011703924,0.9999999754577107,0.862130917486889,8,3,88.56368630142236,0.18249388895758015,sub-17,2.0,3
WRONG,1.0000000128422377,0.9999999856625085,1.4437293801719568,8,3,248.88132370888275,0.1154937062899288,sub-17,2.0000000000000004,3
POP,1.0000000221208047,0.0,0.0,4,3,inf,0.0,sub-17,0.0,4
MATCH,1.0000000291961055,0.9999999824669757,1.1193474372973422,8,3,1124.54827742082,0.06040072165187479,sub-17,1.9999999999999984,4
WRONG,1.0000000221208047,0.9999999774941938,0.92722725545324,8,3,1450.4368656954032,0.057118405684627914,sub-17,2.0,4
POP,1.0000000124116188,0.0,0.0,4,3,inf,0.0,sub-17,0.0,5
MATCH,1.00000002032687,0.999999988780087,1.1343555341082332,8,3,131.98111583362095,0.1422208429956299,sub-17,1.9999999999999998,5
WRONG,1.0000000147367627,0.999999988780087,1.4542086797783267,8,3,245.4641689411578,0.12396512381108485,sub-17,2.0000000000000004,5
POP,1.000000009214969,0.0,0.0,4,3,inf,0.0,sub-17,0.0,6
MATCH,1.000000011703924,0.9999999754577107,0.862130917486889,8,3,88.56368630142236,0.18249388895758015,sub-17,2.0,6
WRONG,1.000000009214969,0.9999999851557541,1.1230231428054658,8,3,105.69648938123679,0.14328525220017269,sub-17,1.9999999999999991,6
POP,1.000000000148458,0.0,0.0,4,3,inf,0.0,sub-15,0.0,7
MATCH,1.0000000081725238,0.999999979792708,0.5964086849703629,8,3,1003.8897155750161,0.055708954691248175,sub-15,2.0,7
WRONG,1.00000001549909,0.999999979792708,0.4585554236767905,8,3,84.84279327525073,0.1930138266058397,sub-15,1.9999999999999998,7
POP,1.0000000008512724,0.0,0.0,4,3,inf,0.0,sub-15,0.0,8
MATCH,1.000000014578469,0.9999999725218636,0.9821259363271507,8,3,3318.0579714057085,0.04181152951673158,sub-15,1.9999999999999991,8
WRONG,1.0000000107915725,0.9999999725218636,0.9777910697749738,8,3,2651.5280733857307,0.04631584049262772,sub-15,2.0000000000000004,8
POP,1.0000000124116188,0.0,0.0,4,3,inf,0.0,sub-17,0.0,9
MATCH,1.00000002032687,0.999999988780087,1.1343555341082332,8,3,131.98111583362095,0.1422208429956299,sub-17,1.9999999999999998,9
WRONG,1.000000018115513,0.999999988780087,2.720345955249461,8,3,548.6851922836662,0.08390267377295957,sub-17,1.9999999999999998,9
POP,1.0000000008512724,0.0,0.0,4,3,inf,0.0,sub-17,0.0,10
MATCH,1.000000011996973,0.9999999725218636,1.1558852697351873,8,3,5371.948189502753,0.03331438430713652,sub-17,1.9999999999999991,10
WRONG,1.0000000061986156,0.9999999725218636,0.9855685156861148,8,3,1343.5529946741076,0.06201353758234517,sub-17,2.0000000000000004,10
POP,1.000000009214969,0.0,0.0,4,3,inf,0.0,sub-17,0.0,11
MATCH,1.000000011703924,0.9999999754577107,0.862130917486889,8,3,88.56368630142236,0.18249388895758015,sub-17,2.0,11
WRONG,1.000000028627441,0.9999999891618297,2.5002569302820903,8,3,167.6905058096939,0.12717573419025585,sub-17,2.0000000000000004,11
POP,1.0000000008512724,0.0,0.0,4,3,inf,0.0,sub-18,0.0,12
MATCH,1.0000000049467777,0.9999999725218636,1.0492629688973303,8,3,1717.4789078748522,0.056121833729086704,sub-18,1.9999999999999993,12
WRONG,1.000000011996973,0.9999999725218636,1.1558852697351873,8,3,5371.948189502753,0.03331438430713652,sub-18,1.9999999999999991,12
POP,1.000000009214969,0.0,0.0,4,3,inf,0.0,sub-17,0.0,13
MATCH,1.000000011703924,0.9999999754577107,0.862130917486889,8,3,88.56368630142236,0.18249388895758015,sub-17,2.0,13
WRONG,1.0000000120138626,0.9999999905247922,1.5812119875430628,8,3,459.0137846896379,0.08872037649541056,sub-17,1.9999999999999996,13
POP,1.000000009214969,0.0,0.0,4,3,inf,0.0,sub-15,0.0,14
MATCH,1.0000000120138626,0.9999999905247922,1.5812119875430628,8,3,459.0137846896379,0.08872037649541056,sub-15,1.9999999999999996,14
WRONG,1.000000009214969,0.9999999851557541,1.1230231428054658,8,3,105.69648938123679,0.14328525220017269,sub-15,1.9999999999999991,14
POP,1.0000000008512724,0.0,0.0,4,3,inf,0.0,sub-18,0.0,15
MATCH,1.0000000049467777,0.9999999725218636,1.0492629688973303,8,3,1717.4789078748522,0.056121833729086704,sub-18,1.9999999999999993,15
WRONG,1.0000000107915725,0.9999999725218636,0.9777910697749738,8,3,2651.5280733857307,0.04631584049262772,sub-18,2.0000000000000004,15
POP,1.0000000124116188,0.0,0.0,4,3,inf,0.0,sub-18,0.0,16
MATCH,1.000000018115513,0.999999988780087,2.720345955249461,8,3,548.6851922836662,0.08390267377295957,sub-18,1.9999999999999998,16
WRONG,1.00000002032687,0.999999988780087,1.1343555341082332,8,3,131.98111583362095,0.1422208429956299,sub-18,1.9999999999999998,16
POP,1.000000000148458,0.0,0.0,4,3,inf,0.0,sub-17,0.0,17
MATCH,1.0000000101382318,0.9999999739211859,1.4196484428442382,8,3,867.8582701869751,0.05741226443641406,sub-17,1.9999999999999996,17
WRONG,1.0000000019232078,0.999999979792708,1.0331058117027099,8,3,104.82159862303766,0.18539801846469667,sub-17,2.0000000000000004,17
POP,1.0000000124116188,0.0,0.0,4,3,inf,0.0,sub-18,0.0,18
MATCH,1.000000018115513,0.999999988780087,2.720345955249461,8,3,548.6851922836662,0.08390267377295957,sub-18,1.9999999999999998,18
WRONG,1.0000000216530591,0.999999988780087,1.9273271954526696,8,3,68.07666025620237,0.24101427785612536,sub-18,2.0,18
POP,1.0000000124116188,0.0,0.0,4,3,inf,0.0,sub-17,0.0,19
MATCH,1.00000002032687,0.999999988780087,1.1343555341082332,8,3,131.98111583362095,0.1422208429956299,sub-17,1.9999999999999998,19
WRONG,1.0000000124116188,0.9999999865148189,3.942631509236322,8,3,184.5017267422543,0.12211478622663438,sub-17,2.0,19
POP,1.0000000124116188,0.0,0.0,4,3,inf,0.0,sub-15,0.0,20
MATCH,1.0000000124116188,0.999999985868047,1.021941352606332,8,3,175.07439938667582,0.14037093466977776,sub-15,1.9999999999999998,20
WRONG,1.0000000124116188,0.999999988780087,1.6418427291154472,8,3,156.80730594755482,0.1449679642592033,sub-15,1.9999999999999991,20
POP,1.000000009214969,0.0,0.0,4,3,inf,0.0,sub-17,0.0,21
MATCH,1.000000011703924,0.9999999754577107,0.862130917486889,8,3,88.56368630142236,0.18249388895758015,sub-17,2.0,21
WRONG,1.000000028627441,0.9999999891618297,2.5002569302820903,8,3,167.6905058096939,0.12717573419025585,sub-17,2.0000000000000004,21
POP,1.000000000148458,0.0,0.0,4,3,inf,0.0,sub-15,0.0,22
